feature,clean_feature,spearman_rho,spearman_abs,spearman_p,mutual_information,anova_F,anova_p,trajectory_eta2,variance,spearman_abs_z01,mutual_information_z01,trajectory_eta2_z01,dynamic_score
Int_Med_cFos_ring,Med_cFos_ring,0.012766977485720275,0.012766977485720275,0.5026512470442864,0.10747949182218708,25.585496625549702,4.2310277161305435e-34,0.06112370550773643,1.0000000000000036,0.012959605857861826,0.285706506935832,0.10662759899128883,0.1271546198618368
Int_Med_cFos_cyto,Med_cFos,0.012766977485720275,0.012766977485720275,0.5026512470442864,0.10745944241592653,25.585496625549702,4.2310277161305435e-34,0.06112370550773643,1.0000000000000036,0.012959605857861826,0.28565321076061084,0.10662759899128883,0.12713596620050938
AreaShape_Area_nuc,AreaShape_Area_nuc,0.09816546225181369,0.09816546225181369,2.386425604918932e-07,0.047869521664495096,22.452656306427663,9.59938841170559e-30,0.054043838607369825,1.0000000000000027,0.13616493729845378,0.12724877640916377,0.09264002540410086,0.12433929860833168
Int_Med_Skp2_nuc,Med_Skp2_nuc,0.12880216414690768,0.12880216414690768,1.1157279923454837e-11,0.03276659567837292,15.225362091792974,1.1738147945175203e-19,0.03729646294825116,0.999999999999999,0.18036484343929826,0.08710154315703722,0.059552517867472884,0.12356022322614182
Int_MeanEdge_pSTAT3_cell,pSTAT3,0.13814857564872363,0.13814857564872363,3.1435843597475533e-13,0.026439208742909948,8.890744933691067,7.236614775879193e-11,0.022122293299284546,1.0000000000000002,0.19384901391393175,0.07028181700543511,0.029573166902781122,0.1177453255937278
Int_Med_Cdt1_nuc,Med_Cdt1_nuc,-0.09082039483105928,0.09082039483105928,1.769029869093609e-06,0.05136195021476464,14.892533418940635,3.421260937665389e-19,0.036510924321443074,0.9999999999999989,0.12556812789947902,0.13653249691159458,0.0580005424556911,0.11589213996496188
Int_Med_cycD1_nuc,Med_cycD1_nuc,0.09845286609102465,0.09845286609102465,2.1998792951832154e-07,0.046673206016788704,13.05856197588277,1.2339956541589577e-16,0.03215930705250923,0.9999999999999997,0.13657957797228157,0.12406867982418611,0.04940312563570282,0.11476547315313242
Int_Med_p14ARF_cell,Med_p14ARF,-0.020966617100400108,0.020966617100400108,0.2709322009640017,0.07857772047376166,35.633549873644334,6.11705817315251e-48,0.08313289961588081,1.0000000000000053,0.024789315942145916,0.20887860240984363,0.15011079246296732,0.11428486151000439
Int_Med_CDK6_nuc,Med_CDK6_nuc,0.13749508716591355,0.13749508716591355,4.0676127981807206e-13,0.00823887722409733,13.2495159679854,6.689042770543718e-17,0.03261423201062849,1.0000000000000004,0.1929062189060607,0.02190093005523603,0.05030191320019956,0.10453350666709983
Int_Med_p21_nuc,Med_p21_nuc,0.0832444862217691,0.0832444862217691,1.196996926829566e-05,0.04409681105007568,8.15311143668759,7.381074817920764e-10,0.020324188456342963,1.0000000000000013,0.1146382813837265,0.11721999833205157,0.026020681501279844,0.09781836233915095
Int_Med_pp65_nuc,Med_pp65_nuc,0.06986600986352617,0.06986600986352617,0.00024007618521617365,0.03858527012994095,19.588096596388226,9.479036844368845e-26,0.047476155414997716,1.0000000000000002,0.09533700667841834,0.10256898838188608,0.079664364527498,0.09473367184444798
Int_Med_pSTAT3_nuc,Med_pSTAT3_nuc,0.12290962532090098,0.12290962532090098,9.317978035540957e-11,0.013290104324736873,3.636307408808017,0.0006549304630379021,0.009167863205876715,0.9999999999999926,0.17186361298921235,0.03532831444453791,0.003979317927704822,0.09049939948627479
Int_MeanEdge_E2F1_cell,E2F1,0.09291338940960382,0.09291338940960382,1.0147711550311237e-06,0.03265570286742747,4.629458627618316,3.6563812955872e-05,0.011642644998176114,1.0000000000000027,0.128587714153957,0.08680676322160603,0.008868702561507517,0.09002057900914427
Int_Med_cycB1_nuc,Med_cycB1_nuc,0.08614189241967174,0.08614189241967174,5.868328792369713e-06,0.02452997387343636,15.655234629488843,2.947167523529324e-20,0.03830914987222128,1.0000000000000009,0.1188184011119439,0.06520660855190218,0.06155326633762868,0.08860124676106626
Int_Med_p16_nuc,Med_p16_nuc,0.12862635401575187,0.12862635401575187,1.190363513149224e-11,0.0,9.009294386830668,4.976747071476423e-11,0.02241066192405377,1.0000000000000018,0.1801112002331103,0.0,0.030142891929530825,0.0870786184908058
Int_Med_Cdh1_nuc,Med_Cdh1_nuc,0.03681606511397361,0.03681606511397361,0.053163979133036436,0.05118395097737238,21.413618284224157,2.692018112863222e-28,0.05167209121380199,1.0000000000000009,0.04765548857988419,0.1360593318501453,0.08795420409352885,0.0866565768272045
Int_MeanEdge_pAKT_cell,pAKT,-0.0272022198600043,0.0272022198600043,0.15316363236837188,0.058148376889938014,10.228606861869475,1.0428088256678825e-12,0.02536676884478434,1.0000000000000029,0.03378548849524411,0.15457246181157452,0.03598322249890543,0.07650047595669202
Int_Med_cMyc_nuc,Med_cMyc_nuc,0.06287207769393179,0.06287207769393179,0.0009524684895391779,0.021884181137008518,21.11368814889786,7.05112095455902e-28,0.050985245726304654,0.999999999999999,0.08524678396090685,0.0581734509886753,0.0865972150519835,0.07604120363884113
Int_Med_pp27_nuc,Med_pp27_nuc,0.06701774161253808,0.06701774161253808,0.00042741380225061834,0.03457522975540295,5.491747132864423,2.763035444124456e-06,0.013781332166543899,0.9999999999999902,0.09122777880563022,0.09190933035171663,0.013094070717223839,0.07583958022907918
Int_Med_CDK4_nuc,Med_CDK4_nuc,0.0293283634092261,0.0293283634092261,0.12352618224690708,0.0558921140392048,4.5970682090418515,4.024033258174858e-05,0.011562128035171731,1.0000000000000027,0.03685289913361359,0.14857476897842886,0.00870962655614047,0.07032689906380431
Int_Med_pp38_nuc,Med_pp38_nuc,0.011278655131137216,0.011278655131137216,0.5537333507130482,0.051005891655017344,13.204293458661478,7.733124975587154e-17,0.03250653346431269,0.9999999999999999,0.010812386858729739,0.13558600706832008,0.050089134999277814,0.062338503560195976
Int_Med_ERK_nuc,Med_ERK_nuc,0.03631475471192649,0.03631475471192649,0.056489495243537344,0.02234231157347555,21.791457602572503,8.006155500634932e-29,0.05253593631971976,1.0000000000000022,0.046932242559676644,0.059391272588916286,0.08966088829494107,0.05983863221696341
Int_Med_pGSK3b_nuc,Med_pGSK3b_nuc,0.06740419671172823,0.06740419671172823,0.0003957370505156784,0.012871724616286606,8.135134862628469,7.809569629881855e-10,0.02028028501022331,1.0000000000000002,0.09178532181957294,0.0342161599018656,0.025933942203497568,0.0584658392251603
Int_Med_cycE_nuc,Med_cycE_nuc,0.08889605692859692,0.08889605692859692,2.9179070179564285e-06,0.0,5.675275539836155,1.583643631030318e-06,0.014235333586090604,1.0000000000000013,0.12279186448302667,0.0,0.013991033662144246,0.058054545749790853
Int_Med_pRB_nuc,Med_pRB_nuc,0.03117624477485827,0.03117624477485827,0.10158345579051085,0.04028905028153229,2.831667074668685,0.006091955275868736,0.007153715354801378,0.9999999999999979,0.039518857865073406,0.10709804846065057,0.0,0.055267803000510735
Int_Med_p27_nuc,Med_p27_nuc,-0.008647323585310602,0.008647323585310602,0.6498190611241337,0.04031816088107121,10.854022644607829,1.423550310466475e-13,0.02687610382962406,1.0000000000000016,0.007016135951917735,0.10717543148105815,0.03896519016373111,0.04846170022947956
Int_Med_Fra1_nuc,Med_Fra1_nuc,-0.06300772302756076,0.06300772302756076,0.0009284836129577515,0.004891918576309884,6.600955683343273,9.289047555777241e-08,0.01651886860994917,1.0000000000000049,0.08544248097279063,0.013003903767653343,0.01850257528215532,0.04670099781286551
Int_Med_E2F1_nuc,Med_E2F1_nuc,-0.028471992054418766,0.028471992054418766,0.13487517465053758,0.026168036870442002,8.724119447238179,1.224174374951987e-10,0.021716693185468514,1.0000000000000002,0.03561740277914949,0.06956097652555787,0.028771829600990916,0.046128538954760705
Int_Med_cJun_nuc,Med_cJun_nuc,0.06606366240476365,0.06606366240476365,0.0005160324714729669,0.003158073229911018,2.9578182251142477,0.004331106436943207,0.007470033647454427,1.0000000000000004,0.08985131825909487,0.008394923123177429,0.0006249447140353831,0.043496305252511865
Int_Std_PCNA_nuc,Std_PCNA_nuc,-0.05373591245968632,0.05373591245968632,0.0047531589177584425,0.00043038223673530496,10.95310256183732,1.0379404791127781e-13,0.027114787564134647,0.9999999999999997,0.07206593808449215,0.0011440601683184637,0.039436753591054696,0.04071744391514387
Int_Med_RB_nuc,Med_RB_nuc,0.05935645510228011,0.05935645510228011,0.0018140102666371143,0.0,6.759097920517959,5.6985735819539816e-08,0.016907927688644703,1.000000000000002,0.08017475665490888,0.0,0.01927123273992978,0.03993288704269495
Int_Med_bCat_nuc,Med_bCat_nuc,-0.003784162452583177,0.003784162452583177,0.8425144377405521,0.020552699201075164,8.289253509959966,4.812804687704291e-10,0.02065655493501578,0.9999999999999899,0.0,0.054634049689746306,0.02667733234567776,0.024457383860546758
Int_Med_pS6_nuc,Med_pS6_nuc,0.018763558523533008,0.018763558523533008,0.32451688644651133,0.003980952653415137,12.654588820876862,4.504443434831433e-16,0.0311954780486033,1.0000000000000004,0.021610939149051833,0.010582335826129946,0.0474989049339122,0.022928521143001247
Int_Med_pp53_nuc,Med_pp53_nuc,0.0154798263153969,0.0154798263153969,0.41634624611162263,0.0075337007159745895,5.343337772365387,4.326760558248528e-06,0.013413900185319166,1.0000000000000002,0.016873462644946602,0.02002640019383446,0.012368141551041194,0.01707592656827627
