year,region,glacier_area_km2,consensus_mwe,consensus_mwe_err,consensus_gt,consensus_gt_err,n_groups,altimetry_mwe,altimetry_mwe_err,altimetry_gt,altimetry_gt_err,gravimetry_mwe,gravimetry_mwe_err,gravimetry_gt,gravimetry_gt_err,demdiff_glaciological_mwe,demdiff_glaciological_mwe_err,demdiff_glaciological_gt,demdiff_glaciological_gt_err,demdiff_mean_mwe,demdiff_mean_mwe_err,demdiff_n_sources,glaciological_mean_mwe,glaciological_mean_mwe_err,glaciological_n_sources,gravimetry_mean_mwe,gravimetry_mean_mwe_err,gravimetry_n_sources,combined_mean_mwe,combined_mean_mwe_err,combined_n_sources,altimetry_mean_mwe,altimetry_mean_mwe_err,altimetry_n_sources
2003,alaska,88598.26,-0.5300201581027848,0.04243840556454672,-46.958863772831634,3.7599688901931554,2,,,,,-0.5195191887842368,0.026350967548882477,-46.028496162894896,2.3346498741474524,-0.6411156447017075,0.08570972055344275,-56.8017305793495,7.593732106121266,-0.651999999999407,0.03464101615134604,1,-0.07436020560477004,0.24996955459913758,2,-0.5195191887842368,0.026350967548882477,5.0,-1.1731715482715692,0.09415036146308763,4,,,0.0
2004,alaska,88181.98,-0.5684538373038589,0.06564410819855158,-50.12738491205214,5.788627436282518,2,,,,,-0.5219174010448717,0.02565136591865145,-46.023709820590845,2.2619882364112036,-0.6519712374190264,0.03436389774602611,-57.49211461865984,3.0302765437621195,-0.651999999999407,0.03464101615134604,1,-0.6501998523938747,0.2718524083651835,2,-0.5219174010448717,0.02565136591865145,5.0,-1.741131423519493,0.05444332521081466,4,,,0.0
2005,alaska,87765.7,-0.5409869097245534,0.06950966159844665,-47.480094822812234,6.100564106950795,2,,,,,-0.524547215513134,0.027854101595515515,-46.03725355256106,2.444634724401536,-0.7906072136353018,0.10853810667974273,-69.38819552975183,9.525922909422292,-0.8019999999992706,0.03233161507458964,1,0.15276698798581384,0.2942079612695082,2,-0.524547215513134,0.027854101595515515,5.0,-0.9758315848311453,0.05331884440291268,4,,,0.0
2006,alaska,87349.42,-0.532077949964098,0.04563112994152713,-46.47670032415299,3.9858527343370267,2,,,,,-0.5263476070454264,0.025549219866881846,-45.976158193805915,2.231709536824606,-0.7840614305808138,0.16942339218802044,-68.48731120560434,14.799035042056113,-0.8019999999992706,0.03233161507458964,1,0.7584790321736478,0.2998139107339759,2,-0.5263476070454264,0.025549219866881846,5.0,-0.3802845408460035,0.05386517777956853,4,,,0.0
2007,alaska,86933.14,-0.535644635542176,0.04710246613304123,-46.56527009183698,4.094765282688933,2,,,,,-0.5294822223517923,0.02617680633085312,-46.0295521632195,2.2756319695129408,-0.7871379662730978,0.1672262646434089,-68.4283750213345,14.537504275922512,-0.8019999999992706,0.03233161507458964,1,1.0247133268129542,0.3569846592580155,2,-0.5294822223517923,0.02617680633085312,5.0,-0.09639876444859445,0.05280736980664547,4,,,0.0
2008,alaska,86516.86,-0.5374144159825643,0.05257998402863168,-46.49540778954529,4.549055117007361,2,,,,,-0.5309706042169109,0.03494832525764828,-45.9379094291499,3.0236193635504196,-0.7817805134884731,0.21521642989394085,-67.63719523621035,18.6198497348339,-0.8019999999992706,0.03233161507458964,1,1.4577487464011574,0.34026768708176536,2,-0.5309706042169109,0.03494832525764828,5.0,0.30478366210004354,0.05942766662110747,4,,,0.0
2009,alaska,86100.58,-0.5570929600959625,0.0786099651510173,-47.96602697817924,6.768363593282372,2,,,,,-0.5348048800873944,0.032060924127759224,-46.04701036235512,2.760464162736063,-0.7922241365162603,0.1041345430562874,-68.21095764404919,8.966044555181318,-0.8019999999992706,0.03233161507458964,1,0.21114055194544318,0.32755123554742105,2,-0.5348048800873944,0.032060924127759224,5.0,-0.902405541606108,0.050420289216599905,4,,,0.0
2010,alaska,85684.3,-0.5023747250274003,0.08820333651463705,-43.04562665166528,7.557641146921113,3,1.2416379069283376,0.8774981580049235,106.38887490861975,75.18781541994127,-0.49204175294128083,0.022970108238258864,-42.160253171546586,1.9681776453194442,-0.9589182272344927,0.14455292020178717,-82.16423705782843,12.385915780445991,-0.9749999999991134,0.03348631561296784,1,0.27158537669286786,0.29291516077683527,2,-0.49204175294128083,0.022970108238258864,5.0,-0.8058423358563572,0.06029868684402567,4,1.2416379069283376,0.8774981580049235,1.0
2011,alaska,85268.02,-0.9344484633039118,0.22799308255206197,-79.67857025796722,19.440518722910863,3,-1.2047992256103717,1.7805966821669559,-102.73084446532971,151.82795350694562,0.1901949949335449,0.929659975990386,16.21755063189341,79.27026542594776,-0.9603381562102816,0.14591404953009365,-81.88613311050142,12.441802093613012,-0.9749999999991134,0.03348631561296784,1,0.4161186673684351,0.324454923399134,2,0.1901949949335449,0.929659975990386,4.0,-0.6681398763151642,0.07226577809406472,4,-1.2047992256103717,1.7805966821669559,1.0
2012,alaska,84851.74,-0.8957481619582612,0.3344160116934033,-76.00579014396028,28.37578047604562,3,0.41499037638828307,1.509324449003996,35.212655519800734,128.06880572253036,-0.5963441527149482,1.2614742117682254,-50.600838996689106,107.03828183366242,-0.9451384732846166,0.25433710041766483,-80.19664399914325,21.580945516993594,-0.9749999999991134,0.03348631561296784,1,1.1840740334810431,0.2827618839140424,2,-0.5963441527149482,1.2614742117682254,4.0,0.056404690122312,0.08655956639322124,4,0.41499037638828307,1.509324449003996,1.0
2013,alaska,84435.46,-0.9581989783618445,0.1203059686847924,-80.9059715095124,10.158089806646036,3,-1.2252298661045575,1.6929827013698062,-103.45284735027671,142.94777316220225,-0.1889276456712252,0.8521709664363221,-15.952192668966909,71.95344754969541,-0.9658729487135413,0.08912251435451293,-81.55392672618427,7.5251004958799,-0.9749999999991134,0.03348631561296784,1,-0.2170011637789118,0.3033233576700811,2,-0.1889276456712252,0.8521709664363221,4.0,-1.3489629946563577,0.03615791557425049,4,-1.2252298661045575,1.6929827013698062,1.0
2014,alaska,84019.18,-0.980850390144421,0.1608704696023363,-82.41024548261431,13.516204942203226,3,-1.4023364155989242,1.6011056214000985,-117.82315572276082,134.5235814034267,-1.9060069213612245,0.8269370666070948,-160.14113860709455,69.47857424793348,-0.9637696649291563,0.10609944899863404,-80.97513695622244,8.914388703317053,-0.9749999999991134,0.03348631561296784,1,-0.06001010485316331,0.3003982935744794,2,-1.9060069213612245,0.8269370666070948,4.0,-1.1549617330612105,0.041418375975607706,4,-1.4023364155989242,1.6011056214000985,1.0
2015,alaska,83602.9,-1.2070216373479559,0.19200492065839805,-100.91050924503737,16.05216818131198,3,-1.0135224182435516,1.6815828915962898,-84.7334133801738,140.58520632783544,0.13937355860798226,1.1805221756057898,11.65203368294728,98.69507739495327,-1.2236636876035611,0.12683262594460845,-102.30183290835173,10.603575343584504,-1.2379999999988742,0.03117691453621144,1,-0.16847295146403887,0.2674729633949113,2,0.13937355860798226,1.1805221756057898,4.0,-1.1973370986858918,0.07623415143886948,4,-1.0135224182435516,1.6815828915962898,1.0
2016,alaska,83186.62,-1.2386576582442383,0.14837454399964126,-103.03974392645331,12.342776809371438,3,-1.7215489864057236,1.68317656915913,-143.20984134351812,140.01776965154426,-1.7018549791914377,0.821220713176341,-141.571563449106,68.31457540312927,-1.2249001522271783,0.1266806857390553,-101.89530350126441,10.538138065914213,-1.2379999999988742,0.03117691453621144,1,-0.07321289155836751,0.29232589598237946,2,-1.7018549791914377,0.821220713176341,4.0,-1.1007519771490168,0.04814139518335882,3,-1.7215489864057236,1.68317656915913,1.0
2017,alaska,82770.34,-1.195263485160454,0.25674370583784173,-98.9323650563157,21.250763825058137,3,-0.5933336186784046,1.5434134324596802,-49.1104253514419,127.74885456525476,0.637177544327504,0.8019395149269155,52.73940198435256,66.37680630993587,-1.2274993023569776,0.10194019691182167,-101.60053460584982,8.437624758058428,-1.2379999999988742,0.03117691453621144,1,-0.3293650023956813,0.28833322989838406,2,0.637177544327504,0.8019395149269155,3.0,-1.3468550942226487,0.05558199910710611,3,-0.5933336186784046,1.5434134324596802,1.0
2018,alaska,82354.06,-1.2292482961730413,0.07722204771193307,-101.23358793793241,6.359549150591399,3,-1.4819657691315786,1.5612409588435383,-122.04589786900817,128.57453159905828,-1.044521629968881,0.9744749215567763,-86.02059698575502,80.25196615838203,-1.229762569191535,0.07523723856463968,-101.27594040895382,6.196092058986651,-1.2379999999988742,0.03117691453621144,1,-0.6588966827298148,0.25953999286052115,2,-1.044521629968881,0.9744749215567763,3.0,-1.680082336567498,0.03840849413924666,3,-1.4819657691315786,1.5612409588435383,1.0
2019,alaska,81937.78,-1.2335332148930285,0.06367503816315508,-101.07297318459767,5.217391268504206,3,-1.439086506365542,1.7416194720704423,-117.91555355954839,142.70443314622403,-1.4683600354974107,0.8752102635826006,-120.31416154937904,71.71278603117312,-1.2321276661264196,0.061276560884884715,-100.95780563898,5.02086536494229,-1.2379999999988742,0.03117691453621144,1,-0.7562241127561267,0.28066433994371043,2,-1.4683600354974107,0.8752102635826006,4.0,-1.7809087092055906,0.040132552758205375,3,-1.439086506365542,1.7416194720704423,1.0
2020,alaska,81521.5,0.1771047003474137,0.36980112815224586,14.43784082937169,30.14674266866331,3,-0.6205706091667176,1.10884452736309,-50.589846915184566,90.39466913743014,-0.20783805582491086,0.9079252641322929,-16.94327006793047,74.01542941996071,0.27674495067590105,0.29883823833948936,22.560663496525468,24.361741446792678,,,0,0.27674495067590105,0.29883823833948936,2,-0.20783805582491086,0.9079252641322929,4.0,-0.7955302183278391,0.05841358259110537,3,-0.6205706091667176,1.10884452736309,1.0
2021,alaska,81105.22,0.2787501387824312,0.40802959198013455,22.608091330979615,33.093329824059055,2,,,,,-0.8205544831894825,0.9602981075537664,-66.55125188106929,77.8851892787319,0.3675203750841443,0.2728856723726279,29.807820875682044,22.13245249262991,,,0,0.36752037508414437,0.2728856723726279,2,-0.8205544831894825,0.9602981075537664,4.0,-0.6509176256783369,0.1527461490785192,3,,,0.0
2022,alaska,80688.94,-0.10446748081562583,0.4600858605225835,-8.429370291483183,37.1238403945551,2,,,,,-1.3850650261085573,1.00960683425463,-111.75942878777182,81.4641052727618,0.0005190936857338343,0.28907652948346646,0.041885119262556114,23.325278742899656,,,0,0.0005190936857338343,0.28907652948346646,2,-1.3850650261085573,1.00960683425463,3.0,-0.974882247587569,0.050256752352856496,2,,,0.0
2023,alaska,80272.66,-0.1457151647687946,0.28096641276542866,-11.696943878329428,22.55392132333892,1,,,,,,,,,-0.1457151647687946,0.28096641276542866,-11.696943878329428,22.55392132333892,,,0,-0.1457151647687946,0.28096641276542866,2,,,0.0,-1.254154863384245,0.04425924813990831,1,,,0.0
2000,western_canada_us,14563.2148,-0.20360987476536835,0.18379786836054457,-2.965214341609159,2.676687836716735,1,,,,,,,,,-0.20360987476536835,0.18379786836054457,-2.965214341609159,2.676687836716735,-0.24599999999977631,0.030022213997833235,1,0.5731504178356761,0.12851501604853718,2,,,0.0,0.05994325064464632,0.22131771299156508,2,,,0.0
2001,western_canada_us,14484.7852,-0.24567286321072457,0.028985663666787904,-3.558518653076327,0.4198511120928672,1,,,,,,,,,-0.24567286321072457,0.028985663666787904,-3.558518653076327,0.4198511120928672,-0.24599999999977631,0.030022213997833235,1,-0.24128967753200264,0.10989374082433381,2,,,0.0,-0.7931354720302985,0.14008038483347987,2,,,0.0
2002,western_canada_us,14406.3556,-0.20978390828019913,0.3465164867459499,-3.022221581842333,4.992039729324843,2,,,,,-17.063588872782912,9.600953625193144,-245.82412911351386,138.31475202364155,-0.2044045881237215,0.1715256549542598,-2.944725182781869,2.4710595797939687,-0.24599999999977631,0.030022213997833235,1,0.482478434412566,0.12200043884296738,2,-17.063588872782912,9.600953625193144,3.0,-0.298738637195328,0.07174911758655077,2,,,0.0
2003,western_canada_us,14327.926,-0.1969732977236455,0.18449763235806146,-2.8222188337603606,2.6434684236015102,2,,,,,0.3507410117045205,0.17749513738769943,5.025391260867503,2.5431371938507903,-0.2537212705187107,0.057132679397392826,-3.6352995886180683,0.8185928025875692,-0.24599999999977631,0.030022213997833235,1,-0.5625814260548022,0.18988002269212562,2,0.3507410117045205,0.17749513738769943,4.0,-1.172298928148165,0.12399822981896046,2,,,0.0
2004,western_canada_us,14249.4964,0.03903404146904309,0.33996496745008536,0.5562154333905808,4.844329579806108,2,,,,,0.3501491581261681,0.16700554377547988,4.989449168181863,2.3797448948087427,-0.2866093285465778,0.17086041285323128,-4.084038595330877,2.434674837854633,-0.24599999999977631,0.030022213997833235,1,-0.9845157127903663,0.12445959902822737,2,0.3501491581261681,0.16700554377547988,4.0,-1.513775635841422,0.14938842681906406,2,,,0.0
2005,western_canada_us,14171.0668,-0.03518556674999426,0.4518913306920223,-0.4986170168100248,6.403782233577539,2,,,,,0.35182224236050025,0.1708103064760078,4.985696498216439,2.420564263199979,-0.5208812726663286,0.19135346891427746,-7.381443309823557,2.71168279039595,-0.4679999999995742,0.030022213997833235,1,-1.1974942373704418,0.10738952577428229,2,0.35182224236050025,0.1708103064760078,4.0,-1.668278936899146,0.14669584147776582,2,,,0.0
2006,western_canada_us,14092.6372,-0.1548757861166489,0.39142690387395107,-2.182608264806731,5.516237346614869,2,,,,,0.35545568288866664,0.16784947945510084,5.009307979628227,2.3654418181695895,-0.43551492357896965,0.12447093229640419,-6.137553813184147,1.7541236907989872,-0.4679999999995742,0.030022213997833235,1,0.015530161577035314,0.11186925537054995,2,0.35545568288866664,0.16784947945510084,4.0,-0.66214850017102,0.17326412646873646,2,,,0.0
2007,western_canada_us,14014.2076,0.09043817282396685,0.391992515711212,1.2674193289197484,5.493464492823188,2,,,,,0.35629444746675776,0.16717445748553517,4.993184353526437,2.3428175526196635,-0.4184857003558828,0.23129853228879632,-5.864745482418737,3.241465649070494,-0.4679999999995742,0.030022213997833235,1,0.6445968928723851,0.1391108164644197,2,0.35629444746675776,0.16717445748553517,4.0,0.1108479740224887,0.12015562255868055,2,,,0.0
2008,western_canada_us,13935.778,0.12176896385261704,0.37957474387833495,1.6969452475400966,5.289669365095334,2,,,,,0.3586706371092698,0.1665163940012974,4.998354373873345,2.320535500162612,-0.40563816449905976,0.24845396449473559,-5.652883408786378,3.4623992924185174,-0.4679999999995742,0.030022213997833235,1,0.5706345290423528,0.11878698043827908,2,0.3586706371092698,0.1665163940012974,4.0,-0.12054276492000604,0.09794918356774483,2,,,0.0
2009,western_canada_us,13857.3484,-0.41893145760689066,0.18502516608387404,-5.805279163778514,2.5639581891921077,2,,,,,0.359886498138219,0.18425178828104985,4.987072589157252,2.5532412235335453,-0.4606709111190379,0.04265472173666494,-6.383677313121942,0.5910813400100194,-0.4679999999995742,0.030022213997833235,1,-0.32892321825058085,0.1272885183817972,2,0.359886498138219,0.18425178828104985,4.0,-0.8315066778222823,0.16687507516348643,2,,,0.0
2010,western_canada_us,13778.9188,0.2758032774627872,0.26625440690777474,3.8002709649336164,3.668697852924387,2,,,,,0.33192606091020266,0.1678762257256876,4.573582240885537,2.3131528827247205,-0.5183342407068714,0.6314914178744556,-7.142085413959634,8.701268969788995,-0.7609999999993077,0.04445597072756075,1,1.117909483836096,0.11543827924762165,2,0.33192606091020266,0.1678762257256876,4.0,0.4347621841901524,0.03780885316829483,2,,,0.0
2011,western_canada_us,13700.4892,-0.421387424983543,0.9141524284514165,-5.773213865002841,12.52433547315241,2,,,,,5.065859017784253,10.01785939359348,69.40474676187576,137.249574429046,-0.4567083142412496,0.8037361709510135,-6.257127326812446,11.011578729763714,-0.7609999999993077,0.04445597072756075,1,1.6605491568440018,0.11726594068409892,2,5.065859017784253,10.01785939359348,3.0,0.8109249185802493,0.10355954181228424,2,,,0.0
2012,western_canada_us,13622.0596,-0.5368891912511553,0.5374354517776359,-7.313536561819035,7.320977755267883,2,,,,,-1.3906819875630374,11.954171471987607,-18.943952919230146,162.84043626003492,-0.535168804197135,0.5366069841771591,-7.290101346834104,7.30969232023752,-0.7609999999993077,0.04445597072756075,1,0.7324575294294629,0.10532555518784874,2,-1.3906819875630374,11.954171471987607,3.0,-0.027770975364228793,0.10298266943475873,2,,,0.0
2013,western_canada_us,13543.63,-1.0044101691117377,0.11574436037630736,-13.603359698686804,1.5675987915233678,3,-1.0356521739120914,0.05625399796751138,-14.026489852161017,0.761883334492726,-3.9422976711200555,8.830163993064629,-53.39302100751171,119.59247396138989,-0.6792189197953631,0.1811449393023072,-9.199089738708071,2.453360034282907,-0.7609999999993077,0.04445597072756075,1,-0.29788191246553014,0.09599710883204379,2,-3.9422976711200555,8.830163993064629,3.0,-1.2879384488942822,0.06887598377400925,2,-1.0356521739120914,0.05625399796751138,1.0
2014,western_canada_us,13465.2004,-0.9046163919751785,0.1577528390798378,-12.18084100307073,2.1241735918789675,3,-1.0356521739120914,0.05625399796751138,-13.945264066421963,0.7574713559337333,-13.340204830664353,13.812656301310222,-179.6285314219436,185.9901851534649,-0.7391140579298917,0.06317117607187206,-9.952318908483202,0.8506125453114425,-0.7609999999993077,0.04445597072756075,1,-0.6317845757805279,0.09844802139320848,2,-13.340204830664353,13.812656301310222,3.0,-1.392294633236011,0.09900601535528289,2,-1.0356521739120914,0.05625399796751138,1.0
2015,western_canada_us,13386.7708,-1.0437961827495867,0.05623919938886741,-13.973060260383631,0.7528612721942683,3,-1.0356521739120914,0.05625399796751138,-13.864038280682907,0.7530593773747406,0.8713730105957339,11.19021848984548,11.664870774151055,149.80089012548356,-1.0910812897967763,0.1351480544247073,-14.606055150677825,1.8091960286494835,-1.0529999999990423,0.061199128534044675,1,-1.481110572802052,0.19585651409656768,3,0.8713730105957339,11.19021848984548,3.0,-1.9862913740999983,0.2504286942413208,2,-1.0356521739120914,0.05625399796751138,1.0
2016,western_canada_us,13308.3412,-1.0318734840503736,0.06715008118271348,-13.73252440097513,0.8936561919872505,3,-1.0356521739120914,0.05625399796751138,-13.782812494943851,0.7486473988157479,3.1035095516562228,8.714811271379876,41.30256403090003,115.97968189312918,-0.8373399406810821,0.41315671283261224,-11.143605630971603,5.498430503446824,-1.0529999999990423,0.061199128534044675,1,-0.059420862241938016,0.11623250270383755,3,3.1035095516562228,8.714811271379876,3.0,-0.7216322911523461,0.038782198164883354,2,-1.0356521739120914,0.05625399796751138,1.0
2017,western_canada_us,13229.9116,-1.033204418966612,0.05938829645862635,-13.669203127657644,0.7857019122222195,3,-1.0356521739120914,0.05625399796751138,-13.701586709204795,0.7442354202567552,-0.1767483249000928,11.912783357644031,-2.3383647138763064,157.60507073158172,-0.8713419807886457,0.4592438355487068,-11.527777379202684,6.075755347154328,-1.0529999999990423,0.061199128534044675,1,0.2718671448966536,0.15352559599299595,2,-0.1767483249000928,11.912783357644031,2.0,-0.3692850226340347,0.08748174174989676,2,-1.0356521739120914,0.05625399796751138,1.0
2018,western_canada_us,13151.482,-1.0325595725081578,0.09135451914413537,-13.57968863176873,1.2014473141427509,3,-1.0356521739120914,0.05625399796751138,-13.62036092346574,0.7398234416977624,-10.840395861976699,7.924003847935685,-142.56727105166098,104.21239397405692,-0.8854904646702413,0.36020886807330943,-11.645511907282316,4.737280444706503,-1.0529999999990423,0.061199128534044675,1,-0.12920974982203212,0.13003701268374648,2,-10.840395861976699,7.924003847935685,2.0,-0.8188780874708974,0.04291022263045457,2,-1.0356521739120914,0.05625399796751138,1.0
2019,western_canada_us,13073.0524,-1.0223505247363163,0.023144629037422253,-13.365241981045358,0.30257094818478264,3,-1.0232718346625678,0.02166282220334507,-13.377286313987886,0.2831992097962135,0.45734754963033075,9.980518559545793,5.978928481328914,130.4758421081147,-0.9540932443392414,0.1871698653841851,-12.472910977732905,2.446881457868398,-1.0529999999990423,0.061199128534044675,1,-0.6289308344969409,0.11096408247997382,2,0.45734754963033075,9.980518559545793,3.0,-1.2006605393365433,0.08303700827100058,2,-1.0232718346625678,0.02166282220334507,2.0
2020,western_canada_us,12994.6228,-0.5360652234169506,0.39073640824785055,-6.965965374500999,5.077472239407626,3,-0.9561572489949229,0.13308537050717545,-12.424902788174702,1.7293941899389902,0.29572390436561957,10.428804942529153,3.8428205901745005,135.51838648294202,-0.19173313533388112,0.12050827709774722,-2.491499771925137,1.565959605163104,,,0,-0.19173313533388112,0.12050827709774724,2,0.29572390436561957,10.428804942529153,3.0,-0.8576652274689351,0.06118076505115302,2,-0.9561572489949229,0.13308537050717545,2.0
2021,western_canada_us,12916.1932,-1.0157536694309874,0.043976201977317,-13.119670637979572,0.5680051209412486,3,-1.0212499999990712,0.02273316684932084,-13.190662305488004,0.2936259750736633,-4.687224219366205,11.187322487851151,-60.54109358905307,144.4976186437901,-0.7664559395544162,0.1528919273887922,-9.899692994572362,1.974781672874011,,,0,-0.7664559395544162,0.1528919273887922,2,-4.687224219366205,11.187322487851151,3.0,-1.3188150476445712,0.05389230568243318,2,-1.0212499999990712,0.02273316684932084,1.0
2022,western_canada_us,12837.7636,-1.0085464446412378,0.07268193913133511,-12.947480835924695,0.9330735525576693,3,-1.0212499999990712,0.02273316684932084,-13.110566076488077,0.29184302189093775,-14.037170851641163,12.556364146190607,-180.20588100617988,161.19563458431082,-0.6751119623832638,0.11627163570377005,-8.666927776608434,1.4926677725503195,,,0,-0.6751119623832638,0.11627163570377005,2,-14.037170851641163,12.556364146190607,2.0,-1.1988210731682158,0.0428925896053865,1,-1.0212499999990712,0.02273316684932084,1.0
2023,western_canada_us,12759.334,-1.6404400410923716,0.12538517918585596,-20.9309223912713,1.5998313798821846,1,,,,,,,,,-1.6404400410923716,0.12538517918585596,-20.9309223912713,1.5998313798821846,,,0,-1.6404400410923716,0.12538517918585596,2,,,0.0,-2.1611059749851194,0.043223244812043246,1,,,0.0
2000,arctic_canada_north,105000.63345,-0.26800815925361093,0.03187320013789038,-28.141026491397625,3.3467062045571176,1,,,,,,,,,-0.26800815925361093,0.03187320013789038,-28.14102649139763,3.3467062045571176,-0.26999999999975444,0.024826061575131328,1,-0.06440815136043104,0.25099751243248647,2,,,0.0,-0.3106776672458949,0.03784548521018553,3,,,0.0
2001,arctic_canada_north,104927.05575,-0.2680222394884625,0.036660307709350616,-28.122784465045754,3.846658150831186,1,,,,,,,,,-0.2680222394884625,0.036660307709350616,-28.122784465045754,3.846658150831186,-0.26999999999975444,0.024826061575131328,1,0.10155009502980356,0.3393678555755783,2,,,0.0,-0.1200508342024382,0.03419787371523862,3,,,0.0
2002,arctic_canada_north,104853.47805,-0.24804401344160204,0.08608778811822766,-26.008277518832926,9.02660400182764,2,,,,,0.07075366552039682,0.22269222617356121,7.418767914599971,23.350054448995134,-0.2639143068201417,0.049686677741433434,-27.672332977246697,5.209820973938815,-0.26999999999975444,0.024826061575131328,1,0.04244966847176068,0.17614553940200714,2,0.07075366552039682,0.22269222617356121,6.0,0.022440024354150986,0.03770598097363234,4,,,0.0
2003,arctic_canada_north,104779.90035,-0.30178663602054984,0.05232108616758967,-31.621173649194937,5.482198194843811,3,-0.12779470914115804,0.06447040791442926,-13.390316889067776,6.755202916797751,-0.3241981155285869,0.018447747789663974,-33.969446238743124,1.9329531750829236,-0.26704266213596445,0.03805344840557333,-27.980703527805062,3.987236531909841,-0.26999999999975444,0.024826061575131328,1,0.016353040717365548,0.2430266983003186,2,-0.3241981155285869,0.018447747789663974,7.0,-0.06121014780485734,0.012355585499498131,5,-0.12779470914115804,0.06447040791442926,2.0
2004,arctic_canada_north,104706.32265,-0.31233641636277176,0.04173245849602161,-32.70359758702512,4.3696522642621725,3,-0.34708882758588916,0.05052128370198875,-36.34239476941833,5.289897831992619,-0.3214680513579274,0.04016515041805453,-33.65973750714992,4.2055451989586,-0.26400487223660074,0.05007335620081003,-27.642979333577543,5.2429969905303935,-0.26999999999975444,0.024826061575131328,1,0.05332544131046946,0.18061939665305296,2,-0.3214680513579274,0.04016515041805453,7.0,-0.12376912544447469,0.15640481732127196,5,-0.34708882758588916,0.05052128370198875,2.0
2005,arctic_canada_north,104632.74495,-0.33883360727662937,0.027489287092229232,-35.45309041066402,2.876279565178548,3,-0.34708882758588916,0.05052128370198875,-36.31685677178886,5.286180592136786,-0.3250773728298576,0.01840411753519088,-34.01373784032255,1.9256733360894498,-0.3816673922140685,0.033851558436230486,-39.93490690526624,3.541981480018125,-0.3839999999996507,0.01616580753729482,1,-0.0017537893427136992,0.20630937598433044,2,-0.3250773728298576,0.01840411753519088,7.0,-0.2558857500680586,0.03126914365684496,5,-0.34708882758588916,0.05052128370198875,2.0
2006,arctic_canada_north,104559.16725,-0.3402495715201615,0.029159339152578994,-35.576211855317396,3.0488762193539793,3,-0.34708882758588916,0.05052128370198875,-36.29131877415939,5.282463352280942,-0.3244342833120314,0.02077352916582484,-33.92257849045657,2.1720629104222327,-0.38158735101044505,0.03488448042194186,-39.89845565478558,3.6474922228671702,-0.3839999999996507,0.01616580753729482,1,0.015143914102624544,0.2072996393702219,2,-0.3244342833120314,0.02077352916582484,7.0,-0.23681409305760698,0.02975467836640162,5,-0.34708882758588916,0.05052128370198875,2.0
2007,arctic_canada_north,104485.58955,-0.3585918075744068,0.030282981087190495,-37.46767642221205,3.164135132226601,3,-0.34708882758588916,0.05052128370198875,-36.26578077652993,5.278746112425101,-0.32639393556206425,0.020998156163578866,-34.103462782746995,2.194004726214504,-0.3832899766053919,0.017848256714544947,-40.048279174220085,1.864885625258975,-0.3839999999996507,0.01616580753729482,1,-0.29959512842915187,0.17551346401987813,2,-0.32639393556206425,0.020998156163578866,7.0,-0.349715460060644,0.15250986447083162,5,-0.34708882758588916,0.05052128370198875,2.0
2008,arctic_canada_north,104412.01185,-0.3627663210328612,0.029582855296419106,-37.877161410464005,3.08880543776654,3,-0.34708882758588916,0.05052128370198875,-36.24024277890046,5.275028872569261,-0.32708026428095766,0.024921922500438013,-34.15110843000449,2.6021480674405155,-0.3833505387455989,0.017990554138292054,-40.02640099420935,1.8784299518754164,-0.3839999999996507,0.01616580753729482,1,-0.2847506604212503,0.19918607328387256,2,-0.32708026428095766,0.024921922500438013,7.0,-0.367085430701409,0.16234768527783852,5,-0.34708882758588916,0.05052128370198875,2.0
2009,arctic_canada_north,104338.43415,-0.3009853876390696,0.021154922731363282,-31.404344048291282,2.2072715123546844,3,-0.2942174845342572,0.005835856255365002,-30.69819163585624,0.608904103609267,-0.3265470612068993,0.020042625519994126,-34.07140904261208,2.091216163011017,-0.38259077767549016,0.02457817351571418,-39.91892266289141,2.5644481388966183,-0.3839999999996507,0.01616580753729482,1,-0.13830554609043175,0.212841471539376,2,-0.3265470612068993,0.020042625519994126,7.0,-0.2545037846347298,0.10536468918868014,5,-0.2942174845342572,0.005835856255365002,2.0
2010,arctic_canada_north,104264.85645,-0.338474188000787,0.05971379422029654,-35.290962623932366,6.226050182464058,3,-0.12411035609915028,0.0779992267991179,-12.940348462636289,8.132578185421025,-0.29882201122034624,0.016616748347114706,-31.156634103989685,1.7325428810776895,-0.39613502049595556,0.01795586335274226,-41.302961046828614,1.8721655149094876,-0.3969999999996391,0.013279056191349317,1,-0.2262202392986464,0.186114358883146,2,-0.29882201122034624,0.016616748347114706,7.0,-0.42492111586151204,0.05704208671116619,4,-0.12411035609915028,0.0779992267991179,3.0
2011,arctic_canada_north,104191.27875,-0.3807499248610412,0.043320335902218295,-39.6708215552383,4.51360119353166,3,-0.3421778972941641,0.030828710462291464,-35.65195267906512,3.21208276527965,-0.8524533633226103,0.29645255469161136,-88.81820599932114,30.887770762023294,-0.3984877322645686,0.02244253306668946,-41.51894639083302,2.338316218607535,-0.3969999999996391,0.013279056191349317,1,-0.6193030303462163,0.16177797566461471,2,-0.8524533633226103,0.29645255469161136,6.0,-0.8252923284175264,0.052270578226855505,4,-0.3421778972941641,0.030828710462291464,3.0
