lat_grid,lon_grid,mangrove_count,lat_mean,lon_mean
11,-14,13,10.770440344423058,-14.437184410546722
11,43,17,11.397358823529412,43.3289705882353
11,46,1,10.828899999999999,45.89130000000001
11,76,3,10.888625450949895,75.90985763671328
11,80,16,11.401375,79.78750000000001
11,92,10,10.765391586336323,92.39501332560297
11,93,23,10.966725297987058,92.59200415887794
11,98,56,10.811513606680501,98.24809799742083
11,99,146,11.072381389780515,98.75882790470955
11,100,9,11.182089397460478,99.54264480822664
11,103,188,11.125989256364933,103.21274431900387
11,104,137,10.731856818929549,103.78459564893684
11,105,1,10.5077,104.5005
11,107,146,10.595197036090207,106.88874097498962
11,108,10,10.694789956560506,107.8305318847749
11,109,1,11.4007,109.0055
11,119,89,10.89779977909517,119.35864280579999
11,120,161,10.873424011106453,119.70622564697233
11,121,30,10.93449193794469,120.99744901818191
11,122,11,10.64843218230684,122.11101005057613
11,123,117,10.936142673636901,122.92317778623396
11,124,92,11.013174290616872,124.1365161113642
11,125,132,11.197419943063526,125.01136322616249
11,126,97,11.138364997302636,125.63498055832804
11,167,5,11.31405193308792,167.2068059902112
12,-87,51,12.325179487207624,-86.94534945158674
12,-86,9,11.698244598437546,-86.40369179669455
12,-84,78,12.029008611281125,-83.70393695412646
12,-83,8,12.384403471532583,-83.25079695603067
12,-82,2,12.150140917476483,-81.86839011799253
12,-73,10,11.662855782305309,-72.67561441918014
12,-72,38,12.072648724950763,-71.90204151654618
12,-71,13,11.904742841832945,-71.33524743587739
12,-70,33,11.838189924960181,-70.01406709822348
12,-69,29,12.137787574139544,-68.8912437887755
12,-68,11,12.076760717078441,-68.13302362578654
12,-67,55,11.84041641428538,-66.7707009695258
12,-66,10,11.803803578482375,-66.11900935929933
12,-65,8,11.821487738349402,-64.6160968220978
12,-62,45,12.124856269774934,-61.64757641434428
12,-61,14,12.456480351112441,-61.46614077099991
12,-17,37,12.4043,-16.64171081081081
12,-16,698,12.074383691900497,-16.00000264024323
12,-15,234,11.92414256797025,-15.206362179493883
12,43,33,12.210178787878789,43.308645454545456
12,51,6,11.789733333333333,50.8259
12,53,3,12.463099999999999,53.4159
12,54,16,12.3575625,54.048350000000006
12,72,1,11.874672535601231,71.78736125231065
12,75,16,12.295923811239794,75.11299308375258
12,76,2,11.5637,75.5959
12,80,9,11.766519954975633,79.79135639817281
12,92,1,11.58516640902395,92.21719884615449
12,93,233,12.100491634697622,92.78696162229555
12,98,175,12.006867834566824,98.38905966827961
12,99,601,12.000306959955958,98.67616380861415
12,100,17,11.923881153430365,99.83910418954709
12,102,46,12.298630120849591,102.32679168271659
12,103,103,11.836144959561908,102.82799713453065
12,109,4,12.296757037365857,109.16012064863543
12,120,144,12.018987181808463,120.03888927427796
12,121,39,12.213956762173126,121.24396171597157
12,122,67,11.925809230007436,122.12597403549171
12,123,82,12.029815380305848,123.06667517668112
12,124,63,12.126617972911102,123.88591992387668
12,125,150,11.88085346304849,125.10879459217496
12,126,6,11.983424672528534,125.51172671686156
13,-89,89,13.30057530509693,-88.80193909974466
13,-88,166,13.294041009938448,-87.95273953710044
13,-87,150,12.941937235566503,-87.30476134368313
13,-84,70,13.04828444660396,-83.56980320471894
13,-83,1,12.5383,-83.3637
13,-82,6,12.560246573402381,-81.7125091131956
13,-81,8,13.370329865548275,-81.36272526138029
13,-70,7,12.547935082446648,-70.02872868069171
13,-61,12,12.550036994580468,-61.4066179564444
13,-60,4,13.088583904648495,-59.55684567579469
13,-59,1,13.06111887541201,-59.49579309856159
13,-17,216,12.87227872347104,-16.639132682940904
13,-16,345,13.06954719003343,-16.115099520614795
13,-15,40,13.266638838591547,-15.34533834687764
13,42,8,13.33185,42.377825
13,43,98,12.980506834973312,43.01823370566806
13,53,4,12.5598,53.36030000000001
13,54,1,12.6807,54.1013
13,75,6,13.268933333333335,74.75493333333334
13,93,202,12.979281425915614,92.84729800950822
13,98,51,12.797465781895463,98.40691284768587
13,99,132,12.799102536514896,98.66174432815552
13,100,42,13.228764159173554,100.08538863627152
13,101,38,13.12280575780345,100.96129749682218
13,102,36,12.665896045336929,101.81628531552889
13,109,2,13.099014208930651,109.31420917418185
13,121,59,13.086953807911279,121.01981407427324
13,122,29,13.045004991247025,122.04983062485681
13,123,64,13.043448275283668,123.0499946238542
13,124,218,12.836665314837905,124.00826846176643
13,125,36,12.575048974594788,124.94511551682778
13,145,10,13.400776599427541,144.67707276537539
14,-92,52,14.3665948927896,-91.9662208632693
14,-91,33,13.949300000000001,-90.97834242424243
14,-90,45,13.75989829253447,-90.15089875734189
14,-88,1,13.505899999999999,-87.6517
14,-84,36,13.75285790187646,-83.57008703432855
14,-83,40,14.236975830461642,-83.21621927876654
14,-80,5,14.372429199942719,-80.23813652352527
14,-61,37,14.226089355594837,-60.89841604804749
14,-17,231,13.880859395237783,-16.61857209076677
14,-16,140,13.873939862693854,-16.232851113554645
14,-15,40,13.617057451689814,-15.25409538548332
14,42,23,13.615830434782609,42.166013043478266
14,43,1,13.5175,43.258900000000004
14,74,17,14.29511383750961,74.46002718386278
14,75,4,13.85145,74.62035
14,80,2,14.233419962607528,80.07161539242
14,93,10,13.558733966800526,92.9586395120057
14,98,77,13.904073874334948,98.18423473812321
14,100,27,13.554523359305016,100.3342616858119
14,101,34,13.561565131093047,100.77470247958384
14,109,17,14.011229411764706,109.17971176470589
14,120,10,13.767775554395323,120.26669314638177
14,121,43,14.019217920442959,120.77599356595128
14,122,171,13.991798211648705,122.12875782388964
14,123,113,14.03919238121832,122.942367695293
14,124,89,13.85572201150602,123.862020660962
15,-93,145,15.178217197827971,-92.84091263982012
15,-92,29,14.640891395845054,-92.3131545491736
15,-84,59,15.329584745762713,-83.9349813559322
15,-83,71,14.922449103484524,-83.3151706808804
15,-61,76,14.605323068292691,-60.92943830907645
15,-17,5,14.503895894145902,-17.082553738717344
15,40,97,15.172155670103093,40.159924742268046
15,41,45,14.84687777777778,40.69096666666667
15,43,61,15.115562295081968,42.802237704918035
15,74,13,14.971893419308369,74.14709012645038
15,80,7,15.10519979344667,80.10788788417877
15,98,90,14.974327164455651,97.87206200115037
15,109,1,14.5525,109.0619
15,118,3,15.179272113408127,117.73351344561092
15,120,26,15.13437409219458,120.07046046478803
15,121,55,14.77576909090909,120.7329690909091
15,122,82,14.835854314855583,122.03966750412216
15,146,3,15.2174462414289,145.72572866366315
16,-99,7,16.449278330620277,-98.6702022596711
16,-98,44,16.087084127474856,-97.89000394062313
16,-97,33,15.854972127016739,-97.06322250904144
16,-96,27,15.768626133641284,-96.0995236239209
16,-95,40,16.2606828388596,-94.90467428009704
16,-94,38,15.973221052631578,-93.87957368421053
16,-93,50,15.584677975196593,-93.28111248171481
16,-89,119,16.06649076714144,-88.69498414539618
16,-88,77,16.03202668872744,-88.094474203543
16,-87,41,15.92781726543066,-87.05104330301563
16,-86,50,16.23890996890225,-86.19317277303436
16,-85,41,15.85803342422875,-84.78363202553227
16,-84,17,15.632852941176468,-84.22095882352941
16,-83,3,16.10118605969797,-83.26845940405701
16,-80,5,15.840384172028113,-79.89808825587467
16,-62,82,16.299691428241598,-61.57958790556334
16,-61,54,16.146141529901072,-61.40792458103815
16,-17,5,15.98554,-16.51038
16,-16,25,16.146836814169724,-16.44387003775128
16,39,11,16.04180909090909,39.387336363636365
16,40,94,15.910795748656911,40.08009036641423
16,41,13,15.624684615384616,40.70623846153846
16,42,17,16.321005882352942,42.31164117647059
16,43,27,15.923596296296296,42.74851481481482
16,73,6,16.093733333333333,73.4672
16,74,17,15.685361003778908,73.77557234937271
16,80,4,15.64225,80.25665000000001
16,81,107,15.935865965208492,80.96211476750479
16,82,17,16.408464705882352,81.80788823529413
16,94,30,16.137013333333336,94.37534666666667
16,95,427,15.995116620264891,95.0752637716929
16,96,83,16.240886187672608,95.92299237053409
16,97,23,16.447839130434783,96.93557826086958
16,98,86,16.090768012496493,97.65393629811504
16,108,8,16.302735477803868,107.90258213429644
16,112,2,16.22878425984645,111.74148310739147
16,120,72,16.016099891969606,120.011748742218
16,122,21,16.174192269448792,122.02271971108955
17,-101,19,17.23853157894737,-100.8765
17,-100,31,16.903736561305035,-100.0122199384766
17,-99,35,16.61852181877765,-99.10562140403675
17,-88,153,17.140656589850007,-88.14403639324274
17,-87,2,17.3989,-87.46979999999999
17,-86,1,16.512894325575555,-85.85116665142186
17,-72,1,17.4687,-71.6357
17,-63,5,17.299382298725128,-62.69320489903531
17,-62,55,17.074415345049164,-61.76354880062829
17,39,13,16.617592307692306,39.1495
17,40,5,16.51066,40.16002
17,42,111,16.85188102398106,41.985878168479815
17,43,20,16.772468436971735,42.63451289833107
17,54,5,17.02834,54.34586
17,73,5,16.979419999999998,73.29742000000002
17,74,1,16.5223,73.52170000000001
17,82,98,16.746253246355447,82.28379176925397
17,94,12,16.929715830152237,94.42593889941338
17,95,20,17.28593,94.5738
17,96,30,16.651053333333333,96.25408
17,97,101,16.87658519766843,97.03700125927914
17,98,12,16.55633333333333,97.63246666666667
17,107,55,16.94222970029001,107.1106378005809
17,108,6,16.523733347782347,107.61146381448647
17,111,1,17.078433313448794,111.49689431340782
17,112,2,17.10921106014981,111.52389775402867
17,120,15,17.046926666666668,120.40352666666668
17,122,15,17.240822585662393,122.38321627784585
18,-103,1,18.3007,-103.4131
18,-102,18,17.8432,-101.91285555555555
18,-101,7,17.554773768819214,-101.43356036525158
18,-95,8,18.203326104279547,-94.62725310850333
18,-94,66,18.246647117146328,-93.86671750208531
18,-93,119,18.36809308330555,-93.00732748056927
18,-92,149,18.44777770276964,-91.94475683026572
18,-91,24,18.450717476939072,-91.4106462293529
18,-88,165,18.01641822534315,-88.11302478814031
18,-87,8,18.438375,-87.35464999999999
18,-78,42,18.263091249093684,-77.97099265570475
18,-77,50,17.95788985311409,-76.98391740043218
18,-76,39,18.031317842235854,-76.27745705160532
18,-74,25,18.244772687494077,-73.64655239169596
18,-73,26,18.391158904234256,-73.15627439619223
18,-72,2,18.1075,-71.87099999999998
18,-71,36,18.000102642206688,-71.08288941070302
18,-70,2,18.2357,-70.1981
18,-69,14,18.29425714285714,-68.95899999999999
18,-67,48,18.044726577295076,-66.89623253307052
18,-66,63,18.274912342246356,-65.87655006595075
18,-65,43,18.244331945498985,-64.90281296274736
18,-64,1,18.494364163387832,-64.35250288708563
18,-63,39,18.085838446143494,-63.02049999284334
18,-62,25,17.681953652848584,-61.83345368897357
18,38,27,18.198255555555555,38.322181481481486
18,39,8,17.887225,38.638000000000005
18,41,7,18.343385714285713,41.47101428571428
18,42,45,17.891064444444446,41.798073333333335
18,73,51,18.065805656454796,73.10671080711339
18,94,50,18.19857438019342,94.41608109795254
18,95,18,17.672159773224152,94.55621220421159
18,106,76,18.132444634678695,106.18704073592599
18,107,12,17.671333333333333,106.53840000000001
18,110,3,18.2901,109.7067
18,120,6,17.7956,120.42206666666668
18,121,19,18.440897226001017,121.05269747396144
18,122,31,18.19704953154362,122.06789976504768
19,-156,1,18.9603,-155.6261
19,-105,18,19.28001772863426,-104.82967245383631
19,-104,44,18.893696742701753,-104.03033857999698
19,-96,98,18.7180460495191,-95.83536961487818
19,-95,2,18.574795454232532,-95.05632759964021
19,-93,30,18.564406558845622,-92.64082320032718
19,-92,271,18.56603258436839,-92.13506612342066
19,-91,276,18.894279615107983,-91.13036887227413
19,-88,344,18.964464731131336,-87.84093894517956
19,-87,32,18.77425544252663,-87.35486505492284
19,-81,39,19.323576288172227,-81.23914523988418
19,-78,4,18.509812389669058,-77.72584675684458
19,-74,65,18.55265625805706,-73.76058829818001
19,-73,33,19.059384280382528,-72.85130026881609
19,-72,5,18.643947144497396,-72.34415642030494
19,-70,34,19.22160875209726,-69.69657935136854
19,-69,38,19.022996714802417,-69.10712868064486
19,-68,10,18.609764526636035,-68.39334836172748
19,-64,5,18.612010791774832,-64.36024982644477
19,-17,1,19.3781,-16.508300000000002
19,37,10,19.10868,37.37328000000001
19,38,16,18.668975,37.74785000000001
19,40,2,19.192540860933004,40.2076840926596
19,41,26,18.92566153846154,41.178953846153846
19,73,92,19.044135429473442,72.94307445681615
19,93,6,19.132833333333334,93.47893333333333
19,94,325,19.085344518219408,93.94295467073844
19,106,59,18.948384112905664,105.72556044615479
19,109,2,19.251599999999996,108.6469
19,111,7,19.43272434830022,110.7573335173914
19,121,7,18.798537707133864,121.11101469528352
19,122,15,18.69899974084238,122.04951703178237
20,-156,2,19.88739783324423,-155.93504674069965
20,-106,1,20.058699999999998,-105.52329999999999
20,-105,9,19.778212904619718,-105.3103687003424
20,-97,32,20.243725,-96.8195625
20,-96,6,19.7428,-96.42413333333333
20,-91,5,19.65118,-90.61514
20,-90,248,20.23017658839534,-90.41001117942784
20,-88,47,19.729897493305184,-87.63058932373346
20,-87,52,20.048969152467734,-87.35957185081892
20,-80,4,19.6848,-80.04159999999999
20,-78,14,20.10962857142857,-77.65275714285714
20,-77,32,20.27572495174323,-77.11376180897612
20,-76,4,19.96615,-76.23310000000001
20,-75,11,20.06851818181818,-74.99917272727272
20,-74,3,20.30913637884999,-74.35589710762305
20,-73,26,19.81364117641893,-72.98111477554583
20,-72,52,19.767794691046472,-71.88952096192887
20,-71,14,19.841900000000003,-70.95975714285714
20,-70,6,19.616666666666667,-70.11463333333332
20,-17,1,19.553381074412847,-16.514512624691594
20,-16,3,19.883925317302683,-16.31927534416752
20,37,16,20.016713840579808,37.2342045157646
20,40,43,20.237979069767444,40.05144418604652
20,41,35,19.671763890292336,40.74072126073522
20,59,1,20.434539214919326,58.73322320654259
20,73,64,19.9790797400264,72.76289756145675
20,86,38,20.017498602569756,86.34943142992427
20,87,46,20.36384347826087,86.68291304347827
20,93,197,20.160601239390097,93.07196872521769
20,94,78,19.71356265502811,93.73344478357019
20,106,48,19.900577547426703,106.06724061739364
20,107,45,20.332655555555558,106.58371777777779
20,109,7,19.790757142857142,109.29155714285714
20,110,33,20.16954756106592,109.96965601320176
20,111,24,19.81451540335915,110.7051021957224
21,-158,26,21.359494266776327,-157.94349772796912
21,-157,2,21.080990275813846,-156.9183421362076
21,-156,1,20.731881573962887,-155.9836231396884
21,-106,2,20.7409,-105.5482
21,-105,12,21.078383333333335,-105.24053333333332
21,-98,4,21.4299,-97.5302
21,-97,48,21.08560223456004,-97.3400975062226
21,-90,405,20.88685660483176,-90.24340359268204
21,-89,94,21.39291377479924,-88.8967269770463
21,-88,22,21.461411977516324,-87.67050606282342
21,-87,160,21.140360330937348,-86.9831389744875
21,-83,4,21.464949999999998,-82.89515
21,-79,68,21.051586969471153,-78.83088968427994
21,-78,107,20.884252963810503,-78.27773582348036
21,-77,107,21.020745015613194,-77.01659161913189
21,-76,50,20.86400130090992,-75.77697551230577
21,-75,27,20.68726510765028,-75.1043799089897
21,-74,34,21.069205510386723,-73.58393400510201
21,-73,49,21.122113871267462,-73.22710616789368
21,-72,1,21.29721838803152,-71.70555489357079
21,-71,22,21.410031917074168,-71.14819635982663
21,37,10,20.70868,37.23946
21,39,43,21.19236046511628,39.229574418604656
21,40,7,20.628585714285716,39.56501428571429
21,58,2,20.626854519251665,58.251226656709605
21,59,6,20.717461314638395,58.678872327187285
21,70,1,21.413441569645155,69.80026187584974
21,71,40,20.79408449927786,71.054248079144
21,72,45,21.153838463101874,71.87416195811187
21,73,118,21.04606654534929,72.73386086492772
21,87,137,20.775795826362984,86.8721226130776
21,92,69,20.928567637297792,92.2768179951365
21,93,63,20.63855417496045,92.86297712349909
21,107,184,20.877707454920245,106.99427647324414
21,108,66,21.26936662277513,107.72677619131568
21,109,10,21.444960000000002,109.26972
21,110,81,20.97905214674152,110.2037144877191
21,111,35,21.27308857142857,110.76098
21,117,4,20.66485003286651,116.82659131321627
22,-160,6,21.904502506239794,-159.70501810552875
22,-158,3,21.587033333333334,-157.97150000000002
22,-106,131,22.178673426722995,-105.5770543387452
22,-105,126,21.908929790319256,-105.42488872270125
22,-98,71,22.11362676056338,-97.84565492957746
22,-97,8,21.56525,-97.3728
22,-89,11,21.510101213287893,-88.58411432959461
22,-88,76,21.55118938385451,-88.15867622510156
22,-87,17,21.52959411764706,-87.15319411764706
22,-85,43,21.936726546397974,-84.67704818068046
22,-84,103,22.12846872182137,-84.15037353176854
22,-83,102,21.913270973693123,-82.94572128946638
22,-82,144,22.108025698766905,-81.85635864195984
22,-81,52,22.008422547257325,-81.34292318502614
22,-80,32,21.852333016657468,-80.01433562294434
22,-79,160,22.03941088036212,-78.88040064173313
22,-78,209,22.1405186519108,-78.02069590514425
22,-77,45,21.648457919215208,-77.28322646019741
22,-74,9,22.303885197361794,-74.19434890353718
22,-73,42,22.308660476512355,-73.01757120277394
22,-72,192,21.793461228879423,-71.9071238688628
22,-71,9,21.647769606969764,-71.49084671784307
22,37,9,21.597544444444445,36.914344444444446
22,39,56,22.03982585502913,39.05969895640605
22,60,3,22.384900000000002,59.81176666666667
22,69,44,22.31593028992149,69.217064425775
22,70,64,22.37283103853175,69.69368923670977
22,72,207,21.962978403675994,72.34799414879463
22,73,153,21.943197900288514,72.6048121814838
22,87,24,21.57895777778661,87.34017157451196
22,88,196,21.799337712104705,88.1945281680076
22,89,2157,21.983869966666717,89.09620486164833
22,90,1296,22.090808738685244,89.74110894230152
22,91,242,22.155351493665744,90.82580133310664
22,92,79,21.772566612555664,91.90355675169265
22,108,40,21.60914042506645,108.18486294573115
22,109,94,21.695979575000482,108.73400083935122
22,110,13,21.618638461538463,109.61880769230768
22,111,5,21.51634,111.14838
22,112,74,21.82388564350715,112.12636202596056
22,113,72,22.120429300065265,113.2576835059857
22,114,53,22.39813434860166,113.86157239001416
22,115,4,22.4882,114.57535
22,121,1,21.9352647285694,120.75286550639014
23,-107,5,23.424780000000002,-106.54902
23,-106,52,22.7823,-105.89819615384614
23,-98,23,22.991821739130437,-97.81823913043479
23,-84,43,22.672862322280064,-83.98390596330499
23,-83,53,22.8185097912926,-82.92494152078687
23,-82,65,22.688919452498478,-82.00400474807819
23,-81,114,23.12220279608264,-80.91178841617129
23,-80,138,22.933644610725214,-80.02789854925385
23,-79,84,22.594025362640288,-79.07368817533732
23,-78,3,22.522566666666666,-78.3977
23,-76,61,23.459561004002552,-75.75675548223911
23,-75,79,23.11570849499777,-75.07768951434045
23,-74,51,22.81037588226647,-73.8760259208282
23,-73,2,22.599802016769008,-73.49070522761457
23,36,36,22.870269503850174,35.87960751562264
23,39,56,22.965324450765994,38.88342952950733
23,59,23,23.038039130434782,59.099265217391306
23,60,12,22.53465,59.66588333333334
23,69,11,22.699093376981875,69.31240627150869
23,70,218,22.796628041704686,70.15088077891076
23,71,9,23.092616491872594,70.5570515441954
23,89,11,22.576045454545454,89.40473636363637
23,90,18,22.559955555555558,89.57006666666666
23,91,75,22.633801333333334,91.201324
23,92,8,22.639775,91.54690000000001
23,113,5,22.743540000000003,113.45797999999999
23,114,38,22.68786774162636,113.7182693001399
23,115,20,22.705082787439945,114.77371682323201
23,117,6,23.443070193620187,116.82705710295595
23,120,43,23.2395823645233,120.11132307365985
24,-112,11,24.40573601619675,-111.58304896280647
24,-111,12,24.322870644967576,-111.42682113588866
24,-110,20,24.246677707622933,-110.34944588765075
24,-108,36,24.431814566886246,-107.6039447428438
24,-107,53,24.12263326867132,-107.19512353013272
24,-98,26,23.729369822970494,-97.78344701702851
24,-78,182,24.121601283466514,-77.84750313908205
24,-77,19,24.293053325862367,-76.64165994572235
24,-76,102,23.7276709634293,-75.97461771498338
24,-75,152,23.882943724735302,-74.99890892289088
24,-74,11,23.996452656564973,-74.48891627026511
24,35,33,24.138124626855028,35.374037678445745
24,36,31,23.976667741935483,35.61803548387097
24,37,10,24.419264187139657,37.43221183919226
24,38,49,24.044185714285714,38.06862653061225
24,39,7,23.549614285714288,38.577471428571435
24,52,21,24.101286473711337,52.20160804560266
24,53,54,24.200419378705323,52.95884436793596
24,54,161,24.230150102003748,54.05524636108099
24,55,14,24.432700000000004,54.55137142857143
24,57,11,24.33611818181818,56.75422727272728
24,58,16,23.69216639781379,58.20812334733213
24,59,12,23.586366666666667,58.621633333333335
24,67,11,24.183886933077897,67.41010079974362
24,68,21,23.970061984043348,67.96870977611171
24,69,3,23.88100233117666,68.72722152887849
24,117,17,23.687788719413398,117.13175692901159
24,118,48,24.125481687992064,117.77347433238991
24,120,32,24.0659065276081,120.35985525787403
24,121,10,24.289300496668677,120.53450478938926
24,124,95,24.354988914211138,123.88695597582229
25,-171,2,25.407253301691348,-170.62189527323704
25,-112,120,24.877720798970536,-112.05287205445634
25,-111,11,24.911613193810695,-110.62245575380861
25,-109,44,25.415627011213704,-108.76491947842054
25,-108,164,24.87263275393637,-108.02492676877908
25,-82,46,24.616111382047038,-81.72642699044131
25,-81,442,25.174603906458817,-80.94002292732405
25,-80,93,25.25780728229061,-80.36998757124681
25,-79,21,25.205078737024163,-79.01096919309991
25,-78,179,24.91727256749184,-78.17585353094539
25,-77,79,25.14367765514792,-76.95669714563626
25,-76,148,24.884961067480518,-76.1344305529998
25,35,19,25.10137165659718,34.86774708569
25,37,58,25.106994899012506,37.12656830435811
25,50,12,25.398300000000003,50.40368333333333
25,51,45,25.28054,50.80695333333334
25,52,25,25.074466369926444,51.70669534790721
25,53,6,24.75236666666667,52.9476
25,54,15,24.660593333333335,54.10886000000001
25,55,86,24.94447906976744,54.959900000000005
25,56,32,25.125475,56.17595
25,57,6,24.589366666666667,56.54583333333334
25,59,2,25.4692783795225,59.22355140603267
25,60,1,25.37977471802381,60.31120133005027
25,61,3,25.182181159490415,61.485306615801086
25,62,9,25.179854586374162,61.6935844463488
25,64,16,25.42285385045636,64.03577000638458
25,67,27,24.698069557027733,67.19276411751629
25,68,1,24.702643445342648,67.50112788911089
25,118,14,24.6050272918091,118.17867647687684
25,119,32,25.15586404345269,118.96140840384155
25,120,2,25.4554,119.5977
25,121,3,25.117583563640228,121.30176017654657
25,124,2,24.5897,124.3241
25,125,18,24.83147213954653,125.24227974093168
26,-174,7,26.011505077554347,-173.93237959134981
26,-113,13,26.45711037218355,-112.83064659064956
26,-112,16,25.644518808282374,-112.08724227382672
26,-111,2,25.91438507601346,-111.32856342844485
26,-109,107,25.89148806712857,-109.19940010547727
26,-98,1,25.84439231814063,-97.50915595387193
26,-97,66,26.156005048089806,-97.2516211146887
26,-82,88,26.090771082662947,-81.7065375056312
26,-81,162,25.715378633033403,-81.24938751957524
26,-80,68,25.843782309182203,-80.20572101494886
26,-79,62,25.678847505607287,-79.263604232126
26,-78,63,25.78911851535842,-77.80532376048541
26,-77,95,25.96438019840367,-77.10371432680425
26,34,5,25.96902,34.373580000000004
26,37,52,25.728046456840787,36.73717320151473
26,50,108,26.100081481481485,50.19117407407408
26,51,152,25.913314470178033,50.892216399360755
26,52,29,25.82001363219212,51.5741307432687
26,54,2,26.49396775877284,53.99690078678662
26,55,4,26.071611941864315,55.18574740687558
26,56,110,25.873347246618327,56.04083251774273
26,57,39,26.104582816095135,57.204876204162865
26,58,47,25.65043548449822,58.03422891955809
26,59,13,25.590053846153847,58.6801
26,66,5,25.5275,66.39586
26,67,1,25.5211,66.50970000000001
26,119,6,25.646426976863225,119.47154864602938
26,120,12,25.780847310035636,119.62864255826086
26,128,15,26.327473333333334,127.80440666666667
27,-114,12,26.737383333333337,-113.62683333333332
27,-113,36,26.709921033557016,-113.19330541996705
27,-112,22,26.82450868777355,-111.9245881693358
27,-111,7,27.388357142857142,-110.55387142857141
27,-110,54,26.990774933330886,-109.97313721291172
27,-109,3,26.7045,-109.46589999999999
27,-97,6,26.53406666666667,-97.33203333333334
27,-83,19,27.395247368421057,-82.57547894736842
27,-82,132,26.799696706446824,-82.12922936300332
27,-80,71,27.02159577464789,-80.17614225352112
27,-79,40,26.645130612280667,-78.80865162738665
27,-78,68,26.762600531361034,-77.91335013031869
27,-77,12,26.64345917040316,-77.34692897048308
27,34,10,26.883161469482758,33.947551881793004
27,36,31,26.868630175354898,36.04056358104985
27,49,61,27.293307546132894,49.30611126478506
27,50,86,26.900392782566723,49.799672528193135
27,55,22,26.6967,55.33354545454545
27,56,144,26.909485250785586,55.903322387099244
27,57,42,26.98127018462868,56.85487529374621
27,120,27,26.759677777777778,119.85694444444445
27,121,2,27.4854,120.66740000000001
27,128,17,26.626837623684064,128.06104068881064
28,-178,1,28.381889617760525,-178.341971909196
28,-176,2,27.812784427388706,-175.84182572619875
28,-114,10,27.67342,-113.93665999999999
28,-111,49,27.89055804148059,-110.78610545144767
28,-97,12,27.883299918592403,-97.07289701040919
28,-83,87,27.88151340430894,-82.6834710252505
28,-82,24,27.81510833333333,-82.44145833333333
28,-81,39,28.216925641025643,-80.61921794871795
28,-80,38,27.727331487890744,-80.41615421215803
28,-17,1,28.396307578070644,-16.623616285099082
28,-16,1,28.20950291473799,-16.417497843157857
28,-12,1,28.006093163234336,-12.297215244070923
28,34,11,27.897149024691146,34.24678882200658
28,35,7,27.885012249372046,35.070725452360456
28,36,2,27.575200000000002,35.54430000000001
28,49,15,27.566193333333334,49.06038
28,121,19,27.75469318263914,120.74670033623711
28,129,3,28.17287777465712,129.3636410217698
29,-114,1,29.047217365110093,-113.50300280586337
29,-113,8,28.8298,-113.14077499999999
29,-112,27,29.14639019378525,-112.2230328360459
29,-91,139,29.244436968790946,-90.93034612526635
29,-90,145,29.306769752817747,-90.12488979044694
29,-89,3,29.235166666666668,-89.48116666666665
29,-83,24,28.859758333333332,-82.75285
29,-81,45,28.74307150717877,-80.7520358986678
30,-92,2,29.5468,-91.51979999999999
30,-91,5,29.56158,-91.4665
30,-87,1,30.346242773385892,-87.13978845924778
30,-81,1,29.90889301527893,-81.29200169938525
30,49,1,30.12850040984508,48.94683880750686
30,122,1,30.309847590587665,121.63444442018071
30,131,2,30.45526732792354,130.95822420551474
31,-113,8,31.179291144520512,-113.08991191509503
31,122,3,31.300466616951027,121.92787110590167
32,-114,1,31.61883191823185,-113.94213949848451
32,-65,25,32.31345204108371,-64.7567990750741
32,122,2,31.627866450414675,121.78055132529792
33,35,1,32.89208625603185,35.086120042864096
33,121,1,32.69185924142898,120.93919030212953
33,129,1,32.96143419561505,129.0783696185801
33,131,1,32.71168886381365,130.62958385664862
