year,region_id,region_name,glacier_area,mass_change_gt,mass_change_gt_err,mass_change_mwe,mass_change_mwe_err,cumulative_gt,cumulative_gt_err,cumulative_mwe,cumulative_mwe_err
2021,2,Western Canada & US,12916.1932,-21.53130021966725,4.240476025698885,-1.672016526132686,0.283247273278867,-176.07265283514386,10.463127073785616,-13.081278947502383,2.7356998010847637
2022,2,Western Canada & US,12837.7636,-12.492387413580618,4.953338050467668,-0.9760249320697468,0.3393406442048285,-188.56504024872447,10.697213011464864,-14.05730387957213,2.7970330791501277
2023,2,Western Canada & US,12759.334,-33.28211098254605,8.20220532634242,-2.616300957072955,0.5546535170279333,-221.84715123127052,11.073959162783455,-16.673604836645083,2.8944857164767592
2000,3,Arctic Canada North,105000.63345,-48.492413102801386,24.61363628578008,-0.4632193777214072,0.2337303111634003,-48.492413102801386,4.961213186890892,-0.4632193777214072,0.4834566280064845
2001,3,Arctic Canada North,104927.05575,-27.438732411778343,20.57040203524976,-0.2622897984124593,0.1958535232213091,-75.93114551457973,6.72190734249066,-0.7255091761338666,0.6554264523077394
2002,3,Arctic Canada North,104853.47805,2.272794777893257,18.71927441499457,0.0217411355476733,0.1786231244989666,-73.65835073668647,7.993954761945079,-0.7037680405861932,0.7798762458773033
2003,3,Arctic Canada North,104779.90035,-10.868112073559915,10.60807895900747,-0.1040353586966476,0.1010934132165193,-84.52646281024639,8.631998128766703,-0.8078033992828408,0.842199722215696
2004,3,Arctic Canada North,104706.32265,9.330261455013746,10.070840801759664,0.0893769948896869,0.0959966199880589,-75.19620135523265,9.196859925909035,-0.718426404393154,0.8973834142039032
2005,3,Arctic Canada North,104632.74495,-27.634643373576694,10.277201295551182,-0.2649055683009518,0.0971785722489175,-102.83084472880934,9.73958078113954,-0.9833319726941058,0.9499871390377723
2006,3,Arctic Canada North,104559.16725,-14.49033741307888,10.209223938194809,-0.1390020560896461,0.0971746583110996,-117.32118214188822,10.250300372698232,-1.1223340287837518,0.9998250960284361
2007,3,Arctic Canada North,104485.58955,-59.606055889383214,10.648915968014064,-0.572188111138054,0.0975552330347633,-176.92723803127143,10.75721031209075,-1.6945221399218058,1.0474757542220414
2008,3,Arctic Canada North,104412.01185,-59.05425797773865,10.559345915306942,-0.5672906094784383,0.0967416898766393,-235.98149600901007,11.237300370367365,-2.261812749400244,1.09267888492442
2009,3,Arctic Canada North,104338.43415,-44.75125504827651,10.522538217880888,-0.430195384397921,0.098113629688844,-280.7327510572866,11.696130036543686,-2.692008133798165,1.1366885128514839
2010,3,Arctic Canada North,104264.85645,-30.430679211817186,11.217123705505449,-0.2927376202191681,0.1060487667637724,-311.16343026910374,12.166206538491974,-2.984745754017333,1.1824168224498037
2011,3,Arctic Canada North,104191.27875,-83.30383705815383,12.264318449494825,-0.8019337276809586,0.1100748435976027,-394.46726732725756,12.660209318440975,-3.786679481698292,1.2280815875217301
2012,3,Arctic Canada North,104117.70105,-72.92247186119154,11.314321234997632,-0.7024924370806889,0.1022058080659538,-467.3897391884491,13.099435912348948,-4.489171918778981,1.269011502578226
2013,3,Arctic Canada North,104044.12335,7.95057993093942,10.05571359062613,0.0766453998986307,0.0958804225274752,-459.4391592575097,13.477794137482716,-4.41252651888035,1.3062429391974995
2014,3,Arctic Canada North,103970.54565,-18.520099173347603,10.295458005816563,-0.1786643182179695,0.0978449765793506,-477.9592584308573,13.854471942956902,-4.59119083709832,1.343173701642
2015,3,Arctic Canada North,103896.96795,-52.64644712831746,11.40563559537043,-0.508242567183192,0.1058986588860505,-530.6057055591748,14.260155273122043,-5.099433404281512,1.3820326521716928
2016,3,Arctic Canada North,103823.39025,-24.18813350213283,10.667766016672696,-0.2336748606693229,0.1011395726357474,-554.7938390613076,14.629415382380225,-5.333108264950835,1.4181515519522132
2017,3,Arctic Canada North,103749.81255,6.945037312449323,10.1698508645907,0.067141664612123,0.0969879855691196,-547.8488017488582,14.9729638113105,-5.265966600338712,1.4519441483313296
2018,3,Arctic Canada North,103676.23485,14.803773171172445,10.16628960815724,0.1432181458656539,0.0967531216960545,-533.0450285776858,15.308688216270232,-5.122748454473058,1.4848888616895357
2019,3,Arctic Canada North,103602.65715,-58.8923231836455,11.265762722417737,-0.5701546022459565,0.1037650472645306,-591.9373517613313,15.672322662113258,-5.692903056719015,1.5194275168082798
2020,3,Arctic Canada North,103529.07945,-54.56558148027142,10.682792272718984,-0.5286415283841236,0.0985587561036122,-646.5029332416027,16.00951248158756,-6.221544585103138,1.5515214258713246
2021,3,Arctic Canada North,103455.50175,-2.239494795578432,10.465258776084385,-0.0217120738681897,0.0998577518759501,-648.7424280371812,16.33308754259868,-6.243256658971328,1.5833750303745913
2022,3,Arctic Canada North,103381.92405,-37.476242418283874,12.149010669089307,-0.3635936339165448,0.1145432517219781,-686.218670455465,16.700861035984985,-6.606850292887873,1.6191416672223948
2023,3,Arctic Canada North,103308.34635,-44.019049041281086,17.25111324799982,-0.4273759585924965,0.1632713966012603,-730.2377194967461,17.20958664789138,-7.034226251480369,1.6687993094248859
2000,4,Arctic Canada South,40871.6448,-31.828658494953373,19.01202496888099,-0.7810899695018965,0.464740462916506,-31.828658494953373,4.3602780838933874,-0.7810899695018965,0.6817187564652347
2001,4,Arctic Canada South,40838.9344,-22.03994632267151,16.849655046641296,-0.5413036711855436,0.4124479714691877,-53.868604817624885,5.988462241303879,-1.32239364068744,0.936583383573344
2002,4,Arctic Canada South,40806.224,-5.5967058673044985,15.24414578075768,-0.1375659386378159,0.373885722658753,-59.465310684929385,7.14883387667387,-1.4599595793252558,1.1185142632279872
2003,4,Arctic Canada South,40773.5136,-8.486024053557571,8.946814501292303,-0.2087521525186098,0.2192241867067371,-67.95133473848696,7.749363864058279,-1.6687117318438656,1.2125585939455394
2004,4,Arctic Canada South,40740.8032,-1.4671494901073976,8.59092279276655,-0.0361201563806028,0.2107331971725344,-69.41848422859437,8.285141102620933,-1.7048318882244684,1.2965460041678885
2005,4,Arctic Canada South,40708.0928,-24.2248536106406,8.725038571651284,-0.5968775538212927,0.2119583882585402,-93.64333783923496,8.795942340760886,-2.301709442045761,1.3758597054868125
2006,4,Arctic Canada South,40675.3824,-17.097984159188556,8.645932099210997,-0.4216169939820462,0.2110509425988943,-110.74132199842352,9.274402070279306,-2.7233264360278073,1.4505312377819213
2007,4,Arctic Canada South,40642.672,-33.1540408077942,8.83618271629957,-0.81819921225744,0.2129086895089758,-143.89536280621772,9.739133250834012,-3.5415256482852473,1.5221529362354258
2008,4,Arctic Canada South,40609.9616,-37.1628977737753,8.797203770357678,-0.917871390934634,0.2109323021447836,-181.05826057999303,10.180762262613657,-4.459397039219882,1.589931402116114
2009,4,Arctic Canada South,40577.2512,-36.847830118826685,8.868505347550203,-0.91082330972531,0.2128038512392997,-217.90609069881972,10.607375999530165,-5.370220348945192,1.655501650459525
2010,4,Arctic Canada South,40544.5408,-29.970014139117,9.346079604885425,-0.7414116458136544,0.2262992912443442,-247.87610483793674,11.039135165414635,-6.111631994758846,1.7224938333470328
2011,4,Arctic Canada South,40511.8304,-41.75154929339208,9.168044648899084,-1.0337025116470615,0.2189902013587939,-289.6276541313288,11.446857640819731,-7.1453345064059075,1.784930028678253
2012,4,Arctic Canada South,40479.12,-38.5652621599766,9.021169077331509,-0.955586635238395,0.2161806777361513,-328.19291629130544,11.834344887932097,-8.100921141644303,1.844493395220894
2013,4,Arctic Canada South,40446.4096,-9.379093521828558,8.627619895231184,-0.2325871581994081,0.2113282088759408,-337.572009813134,12.193413747665407,-8.33350829984371,1.9009166456973967
2014,4,Arctic Canada South,40413.6992,-14.425387850746011,8.662105003298494,-0.3580170714351818,0.2117491125998163,-351.99739766388,12.543581778146713,-8.691525371278892,1.9558203410562172
2015,4,Arctic Canada South,40380.9888,-27.71112564848519,8.874598208655275,-0.6883067998575911,0.2150299999338045,-379.7085233123652,12.892480057526152,-9.379832171136483,2.0100405982026985
2016,4,Arctic Canada South,40348.2784,-29.15938862497677,8.997741085196106,-0.7248668635889515,0.217803495617139,-408.86791193734194,13.236834331474638,-10.104699034725435,2.063508347945363
2017,4,Arctic Canada South,40315.568,-6.698300058839619,8.503286781702817,-0.1666466766663182,0.2084292559501653,-415.56621199618155,13.554227012286923,-10.271345711391753,2.113408611222725
2018,4,Arctic Canada South,40282.8576,-1.1632489212322985,8.567773169735982,-0.0289639126480072,0.2101681622145529,-416.72946091741386,13.866681040189265,-10.30030962403976,2.162559622346843
2019,4,Arctic Canada South,40250.1472,-50.54712713038396,10.165852904921715,-1.2596034631346231,0.2415453254081635,-467.2765880477978,14.228516998453006,-11.559913087174383,2.217703642422288
2020,4,Arctic Canada South,40217.4368,-35.23772265203272,9.16363701489153,-0.8788166707276093,0.2205958442176915,-502.51431069983056,14.546969890329658,-12.438729757901992,2.2668933124059403
2021,4,Arctic Canada South,40184.7264,1.5608686349126528,8.899877803175794,0.0389592133917171,0.2183113519143489,-500.9534420649179,14.849720899509641,-12.399770544510275,2.3145445862512837
2022,4,Arctic Canada South,40152.016,-26.803353366935987,10.423143011124177,-0.6695555556434637,0.2535641347498348,-527.7567954318539,15.196623105297363,-13.06932610015374,2.3686875641365113
2023,4,Arctic Canada South,40119.3056,-24.485635912166988,12.66816791489078,-0.6121570023816206,0.3093037277003338,-552.2424313440209,15.607867302080333,-13.68148310253536,2.4331018277489527
2000,5,Greenland Periphery,89349.1603,-41.2912682002374,58.14795528438563,-0.4635243868595238,0.6496667371457514,-41.2912682002374,7.625480659236218,-0.4635243868595238,0.8060190674827435
2001,5,Greenland Periphery,88613.4809,-30.259115172023737,34.40693590362891,-0.3425005468781988,0.3842871129956297,-71.55038337226114,9.620545264589452,-0.8060249337377225,1.016835212874427
2002,5,Greenland Periphery,87877.8015,-4.633022444104562,34.04614316389751,-0.0528798314794764,0.3806168114081556,-76.1834058163657,11.251712507521336,-0.8589047652171989,1.18935724723463
2003,5,Greenland Periphery,87142.12210000001,21.19402971840975,32.97931816599432,0.2439440607539797,0.3685084528285934,-54.989376097955954,12.632511726410801,-0.6149607044632193,1.3353198547082756
2004,5,Greenland Periphery,86406.4427,-21.61789893283536,32.04279733381595,-0.2509413314403678,0.3580249460205689,-76.60727503079131,13.842801372978027,-0.865902035903587,1.4632511952493663
2005,5,Greenland Periphery,85670.7633,-73.56189179697199,32.43937331644711,-0.8612417898409994,0.3603237111698206,-150.16916682776332,14.968718153808943,-1.7271438257445864,1.5815902666520554
2006,5,Greenland Periphery,84935.0839,-11.901237733591891,31.784423148203988,-0.1405432046701326,0.3552779938021395,-162.07040456135522,15.995216357285493,-1.8676870304147188,1.6901792110219136
2007,5,Greenland Periphery,84199.4045,-54.51899453837374,31.52191269045421,-0.6494469170430045,0.351085292767621,-216.58939909972895,16.95195737980802,-2.5171339474577232,1.791030725068188
2008,5,Greenland Periphery,83463.7251,-31.569572236755583,31.10083677864067,-0.3793811730380011,0.3472498733233991,-248.15897133648454,17.845719256602358,-2.8965151204957245,1.8854816179060667
2009,5,Greenland Periphery,82728.0457,-44.34081127000205,31.25895903949679,-0.5375956073372805,0.3485856675493938,-292.4997826064866,18.70103352290897,-3.434110727833005,1.97575975235125
2010,5,Greenland Periphery,81992.3663,-63.50411891699192,31.72351046941193,-0.7768431063146872,0.3528783271181387,-356.0039015234785,19.530800426361868,-4.210953834147692,2.063129885908595
2011,5,Greenland Periphery,81256.6869,-73.61889642826725,30.440425465101285,-0.9087303519054896,0.3378175210506762,-429.6227979517457,20.29513712098241,-5.119684186053182,2.1434370639652305
2012,5,Greenland Periphery,80521.0075,-45.04805361014524,30.60922366116791,-0.561140574693076,0.3412741518299132,-474.67085156189097,21.035727095126667,-5.680824760746258,2.221620264358831
2013,5,Greenland Periphery,79785.3281,-37.84487762507106,29.86548229667335,-0.4757610802722418,0.3332162495829455,-512.5157291869621,21.734012439430494,-6.1565858410185,2.2953894764489853
2014,5,Greenland Periphery,79049.6487,2.5817383158773253,29.81869955577704,0.0327579803196074,0.3333609525033675,-509.93399087108475,22.409506827975857,-6.123827860698893,2.366891167987264
2015,5,Greenland Periphery,78313.9693,-9.433257622014974,29.670775706494453,-0.1208167921283485,0.3316684179185126,-519.3672484930997,23.062020119226133,-6.244644652827241,2.4359479097498427
2016,5,Greenland Periphery,77578.2899,-53.45383656825312,29.42922714128744,-0.6911041823581543,0.3276502727966965,-572.8210850613528,23.69147524154793,-6.935748835185396,2.5022974427136604
2017,5,Greenland Periphery,76842.6105,7.709968424686927,29.677298979337728,0.1006364551926869,0.331755268082732,-565.1111166366659,24.309736693354296,-6.835112379992709,2.567732026496156
2018,5,Greenland Periphery,76106.9311,12.001662332086804,30.323396520363502,0.1581692427362111,0.338940048560673,-553.1094543045791,24.92562325440589,-6.676943137256498,2.6329048232806915
2019,5,Greenland Periphery,75371.2517,-73.00240051873962,29.982633840146075,-0.971485348423586,0.3327035796072279,-626.1118548233187,25.51997900588333,-7.648428485680085,2.6953462464147266
2020,5,Greenland Periphery,74635.5723,-39.04193946889865,30.614652227436416,-0.5246749842643712,0.341566096060466,-665.1537942922173,26.112908315393792,-8.173103469944456,2.757980689584759
2021,5,Greenland Periphery,73899.8929,-52.79326670883994,30.855775976776048,-0.7165385631847668,0.3436936655801365,-717.9470610010572,26.697186306143543,-8.889642033129222,2.819601239484505
2022,5,Greenland Periphery,73164.2135,-46.25762631952477,57.29462709790465,-0.6341463203159325,0.6400145477932303,-764.204687320582,27.749493396508033,-9.523788353445156,2.930898445442249
2023,5,Greenland Periphery,72428.5341,-86.27339719312873,57.41429456246441,-1.1947362632274197,0.6400603014062028,-850.4780845137108,28.765407668331548,-10.718524616672575,3.038128700187336
2000,6,Iceland,11000.276,-12.119282301800888,9.310404630398684,-1.1050404144816226,0.8425515454197151,-12.119282301800888,3.051295565886511,-1.1050404144816226,0.9179060656841282
2001,6,Iceland,10960.46,-7.880169982482089,8.367888437940389,-0.7211268165172067,0.7580251780053338,-19.999452284282977,4.204556227277627,-1.8261672309988293,1.2651390134783802
2002,6,Iceland,10920.644,-6.477842569043585,8.36938280349822,-0.5949589211736843,0.7584338186598918,-26.477294853326562,5.103692376293588,-2.421126152172514,1.535907074690699
2003,6,Iceland,10880.828,-13.226291076562983,6.088712128121142,-1.2192168964160424,0.5489063786494442,-39.70358592988954,5.668896541652391,-3.640343048588556,1.7052615402730413
2004,6,Iceland,10841.012,-15.987179419707129,5.99819936892382,-1.4791317706809777,0.5391125340226701,-55.690765349596674,6.175320831250977,-5.119474819269533,1.856617745998636
2005,6,Iceland,10801.196,-15.450873871967536,6.0079084461037215,-1.4347824046408535,0.5403218303854511,-71.1416392215642,6.6439819246432315,-6.554257223910387,1.9968353174817663
2006,6,Iceland,10761.38,-6.918354403676182,5.999031661951444,-0.6448217532913516,0.5431348438999175,-78.05999362524038,7.081068244053112,-7.199078977201738,2.128493863989846
2007,6,Iceland,10721.564,-10.334411364747451,5.992230026517656,-0.9667906555809106,0.5413990246239699,-88.39440498998783,7.492246492438371,-8.165869632782648,2.2520846240020367
2008,6,Iceland,10681.748,-11.515369917058456,6.043201735721196,-1.081285570207182,0.5455526542318289,-99.90977490704628,7.885236790304795,-9.24715520298983,2.370113458866099
2009,6,Iceland,10641.932,-2.9374468586318327,6.003653475507725,-0.2768562809628148,0.5442962410559665,-102.84722176567811,8.257155243465148,-9.524011483952645,2.482284038734123
2010,6,Iceland,10602.116,-30.63731167132132,6.136665909617718,-2.8984308577492293,0.5389037664877039,-133.48453343699944,8.62074698760506,-12.422442341701874,2.588559022978208
2011,6,Iceland,10562.3,-8.189141762992667,5.100400734518575,-0.7776509957423721,0.4610521151421801,-141.67367519999212,8.911659742091834,-13.200093337444246,2.676133391777038
2012,6,Iceland,10522.484,-6.796645559090764,5.067236920459668,-0.6478600347256107,0.4585028792083223,-148.47032075908288,9.191567672561625,-13.847953372169856,2.7604696719566393
2013,6,Iceland,10482.668,-1.841311036856554,4.978535555370219,-0.1761814446123304,0.4514161128619584,-150.31163179593943,9.458512136411844,-14.024134816782187,2.841057711954186
2014,6,Iceland,10442.852,-3.320306207595209,5.065130682758505,-0.3189068559902873,0.4590996573038974,-153.63193800353463,9.722581062527,-14.343041672772474,2.9207376773613634
2015,6,Iceland,10403.036,6.969062312583269,5.069503127034173,0.6719223513032837,0.4586556648546741,-146.66287569095135,9.979884049649216,-13.67111932146919,2.998226850125408
2016,6,Iceland,10363.22,-8.874125262517493,5.087582446639774,-0.8588863061630226,0.4596245253399423,-155.53700095346883,10.23160144313111,-14.530005627632212,3.073920748840618
2017,6,Iceland,10323.404,-2.088827327397081,4.983430441185526,-0.2029478518319404,0.4518379636422231,-157.6258282808659,10.472301491662094,-14.732953479464152,3.1465579183919514
2018,6,Iceland,10283.588,-1.3218772112160089,5.069432087275889,-0.1289292001529657,0.459697466013012,-158.94770549208192,10.71160728460225,-14.861882679617118,3.218776817334203
2019,6,Iceland,10243.772,-10.104679798740069,5.126351603463311,-0.9893899487319486,0.4626350902766832,-169.052385290822,10.948282158540092,-15.851272628349067,3.2898570318609264
2020,6,Iceland,10203.956,-9.140112202280346,6.022850703712587,-0.8984373362078995,0.5446254855752175,-178.19249749310234,11.219970272987354,-16.749709964556967,3.3716145651097196
2021,6,Iceland,10164.14,-12.546547907083468,6.130173165829964,-1.2381077798526985,0.5530143876508594,-190.7390454001858,11.489904529305274,-17.987817744409664,3.452651034105657
2022,6,Iceland,10124.324,1.975963970068084,6.617995812759047,0.19575723763538,0.6001057699684678,-188.76308143011772,11.774374798914332,-17.792060506774284,3.5384890749130946
2023,6,Iceland,10084.508,-10.314387865321638,9.371491575966754,-1.0258729665081174,0.8485937583402879,-199.07746929543936,12.165828927010098,-18.8179334732824,3.6564325088287375
2000,7,Svalbard,34444.6137,5.85973224228223,11.083688554617016,0.1706323196560655,0.3272521256079329,5.85973224228223,3.329217408733923,0.1706323196560655,0.5720595472570429
2001,7,Svalbard,34356.3203,-11.143703096330642,10.105549871997376,-0.3253327103465396,0.2980222964142529,-5.283970854048412,4.603176992753417,-0.1547003906904741,0.790742955720875
2002,7,Svalbard,34268.0269,-10.250925533265024,9.845739411238746,-0.3000397681432435,0.2904082953939729,-15.534896387313434,5.570904579855334,-0.4547401588337176,0.9569131190532182
2003,7,Svalbard,34179.7335,-16.59267211556013,7.089062030575299,-0.486914267933249,0.2079429079141126,-32.127568502873565,6.174466767942673,-0.9416544267669666,1.0600120873510221
2004,7,Svalbard,34091.4401,-13.80339462074514,6.085182907824757,-0.4061116036272124,0.1785715036483082,-45.9309631236187,6.649001637558318,-1.347766030394179,1.1411385231331819
2005,7,Svalbard,34003.1467,-9.303333767132411,6.088282675861296,-0.2744254181153053,0.1792971736745494,-55.23429689075111,7.0920734240498735,-1.6221914485094842,1.2171665057226677
2006,7,Svalbard,33914.8533,-4.636312178454609,6.065740312949929,-0.1371158213842746,0.1790261098857296,-59.87060906920572,7.5075459216087665,-1.7593072698937589,1.2886118160791706
2007,7,Svalbard,33826.5599,-4.167827196014192,6.03418694957874,-0.1235824249724236,0.1781187216019453,-64.03843626521991,7.899204562146948,-1.8828896948661824,1.3559642820298785
2008,7,Svalbard,33738.2665,8.898909088510552,6.130919812299276,0.2645567503283372,0.1806046177541355,-55.139527176709365,8.278185340214511,-1.6183329445378452,1.4210009682948632
2009,7,Svalbard,33649.9731,-7.622036302257484,6.094954749331444,-0.22719100527023,0.1796676115583862,-62.76156347896685,8.638478296336334,-1.845523949808075,1.4828726727043444
2010,7,Svalbard,33561.6797,-0.3143960034536954,7.094889280341375,-0.0093958953294677,0.2095533003652641,-63.075959482420544,9.039811754489984,-1.8549198451375428,1.5519228923559927
2011,7,Svalbard,33473.3863,-16.06662024252455,6.1302030159850505,-0.4814261991156349,0.1794995669355213,-79.1425797249451,9.372747706654666,-2.336346044253178,1.6087150868796225
2012,7,Svalbard,33385.0929,-3.3211945074716787,5.868641311831714,-0.0997807039706257,0.1732660929034964,-82.46377423241677,9.680756214492337,-2.4361267482238036,1.661695015235229
2013,7,Svalbard,33296.7995,-28.17079520779257,6.396883247663932,-0.8485969317703638,0.1843004289753631,-110.63456944020933,10.005694585189774,-3.2847236799941673,1.7162548623770804
2014,7,Svalbard,33208.5061,-11.484639850071742,6.178035926857084,-0.3468749063180213,0.1816838179402434,-122.11920929028108,10.309799224958411,-3.6315985863121885,1.7683932171814092
2015,7,Svalbard,33120.212700000004,-12.732022496611268,5.976228809156995,-0.3855752260039856,0.1755088876268902,-134.85123178689236,10.595668401196313,-4.017173812316174,1.8173396650599207
2016,7,Svalbard,33031.9193,-26.151076923306224,6.115742545145028,-0.7940733320322727,0.1764570851401571,-161.00230871019858,10.880438015689215,-4.811247144348447,1.865256160247236
2017,7,Svalbard,32943.6259,-17.7612648718528,5.987427632022826,-0.5407634561212445,0.1748879258532447,-178.76357358205138,11.152190773353812,-5.352010600469692,1.9115617879612228
2018,7,Svalbard,32855.3325,-18.7418685432444,6.226761519791363,-0.5721525823317762,0.1818182828455348,-197.5054421252958,11.427953472300684,-5.924163182801468,1.9585419964961286
2019,7,Svalbard,32767.0391,-19.3136979603446,6.26384483144987,-0.5911981653705852,0.1827963437063611,-216.81914008564038,11.698801878676257,-6.515361348172053,2.0046653326042736
2020,7,Svalbard,32678.7457,-39.71242876629833,7.367721383032264,-1.2188939228447218,0.2095604170708659,-256.5315688519387,12.009566469259054,-7.734255271016775,2.056269319135086
2021,7,Svalbard,32590.4523,-7.953819778136595,7.091334393209247,-0.2447880429461956,0.2091191890331557,-264.4853886300753,12.301260958648127,-7.979043313962971,2.1065048544566483
2022,7,Svalbard,32502.1589,-42.11223980325151,8.2780330820747,-1.2995738776377503,0.2364572527522733,-306.5976284333268,12.633251927149846,-9.278617191600722,2.1619019299222844
2023,7,Svalbard,32413.8655,-24.48600796123645,11.62016898695594,-0.7576907796542612,0.3413016777956906,-331.08363639456326,13.085076355978641,-10.036307971254983,2.2394467246169056
2000,8,Scandinavia,2960.94345,0.8445266836084478,0.923866344543825,0.2860804002421115,0.3138955147419732,0.8445266836084478,0.9611796629890923,0.2860804002421115,0.5602637903184295
2001,8,Scandinavia,2952.98115,-2.1991190686074744,0.5545600353244062,-0.7469523730077972,0.1848713060535852,-1.3545923849990267,1.215905580161647,-0.46087197276568564,0.7062342534850305
2002,8,Scandinavia,2945.01885,-4.026071661226791,0.6161477892966664,-1.3711919772216228,0.1980630886630486,-5.380664046225817,1.4472643743162124,-1.8320639499873084,0.8347633853126327
2003,8,Scandinavia,2937.05655,-4.215089346015239,0.599647084746878,-1.4394590611499332,0.1909391788779985,-9.595753392241058,1.6414083141960065,-3.2715230111372415,0.942214990507265
2004,8,Scandinavia,2929.09425,-0.6708575916169709,0.6414623711386273,-0.2297216008934517,0.2178746381510352,-10.266610983858028,1.826385398827532,-3.501244612030693,1.0514959469668157
2005,8,Scandinavia,2921.13195,-1.028301421986082,0.5977995076624393,-0.3530808010273277,0.2025691758323705,-11.29491240584411,1.983301069609161,-3.854325413058021,1.1437713505417118
2006,8,Scandinavia,2913.16965,-5.233164247312704,0.6179085420780166,-1.80178692313833,0.1903891125248742,-16.528076653156816,2.1333990894323684,-5.656112336196351,1.2241740133023922
2007,8,Scandinavia,2905.20735,0.2174491141998074,0.6653668679534063,0.0750732729879769,0.2262732691494355,-16.310627538957007,2.284022447951041,-5.581039063208374,1.3133450742262374
2008,8,Scandinavia,2897.24505,0.2234919590341321,0.6348393161658972,0.0773715887067633,0.2158870506175567,-16.087135579922876,2.4190076186135014,-5.5036674745016105,1.3931124630164924
2009,8,Scandinavia,2889.28275,-1.850892814863128,0.5767912450269116,-0.6425339304253037,0.1936356938535793,-17.938028394786002,2.535426809027836,-6.146201404926915,1.4609579146797682
2010,8,Scandinavia,2881.32045,-2.7932180431987925,0.5553297789362552,-0.9723399255832847,0.1828072071542048,-20.731246437984794,2.64267267796701,-7.118541330510199,1.522236918360497
2011,8,Scandinavia,2873.35815,-3.1497490108565325,0.6042335330282362,-1.099489352181635,0.1984076463935409,-23.880995448841325,2.754623824753857,-8.218030682691834,1.5860683724269906
2012,8,Scandinavia,2865.39585,1.616198486336387,0.5930602138415199,0.5657374255464349,0.1998293525020472,-22.26479696250494,2.860246952579984,-7.652293257145399,1.6478598952930588
2013,8,Scandinavia,2857.43355,-3.2996106704306336,0.6122441452849038,-1.158220910612434,0.2005326732987237,-25.564407632935573,2.9653426066861126,-8.810514167757834,1.7076225893955532
2014,8,Scandinavia,2849.47125,-2.818199598557766,0.6439089028393591,-0.9920014590321544,0.2136969474310804,-28.38260723149334,3.0719970178806077,-9.802515626789988,1.7690878596737514
2015,8,Scandinavia,2841.50895,1.7778450224721014,0.6138097811187486,0.627551993559962,0.2065671284000276,-26.60476220902124,3.1703273425604013,-9.174963633230027,1.8265374301243
2016,8,Scandinavia,2833.54665,-1.1893070315883585,0.5968325053068001,-0.4209867829966101,0.2019836056580751,-27.7940692406096,3.2630979090877577,-9.595950416226637,1.8810163713543688
2017,8,Scandinavia,2825.58435,-0.0301437619599587,0.5534288605776797,-0.0107002522703053,0.1882306152989854,-27.824213002569557,3.346824887093822,-9.606650668496943,1.9304023426742267
2018,8,Scandinavia,2817.62205,-4.212927232509297,0.5456267605424232,-1.4997057694956732,0.1711902790282569,-32.03714023507885,3.427369776579848,-11.106356437992616,1.9742450414349277
2019,8,Scandinavia,2809.65975,-1.4351922971850946,0.6018051979337271,-0.5123434713666368,0.2032246455536964,-33.47233253226395,3.51406727074863,-11.618699909359254,2.0250600310074995
2020,8,Scandinavia,2801.69745,0.4944919959301292,0.7062267943630811,0.177028371046039,0.2400534477469109,-32.97784053633382,3.613155902768355,-11.441671538313216,2.0834878394007985
2021,8,Scandinavia,2793.73515,-2.4255083424878463,0.6364868968277927,-0.8708079442592027,0.2125148760206184,-35.40334887882167,3.7001868161672054,-12.312479482572419,2.133878265729239
2022,8,Scandinavia,2785.77285,-1.4723308948231677,0.873194474676976,-0.5301082528527918,0.2959321300617251,-36.87567977364483,3.816356501850237,-12.84258773542521,2.202128194046239
2023,8,Scandinavia,2777.81055,-3.1568268459350413,0.8714005955469484,-1.1398638483122103,0.2914766887650764,-40.03250661957988,3.928864663584319,-13.98245158373742,2.267343218786787
2000,9,Russian Arctic,51612.6368,8.519843072055021,16.83852313593046,0.1655695201874821,0.3272558751828727,8.519843072055021,4.103476956914765,0.1655695201874821,0.5720628245069528
2001,9,Russian Arctic,51571.3632,-10.13503584712864,14.884953959372003,-0.1971158374278154,0.2892132239895944,-1.6151927750736181,5.6323598158589325,-0.0315463172403333,0.785155461786051
2002,9,Russian Arctic,51530.0896,-7.559339588150589,14.936792206722348,-0.1471389998453962,0.2902957850505115,-9.174532363224207,6.83083225544478,-0.1786853170857295,0.9522420302753805
2003,9,Russian Arctic,51488.816,-8.908960921205653,10.754602498668811,-0.1735477511443126,0.2089026706976959,-18.08349328442986,7.577260177708934,-0.3522330682300421,1.0562516532155934
2004,9,Russian Arctic,51447.5424,-25.41459065221258,9.031469650025716,-0.4954768032562778,0.1738357193832817,-43.498083936642445,8.151462534460878,-0.8477098714863198,1.1355629768110425
2005,9,Russian Arctic,51406.2688,-14.261778926584304,9.041293367543714,-0.278267482537093,0.1752258005348916,-57.75986286322675,8.688362033102848,-1.1259773540234128,1.2102599203637407
2006,9,Russian Arctic,51364.9952,-5.90635950470559,8.928674158972823,-0.1153340300595766,0.1734889302574243,-63.66622236793234,9.18783483619704,-1.2413113840829895,1.2799289062663881
2007,9,Russian Arctic,51323.7216,-16.05897200870474,8.71637492039037,-0.313837215779299,0.1687360206283844,-79.72519437663708,9.650527648663893,-1.5551485998622885,1.344229900621414
