candidate_id,predicted_tg,nearest_vitrimer_idx,nearest_distance,nearest_acid_smiles,nearest_epoxide_smiles,nearest_actual_tg,nearest_md_tg
260,416.1015349838804,2819,0.7930672943089051,O=C(O)CCN1C(=O)c2ccc(C(=O)c3ccc4c(c3)C(=O)N(CCC(=O)O)C4=O)cc2C1=O,N#Cc1ccc(C(=O)NCC(=O)Nc2ccc(C(=O)N(CC3CO3)CC3CO3)cc2)cc1,431.4466,517.0287
319,416.0825720515757,7977,0.6882230708057752,O=C(O)c1cc(N2CCC(c3ccccc3C(=O)O)CC2)ccn1,O=C(Nc1ccc(OCC2CO2)nc1)c1cc(Cc2ccccc2)ccc1OCC1CO1,433.82776,519.5604
222,416.04703789044135,424,0.7743644842336197,O=C(O)c1ccc(Nc2c(C(=O)O)cnc3ccccc23)cc1,CCNC(=O)CNC(=O)Nc1ccc(C(=O)N(CC2CO2)CC2CO2)cc1,430.01804,515.5049
292,416.01938675829797,3459,0.8050318469484088,CNC(=O)c1ccc(CNC(=O)Nc2ccc(C(=O)N(CCC(=O)O)CCC(=O)O)cc2)cc1,Cc1ccc(C(=O)Nc2ccc(C(=O)N(CC3CO3)CC3CO3)cc2)c(C)c1,432.71503,518.3792
404,415.9962896991667,7291,0.7124890421158994,O=C(Nc1ccc(C(=O)O)cc1)Nc1ccc(C(=O)O)cc1,O=C(NCCc1ccc(OCC2CO2)c(OCC2CO2)c1)Nc1ccc2c(c1)C(=O)NC2=O,439.0546,525.0874
318,415.9916686685626,7977,0.8300687567085405,O=C(O)c1cc(N2CCC(c3ccccc3C(=O)O)CC2)ccn1,O=C(Nc1ccc(OCC2CO2)nc1)c1cc(Cc2ccccc2)ccc1OCC1CO1,433.82776,519.5604
646,415.77422499206574,3306,0.7912159701375702,CC(C)(C)c1ccccc1NC(=O)Cn1c(=O)n(CCC(=O)O)c(=O)n(CCC(=O)O)c1=O,O=C(O)c1cc(NCC(=O)N(CC2CO2)CC2CO2)ccc1N1CCCCC1,458.70044,545.7768
464,415.715610418245,5911,0.7019672177134213,O=C(Nc1ccccc1C(=O)O)c1ccc2c(c1)C(=O)N(c1ccccc1C(=O)O)C2=O,Cc1cccc(C)c1Oc1ccccc1NC(=O)c1ccc(OCC2CO2)cc1OCC1CO1,441.5767,527.7434
274,415.70571386749566,3229,0.7168464855878568,Cc1oc(C=NNc2ccc(C(=O)O)cc2)cc1C(=O)O,Cc1ccc(C(=O)Nc2ccccc2)cc1NC(=O)C(=O)N(CC1CO1)CC1CO1,432.22104,517.8529
364,415.6507712476088,662,0.8972746693509418,O=C(O)C1=C(C(=O)O)CCC1,CN(C)c1cccc(C(=O)Nc2ccc(C(=O)N(CC3CO3)CC3CO3)cc2)c1,436.48315,522.3732
393,415.6475023980401,4865,0.8249412126467003,O=C(O)c1ccc(NC(=O)C(C(=O)O)C2CCCC2)cc1,Cc1cc(NC(=O)c2ccc(OCC3CO3)nc2C)cc(OCC2CO2)c1,438.90363,524.9272
402,415.62494160915134,7291,0.7906606505653089,O=C(Nc1ccc(C(=O)O)cc1)Nc1ccc(C(=O)O)cc1,O=C(NCCc1ccc(OCC2CO2)c(OCC2CO2)c1)Nc1ccc2c(c1)C(=O)NC2=O,439.0546,525.0874
558,415.6155611517768,1523,0.7245591912667796,O=C(O)CCn1c(=O)n(CCC(=O)O)c(=O)n(CCc2ccccn2)c1=O,Cc1cc(C(=O)Nc2ccc(C(=O)N(CC3CO3)CC3CO3)cc2)c2cnn(C)c2n1,448.6731,535.1984
676,415.615541893018,4652,0.7147821383093155,Cc1cc(C(=O)Nc2ccc(C(=O)N(CCC(=O)O)CCC(=O)O)cc2)n(C)n1,O=C(O)c1ccc(Cn2c(=O)n(CC3CO3)c(=O)n(CC3CO3)c2=O)cc1,470.95453,558.9915
455,415.55045528848933,1831,0.7291708315988813,Cc1ccc(NC(=O)N2CCC(C)(C(=O)O)CC2)c(C(=O)O)c1,CC(=O)c1ccc(C(=O)Nc2ccc(C)cc2OCC2CO2)cc1OCC1CO1,441.12164,527.2641
467,415.48714224287323,5911,0.8528259400754825,O=C(Nc1ccccc1C(=O)O)c1ccc2c(c1)C(=O)N(c1ccccc1C(=O)O)C2=O,Cc1cccc(C)c1Oc1ccccc1NC(=O)c1ccc(OCC2CO2)cc1OCC1CO1,441.5767,527.7434
576,415.42980590607965,2253,0.827806169195538,O=C(O)Cc1cccc(NC(=O)c2ccc(C(=O)O)nc2)c1,Cc1ccc(C(=O)Nc2cccc(CNC(=O)c3ccc(OCC4CO4)cc3OCC3CO3)c2)cc1,449.83124,536.4159
314,415.42038799907584,7977,0.7152055803460867,O=C(O)c1cc(N2CCC(c3ccccc3C(=O)O)CC2)ccn1,O=C(Nc1ccc(OCC2CO2)nc1)c1cc(Cc2ccccc2)ccc1OCC1CO1,433.82776,519.5604
394,415.41750460283845,4865,0.8806829497694972,O=C(O)c1ccc(NC(=O)C(C(=O)O)C2CCCC2)cc1,Cc1cc(NC(=O)c2ccc(OCC3CO3)nc2C)cc(OCC2CO2)c1,438.90363,524.9272
255,415.1927243416252,7745,0.772887318360459,O=C(O)c1ccc(Oc2ccc(NC(=O)c3nccnc3C(=O)O)cc2)cc1,O=C(Nc1ccc(Oc2ccccc2)cc1)N(CC1CO1)CC1CO1,431.16135,516.7256
407,415.1745693650223,7291,0.6729370560164178,O=C(Nc1ccc(C(=O)O)cc1)Nc1ccc(C(=O)O)cc1,O=C(NCCc1ccc(OCC2CO2)c(OCC2CO2)c1)Nc1ccc2c(c1)C(=O)NC2=O,439.0546,525.0874
220,415.1472802235268,424,0.8083339968461027,O=C(O)c1ccc(Nc2c(C(=O)O)cnc3ccccc23)cc1,CCNC(=O)CNC(=O)Nc1ccc(C(=O)N(CC2CO2)CC2CO2)cc1,430.01804,515.5049
459,415.10987912746003,1831,0.741418472943595,Cc1ccc(NC(=O)N2CCC(C)(C(=O)O)CC2)c(C(=O)O)c1,CC(=O)c1ccc(C(=O)Nc2ccc(C)cc2OCC2CO2)cc1OCC1CO1,441.12164,527.2641
453,415.1095613398058,1831,0.7372855136266662,Cc1ccc(NC(=O)N2CCC(C)(C(=O)O)CC2)c(C(=O)O)c1,CC(=O)c1ccc(C(=O)Nc2ccc(C)cc2OCC2CO2)cc1OCC1CO1,441.12164,527.2641
647,415.1008501320651,3306,0.7903842726407456,CC(C)(C)c1ccccc1NC(=O)Cn1c(=O)n(CCC(=O)O)c(=O)n(CCC(=O)O)c1=O,O=C(O)c1cc(NCC(=O)N(CC2CO2)CC2CO2)ccc1N1CCCCC1,458.70044,545.7768
454,415.08565384009495,1831,0.7996421569845148,Cc1ccc(NC(=O)N2CCC(C)(C(=O)O)CC2)c(C(=O)O)c1,CC(=O)c1ccc(C(=O)Nc2ccc(C)cc2OCC2CO2)cc1OCC1CO1,441.12164,527.2641
307,415.03121682158763,2351,0.8146879844875436,O=C(NC1(C(=O)O)CCCC1)c1ccc(C(=O)O)nc1,O=C(Nc1ccc2c(c1)CCC2)c1c(OCC2CO2)cccc1OCC1CO1,433.23743,518.9347
251,415.03005864769256,7745,0.775085991986998,O=C(O)c1ccc(Oc2ccc(NC(=O)c3nccnc3C(=O)O)cc2)cc1,O=C(Nc1ccc(Oc2ccccc2)cc1)N(CC1CO1)CC1CO1,431.16135,516.7256
406,414.91337599236647,7291,0.7968674108718319,O=C(Nc1ccc(C(=O)O)cc1)Nc1ccc(C(=O)O)cc1,O=C(NCCc1ccc(OCC2CO2)c(OCC2CO2)c1)Nc1ccc2c(c1)C(=O)NC2=O,439.0546,525.0874
298,414.80571643400646,3459,0.8430847700717997,CNC(=O)c1ccc(CNC(=O)Nc2ccc(C(=O)N(CCC(=O)O)CCC(=O)O)cc2)cc1,Cc1ccc(C(=O)Nc2ccc(C(=O)N(CC3CO3)CC3CO3)cc2)c(C)c1,432.71503,518.3792
713,414.76505239427684,4353,4.977466563900942,O=C(O)c1ccc(NCC2(C(=O)O)CCCCC2)nc1,O=C(NCC1CO1)Nc1ccc(NC(=O)C(=O)NCc2ccccc2OCC2CO2)cc1,409.2668,492.6705
216,414.7069046427903,799,0.7053926221535283,O=C(O)CCN(CCC(=O)O)C(=O)c1ccc(NC(=O)CCN2C(=O)c3ccccc3C2=O)cc1,Cc1nc2cc(C(=O)Nc3ccc(C(=O)N(CC4CO4)CC4CO4)cc3)ccc2o1,429.99893,515.4847
457,414.69268131002633,1831,0.7181328773090688,Cc1ccc(NC(=O)N2CCC(C)(C(=O)O)CC2)c(C(=O)O)c1,CC(=O)c1ccc(C(=O)Nc2ccc(C)cc2OCC2CO2)cc1OCC1CO1,441.12164,527.2641
297,414.68582683224815,3459,0.7175887449763512,CNC(=O)c1ccc(CNC(=O)Nc2ccc(C(=O)N(CCC(=O)O)CCC(=O)O)cc2)cc1,Cc1ccc(C(=O)Nc2ccc(C(=O)N(CC3CO3)CC3CO3)cc2)c(C)c1,432.71503,518.3792
422,414.569803148776,7192,0.7389350891292111,Cc1ccc(NC(=O)N2CCC(CC(=O)O)CC2)cc1NC(=O)N1CCC(CC(=O)O)CC1,O=C(Nc1ccc(C(=O)N(CC2CO2)CC2CO2)cc1)C(=O)N1CCC(Cc2ccccc2)CC1,439.09955,525.1345
345,414.2741057856284,639,0.6802929177799955,Cc1nc(C(=O)Nc2ccc(C(=O)N(CCC(=O)O)CCC(=O)O)cc2)co1,Cn1nc(C(=O)Nc2ccc(C(=O)N(CC3CO3)CC3CO3)cc2)ccc1=O,435.11365,520.9239
579,414.1828074444053,2253,0.7989378757494154,O=C(O)Cc1cccc(NC(=O)c2ccc(C(=O)O)nc2)c1,Cc1ccc(C(=O)Nc2cccc(CNC(=O)c3ccc(OCC4CO4)cc3OCC3CO3)c2)cc1,449.83124,536.4159
271,414.136160106881,3229,0.8325714131309601,Cc1oc(C=NNc2ccc(C(=O)O)cc2)cc1C(=O)O,Cc1ccc(C(=O)Nc2ccccc2)cc1NC(=O)C(=O)N(CC1CO1)CC1CO1,432.22104,517.8529
468,414.01943281222316,5911,0.8767239192255939,O=C(Nc1ccccc1C(=O)O)c1ccc2c(c1)C(=O)N(c1ccccc1C(=O)O)C2=O,Cc1cccc(C)c1Oc1ccccc1NC(=O)c1ccc(OCC2CO2)cc1OCC1CO1,441.5767,527.7434
426,413.99514656892296,7192,0.7668264264432852,Cc1ccc(NC(=O)N2CCC(CC(=O)O)CC2)cc1NC(=O)N1CCC(CC(=O)O)CC1,O=C(Nc1ccc(C(=O)N(CC2CO2)CC2CO2)cc1)C(=O)N1CCC(Cc2ccccc2)CC1,439.09955,525.1345
369,413.95100692027927,662,0.6875486818929655,O=C(O)C1=C(C(=O)O)CCC1,CN(C)c1cccc(C(=O)Nc2ccc(C(=O)N(CC3CO3)CC3CO3)cc2)c1,436.48315,522.3732
368,413.8642139301054,662,0.6639651197840472,O=C(O)C1=C(C(=O)O)CCC1,CN(C)c1cccc(C(=O)Nc2ccc(C(=O)N(CC3CO3)CC3CO3)cc2)c1,436.48315,522.3732
590,413.68628417830723,4370,0.9223281315673036,O=C(O)CCCC(=O)N1CCCC(CC(=O)O)C1,Cc1ccc(NC(=O)Cn2c(=O)n(CC3CO3)c(=O)n(CC3CO3)c2=O)cc1C,450.26346,536.8704
428,413.66800031612365,7192,0.7629755919646687,Cc1ccc(NC(=O)N2CCC(CC(=O)O)CC2)cc1NC(=O)N1CCC(CC(=O)O)CC1,O=C(Nc1ccc(C(=O)N(CC2CO2)CC2CO2)cc1)C(=O)N1CCC(Cc2ccccc2)CC1,439.09955,525.1345
252,413.65063880396997,7745,0.8494421969122246,O=C(O)c1ccc(Oc2ccc(NC(=O)c3nccnc3C(=O)O)cc2)cc1,O=C(Nc1ccc(Oc2ccccc2)cc1)N(CC1CO1)CC1CO1,431.16135,516.7256
268,413.5631644234863,2819,0.7036436925649665,O=C(O)CCN1C(=O)c2ccc(C(=O)c3ccc4c(c3)C(=O)N(CCC(=O)O)C4=O)cc2C1=O,N#Cc1ccc(C(=O)NCC(=O)Nc2ccc(C(=O)N(CC3CO3)CC3CO3)cc2)cc1,431.4466,517.0287
227,413.5448308066194,424,0.9430995544902181,O=C(O)c1ccc(Nc2c(C(=O)O)cnc3ccccc23)cc1,CCNC(=O)CNC(=O)Nc1ccc(C(=O)N(CC2CO2)CC2CO2)cc1,430.01804,515.5049
250,413.5109438549392,7745,0.7200684438806277,O=C(O)c1ccc(Oc2ccc(NC(=O)c3nccnc3C(=O)O)cc2)cc1,O=C(Nc1ccc(Oc2ccccc2)cc1)N(CC1CO1)CC1CO1,431.16135,516.7256
452,413.43931473020064,1831,0.7990814959086149,Cc1ccc(NC(=O)N2CCC(C)(C(=O)O)CC2)c(C(=O)O)c1,CC(=O)c1ccc(C(=O)Nc2ccc(C)cc2OCC2CO2)cc1OCC1CO1,441.12164,527.2641
341,413.32774109103127,639,0.7658628457465222,Cc1nc(C(=O)Nc2ccc(C(=O)N(CCC(=O)O)CCC(=O)O)cc2)co1,Cn1nc(C(=O)Nc2ccc(C(=O)N(CC3CO3)CC3CO3)cc2)ccc1=O,435.11365,520.9239
256,413.1718258167275,7745,0.8577725379114722,O=C(O)c1ccc(Oc2ccc(NC(=O)c3nccnc3C(=O)O)cc2)cc1,O=C(Nc1ccc(Oc2ccccc2)cc1)N(CC1CO1)CC1CO1,431.16135,516.7256
398,413.1646789273154,4865,0.7729229992004607,O=C(O)c1ccc(NC(=O)C(C(=O)O)C2CCCC2)cc1,Cc1cc(NC(=O)c2ccc(OCC3CO3)nc2C)cc(OCC2CO2)c1,438.90363,524.9272
294,413.11568286553825,3459,0.6662084317765566,CNC(=O)c1ccc(CNC(=O)Nc2ccc(C(=O)N(CCC(=O)O)CCC(=O)O)cc2)cc1,Cc1ccc(C(=O)Nc2ccc(C(=O)N(CC3CO3)CC3CO3)cc2)c(C)c1,432.71503,518.3792
124,413.10403209322214,2351,0.9609471726890064,O=C(NC1(C(=O)O)CCCC1)c1ccc(C(=O)O)nc1,O=C(Nc1ccc2c(c1)CCC2)c1c(OCC2CO2)cccc1OCC1CO1,433.23743,518.9347
418,413.093375301929,3665,0.7801042281721811,Cc1cc(NCc2cc(C(=O)O)c(C)n2C)ccc1C(=O)O,CCOc1ccccc1NC(=O)Nc1ccc(C(=O)N(CC2CO2)CC2CO2)cc1,439.06897,525.1023
223,413.0886886095637,424,0.8786230524673369,O=C(O)c1ccc(Nc2c(C(=O)O)cnc3ccccc23)cc1,CCNC(=O)CNC(=O)Nc1ccc(C(=O)N(CC2CO2)CC2CO2)cc1,430.01804,515.5049
226,413.0843087704198,424,0.7725061422931274,O=C(O)c1ccc(Nc2c(C(=O)O)cnc3ccccc23)cc1,CCNC(=O)CNC(=O)Nc1ccc(C(=O)N(CC2CO2)CC2CO2)cc1,430.01804,515.5049
604,413.0628557571292,1357,0.665287284739985,CCOC(=O)c1ccccc1NC(=O)Cn1c(=O)n(CCC(=O)O)c(=O)n(CCC(=O)O)c1=O,COC(=O)CC1CCN(CC(=O)N(CC2CO2)CC2CO2)CC1,451.63916,538.3162
592,413.0530083863177,4370,0.7001162766061385,O=C(O)CCCC(=O)N1CCCC(CC(=O)O)C1,Cc1ccc(NC(=O)Cn2c(=O)n(CC3CO3)c(=O)n(CC3CO3)c2=O)cc1C,450.26346,536.8704
266,413.02602782598615,2819,0.8481289322105369,O=C(O)CCN1C(=O)c2ccc(C(=O)c3ccc4c(c3)C(=O)N(CCC(=O)O)C4=O)cc2C1=O,N#Cc1ccc(C(=O)NCC(=O)Nc2ccc(C(=O)N(CC3CO3)CC3CO3)cc2)cc1,431.4466,517.0287
427,412.86750154992,7192,0.7342804201510543,Cc1ccc(NC(=O)N2CCC(CC(=O)O)CC2)cc1NC(=O)N1CCC(CC(=O)O)CC1,O=C(Nc1ccc(C(=O)N(CC2CO2)CC2CO2)cc1)C(=O)N1CCC(Cc2ccccc2)CC1,439.09955,525.1345
263,412.8668883184162,2819,0.8199003505896094,O=C(O)CCN1C(=O)c2ccc(C(=O)c3ccc4c(c3)C(=O)N(CCC(=O)O)C4=O)cc2C1=O,N#Cc1ccc(C(=O)NCC(=O)Nc2ccc(C(=O)N(CC3CO3)CC3CO3)cc2)cc1,431.4466,517.0287
254,412.81129125207167,7745,0.8319294402135505,O=C(O)c1ccc(Oc2ccc(NC(=O)c3nccnc3C(=O)O)cc2)cc1,O=C(Nc1ccc(Oc2ccccc2)cc1)N(CC1CO1)CC1CO1,431.16135,516.7256
284,412.723042006072,542,0.862748920239439,O=C(O)c1ccc(C(=O)NCC2(C(=O)O)CCC2)o1,NC(=O)C1CCN(C(=O)c2ccccc2NC(=O)c2cccc(OCC3CO3)c2OCC2CO2)CC1,432.55908,518.2125
672,412.7183115511759,4652,0.646353218351888,Cc1cc(C(=O)Nc2ccc(C(=O)N(CCC(=O)O)CCC(=O)O)cc2)n(C)n1,O=C(O)c1ccc(Cn2c(=O)n(CC3CO3)c(=O)n(CC3CO3)c2=O)cc1,470.95453,558.9915
257,412.67511358590474,7745,0.7380617275734634,O=C(O)c1ccc(Oc2ccc(NC(=O)c3nccnc3C(=O)O)cc2)cc1,O=C(Nc1ccc(Oc2ccccc2)cc1)N(CC1CO1)CC1CO1,431.16135,516.7256
671,412.6581136387924,4652,0.6854780053182258,Cc1cc(C(=O)Nc2ccc(C(=O)N(CCC(=O)O)CCC(=O)O)cc2)n(C)n1,O=C(O)c1ccc(Cn2c(=O)n(CC3CO3)c(=O)n(CC3CO3)c2=O)cc1,470.95453,558.9915
258,412.6571550734901,7745,0.7878839516532559,O=C(O)c1ccc(Oc2ccc(NC(=O)c3nccnc3C(=O)O)cc2)cc1,O=C(Nc1ccc(Oc2ccccc2)cc1)N(CC1CO1)CC1CO1,431.16135,516.7256
296,412.6443081678338,3459,0.8526461192090076,CNC(=O)c1ccc(CNC(=O)Nc2ccc(C(=O)N(CCC(=O)O)CCC(=O)O)cc2)cc1,Cc1ccc(C(=O)Nc2ccc(C(=O)N(CC3CO3)CC3CO3)cc2)c(C)c1,432.71503,518.3792
148,412.6288332019254,2351,0.7023687628922116,O=C(NC1(C(=O)O)CCCC1)c1ccc(C(=O)O)nc1,O=C(Nc1ccc2c(c1)CCC2)c1c(OCC2CO2)cccc1OCC1CO1,433.23743,518.9347
774,412.6171165861797,1491,7.510566915243309,CCOc1ccc(Cn2c(=O)n(CCC(=O)O)c(=O)n(CCC(=O)O)c2=O)nc1,O=C(Nc1ccc(C(=O)N(CC2CO2)CC2CO2)cc1)C(=O)Nc1ccc2c(c1)OCCO2,458.12766,545.1687
342,412.58440548532127,639,0.770330824262151,Cc1nc(C(=O)Nc2ccc(C(=O)N(CCC(=O)O)CCC(=O)O)cc2)co1,Cn1nc(C(=O)Nc2ccc(C(=O)N(CC3CO3)CC3CO3)cc2)ccc1=O,435.11365,520.9239
363,412.55455687090756,662,0.7888789399363217,O=C(O)C1=C(C(=O)O)CCC1,CN(C)c1cccc(C(=O)Nc2ccc(C(=O)N(CC3CO3)CC3CO3)cc2)c1,436.48315,522.3732
519,412.5392975580185,216,0.7109351242786247,Cc1cc(NC(=O)C(=O)N(CCC(=O)O)CCC(=O)O)no1,Cc1ccc(C(=O)Nc2cccc(C(=O)O)c2)c(OCC2CO2)c1OCC1CO1,445.18332,531.5318
745,412.50619434092755,118,7.486717625049051,CC(C)CC(NC(=O)Nc1ccc(C(=O)O)cc1)C(=O)O,Cc1cc(NC(=O)CCCC2CO2)ccc1NC(=O)CCCC1CO1,372.65607,446.7381
360,412.5025196155221,662,0.7368197860079373,O=C(O)C1=C(C(=O)O)CCC1,CN(C)c1cccc(C(=O)Nc2ccc(C(=O)N(CC3CO3)CC3CO3)cc2)c1,436.48315,522.3732
253,412.44770067073756,7745,0.7105269566763863,O=C(O)c1ccc(Oc2ccc(NC(=O)c3nccnc3C(=O)O)cc2)cc1,O=C(Nc1ccc(Oc2ccccc2)cc1)N(CC1CO1)CC1CO1,431.16135,516.7256
644,412.4453309291704,3306,0.7315302382081341,CC(C)(C)c1ccccc1NC(=O)Cn1c(=O)n(CCC(=O)O)c(=O)n(CCC(=O)O)c1=O,O=C(O)c1cc(NCC(=O)N(CC2CO2)CC2CO2)ccc1N1CCCCC1,458.70044,545.7768
47,412.4025775953375,7977,2.4338776280424663,O=C(O)c1cc(N2CCC(c3ccccc3C(=O)O)CC2)ccn1,O=C(Nc1ccc(OCC2CO2)nc1)c1cc(Cc2ccccc2)ccc1OCC1CO1,433.82776,519.5604
118,412.3096414744078,8420,0.3337911963380183,COc1ccc(C#N)cc1Cn1c(=O)n(CCC(=O)O)c(=O)n(CCC(=O)O)c1=O,CNC(=O)NCC(=O)Nc1ccc(C(=O)N(CC2CO2)CC2CO2)cc1,418.0446,502.5184
425,412.3025557494042,7192,0.7409738002916548,Cc1ccc(NC(=O)N2CCC(CC(=O)O)CC2)cc1NC(=O)N1CCC(CC(=O)O)CC1,O=C(Nc1ccc(C(=O)N(CC2CO2)CC2CO2)cc1)C(=O)N1CCC(Cc2ccccc2)CC1,439.09955,525.1345
365,412.2666216209258,662,0.7896890812664737,O=C(O)C1=C(C(=O)O)CCC1,CN(C)c1cccc(C(=O)Nc2ccc(C(=O)N(CC3CO3)CC3CO3)cc2)c1,436.48315,522.3732
224,412.257711872362,424,0.7287810080265649,O=C(O)c1ccc(Nc2c(C(=O)O)cnc3ccccc23)cc1,CCNC(=O)CNC(=O)Nc1ccc(C(=O)N(CC2CO2)CC2CO2)cc1,430.01804,515.5049
340,412.23791803563233,639,0.8036157047647553,Cc1nc(C(=O)Nc2ccc(C(=O)N(CCC(=O)O)CCC(=O)O)cc2)co1,Cn1nc(C(=O)Nc2ccc(C(=O)N(CC3CO3)CC3CO3)cc2)ccc1=O,435.11365,520.9239
366,412.21128735589156,662,0.853312820653001,O=C(O)C1=C(C(=O)O)CCC1,CN(C)c1cccc(C(=O)Nc2ccc(C(=O)N(CC3CO3)CC3CO3)cc2)c1,436.48315,522.3732
411,412.1808224737506,3665,0.8178007152618579,Cc1cc(NCc2cc(C(=O)O)c(C)n2C)ccc1C(=O)O,CCOc1ccccc1NC(=O)Nc1ccc(C(=O)N(CC2CO2)CC2CO2)cc1,439.06897,525.1023
395,412.16837484727387,4865,0.6788648893859599,O=C(O)c1ccc(NC(=O)C(C(=O)O)C2CCCC2)cc1,Cc1cc(NC(=O)c2ccc(OCC3CO3)nc2C)cc(OCC2CO2)c1,438.90363,524.9272
46,412.15215353507557,639,0.42247962551633056,Cc1nc(C(=O)Nc2ccc(C(=O)N(CCC(=O)O)CCC(=O)O)cc2)co1,Cn1nc(C(=O)Nc2ccc(C(=O)N(CC3CO3)CC3CO3)cc2)ccc1=O,435.11365,520.9239
410,412.15094145456663,3665,0.8410826857988216,Cc1cc(NCc2cc(C(=O)O)c(C)n2C)ccc1C(=O)O,CCOc1ccccc1NC(=O)Nc1ccc(C(=O)N(CC2CO2)CC2CO2)cc1,439.06897,525.1023
218,412.1387136905148,799,0.6419870754424551,O=C(O)CCN(CCC(=O)O)C(=O)c1ccc(NC(=O)CCN2C(=O)c3ccccc3C2=O)cc1,Cc1nc2cc(C(=O)Nc3ccc(C(=O)N(CC4CO4)CC4CO4)cc3)ccc2o1,429.99893,515.4847
648,412.0908798627333,3306,0.6848929691565153,CC(C)(C)c1ccccc1NC(=O)Cn1c(=O)n(CCC(=O)O)c(=O)n(CCC(=O)O)c1=O,O=C(O)c1cc(NCC(=O)N(CC2CO2)CC2CO2)ccc1N1CCCCC1,458.70044,545.7768
276,412.0891509435293,3229,0.8044883763253307,Cc1oc(C=NNc2ccc(C(=O)O)cc2)cc1C(=O)O,Cc1ccc(C(=O)Nc2ccccc2)cc1NC(=O)C(=O)N(CC1CO1)CC1CO1,432.22104,517.8529
679,411.98956774375773,4652,0.7615212422098561,Cc1cc(C(=O)Nc2ccc(C(=O)N(CCC(=O)O)CCC(=O)O)cc2)n(C)n1,O=C(O)c1ccc(Cn2c(=O)n(CC3CO3)c(=O)n(CC3CO3)c2=O)cc1,470.95453,558.9915
419,411.95698523506013,3665,0.8113452643915344,Cc1cc(NCc2cc(C(=O)O)c(C)n2C)ccc1C(=O)O,CCOc1ccccc1NC(=O)Nc1ccc(C(=O)N(CC2CO2)CC2CO2)cc1,439.06897,525.1023
329,411.83075576393327,7484,0.8548085308377557,CC(=O)Nc1ccc(C(=O)Nc2cc(C(=O)O)cc(C(=O)O)c2)cc1,COc1cc(CNc2cccc(C)c2)cc(CC2CO2)c1OCC1CO1,434.088,519.8375
461,411.75785175277923,5911,0.8589828243692429,O=C(Nc1ccccc1C(=O)O)c1ccc2c(c1)C(=O)N(c1ccccc1C(=O)O)C2=O,Cc1cccc(C)c1Oc1ccccc1NC(=O)c1ccc(OCC2CO2)cc1OCC1CO1,441.5767,527.7434
591,411.6888565705153,4370,0.7346964720699978,O=C(O)CCCC(=O)N1CCCC(CC(=O)O)C1,Cc1ccc(NC(=O)Cn2c(=O)n(CC3CO3)c(=O)n(CC3CO3)c2=O)cc1C,450.26346,536.8704
259,411.59403052763463,7745,0.7721226261198344,O=C(O)c1ccc(Oc2ccc(NC(=O)c3nccnc3C(=O)O)cc2)cc1,O=C(Nc1ccc(Oc2ccccc2)cc1)N(CC1CO1)CC1CO1,431.16135,516.7256
512,411.5905980377899,216,0.694231768501789,Cc1cc(NC(=O)C(=O)N(CCC(=O)O)CCC(=O)O)no1,Cc1ccc(C(=O)Nc2cccc(C(=O)O)c2)c(OCC2CO2)c1OCC1CO1,445.18332,531.5318
79,411.53863647189166,2253,0.7709838663930191,O=C(O)Cc1cccc(NC(=O)c2ccc(C(=O)O)nc2)c1,Cc1ccc(C(=O)Nc2cccc(CNC(=O)c3ccc(OCC4CO4)cc3OCC3CO3)c2)cc1,449.83124,536.4159
347,411.5188031069776,639,0.6650465297114839,Cc1nc(C(=O)Nc2ccc(C(=O)N(CCC(=O)O)CCC(=O)O)cc2)co1,Cn1nc(C(=O)Nc2ccc(C(=O)N(CC3CO3)CC3CO3)cc2)ccc1=O,435.11365,520.9239
212,411.4113453786508,799,0.8242796339760838,O=C(O)CCN(CCC(=O)O)C(=O)c1ccc(NC(=O)CCN2C(=O)c3ccccc3C2=O)cc1,Cc1nc2cc(C(=O)Nc3ccc(C(=O)N(CC4CO4)CC4CO4)cc3)ccc2o1,429.99893,515.4847
349,411.3506273235691,639,0.7446289452796956,Cc1nc(C(=O)Nc2ccc(C(=O)N(CCC(=O)O)CCC(=O)O)cc2)co1,Cn1nc(C(=O)Nc2ccc(C(=O)N(CC3CO3)CC3CO3)cc2)ccc1=O,435.11365,520.9239
285,411.34750356975513,542,0.6274876418508947,O=C(O)c1ccc(C(=O)NCC2(C(=O)O)CCC2)o1,NC(=O)C1CCN(C(=O)c2ccccc2NC(=O)c2cccc(OCC3CO3)c2OCC2CO2)CC1,432.55908,518.2125
219,411.2984081845534,799,0.6987114861054851,O=C(O)CCN(CCC(=O)O)C(=O)c1ccc(NC(=O)CCN2C(=O)c3ccccc3C2=O)cc1,Cc1nc2cc(C(=O)Nc3ccc(C(=O)N(CC4CO4)CC4CO4)cc3)ccc2o1,429.99893,515.4847
517,411.24983535459927,216,0.7252330722029727,Cc1cc(NC(=O)C(=O)N(CCC(=O)O)CCC(=O)O)no1,Cc1ccc(C(=O)Nc2cccc(C(=O)O)c2)c(OCC2CO2)c1OCC1CO1,445.18332,531.5318
344,411.24502406810063,639,0.8770764031257361,Cc1nc(C(=O)Nc2ccc(C(=O)N(CCC(=O)O)CCC(=O)O)cc2)co1,Cn1nc(C(=O)Nc2ccc(C(=O)N(CC3CO3)CC3CO3)cc2)ccc1=O,435.11365,520.9239
