snapshot,onshore wind_Bus1,onshore wind_Bus2,onshore wind_Bus3,onshore wind_Bus4,onshore wind_Bus5,onshore wind_Bus6,onshore wind_Bus7,onshore wind_Bus8,onshore wind_Bus9,onshore wind_Bus10,onshore wind_Bus11,onshore wind_Bus12,onshore wind_Bus13,onshore wind_Bus14,onshore wind_Bus15,onshore wind_Bus16,onshore wind_Bus17,onshore wind_Bus18,onshore wind_Bus19,onshore wind_Bus20,gas_Bus1,gas_Bus2,gas_Bus3,gas_Bus4,gas_Bus5,gas_Bus6,gas_Bus7,gas_Bus8,gas_Bus9,gas_Bus10,gas_Bus11,gas_Bus12,gas_Bus13,gas_Bus14,gas_Bus15,gas_Bus16,gas_Bus17,gas_Bus18,gas_Bus19,gas_Bus20,nuclear_Bus2,nuclear_Bus8,nuclear_Bus14,LS_Bus1,LS_Bus2,LS_Bus3,LS_Bus4,LS_Bus5,LS_Bus6,LS_Bus7,LS_Bus8,LS_Bus9,LS_Bus10,LS_Bus11,LS_Bus12,LS_Bus13,LS_Bus14,LS_Bus15,LS_Bus16,LS_Bus17,LS_Bus18,LS_Bus19,LS_Bus20
80,0.0,0.0,8135.4631,2079.4862,0.0,67.169688,28.581856,209.58721,253.78934,105.39592,183.24729,223.38291,25.0,197.93727,203.16559,88.7181,216.64268,168.70067,67.569157,178.89376,-0.0,-0.0,-0.0,-0.0,-0.0,571.34804,370.46211,701.09849,337.27532,793.44347,686.12238,399.35784,302.76106,707.73071,653.42867,664.50358,685.63517,337.02233,479.23286,357.93453,-0.0,1200.0,1200.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,450.86923,-0.0,2360.2715,1420.0174,14321.099,1992.1053,-0.0,-0.0,13684.215,-0.0,-0.0,434.58982,11555.567,-0.0
81,0.0,0.0,6248.1593,3986.8509,586.45036,173.19527,25.0,149.73896,136.32587,95.709202,153.07714,202.74728,44.325182,269.08905,160.93677,104.49273,162.37543,214.16359,49.615725,67.067571,-0.0,-0.0,-0.0,-0.0,-0.0,571.34804,370.46211,701.09849,337.27532,793.44347,686.12238,399.35784,302.76106,707.73071,653.42867,664.50358,685.63517,337.02233,479.23286,357.93453,-0.0,1200.0,1200.0,-0.0,-0.0,-0.0,-0.0,-0.0,1496.6328,-0.0,5310.0928,-0.0,12282.825,5510.8036,-0.0,10024.849,-0.0,-0.0,5478.9854,13617.912,-0.0,-0.0,7536.5072
82,0.0,0.0,1846.8767,4972.5175,4764.3871,163.60939,176.33729,166.85939,156.26586,93.739285,203.32021,134.06556,57.924204,194.60098,161.30585,25.0,223.87579,215.80725,25.0,235.12252,-0.0,-0.0,-0.0,-0.0,-0.0,571.34804,370.46211,701.09849,337.27532,793.44347,686.12238,399.35784,302.76106,707.73071,653.42867,664.50358,685.63517,337.02233,479.23286,357.93453,-0.0,1200.0,1200.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,13796.136,-0.0,-0.0,11116.784,-0.0,11048.359,-0.0,15508.538,-0.0,3007.9508,4581.4016,10093.619,-0.0,10520.532
83,0.0,0.0,6687.2679,4657.5666,636.41909,135.31765,62.764978,208.05312,180.49742,72.453992,219.81886,176.57219,63.996432,236.81963,247.86946,30.48412,168.21105,132.26534,25.0,195.48336,-0.0,-0.0,-0.0,-0.0,-0.0,571.34804,370.46211,701.09849,337.27532,793.44347,686.12238,399.35784,302.76106,707.73071,653.42867,664.50358,685.63517,337.02233,479.23286,357.93453,-0.0,1200.0,1200.0,-0.0,-0.0,-0.0,-0.0,-0.0,8872.1561,-0.0,-0.0,15329.534,-0.0,9029.1954,-0.0,8113.7523,16207.081,4328.3666,-0.0,15171.494,-0.0,1262.4505,11155.204
84,0.0,0.0,9000.0,1935.7059,835.83719,56.234169,65.059156,194.38066,52.150539,114.48257,209.33521,183.72047,148.74764,156.0925,102.00768,106.83844,110.74996,201.49328,55.609397,247.52943,-0.0,-0.0,-0.0,-0.0,-0.0,571.34804,370.46211,701.09849,337.27532,793.44347,686.12238,399.35784,302.76106,707.73071,653.42867,664.50358,685.63517,337.02233,479.23286,357.93453,-0.0,1200.0,1200.0,-0.0,-0.0,-0.0,-0.0,-0.0,4616.0769,-0.0,3334.7275,15114.047,3600.4407,7270.9232,-0.0,10577.669,-0.0,6388.8088,17263.835,-0.0,447.43977,5089.5487,10789.212
85,0.0,0.0,7205.7355,3969.0862,0.0,93.762315,25.0,215.35741,25.0,91.419877,191.08412,170.28091,118.81022,197.24586,194.30313,32.949818,158.08876,166.66625,83.258349,120.59041,-0.0,-0.0,-0.0,-0.0,-0.0,571.34804,370.46211,701.09849,337.27532,793.44347,686.12238,399.35784,302.76106,707.73071,653.42867,664.50358,685.63517,337.02233,479.23286,357.93453,-0.0,1200.0,1200.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,2707.6687,2345.6223,14162.834,-0.0,-0.0,4928.3913,6532.8134,14743.722,1513.7185,-0.0,13065.161,-0.0,-0.0,10022.835
86,0.0,0.0,5757.6671,3804.0681,1144.0417,88.750051,103.87778,225.69936,27.244689,124.23495,233.35977,181.27247,42.948438,255.79545,128.42222,108.49185,289.59723,68.131319,72.462005,128.70052,-0.0,-0.0,-0.0,-0.0,-0.0,571.34804,370.46211,701.09849,337.27532,793.44347,686.12238,399.35784,302.76106,707.73071,653.42867,664.50358,685.63517,337.02233,479.23286,357.93453,-0.0,1200.0,1200.0,-0.0,-0.0,-0.0,-0.0,-0.0,1131.735,-0.0,1574.2959,3391.5599,12091.578,-0.0,356.23981,15721.035,-0.0,3648.2746,-0.0,7462.2158,-0.0,12981.935,-0.0
87,0.0,0.0,2912.5394,4444.8259,3423.9996,25.174794,80.87355,245.86515,158.3562,192.08659,246.67304,147.13934,119.60598,266.28593,117.28233,25.0,203.50466,109.28927,60.075978,197.77588,-0.0,-0.0,-0.0,-0.0,-0.0,571.34804,370.46211,701.09849,337.27532,793.44347,686.12238,399.35784,302.76106,707.73071,653.42867,664.50358,685.63517,337.02233,479.23286,357.93453,-0.0,1200.0,1200.0,-0.0,-0.0,-0.0,-0.0,-0.0,8528.1455,123.4263,-0.0,-0.0,-0.0,15340.553,-0.0,11103.489,-0.0,7664.7703,-0.0,-0.0,4192.7765,13137.931,-0.0
88,0.0,0.0,3491.2862,5328.1784,2583.52,153.9383,240.39816,210.8008,60.571788,86.812268,168.01915,120.05918,141.91695,210.2757,160.11231,141.90933,209.2674,120.36287,38.730824,237.34778,-0.0,-0.0,-0.0,-0.0,-0.0,571.34804,370.46211,701.09849,337.27532,793.44347,686.12238,399.35784,302.76106,707.73071,653.42867,664.50358,685.63517,337.02233,479.23286,357.93453,-0.0,1200.0,1200.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,5883.1163,-0.0,4501.3503,13109.695,-0.0,3061.3701,16941.492,5155.9155,-0.0,2249.753,14034.588,-0.0,-0.0,10247.647
89,0.0,0.0,5320.9429,4359.466,2474.6691,119.92214,219.87004,232.14188,210.41022,205.35674,289.40899,147.83099,184.4843,220.84244,127.58442,46.758907,209.06207,224.36465,123.02062,307.60451,-0.0,-0.0,-0.0,-0.0,-0.0,571.34804,370.46211,701.09849,337.27532,793.44347,686.12238,399.35784,302.76106,707.73071,653.42867,664.50358,685.63517,337.02233,479.23286,357.93453,-0.0,1200.0,1200.0,-0.0,-0.0,-0.0,-0.0,-0.0,5625.8092,-0.0,9503.836,-0.0,11973.143,-0.0,17769.68,-0.0,11873.93,-0.0,18045.38,5364.3612,-0.0,1546.9544,11303.305
90,0.0,3652.9872,4068.9421,2746.3351,2052.9628,63.963084,145.61537,203.22457,50.149343,225.47899,208.69951,86.092754,217.48404,146.29466,129.99174,145.82528,320.20412,147.19761,34.639313,257.13594,-0.0,-0.0,-0.0,-0.0,-0.0,571.34804,370.46211,701.09849,337.27532,793.44347,686.12238,399.35784,302.76106,707.73071,653.42867,664.50358,685.63517,337.02233,479.23286,357.93453,-0.0,1200.0,1200.0,-0.0,-0.0,-0.0,-0.0,-0.0,11471.698,-0.0,9999.0615,889.15669,-0.0,8704.8128,18485.589,-0.0,6286.0781,17614.687,8635.0747,-0.0,8457.7967,-0.0,11901.914
91,0.0,5886.45,585.83664,1724.5859,4080.1864,77.008062,302.60968,92.281238,85.070224,164.76269,207.89954,37.835146,98.943393,200.47093,141.84684,160.03568,305.54314,42.677982,148.304,212.11961,-0.0,-0.0,-0.0,-0.0,-0.0,571.34804,370.46211,701.09849,337.27532,793.44347,686.12238,399.35784,302.76106,707.73071,653.42867,664.50358,685.63517,337.02233,479.23286,357.93453,-0.0,1200.0,1200.0,-0.0,-0.0,-0.0,-0.0,-0.0,11040.118,-0.0,-0.0,5103.4334,12500.03,-0.0,8097.6101,18638.6,-0.0,13989.172,-0.0,3593.4524,12036.424,-0.0,11581.4
92,0.0,0.0,3579.0576,5258.0868,2823.6392,88.415844,248.13718,134.21343,152.10551,75.149075,234.40834,69.82442,120.40315,257.43108,70.127359,104.93968,332.75371,124.75262,69.313932,173.67829,-0.0,-0.0,-0.0,-0.0,-0.0,571.34804,370.46211,701.09849,337.27532,793.44347,686.12238,399.35784,302.76106,707.73071,653.42867,664.50358,685.63517,337.02233,479.23286,357.93453,-0.0,1200.0,1200.0,-0.0,-0.0,-0.0,-0.0,-0.0,9972.3375,-0.0,2121.4756,-0.0,13483.979,3998.668,-0.0,17450.875,-0.0,1824.6569,17057.384,-0.0,4926.6708,-0.0,10697.252
93,0.0,3072.7379,2850.1627,2638.5969,2630.0183,25.0,190.75956,163.39659,176.15746,160.72016,201.59134,38.409672,109.06761,234.83951,50.767248,180.13482,209.80849,25.0,92.416392,285.54448,-0.0,-0.0,-0.0,-0.0,-0.0,571.34804,370.46211,701.09849,337.27532,793.44347,686.12238,399.35784,302.76106,707.73071,653.42867,664.50358,685.63517,337.02233,479.23286,357.93453,-0.0,1200.0,1200.0,-0.0,-0.0,-0.0,-0.0,-0.0,2664.1324,-0.0,9202.0502,-0.0,-0.0,16169.765,2731.7277,-0.0,4737.241,15469.941,-0.0,167.49421,14856.924,-0.0,4171.8855
94,0.0,643.0548,5337.7794,2531.3772,2761.5048,75.097323,88.69448,99.071289,181.45699,264.90106,227.61761,41.253586,170.74985,223.01215,25.0,175.28745,226.95621,140.12136,67.763526,173.18301,-0.0,-0.0,-0.0,-0.0,-0.0,571.34804,370.46211,701.09849,337.27532,793.44347,686.12238,399.35784,302.76106,707.73071,653.42867,664.50358,685.63517,337.02233,479.23286,357.93453,-0.0,1200.0,1200.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,12979.338,-0.0,-0.0,-0.0,15841.544,2969.6221,-0.0,10535.454,-0.0,16258.926,-0.0,-0.0,3441.3327,10118.291
95,0.0,5894.0168,4270.4054,1724.5287,0.0,60.269691,333.43632,178.2915,142.94813,206.71654,183.66992,68.839442,215.53952,191.28253,34.219992,146.27783,129.35156,57.294813,127.29844,298.60105,-0.0,-0.0,-0.0,-0.0,-0.0,571.34804,370.46211,701.09849,337.27532,793.44347,686.12238,399.35784,302.76106,707.73071,653.42867,664.50358,685.63517,337.02233,479.23286,357.93453,-0.0,1200.0,1200.0,-0.0,-0.0,-0.0,-0.0,-0.0,8260.9515,-0.0,-0.0,15215.747,3673.353,-0.0,4894.2531,17787.532,2733.5589,-0.0,17445.251,-0.0,6069.3386,-0.0,10913.905
96,0.0,4196.7124,3144.0416,2726.512,2542.4122,52.45822,153.07767,213.61018,139.4062,164.39544,127.60818,39.168633,250.40462,179.08501,222.50349,133.22185,270.79162,72.596664,212.34639,197.19911,-0.0,-0.0,-0.0,-0.0,-0.0,571.34804,370.46211,701.09849,337.27532,793.44347,686.12238,399.35784,302.76106,707.73071,653.42867,664.50358,685.63517,337.02233,479.23286,357.93453,-0.0,1200.0,1200.0,-0.0,-0.0,-0.0,-0.0,-0.0,1634.8188,10256.357,-0.0,6400.9687,14729.452,-0.0,16762.149,-0.0,17435.999,6484.1746,-0.0,5913.8717,6814.2794,6036.3941,12094.266
97,0.0,6811.753,2633.3799,0.0,3479.4324,97.72743,142.31324,187.08054,124.89966,194.16748,165.0355,67.725601,204.90286,135.00428,138.53535,95.187278,129.25589,141.63969,200.26738,283.79972,-0.0,-0.0,-0.0,-0.0,-0.0,571.34804,370.46211,701.09849,337.27532,793.44347,686.12238,399.35784,302.76106,707.73071,653.42867,664.50358,685.63517,337.02233,479.23286,357.93453,-0.0,1200.0,1200.0,-0.0,-0.0,-0.0,-0.0,-0.0,2129.3051,16060.46,-0.0,2144.4586,5142.6006,19519.583,9224.5692,-0.0,16105.672,-0.0,15923.223,-0.0,7190.4135,6463.0885,12479.064
98,341.67345,3412.822,2851.9613,2143.0159,3878.1541,211.77395,276.05254,105.07945,142.49877,264.91389,78.573012,25.0,199.04357,191.84288,25.0,219.49078,188.3326,25.0,233.75876,229.84261,-0.0,-0.0,-0.0,-0.0,-0.0,571.34804,370.46211,701.09849,337.27532,793.44347,686.12238,399.35784,302.76106,707.73071,653.42867,664.50358,685.63517,337.02233,479.23286,357.93453,-0.0,1200.0,1200.0,-0.0,-0.0,-0.0,-0.0,-0.0,6991.0642,-0.0,4812.9498,16427.304,4654.1795,7775.1327,-0.0,19201.928,-0.0,15354.326,8761.5568,-0.0,2907.7147,6038.6147,12088.492
99,644.86445,2905.9591,1781.171,2325.7219,4317.1635,164.67441,345.55874,180.67127,85.378193,252.04862,130.30823,106.85976,227.48916,166.6752,25.0,131.28214,111.85612,25.0,220.50891,179.63417,-0.0,-0.0,-0.0,-0.0,-0.0,571.34804,370.46211,701.09849,337.27532,793.44347,686.12238,399.35784,302.76106,707.73071,653.42867,664.50358,685.63517,337.02233,479.23286,357.93453,-0.0,1200.0,1200.0,-0.0,-0.0,-0.0,-0.0,-0.0,4878.3028,-0.0,13678.333,-0.0,9163.0927,7738.6918,5426.9035,-0.0,16265.347,-0.0,9647.0679,-0.0,5964.4188,5192.3853,11161.512
100,0.0,828.41122,4075.4335,3032.5202,3552.868,115.20858,289.76869,104.94332,82.22214,212.90544,112.90753,104.6972,181.42923,159.05146,113.84866,220.45792,126.12734,50.492885,147.77867,150.27726,-0.0,-0.0,-0.0,-0.0,-0.0,571.34804,370.46211,701.09849,337.27532,793.44347,686.12238,399.35784,302.76106,707.73071,653.42867,664.50358,685.63517,337.02233,479.23286,357.93453,-0.0,1200.0,1200.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,6394.4648,-0.0,7726.0292,-0.0,16827.627,6623.2,2433.0784,-0.0,12523.961,-0.0,4552.0235,5252.3337,4625.6583,10463.835
101,0.0,1502.0396,3045.1034,2746.975,4268.0551,183.67282,244.13947,73.217237,133.76535,204.95882,94.65293,73.249831,329.29396,97.324261,124.49713,207.20172,102.43105,136.29374,193.78581,148.37147,-0.0,-0.0,-0.0,-0.0,-0.0,571.34804,370.46211,701.09849,337.27532,793.44347,686.12238,399.35784,302.76106,707.73071,653.42867,664.50358,685.63517,337.02233,479.23286,357.93453,-0.0,1200.0,1200.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,13639.072,1020.8272,-0.0,-0.0,16985.33,-0.0,9405.8775,-0.0,12785.771,-0.0,4673.7928,9945.3459,-0.0,10574.935
102,0.0,3925.6048,1467.9036,2305.6103,4456.431,236.17359,239.57995,53.317742,136.59001,200.50308,90.13759,157.34535,144.3733,25.0,133.15171,257.42379,102.75289,25.0,177.31469,175.65397,-0.0,-0.0,-0.0,-0.0,-0.0,571.34804,370.46211,701.09849,337.27532,793.44347,686.12238,399.35784,302.76106,707.73071,653.42867,664.50358,685.63517,337.02233,479.23286,357.93453,-0.0,1200.0,1200.0,-0.0,-0.0,-0.0,-0.0,-0.0,5491.3589,-0.0,14098.808,-0.0,7838.0458,-0.0,17761.009,5106.954,-0.0,16999.924,7835.6024,-0.0,7164.6182,-0.0,11435.962
103,0.0,1603.3287,2358.8633,3923.4086,4944.9241,223.23329,245.05842,64.273011,133.71381,169.17695,25.0,182.11948,232.24275,158.85447,102.53464,209.79611,95.423987,25.0,287.35343,146.82142,-0.0,-0.0,-0.0,-0.0,-0.0,571.34804,370.46211,701.09849,337.27532,793.44347,686.12238,399.35784,302.76106,707.73071,653.42867,664.50358,685.63517,337.02233,479.23286,357.93453,-0.0,1200.0,1200.0,-0.0,-0.0,-0.0,-0.0,-0.0,1842.602,11000.697,-0.0,16768.753,-0.0,13457.304,-0.0,9552.7017,17867.817,7312.3724,-0.0,6386.1818,13426.28,-0.0,12475.26
104,0.0,2868.443,458.88508,3851.5494,5902.7717,190.1685,231.6952,56.99235,202.32642,289.79658,55.928238,66.054526,320.78502,71.69405,119.36946,208.16456,84.824533,84.234207,163.88422,102.15755,-0.0,-0.0,-0.0,-0.0,-0.0,571.34804,370.46211,701.09849,337.27532,793.44347,686.12238,399.35784,302.76106,707.73071,653.42867,664.50358,685.63517,337.02233,479.23286,357.93453,-0.0,1200.0,1200.0,-0.0,-0.0,-0.0,-0.0,-0.0,2306.1255,16204.862,-0.0,2709.5245,15267.926,-0.0,19435.895,-0.0,8362.3919,18562.627,9626.9423,6734.4347,-0.0,4176.2052,12895.867
105,0.0,1001.5499,1384.8141,5908.9628,4426.3595,164.18487,198.18048,83.590484,226.00839,185.30773,83.599455,119.56848,214.9702,45.365187,152.94652,259.28179,144.61617,144.05864,269.64088,112.86143,-0.0,-0.0,-0.0,-0.0,-0.0,571.34804,370.46211,701.09849,337.27532,793.44347,686.12238,399.35784,302.76106,707.73071,653.42867,664.50358,685.63517,337.02233,479.23286,357.93453,-0.0,1200.0,1200.0,-0.0,-0.0,-0.0,-0.0,-0.0,11715.088,-0.0,10689.696,-0.0,1364.101,19213.153,-0.0,8174.262,17778.466,6825.705,-0.0,13091.82,-0.0,6126.5819,12346.284
106,0.0,2681.2972,3863.2136,2054.5915,3425.0558,239.7357,178.93176,83.460742,192.76108,253.51513,84.148762,130.34562,198.69271,117.43616,152.06157,235.84926,39.481475,186.92208,269.14158,115.01907,-0.0,-0.0,-0.0,-0.0,-0.0,571.34804,370.46211,701.09849,337.27532,793.44347,686.12238,399.35784,302.76106,707.73071,653.42867,664.50358,685.63517,337.02233,479.23286,357.93453,-0.0,1200.0,1200.0,-0.0,-0.0,-0.0,-0.0,-0.0,5127.6765,-0.0,13855.493,-0.0,9204.3526,-0.0,13492.573,-0.0,13167.684,-0.0,17610.017,-0.0,1230.0759,5208.6376,11299.898
107,0.0,0.0,5051.2075,6093.0126,370.85779,231.55225,159.65658,77.632409,271.44811,258.99215,25.0,132.48055,182.57128,58.939815,48.06676,229.75026,98.776387,114.71032,313.82876,25.0,-0.0,-0.0,-0.0,-0.0,-0.0,571.34804,370.46211,701.09849,337.27532,793.44347,686.12238,399.35784,302.76106,707.73071,653.42867,664.50358,685.63517,337.02233,479.23286,357.93453,-0.0,1200.0,1200.0,-0.0,-0.0,-0.0,-0.0,-0.0,9579.4434,3945.4145,-0.0,-0.0,604.82801,6964.9456,16641.592,-0.0,12629.125,-0.0,7286.4189,-0.0,9718.2937,-0.0,10627.803
108,0.0,0.0,1978.682,6532.1984,3061.5697,262.29227,113.8635,103.01448,148.64261,222.36669,138.87238,230.95607,182.53253,128.93092,158.60248,230.80645,143.07922,128.5307,198.08177,116.73924,-0.0,-0.0,-0.0,-0.0,-0.0,571.34804,370.46211,701.09849,337.27532,793.44347,686.12238,399.35784,302.76106,707.73071,653.42867,664.50358,685.63517,337.02233,479.23286,357.93453,-0.0,1200.0,1200.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,6826.722,-0.0,4691.1292,13212.512,-0.0,10827.956,-0.0,15553.09,2764.5808,-0.0,4646.9626,9976.8738,-0.0,10621.952
109,0.0,2368.6085,4201.0586,3479.5593,2089.2692,253.41917,126.26816,145.94338,202.93978,139.8874,34.523422,188.90511,250.36377,105.8524,138.12861,122.66876,52.486521,218.05102,248.85055,38.028331,-0.0,-0.0,-0.0,-0.0,-0.0,571.34804,370.46211,701.09849,337.27532,793.44347,686.12238,399.35784,302.76106,707.73071,653.42867,664.50358,685.63517,337.02233,479.23286,357.93453,-0.0,1200.0,1200.0,-0.0,-0.0,-0.0,-0.0,-0.0,10626.192,-0.0,8541.2251,-0.0,-0.0,18147.279,-0.0,15923.936,3597.521,-0.0,17938.277,-0.0,1501.3229,5379.4782,11548.057
110,0.0,1750.0552,3267.7711,5453.2952,2292.6061,276.64622,44.613497,140.56978,182.26165,170.41293,130.18164,193.38619,60.580376,109.94399,199.37198,228.27329,39.839803,77.888729,320.55589,25.0,-0.0,-0.0,-0.0,-0.0,-0.0,571.34804,370.46211,701.09849,337.27532,793.44347,686.12238,399.35784,302.76106,707.73071,653.42867,664.50358,685.63517,337.02233,479.23286,357.93453,-0.0,1200.0,1200.0,-0.0,-0.0,-0.0,-0.0,-0.0,7593.48,-0.0,4998.2713,6610.6872,4940.1203,19246.945,8811.5524,-0.0,7390.1938,17950.894,9008.7929,3378.7303,-0.0,6131.0231,12497.083
111,0.0,115.01798,2397.1707,5638.278,4798.8475,198.23816,113.7726,26.814645,128.71642,137.76953,108.48891,113.15454,236.81863,25.0,348.86878,211.12972,63.477754,162.48639,167.55342,25.0,-0.0,-0.0,-0.0,-0.0,-0.0,571.34804,370.46211,701.09849,337.27532,793.44347,686.12238,399.35784,302.76106,707.73071,653.42867,664.50358,685.63517,337.02233,479.23286,357.93453,-0.0,1200.0,1200.0,-0.0,-0.0,-0.0,-0.0,-0.0,12071.217,-0.0,11538.958,-0.0,12202.324,-0.0,8846.8017,19772.928,8223.0576,-0.0,14064.685,-0.0,13732.946,-0.0,12774.914
112,0.0,0.0,3919.4764,4781.8142,3825.7487,290.0055,59.396078,25.0,220.22108,82.796248,61.659515,250.42224,77.693186,142.86884,225.85293,119.05493,134.95386,201.24881,112.55076,25.0,-0.0,-0.0,-0.0,-0.0,-0.0,571.34804,370.46211,701.09849,337.27532,793.44347,686.12238,399.35784,302.76106,707.73071,653.42867,664.50358,685.63517,337.02233,479.23286,357.93453,-0.0,1200.0,1200.0,-0.0,-0.0,-0.0,-0.0,-0.0,6807.368,-0.0,14729.835,-0.0,879.47227,18862.964,8331.6435,-0.0,16451.126,6201.3248,-0.0,5938.5959,12596.173,-0.0,12142.751
113,0.0,0.0,3947.5961,5552.9271,2287.0186,231.47572,44.713014,166.82443,218.89871,133.69909,190.84471,160.44016,124.32759,100.92978,198.376,146.61824,88.310178,223.06044,85.281052,25.0,-0.0,-0.0,-0.0,-0.0,-0.0,571.34804,370.46211,701.09849,337.27532,793.44347,686.12238,399.35784,302.76106,707.73071,653.42867,664.50358,685.63517,337.02233,479.23286,357.93453,-0.0,1200.0,1200.0,-0.0,-0.0,-0.0,-0.0,-0.0,4512.4159,-0.0,3388.2403,14973.53,923.7284,-0.0,17100.423,3668.7868,-0.0,6319.1987,17254.15,-0.0,5573.3851,-0.0,11035.693
114,0.0,0.0,5152.7813,5320.1997,786.20472,321.20023,101.08677,62.415289,299.5944,48.764048,51.588922,227.51469,105.2461,76.403595,265.26822,145.59065,56.295253,182.8372,204.23399,40.742091,-0.0,-0.0,-0.0,-0.0,-0.0,571.34804,370.46211,701.09849,337.27532,793.44347,686.12238,399.35784,302.76106,707.73071,653.42867,664.50358,685.63517,337.02233,479.23286,357.93453,-0.0,1200.0,1200.0,-0.0,-0.0,-0.0,-0.0,-0.0,2674.3112,-0.0,2635.4377,14026.56,-0.0,-0.0,15483.99,6706.0315,390.41215,-0.0,15368.588,-0.0,-0.0,4266.2972,10228.98
115,0.0,0.0,4552.3223,6753.615,0.0,177.29474,155.20084,130.60671,252.72723,158.2908,167.29559,238.81732,145.71064,110.28341,246.87435,129.62017,112.81884,216.45906,63.337281,176.68808,-0.0,-0.0,-0.0,-0.0,-0.0,571.34804,370.46211,701.09849,337.27532,793.44347,686.12238,399.35784,302.76106,707.73071,653.42867,664.50358,685.63517,337.02233,479.23286,357.93453,-0.0,1200.0,1200.0,-0.0,-0.0,-0.0,-0.0,-0.0,2913.8199,-0.0,12643.097,-0.0,3474.6024,-0.0,16161.6,6754.0417,540.2494,-0.0,16365.205,-0.0,3614.8615,-0.0,10163.023
116,0.0,0.0,5912.7747,5937.6685,0.0,291.47324,126.48104,94.609433,165.63278,68.021773,182.08205,291.71752,26.713629,25.0,245.66211,142.13569,40.666895,95.266651,127.60581,57.167601,-0.0,-0.0,-0.0,-0.0,-0.0,571.34804,370.46211,701.09849,337.27532,793.44347,686.12238,399.35784,302.76106,707.73071,653.42867,664.50358,685.63517,337.02233,479.23286,357.93453,-0.0,1200.0,1200.0,-0.0,-0.0,-0.0,-0.0,-0.0,4572.0852,-0.0,13562.507,-0.0,8887.8092,7449.0183,-0.0,11160.122,-0.0,16377.116,-0.0,12500.111,-0.0,839.66813,11097.691
117,0.0,0.0,4696.7077,7736.4584,0.0,206.25552,25.0,74.21575,303.69119,94.984484,109.64269,155.31396,121.04601,143.00905,255.22964,186.66386,138.23164,190.14134,156.8998,98.289727,-0.0,-0.0,-0.0,-0.0,-0.0,571.34804,370.46211,701.09849,337.27532,793.44347,686.12238,399.35784,302.76106,707.73071,653.42867,664.50358,685.63517,337.02233,479.23286,357.93453,-0.0,1200.0,1200.0,-0.0,-0.0,-0.0,-0.0,-0.0,6624.8947,-0.0,4528.3181,10497.86,-0.0,18635.513,-0.0,14314.069,-0.0,15770.75,-0.0,15809.099,2306.6125,-0.0,11928.929
118,0.0,0.0,5454.1138,7108.4375,0.0,154.42599,25.800082,202.26399,264.80401,94.23582,224.07205,65.250267,191.64732,81.883757,326.25109,159.62575,134.01238,247.44848,133.44362,116.73681,-0.0,-0.0,-0.0,-0.0,-0.0,571.34804,370.46211,701.09849,337.27532,793.44347,686.12238,399.35784,302.76106,707.73071,653.42867,664.50358,685.63517,337.02233,479.23286,357.93453,-0.0,1200.0,1200.0,-0.0,-0.0,-0.0,-0.0,-0.0,11452.07,-0.0,248.38366,6198.3032,14733.322,8768.4441,-0.0,7666.4353,7445.3709,17487.543,8699.0088,-0.0,8613.3309,-0.0,12104.177
119,0.0,0.0,5336.5637,5136.9233,1616.1006,152.60315,122.19129,223.45523,224.40783,63.851921,153.12098,219.39213,25.0,76.871078,163.75647,31.373464,108.43322,175.68729,135.19138,111.78114,-0.0,-0.0,-0.0,-0.0,-0.0,571.34804,370.46211,701.09849,337.27532,793.44347,686.12238,399.35784,302.76106,707.73071,653.42867,664.50358,685.63517,337.02233,479.23286,357.93453,-0.0,1200.0,1200.0,-0.0,-0.0,-0.0,-0.0,-0.0,9302.7333,-0.0,-0.0,15463.245,-0.0,2033.6121,17581.112,-0.0,4926.6942,16858.996,-0.0,3314.5056,11404.641,-0.0,11401.087
120,0.0,0.0,5794.3892,5527.1676,0.0,149.97483,27.59161,166.17611,174.50525,104.51244,190.87932,292.83811,89.085121,79.663122,239.27023,120.73342,92.727719,226.08917,115.58356,110.88298,-0.0,-0.0,-0.0,-0.0,-0.0,571.34804,370.46211,701.09849,337.27532,793.44347,686.12238,399.35784,302.76106,707.73071,653.42867,664.50358,685.63517,337.02233,479.23286,357.93453,-0.0,1200.0,1200.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,3118.7687,2632.8685,4253.9107,12977.459,-0.0,9404.8017,-0.0,5134.7726,15498.935,5603.1269,-0.0,-0.0,4437.0723,10252.211
