snapshot,onshore wind_Bus1,onshore wind_Bus2,onshore wind_Bus3,onshore wind_Bus4,onshore wind_Bus5,onshore wind_Bus6,onshore wind_Bus7,onshore wind_Bus8,onshore wind_Bus9,onshore wind_Bus10,onshore wind_Bus11,onshore wind_Bus12,onshore wind_Bus13,onshore wind_Bus14,onshore wind_Bus15,onshore wind_Bus16,onshore wind_Bus17,onshore wind_Bus18,onshore wind_Bus19,onshore wind_Bus20,gas_Bus1,gas_Bus2,gas_Bus3,gas_Bus4,gas_Bus5,gas_Bus6,gas_Bus7,gas_Bus8,gas_Bus9,gas_Bus10,gas_Bus11,gas_Bus12,gas_Bus13,gas_Bus14,gas_Bus15,gas_Bus16,gas_Bus17,gas_Bus18,gas_Bus19,gas_Bus20,nuclear_Bus2,nuclear_Bus8,nuclear_Bus14,LS_Bus1,LS_Bus2,LS_Bus3,LS_Bus4,LS_Bus5,LS_Bus6,LS_Bus7,LS_Bus8,LS_Bus9,LS_Bus10,LS_Bus11,LS_Bus12,LS_Bus13,LS_Bus14,LS_Bus15,LS_Bus16,LS_Bus17,LS_Bus18,LS_Bus19,LS_Bus20
80,0.0,53.741162,1196.9871,5214.2211,0.0,67.169688,28.581856,209.58721,253.78934,105.39592,183.24729,223.38291,25.0,197.93727,203.16559,88.7181,216.64268,168.70067,67.569157,178.89376,-0.0,-0.0,-0.0,-0.0,-0.0,571.34804,370.46211,701.09849,337.27532,793.44347,686.12238,399.35784,302.76106,707.73071,653.42867,664.50358,685.63517,337.02233,479.23286,357.93453,-0.0,1200.0,1200.0,-0.0,-0.0,-0.0,-0.0,-0.0,5765.2436,-0.0,-0.0,7545.8972,2170.0174,-0.0,3548.9488,4810.1214,7954.134,3684.2152,-0.0,5434.5898,-0.0,3028.0036,6027.563
81,0.0,289.14367,2795.466,3986.8509,0.0,173.19527,25.0,149.73896,136.32587,95.709202,153.07714,202.74728,44.325182,269.08905,160.93677,104.49273,162.37543,214.16359,49.615725,67.067571,-0.0,-0.0,-0.0,-0.0,-0.0,571.34804,370.46211,701.09849,337.27532,793.44347,686.12238,399.35784,302.76106,707.73071,653.42867,664.50358,685.63517,337.02233,479.23286,357.93453,-0.0,1200.0,1200.0,-0.0,-0.0,-0.0,-0.0,-0.0,5496.6328,-0.0,6810.0928,-0.0,3032.8248,5510.8036,5332.0925,10938.583,3754.1732,-0.0,5478.9854,7762.4996,-0.0,3844.5576,7047.3616
82,0.0,585.01983,2276.244,4972.5175,0.0,163.60939,176.33729,166.85939,156.26586,93.739285,203.32021,134.06556,57.924204,194.60098,161.30585,25.0,223.87579,215.80725,25.0,235.12252,-0.0,-0.0,-0.0,-0.0,-0.0,571.34804,370.46211,701.09849,337.27532,793.44347,686.12238,399.35784,302.76106,707.73071,653.42867,664.50358,685.63517,337.02233,479.23286,357.93453,-0.0,1200.0,1200.0,-0.0,-0.0,-0.0,-0.0,-0.0,7796.1358,-0.0,3807.6217,9559.162,-0.0,6917.9733,6762.754,7367.6316,5508.5378,6015.4752,11573.877,-0.0,10093.619,-0.0,8020.5323
83,0.0,739.28896,2834.398,4657.5666,0.0,135.31765,62.764978,208.05312,180.49742,72.453992,219.81886,176.57219,63.996432,236.81963,247.86946,30.48412,168.21105,132.26534,25.0,195.48336,-0.0,-0.0,-0.0,-0.0,-0.0,571.34804,370.46211,701.09849,337.27532,793.44347,686.12238,399.35784,302.76106,707.73071,653.42867,664.50358,685.63517,337.02233,479.23286,357.93453,-0.0,1200.0,1200.0,-0.0,-0.0,-0.0,-0.0,-0.0,3724.7612,9897.3949,-0.0,10766.983,-0.0,7661.3663,7430.3804,8113.7523,6207.081,6593.6922,7734.6744,5171.4939,5866.1642,5396.2863,8655.2039
84,0.0,657.89495,5427.9422,1935.7059,0.0,56.234169,65.059156,194.38066,52.150539,114.48257,209.33521,183.72047,148.74764,156.0925,102.00768,106.83844,110.74996,201.49328,55.609397,247.52943,-0.0,-0.0,-0.0,-0.0,-0.0,571.34804,370.46211,701.09849,337.27532,793.44347,686.12238,399.35784,302.76106,707.73071,653.42867,664.50358,685.63517,337.02233,479.23286,357.93453,-0.0,1200.0,1200.0,-0.0,-0.0,-0.0,-0.0,-0.0,3444.3747,9256.4296,-0.0,10214.488,-0.0,7270.9232,7048.5585,7632.1362,5896.9745,6388.8088,12210.82,-0.0,5500.4543,5089.5487,8289.2125
85,0.0,426.29216,2720.9269,4277.6026,0.0,93.762315,25.0,215.35741,25.0,91.419877,191.08412,170.28091,118.81022,197.24586,194.30313,32.949818,158.08876,166.66625,83.258349,120.59041,-0.0,-0.0,-0.0,-0.0,-0.0,571.34804,370.46211,701.09849,337.27532,793.44347,686.12238,399.35784,302.76106,707.73071,653.42867,664.50358,685.63517,337.02233,479.23286,357.93453,-0.0,1200.0,1200.0,-0.0,-0.0,-0.0,-0.0,-0.0,6707.6687,-0.0,3095.6223,4912.8342,3534.1531,6148.3561,5995.882,11532.813,-0.0,5042.2067,10312.55,-0.0,4691.6559,4276.1897,7522.835
86,0.0,244.24388,2907.4649,3804.0681,0.0,88.750051,103.87778,225.69936,27.244689,124.23495,233.35977,181.27247,42.948438,255.79545,128.42222,108.49185,289.59723,68.131319,72.462005,128.70052,-0.0,-0.0,-0.0,-0.0,-0.0,571.34804,370.46211,701.09849,337.27532,793.44347,686.12238,399.35784,302.76106,707.73071,653.42867,664.50358,685.63517,337.02233,479.23286,357.93453,-0.0,1200.0,1200.0,-0.0,-0.0,-0.0,-0.0,-0.0,5131.735,-0.0,6465.8559,-0.0,2841.578,5209.3556,5146.8842,10721.035,3390.9003,-0.0,5257.3743,7462.2158,-0.0,3669.3892,6812.5454
87,0.0,273.58155,2312.9575,4444.8259,0.0,25.174794,80.87355,245.86515,158.3562,192.08659,246.67304,147.13934,119.60598,266.28593,117.28233,25.0,203.50466,109.28927,60.075978,197.77588,-0.0,-0.0,-0.0,-0.0,-0.0,571.34804,370.46211,701.09849,337.27532,793.44347,686.12238,399.35784,302.76106,707.73071,653.42867,664.50358,685.63517,337.02233,479.23286,357.93453,-0.0,1200.0,1200.0,-0.0,-0.0,-0.0,-0.0,-0.0,5460.3777,-0.0,7426.7653,2014.4289,-0.0,5340.5525,5316.0647,10787.424,3658.8446,-0.0,5483.0545,8522.8712,2974.0794,-0.0,6856.6285
88,0.0,514.84801,1809.9582,5328.1784,0.0,153.9383,240.39816,210.8008,60.571788,86.812268,168.01915,120.05918,141.91695,210.2757,160.11231,141.90933,209.2674,120.36287,38.730824,237.34778,-0.0,-0.0,-0.0,-0.0,-0.0,571.34804,370.46211,701.09849,337.27532,793.44347,686.12238,399.35784,302.76106,707.73071,653.42867,664.50358,685.63517,337.02233,479.23286,357.93453,-0.0,1200.0,1200.0,-0.0,-0.0,-0.0,-0.0,-0.0,2714.9155,7918.2008,-0.0,10251.35,-0.0,5467.3208,6453.7448,6941.4916,5155.9155,5714.2824,10888.388,-0.0,9681.6706,-0.0,7747.6469
89,0.0,806.75463,3238.8573,4359.466,0.0,119.92214,219.87004,232.14188,210.41022,205.35674,289.40899,147.83099,184.4843,220.84244,127.58442,46.758907,209.06207,224.36465,123.02062,307.60451,-0.0,-0.0,-0.0,-0.0,-0.0,571.34804,370.46211,701.09849,337.27532,793.44347,686.12238,399.35784,302.76106,707.73071,653.42867,664.50358,685.63517,337.02233,479.23286,357.93453,-0.0,1200.0,1200.0,-0.0,-0.0,-0.0,-0.0,-0.0,4038.1133,10587.696,-0.0,10802.884,-0.0,7924.0954,7769.6801,8322.2168,6547.0115,7004.7021,8045.3797,5364.3612,6019.8122,5527.1423,8803.3049
90,0.0,948.8665,4068.9421,2746.3351,1007.0835,63.963084,145.61537,203.22457,50.149343,225.47899,208.69951,86.092754,217.48404,146.29466,129.99174,145.82528,320.20412,147.19761,34.639313,257.13594,-0.0,-0.0,-0.0,-0.0,-0.0,571.34804,370.46211,701.09849,337.27532,793.44347,686.12238,399.35784,302.76106,707.73071,653.42867,664.50358,685.63517,337.02233,479.23286,357.93453,-0.0,1200.0,1200.0,-0.0,-0.0,-0.0,-0.0,-0.0,4721.6978,6206.8807,5292.1807,7095.2043,5293.9524,8704.8128,8485.589,8982.133,7303.945,7614.687,8635.0747,5745.5309,6614.6292,6097.6366,9401.9141
91,0.0,854.09857,3103.499,1724.5859,2844.8754,77.008062,302.60968,92.281238,85.070224,164.76269,207.89954,37.835146,98.943393,200.47093,141.84684,160.03568,305.54314,42.677982,148.304,212.11961,-0.0,-0.0,-0.0,-0.0,-0.0,571.34804,370.46211,701.09849,337.27532,793.44347,686.12238,399.35784,302.76106,707.73071,653.42867,664.50358,685.63517,337.02233,479.23286,357.93453,-0.0,1200.0,1200.0,-0.0,-0.0,-0.0,-0.0,-0.0,4290.118,5686.4974,5006.9824,6659.9537,5011.2208,8238.8094,8097.6101,8638.5996,6794.7168,7194.4554,8161.5607,5431.8916,6373.9516,5662.4727,9081.4005
92,0.0,614.90637,2037.7904,5258.0868,0.0,88.415844,248.13718,134.21343,152.10551,75.149075,234.40834,69.82442,120.40315,257.43108,70.127359,104.93968,332.75371,124.75262,69.313932,173.67829,-0.0,-0.0,-0.0,-0.0,-0.0,571.34804,370.46211,701.09849,337.27532,793.44347,686.12238,399.35784,302.76106,707.73071,653.42867,664.50358,685.63517,337.02233,479.23286,357.93453,-0.0,1200.0,1200.0,-0.0,-0.0,-0.0,-0.0,-0.0,8046.1212,-0.0,3965.1971,9816.4743,-0.0,7034.0989,6964.5691,7450.8748,5589.2154,6235.4415,11633.443,-0.0,10420.607,-0.0,8127.2579
93,0.0,432.77154,2850.1627,2638.5969,1519.9846,25.0,190.75956,163.39659,176.15746,160.72016,201.59134,38.409672,109.06761,234.83951,50.767248,180.13482,209.80849,25.0,92.416392,285.54448,-0.0,-0.0,-0.0,-0.0,-0.0,571.34804,370.46211,701.09849,337.27532,793.44347,686.12238,399.35784,302.76106,707.73071,653.42867,664.50358,685.63517,337.02233,479.23286,357.93453,-0.0,1200.0,1200.0,-0.0,-0.0,-0.0,-0.0,-0.0,2481.3698,9182.7626,3174.6677,3277.3824,-0.0,6169.7648,6157.5792,11311.39,-0.0,5469.9414,10167.494,-0.0,4856.9237,4289.0129,7382.8726
94,0.0,464.67561,4527.6634,2531.3772,0.0,75.097323,88.69448,99.071289,181.45699,264.90106,227.61761,41.253586,170.74985,223.01215,25.0,175.28745,226.95621,140.12136,67.763526,173.18301,-0.0,-0.0,-0.0,-0.0,-0.0,571.34804,370.46211,701.09849,337.27532,793.44347,686.12238,399.35784,302.76106,707.73071,653.42867,664.50358,685.63517,337.02233,479.23286,357.93453,-0.0,1200.0,1200.0,-0.0,-0.0,-0.0,-0.0,-0.0,7572.1742,-0.0,7779.5203,3418.2982,-0.0,6300.89,6301.5964,11570.289,-0.0,5633.1905,10420.344,-0.0,9279.9145,-0.0,7618.2914
95,0.0,703.46394,4270.4054,2476.2101,688.8715,60.269691,333.43632,178.2915,142.94813,206.71654,183.66992,68.839442,215.53952,191.28253,34.219992,146.27783,129.35156,57.294813,127.29844,298.60105,-0.0,-0.0,-0.0,-0.0,-0.0,571.34804,370.46211,701.09849,337.27532,793.44347,686.12238,399.35784,302.76106,707.73071,653.42867,664.50358,685.63517,337.02233,479.23286,357.93453,-0.0,1200.0,1200.0,-0.0,-0.0,-0.0,-0.0,-0.0,3641.5909,10078.06,-0.0,10257.048,-0.0,6944.403,7373.2031,7787.5318,6080.5953,6652.9635,7445.2507,5086.2464,5810.6402,5172.4519,8413.9053
96,0.0,983.19662,3144.0416,2726.512,2005.928,52.45822,153.07767,213.61018,139.4062,164.39544,127.60818,39.168633,250.40462,179.08501,222.50349,133.22185,270.79162,72.596664,212.34639,197.19911,-0.0,-0.0,-0.0,-0.0,-0.0,571.34804,370.46211,701.09849,337.27532,793.44347,686.12238,399.35784,302.76106,707.73071,653.42867,664.50358,685.63517,337.02233,479.23286,357.93453,-0.0,1200.0,1200.0,-0.0,-0.0,-0.0,-0.0,-0.0,4884.8188,6331.0578,5425.2993,7150.9687,5479.4515,8955.0058,8690.5419,9116.6009,7435.9994,7670.1116,8814.063,5913.8717,6814.2794,6036.3941,9594.2658
97,0.0,1105.4123,4425.6798,2456.7286,1186.7445,97.72743,142.31324,187.08054,124.89966,194.16748,165.0355,67.725601,204.90286,135.00428,138.53535,95.187278,129.25589,141.63969,200.26738,283.79972,-0.0,-0.0,-0.0,-0.0,-0.0,571.34804,370.46211,701.09849,337.27532,793.44347,686.12238,399.35784,302.76106,707.73071,653.42867,664.50358,685.63517,337.02233,479.23286,357.93453,-0.0,1200.0,1200.0,-0.0,-0.0,-0.0,-0.0,-0.0,5379.3051,6810.4601,5962.7056,7681.753,5892.6006,9519.5827,9224.5692,9758.0079,8066.9293,8280.7348,9444.4298,6478.7937,7190.4135,6463.0885,9979.064
98,0.0,990.16288,2851.9613,2143.0159,2892.4866,211.77395,276.05254,105.07945,142.49877,264.91389,78.573012,25.0,199.04357,191.84288,25.0,219.49078,188.3326,25.0,233.75876,229.84261,-0.0,-0.0,-0.0,-0.0,-0.0,571.34804,370.46211,701.09849,337.27532,793.44347,686.12238,399.35784,302.76106,707.73071,653.42867,664.50358,685.63517,337.02233,479.23286,357.93453,-0.0,1200.0,1200.0,-0.0,-0.0,-0.0,-0.0,-0.0,4756.269,6234.7952,5562.9498,7177.3038,5404.1795,9038.3551,8736.7776,9201.9284,7456.6917,7897.6342,8761.5568,6020.4636,6887.2511,6038.6147,9588.4919
99,0.0,736.81521,1781.171,2325.7219,3381.1719,164.67441,345.55874,180.67127,85.378193,252.04862,130.30823,106.85976,227.48916,166.6752,25.0,131.28214,111.85612,25.0,220.50891,179.63417,-0.0,-0.0,-0.0,-0.0,-0.0,571.34804,370.46211,701.09849,337.27532,793.44347,686.12238,399.35784,302.76106,707.73071,653.42867,664.50358,685.63517,337.02233,479.23286,357.93453,-0.0,1200.0,1200.0,-0.0,-0.0,-0.0,-0.0,-0.0,3684.4793,9622.1568,-0.0,10663.093,-0.0,7738.6918,7488.7056,7938.1979,6265.3471,6805.9017,7621.8871,5219.2792,5964.4188,5192.3853,8661.5115
100,0.0,548.32318,4075.4335,3032.5202,82.956049,115.20858,289.76869,104.94332,82.22214,212.90544,112.90753,104.6972,181.42923,159.05146,113.84866,220.45792,126.12734,50.492885,147.77867,150.27726,-0.0,-0.0,-0.0,-0.0,-0.0,571.34804,370.46211,701.09849,337.27532,793.44347,686.12238,399.35784,302.76106,707.73071,653.42867,664.50358,685.63517,337.02233,479.23286,357.93453,-0.0,1200.0,1200.0,-0.0,-0.0,-0.0,-0.0,-0.0,2901.4856,8242.9792,-0.0,9226.0292,-0.0,6827.6274,6623.2,7065.1992,5367.8792,5904.7982,11171.187,-0.0,9877.9921,-0.0,7963.8347
101,0.0,576.63315,3045.1034,2746.975,1443.4615,183.67282,244.13947,73.217237,133.76535,204.95882,94.65293,73.249831,329.29396,97.324261,124.49713,207.20172,102.43105,136.29374,193.78581,148.37147,-0.0,-0.0,-0.0,-0.0,-0.0,571.34804,370.46211,701.09849,337.27532,793.44347,686.12238,399.35784,302.76106,707.73071,653.42867,664.50358,685.63517,337.02233,479.23286,357.93453,-0.0,1200.0,1200.0,-0.0,-0.0,-0.0,-0.0,-0.0,7639.0722,-0.0,3866.2065,9404.6208,-0.0,6985.3299,6784.9641,7055.3696,5565.5438,6016.1438,11443.42,-0.0,9945.3459,-0.0,8074.9351
102,0.0,855.52013,1467.9036,2830.0248,3252.1013,236.17359,239.57995,53.317742,136.59001,200.50308,90.13759,157.34535,144.3733,25.0,133.15171,257.42379,102.75289,25.0,177.31469,175.65397,-0.0,-0.0,-0.0,-0.0,-0.0,571.34804,370.46211,701.09849,337.27532,793.44347,686.12238,399.35784,302.76106,707.73071,653.42867,664.50358,685.63517,337.02233,479.23286,357.93453,-0.0,1200.0,1200.0,-0.0,-0.0,-0.0,-0.0,-0.0,3922.6706,10417.496,-0.0,11213.777,-0.0,8124.2688,7761.0088,8363.2207,6743.7333,6999.924,7835.6024,5471.3048,6219.8439,5473.4695,8935.9618
103,0.0,1068.9128,2358.8633,3923.4086,1729.3401,223.23329,245.05842,64.273011,133.71381,169.17695,25.0,182.11948,232.24275,158.85447,102.53464,209.79611,95.423987,25.0,287.35343,146.82142,-0.0,-0.0,-0.0,-0.0,-0.0,571.34804,370.46211,701.09849,337.27532,793.44347,686.12238,399.35784,302.76106,707.73071,653.42867,664.50358,685.63517,337.02233,479.23286,357.93453,-0.0,1200.0,1200.0,-0.0,-0.0,-0.0,-0.0,-0.0,5092.602,6567.7569,5932.9405,7518.7532,5785.3133,9479.8305,8942.1603,9552.7017,7867.8174,8159.4507,9152.9217,6386.1818,7174.1016,6252.1781,9975.2597
104,0.0,1166.3806,1761.736,3851.5494,2551.9832,190.1685,231.6952,56.99235,202.32642,289.79658,55.928238,66.054526,320.78502,71.69405,119.36946,208.16456,84.824533,84.234207,163.88422,102.15755,-0.0,-0.0,-0.0,-0.0,-0.0,571.34804,370.46211,701.09849,337.27532,793.44347,686.12238,399.35784,302.76106,707.73071,653.42867,664.50358,685.63517,337.02233,479.23286,357.93453,-0.0,1200.0,1200.0,-0.0,-0.0,-0.0,-0.0,-0.0,5556.1255,6954.862,6347.6489,7861.8756,6017.9263,9929.0048,9506.8901,9939.3979,8422.994,8562.6269,9626.9423,6734.4347,7469.8992,6706.306,10395.867
105,0.0,1251.5499,1384.8141,5908.9628,426.35948,164.18487,198.18048,83.590484,226.00839,185.30773,83.599455,119.56848,214.9702,45.365187,152.94652,259.28179,144.61617,144.05864,269.64088,112.86143,-0.0,-0.0,-0.0,-0.0,-0.0,571.34804,370.46211,701.09849,337.27532,793.44347,686.12238,399.35784,302.76106,707.73071,653.42867,664.50358,685.63517,337.02233,479.23286,357.93453,-0.0,1200.0,1200.0,-0.0,-0.0,-0.0,-0.0,-0.0,4965.0878,6452.6535,5737.0422,7248.0109,5616.0901,9213.1526,8810.2581,9364.0039,7778.4665,7927.0042,8898.7007,6190.6492,6901.1708,6126.5819,9846.2841
106,0.0,755.94128,3863.2136,2054.5915,1600.4117,239.7357,178.93176,83.460742,192.76108,253.51513,84.148762,130.34562,198.69271,117.43616,152.06157,235.84926,39.481475,186.92208,269.14158,115.01907,-0.0,-0.0,-0.0,-0.0,-0.0,571.34804,370.46211,701.09849,337.27532,793.44347,686.12238,399.35784,302.76106,707.73071,653.42867,664.50358,685.63517,337.02233,479.23286,357.93453,-0.0,1200.0,1200.0,-0.0,-0.0,-0.0,-0.0,-0.0,3693.8868,10039.283,-0.0,10704.353,-0.0,7879.0616,7553.2611,8060.2502,6406.4248,6761.2587,7610.0167,5357.9114,5872.1644,5208.6376,8799.8979
107,0.0,558.35428,1411.0392,5795.6845,0.0,231.55225,159.65658,77.632409,271.44811,258.99215,25.0,132.48055,182.57128,58.939815,48.06676,229.75026,98.776387,114.71032,313.82876,25.0,-0.0,-0.0,-0.0,-0.0,-0.0,571.34804,370.46211,701.09849,337.27532,793.44347,686.12238,399.35784,302.76106,707.73071,653.42867,664.50358,685.63517,337.02233,479.23286,357.93453,-0.0,1200.0,1200.0,-0.0,-0.0,-0.0,-0.0,-0.0,7524.8579,-0.0,3785.3834,9069.4447,-0.0,6964.9456,6641.5919,7112.9673,5516.1577,6013.8064,11272.613,-0.0,9718.2937,-0.0,8127.803
108,0.0,580.62188,1420.4849,5821.3433,0.0,262.29227,113.8635,103.01448,148.64261,222.36669,138.87238,230.95607,182.53253,128.93092,158.60248,230.80645,143.07922,128.5307,198.08177,116.73924,-0.0,-0.0,-0.0,-0.0,-0.0,571.34804,370.46211,701.09849,337.27532,793.44347,686.12238,399.35784,302.76106,707.73071,653.42867,664.50358,685.63517,337.02233,479.23286,357.93453,-0.0,1200.0,1200.0,-0.0,-0.0,-0.0,-0.0,-0.0,2897.0464,8679.6756,-0.0,10441.129,-0.0,5923.2696,6645.6188,7221.5795,5553.09,5999.2267,11412.317,-0.0,9976.8738,-0.0,8121.9522
109,0.0,800.3186,4108.6177,3479.5593,0.0,253.41917,126.26816,145.94338,202.93978,139.8874,34.523422,188.90511,250.36377,105.8524,138.12861,122.66876,52.486521,218.05102,248.85055,38.028331,-0.0,-0.0,-0.0,-0.0,-0.0,571.34804,370.46211,701.09849,337.27532,793.44347,686.12238,399.35784,302.76106,707.73071,653.42867,664.50358,685.63517,337.02233,479.23286,357.93453,-0.0,1200.0,1200.0,-0.0,-0.0,-0.0,-0.0,-0.0,3876.1921,10385.132,-0.0,11314.901,-0.0,7988.4712,7698.9797,8224.9562,6631.0974,6966.4236,7938.2769,5498.6407,6002.6822,5379.4782,9048.0567
110,0.0,1042.9871,2517.4453,5453.2952,0.0,276.64622,44.613497,140.56978,182.26165,170.41293,130.18164,193.38619,60.580376,109.94399,199.37198,228.27329,39.839803,77.888729,320.55589,25.0,-0.0,-0.0,-0.0,-0.0,-0.0,571.34804,370.46211,701.09849,337.27532,793.44347,686.12238,399.35784,302.76106,707.73071,653.42867,664.50358,685.63517,337.02233,479.23286,357.93453,-0.0,1200.0,1200.0,-0.0,-0.0,-0.0,-0.0,-0.0,4924.6905,6668.7895,5748.2713,7360.6872,5690.1203,9246.9455,8811.5524,9597.9545,7792.2393,7950.8938,9008.7929,6351.9529,7026.7773,6131.0231,9997.0831
111,0.0,1115.018,2446.0182,5638.278,0.0,198.23816,113.7726,26.814645,128.71642,137.76953,108.48891,113.15454,236.81863,25.0,348.86878,211.12972,63.477754,162.48639,167.55342,25.0,-0.0,-0.0,-0.0,-0.0,-0.0,571.34804,370.46211,701.09849,337.27532,793.44347,686.12238,399.35784,302.76106,707.73071,653.42867,664.50358,685.63517,337.02233,479.23286,357.93453,-0.0,1200.0,1200.0,-0.0,-0.0,-0.0,-0.0,-0.0,5321.2171,6875.8339,6163.1245,7718.5136,5983.8104,9623.4445,9223.3572,9772.9279,8223.0576,8111.7944,9375.0424,6577.8483,7204.556,6528.3896,10274.914
112,0.0,951.12232,3044.1027,4781.8142,0.0,290.0055,59.396078,25.0,220.22108,82.796248,61.659515,250.42224,77.693186,142.86884,225.85293,119.05493,134.95386,201.24881,112.55076,25.0,-0.0,-0.0,-0.0,-0.0,-0.0,571.34804,370.46211,701.09849,337.27532,793.44347,686.12238,399.35784,302.76106,707.73071,653.42867,664.50358,685.63517,337.02233,479.23286,357.93453,-0.0,1200.0,1200.0,-0.0,-0.0,-0.0,-0.0,-0.0,4505.618,6301.75,5479.8349,6934.6618,5444.8104,8862.9644,8331.6435,9132.9229,7318.2027,7528.5467,8672.7781,5938.5959,6568.7949,6027.378,9642.7509
113,0.0,664.10449,1820.5103,5552.9271,0.0,231.47572,44.713014,166.82443,218.89871,133.69909,190.84471,160.44016,124.32759,100.92978,198.376,146.61824,88.310178,223.06044,85.281052,25.0,-0.0,-0.0,-0.0,-0.0,-0.0,571.34804,370.46211,701.09849,337.27532,793.44347,686.12238,399.35784,302.76106,707.73071,653.42867,664.50358,685.63517,337.02233,479.23286,357.93453,-0.0,1200.0,1200.0,-0.0,-0.0,-0.0,-0.0,-0.0,3296.5571,9354.0992,-0.0,10077.258,-0.0,7320.0003,7100.4226,7686.833,5981.9538,6319.1987,12245.087,-0.0,5501.5057,5080.9428,8535.6928
114,0.0,459.03599,1729.95,5320.1997,0.0,321.20023,101.08677,62.415289,299.5944,48.764048,51.588922,227.51469,105.2461,76.403595,265.26822,145.59065,56.295253,182.8372,204.23399,40.742091,-0.0,-0.0,-0.0,-0.0,-0.0,571.34804,370.46211,701.09849,337.27532,793.44347,686.12238,399.35784,302.76106,707.73071,653.42867,664.50358,685.63517,337.02233,479.23286,357.93453,-0.0,1200.0,1200.0,-0.0,-0.0,-0.0,-0.0,-0.0,2301.1644,9373.1468,-0.0,3161.9978,3695.4757,6449.1394,6089.3749,6706.0315,5021.7923,5368.6199,10573.832,-0.0,9061.0533,-0.0,7728.9798
115,0.0,477.18149,1376.6064,5702.1494,0.0,177.29474,155.20084,130.60671,252.72723,158.2908,167.29559,238.81732,145.71064,110.28341,246.87435,129.62017,112.81884,216.45906,63.337281,176.68808,-0.0,-0.0,-0.0,-0.0,-0.0,571.34804,370.46211,701.09849,337.27532,793.44347,686.12238,399.35784,302.76106,707.73071,653.42867,664.50358,685.63517,337.02233,479.23286,357.93453,-0.0,1200.0,1200.0,-0.0,-0.0,-0.0,-0.0,-0.0,6913.8199,-0.0,8393.0967,3551.7895,-0.0,6422.8129,6161.5998,6754.0417,5075.0426,5465.2068,10684.084,-0.0,9295.9825,-0.0,7663.0229
116,0.0,688.51807,1466.2534,5945.6716,0.0,291.47324,126.48104,94.609433,165.63278,68.021773,182.08205,291.71752,26.713629,25.0,245.66211,142.13569,40.666895,95.266651,127.60581,57.167601,-0.0,-0.0,-0.0,-0.0,-0.0,571.34804,370.46211,701.09849,337.27532,793.44347,686.12238,399.35784,302.76106,707.73071,653.42867,664.50358,685.63517,337.02233,479.23286,357.93453,-0.0,1200.0,1200.0,-0.0,-0.0,-0.0,-0.0,-0.0,3344.3802,9540.2122,-0.0,10387.809,-0.0,7449.0183,7081.5261,7903.4839,6175.1115,6377.1163,7376.956,5123.1548,5718.2273,5121.4409,8597.6909
117,0.0,914.68773,1562.1925,6206.2859,0.0,206.25552,25.0,74.21575,303.69119,94.984484,109.64269,155.31396,121.04601,143.00905,255.22964,186.66386,138.23164,190.14134,156.8998,98.289727,-0.0,-0.0,-0.0,-0.0,-0.0,571.34804,370.46211,701.09849,337.27532,793.44347,686.12238,399.35784,302.76106,707.73071,653.42867,664.50358,685.63517,337.02233,479.23286,357.93453,-0.0,1200.0,1200.0,-0.0,-0.0,-0.0,-0.0,-0.0,4428.4576,6196.4371,5278.3181,6697.2805,5300.5799,8635.5135,8259.0358,8911.9206,7143.1127,7342.1651,8428.5849,5809.0994,6447.1875,5859.425,9428.9292
118,0.0,964.90544,1583.4943,6264.1515,0.0,154.42599,25.800082,202.26399,264.80401,94.23582,224.07205,65.250267,191.64732,81.883757,326.25109,159.62575,134.01238,247.44848,133.44362,116.73681,-0.0,-0.0,-0.0,-0.0,-0.0,571.34804,370.46211,701.09849,337.27532,793.44347,686.12238,399.35784,302.76106,707.73071,653.42867,664.50358,685.63517,337.02233,479.23286,357.93453,-0.0,1200.0,1200.0,-0.0,-0.0,-0.0,-0.0,-0.0,4702.0695,6388.1976,5360.1861,6948.3032,5483.3222,8768.4441,8580.2621,9086.1732,7445.3709,7487.5431,8699.0088,5987.2856,6572.801,6053.2442,9604.1771
119,0.0,781.33615,2421.3281,5136.9233,0.0,152.60315,122.19129,223.45523,224.40783,63.851921,153.12098,219.39213,25.0,76.871078,163.75647,31.373464,108.43322,175.68729,135.19138,111.78114,-0.0,-0.0,-0.0,-0.0,-0.0,571.34804,370.46211,701.09849,337.27532,793.44347,686.12238,399.35784,302.76106,707.73071,653.42867,664.50358,685.63517,337.02233,479.23286,357.93453,-0.0,1200.0,1200.0,-0.0,-0.0,-0.0,-0.0,-0.0,3893.1737,10159.56,-0.0,11213.245,-0.0,7783.6121,7581.1125,8357.7645,6568.9297,6858.9961,7937.5716,5376.934,5975.9014,5428.7396,8901.0866
