Country,cri_ssp245_mean,cri_ssp245_median,cri_ssp245_max,cri_ssp245_std,slr_score_ssp245_mean,slr_rate_2100_ssp245_mean,slr_rate_2100_ssp245_std,cri_ssp370_mean,cri_ssp370_median,cri_ssp370_max,cri_ssp370_std,slr_score_ssp370_mean,slr_rate_2100_ssp370_mean,slr_rate_2100_ssp370_std,cri_ssp585_mean,cri_ssp585_median,cri_ssp585_max,cri_ssp585_std,slr_score_ssp585_mean,slr_rate_2100_ssp585_mean,slr_rate_2100_ssp585_std,tc_score_mean,tcri_mean,tc_freq_major_mean,uid_count,ISO3,Mang_Ha_2020,Risk_Pop_2020,Risk_Stock_2020,Ben_Pop_2020,Ben_Stock_2020,area_risk_ssp245,pop_risk_ssp245,stock_risk_ssp245,area_risk_ssp370,pop_risk_ssp370,stock_risk_ssp370,area_risk_ssp585,pop_risk_ssp585,stock_risk_ssp585
Saint Kitts and Nevis,0.4137188619260332,0.41371886192603324,0.41371886192603324,0.0,0.7676767676767677,7.6,0.0,0.4298804780876494,0.4298804780876494,0.4298804780876494,0.0,0.8,10.4,0.0,0.447099021134007,0.447099021134007,0.447099021134007,0.0,0.8344370860927153,12.600000000000001,0.0,0.05976095617529881,0.003134796238244514,0.01818181818181818,5,KNA,35,0,0.0,0.0,0.0,14.480160167411162,0.0,0.0,15.04581673306773,0.0,0.0,15.648465739690245,0.0,0.0
Saint Lucia,0.42581190389955337,0.42581190389955337,0.42581190389955337,0.0,0.787878787878788,7.800000000000001,0.0,0.4472571253447748,0.4472571253447748,0.4472571253447748,0.0,0.8307692307692308,10.8,0.0,0.44246853645022555,0.44246853645022555,0.44246853645022555,0.0,0.8211920529801324,12.4,0.0,0.06374501992031872,0.0033437826541274814,0.024242424242424242,18,LCA,162,1108,24666533.0,1933.0,31297014.0,68.98152843172764,823.0944102378367,13326641.117710976,72.45565430585351,864.5480232914497,13997812.513515173,71.67990290493654,855.291680958286,13847943.97984222
Saint Martin (French part),0.4319288502555435,0.4319288502555435,0.4319288502555435,0.0,0.8080808080808081,8.0,0.0,0.4432730615997549,0.4432730615997549,0.4432730615997549,0.0,0.8307692307692308,10.8,0.0,0.4583520223740798,0.4583520223740798,0.4583520223740798,0.0,0.8609271523178808,13.0,0.0,0.05577689243027889,0.0029258098223615466,0.012121212121212121,17,MAF,10,0,0.0,0.0,0.0,4.319288502555435,0.0,0.0,4.432730615997549,0.0,0.0,4.583520223740798,0.0,0.0
Saint Vincent and the Grenadines,0.49979878465934247,0.49979878465934247,0.49979878465934247,,0.8282828282828284,8.200000000000001,,0.520272755133313,0.520272755133313,0.520272755133313,,0.8692307692307693,11.3,,0.5094984301205773,0.5094984301205773,0.5094984301205773,,0.847682119205298,12.8,,0.17131474103585656,0.008986415882967606,0.01818181818181818,1,VCT,106,1389,30341525.0,1836.0,21754775.0,52.9786711738903,917.6305686345528,10873010.105537446,55.14891204413117,955.2207784247626,11318416.726555318,54.00683359278119,935.4391177013799,11084023.710126381
Samoa,0.786659700452804,1.0,1.0,0.2779045203848943,0.952629745733194,9.786206896551725,0.9156278634010946,0.8005305039787798,0.9923076923076923,0.9923076923076923,0.24906147616922295,0.980371352785146,12.824137931034484,0.48155638478182256,0.8039506736697876,1.0,1.0,0.2562084725727567,0.9872116921671614,15.217241379310344,0.8229168355469473,0.6206896551724138,0.038078766259503474,0.11954022988505746,29,WSM,231,543,0.0,2568.0,0.0,181.71839080459773,2020.1421107628007,0.0,184.92254641909813,2055.7623342175066,0.0,185.71260561772093,2064.5453299840146,0.0
Sao Tome and Principe,0.40738300883228423,0.4141414141414142,0.4343434343434343,0.008621755072082639,0.8147660176645685,8.066183574879227,0.17071075042723566,0.4396506874767745,0.43846153846153846,0.46538461538461545,0.009032809160027975,0.879301374953549,11.430917874396137,0.2348530381607264,0.45205873884249925,0.4503311258278146,0.4768211920529801,0.00885038238514865,0.9041174776849985,13.652173913043478,0.26728154803148857,0.0,0.0,0.0,207,STP,48,0,0.0,0.0,0.0,19.554384423949642,0.0,0.0,21.103232998885176,0.0,0.0,21.698819464439964,0.0,0.0
Saudi Arabia,0.3664830075373469,0.3434343434343435,0.46907320214093123,0.05071556952544144,0.6770453677670174,6.702749140893472,0.183368750749446,0.40192278730702363,0.3807692307692308,0.5007048728164267,0.049621647260741884,0.7479249273063707,9.723024054982819,0.20962829846360947,0.44714172598878743,0.4205298013245033,0.5453813883538693,0.04643786783360627,0.8383628046698982,12.659278350515466,0.09662904303232768,0.05592064730767651,0.0029333505693263963,0.006050192648130792,582,SAU,6127,82993,535581663.0,17490.0,112569887.0,2245.4413871813244,6409.787801828197,41254950.74589929,2462.580917830134,7029.629549999843,45244402.749876685,2739.6373551333004,7820.508787543892,50334693.56754276
Senegal,0.399421989884823,0.40404040404040403,0.40404040404040403,0.005366161469857561,0.798843979769646,7.9085553997194955,0.10624999710317792,0.40847448484194626,0.4115384615384616,0.41923076923076924,0.004538743347503917,0.8169489696838925,10.620336605890603,0.1180073270351003,0.4220716494988993,0.423841059602649,0.4304635761589404,0.004449114495515969,0.8441432989977986,12.74656381486676,0.13436325776458166,0.0,0.0,0.0,713,SEN,232995,30551,34984208.0,32980.0,43091067.0,93063.32653321433,13172.937226401464,17211519.727400232,95172.51259574927,13471.488510087387,17601601.394114792,98340.58397499604,13919.923000473698,18187517.727357585
Seychelles,0.4665281750046141,0.47062256026399457,0.5449716286369674,0.023018638215324346,0.8937652385928249,8.848275862068967,0.20108598083367224,0.5110911790503767,0.5059760956175299,0.5863469200122586,0.02555314505381076,0.9828912466843501,12.791379310344826,0.2867142857788787,0.47288830519438574,0.45862246378723515,0.5559088150708424,0.022778192680721548,0.9064854989723681,13.68793103448276,0.10773193862040643,0.039291111416403346,0.0020610384462940944,0.019644723092998955,58,SYC,227,5287,33278197.0,652.0,13548792.0,105.9018957260474,304.17637010300837,6320893.205277115,116.01769764443551,333.2314487408456,6924668.077988312,107.34564527912556,308.3231749867395,6407065.286311252
Sierra Leone,0.4094754653130288,0.4141414141414142,0.4191919191919192,0.005216029842517049,0.8189509306260576,8.10761421319797,0.10327739088183766,0.41577020695041006,0.41923076923076924,0.42692307692307696,0.004037093962183655,0.8315404139008201,10.81002538071066,0.10496444301677504,0.4312703802064074,0.4337748344370861,0.44039735099337746,0.004191802556816356,0.8625407604128148,13.024365482233504,0.12659243721585528,0.0,0.0,0.0,788,SLE,172741,10778,6624940.0,6660.0,3760047.0,70733.20135363791,2727.106598984772,1539646.994923858,71820.56131882078,2769.029578289731,1563315.5193332685,74498.07674723503,2872.260732174673,1621596.8992839616
Singapore,0.41033159512415973,0.411082940963419,0.5597005915731016,0.02139724450991276,0.8158643320843604,8.077056887635168,0.34489993103144007,0.43037490917311555,0.4307692307692308,0.5662273980999081,0.018462672899616974,0.8559509601822719,11.127362482369536,0.37883039263110935,0.45213586724535987,0.4503311258278146,0.6056568428273661,0.0203138067479282,0.8994728763267605,13.582040432534088,0.4526050573837346,0.004798858163959114,0.00025172693817215,0.0010200737986351526,2127,SGP,15222,5046,8616777.0,1192.0,5106714.0,6246.06754097996,489.1152613879984,2095446.1014628783,6551.166867433165,513.0068917343538,2197801.5739230774,6882.412171208868,538.945953756469,2308928.563164021
Solomon Islands,0.6007663993979602,0.575495995814721,0.8437764095134613,0.11098361201519631,0.837077576208011,8.287068004459309,0.23181636448587076,0.5839598812536494,0.5690468893656145,0.8428440085810603,0.11750969156052408,0.8034645399193895,10.445039018952063,0.36739372800526654,0.6417726732000876,0.6242843196749426,0.8712698873380649,0.11341626363770549,0.9190901238122661,13.878260869565219,0.14640821324923084,0.36445522258790924,0.01911771387033756,0.06745718050065876,897,SLB,51928,12568,15205621.486379,4837.0,5852131.693954,31196.597587937275,2905.907073887933,3515764.08657943,30323.868713739506,2824.613945623902,3417410.1290820963,33325.971373934146,3104.2544202688237,3755738.2011478157
Somalia,0.3970840480274443,0.40404040404040403,0.40404040404040403,0.013443863253629297,0.7941680960548886,7.862264150943396,0.26618849242186,0.4406386066763426,0.45000000000000007,0.45000000000000007,0.017778114437697484,0.8812772133526852,11.456603773584906,0.4622309753801341,0.4315881544420842,0.4304635761589404,0.44370860927152317,0.00337079663713711,0.8631763088841684,13.033962264150942,0.10179805844154052,0.0,0.0,0.0,53,SOM,5886,21804,11893090.909091,2039.0,1112181.818182,2337.236706689537,809.6543739279589,441629.6585062316,2593.5988388969527,898.4621190130625,490070.2467344778,2540.3278770461075,880.0082469074097,480004.498313211
South Africa,0.41810146923783287,0.4191919191919192,0.4494949494949495,0.009350124000770121,0.8362029384756657,8.278409090909092,0.18513245521524804,0.45157342657342664,0.4538461538461539,0.4730769230769231,0.007265903968926953,0.9031468531468533,11.740909090909092,0.18891350319210073,0.4436521673690548,0.44370860927152317,0.46357615894039733,0.006977024541685739,0.8873043347381095,13.398295454545456,0.21070614115890918,0.0,0.0,0.0,176,ZAF,2654,8866,86491602.0,1603.0,22566767.0,1109.6412993572085,670.2166551882461,9435198.438647842,1198.4758741258743,723.8722027972029,10190552.300874127,1177.4528521974714,711.1744242925948,10011795.090062462
Sri Lanka,0.40959352008253747,0.40404040404040403,0.49937623244396157,0.03428679104521598,0.7924197729507464,7.844955752212391,0.24070715814433913,0.43289350426747747,0.4307692307692308,0.5155378486055777,0.03193868937052889,0.8390197413206263,10.907256637168143,0.35129004349523474,0.46292357382869626,0.45364238410596025,0.5559351995989552,0.03425456606532551,0.8990798804430639,13.576106194690265,0.22950545671103273,0.026767267214328528,0.0014040928047641505,0.001415929203539823,565,LKA,18119,45376,164516359.0,3985.0,18904169.0,7421.424990375496,1632.2301775289118,7743025.124945182,7843.597403822424,1725.0806145058978,8183491.963674615,8387.712234202147,1844.7504417073546,8751185.47374165
Sudan,0.3596910338444203,0.35353535353535354,0.4113042778381424,0.017475126103872526,0.7078282828282829,7.0075,0.026674678283691897,0.39702689243027894,0.39230769230769236,0.4500766166104812,0.018031350163228037,0.7825000000000001,10.172500000000001,0.05541220822628172,0.4319358328276299,0.42715231788079466,0.4849212421835835,0.017996490837043726,0.8523178807947019,12.870000000000001,0.060764362025019454,0.01155378486055777,0.0006060606060606061,0.0006060606060606061,40,SDN,684,6649,3065476.0,3564.0,1368072.0,246.0286671495835,1281.938844621514,492083.2320536038,271.5663944223108,1415.0038446215142,543161.3747808766,295.44410965409884,1539.4193081976728,590919.3186881612
Suriname,0.4143267537762951,0.4141414141414142,0.4191919191919192,0.000950673905016409,0.8286535075525902,8.203669724770643,0.01882334331932471,0.4307692307692308,0.4307692307692308,0.4307692307692308,0.0,0.8615384615384616,11.200000000000001,0.0,0.4417036271948478,0.44039735099337746,0.44370860927152317,0.0016202102331410748,0.8834072543896956,13.339449541284404,0.048930349040859675,0.0,0.0,0.0,436,SUR,85438,4230,50073326.0,69710.0,595114322.0,35399.2491891391,28882.71800574553,246571785.1600408,36804.06153846154,30028.923076923078,256356938.70769233,37738.27450027341,30791.15985175284,262864154.62300262
"Taiwan, Province of China",0.45761222961512715,0.44643647631695443,0.5542878989094129,0.033444439041221824,0.900402627675355,9.047202797202797,0.8872444277190258,0.46703974848320545,0.4596843395648177,0.5480845847379712,0.02399892418007623,0.9192576654115117,12.02867132867133,0.6859617275009758,0.4677684390488802,0.4589456742566159,0.5598401097596369,0.021707616081795493,0.9207150465428612,14.005944055944058,0.7657581843240595,0.014821831554899287,0.000777487924823348,0.013307904216995126,286,TWN,167,389704,4891052614.0,70762.0,263254022.0,76.42124234572623,32381.556592025627,120468259.96256973,77.99563799669531,33048.66668216859,122950092.22207223,78.117329321163,33100.23028397686,123141922.94427957
"Tanzania, United Republic of",0.42176244516881967,0.4141414141414142,0.4450883335345487,0.011837556224904514,0.827638082957232,8.193617021276596,0.14658347894445545,0.46580619692533737,0.45769230769230773,0.4835887220349372,0.011048443832790697,0.9157255864702675,11.904432624113475,0.09479264497436982,0.44208811272218906,0.43643967177647025,0.4662937653360069,0.0130910522868692,0.8682894180639706,13.111170212765957,0.14947883208863885,0.015886807380407448,0.000833351860497862,0.004051149795830647,564,TZA,120155,19894,27388931.0,10681.0,15160642.0,50676.86659925953,4504.844676848163,6394189.440249105,55968.94359156391,4975.2759893595285,7061920.99296654,53119.097184134625,4721.943131985701,6702339.609436754
Thailand,0.41670038292591394,0.4141414141414142,0.6003863334540627,0.026592791153682866,0.8213404872138809,8.45168967158496,2.1158277116899598,0.43493761927357394,0.4307692307692308,0.5924609255286546,0.024269701114545877,0.8578149599092009,11.456306520704427,2.050181053398604,0.45732895319190064,0.4503311258278146,0.6155378486055777,0.02060019711082343,0.9025976277458543,13.940694907187055,2.0160086197656204,0.012060278637947022,0.0006326290361807111,0.002469242640589618,2101,THA,264930,124711,814801338.0,23646.0,204952563.0,110396.43244856238,9853.29725466616,85403811.4837475,115228.02347414795,10284.53494534293,89141579.81523718,121160.15956913024,10814.000427175682,93730741.09078707
Timor-Leste,0.5314176006722278,0.4662159443035937,0.9343434343434343,0.14383689856307524,0.8547697028709688,8.462220058422592,0.14301103499159815,0.5322684619174415,0.464495862703034,0.9307692307692308,0.14145061984911086,0.8564714253613961,11.13412852969815,0.1982603223430398,0.573380234679459,0.5100129284187752,0.9768211920529801,0.14491095193775858,0.9386949708854311,14.17429406037001,0.17903068333669603,0.2080654984734868,0.01155682670305106,0.031574754359564486,2054,TLS,1344,2188,0.0,3698.0,0.0,714.2252553034741,1965.1822872858984,0.0,715.3688128170413,1968.3287721706986,0.0,770.6230354091929,2120.3601078446395,0.0
Togo,0.40444444444444444,0.40404040404040403,0.40909090909090906,0.0047684593482995976,0.8088888888888889,8.008,0.09441549509633301,0.4253846153846154,0.4230769230769231,0.4307692307692308,0.004662242513317897,0.8507692307692308,11.06,0.12121830534626651,0.4423841059602649,0.44370860927152317,0.44370860927152317,0.002675900780270748,0.8847682119205298,13.36,0.08081220356417605,0.0,0.0,0.0,50,TGO,1455,4973,5962259.0,4786.0,2366905.0,588.4666666666667,1935.671111111111,957281.5777777778,618.9346153846154,2035.8907692307694,1006844.9730769232,643.6688741721854,2117.250331125828,1047081.1523178808
Tonga,0.4542292590101355,0.4554710451124794,0.4793754275825989,0.01562188092803155,0.8892496392496393,8.803571428571429,0.10708993401928081,0.48268136246223897,0.4884615384615385,0.5029574011645725,0.015303460048935742,0.9461538461538462,12.3,0.365148371670111,0.48725344600783244,0.4894198042268014,0.5106857338856494,0.01362143379137439,0.9552980132450332,14.425,0.129457557752567,0.01920887877063176,0.0010076130765785938,0.01103896103896104,28,TON,1039,896,11031140.544791,1404.0,17285403.264382,471.9442001115308,637.7378796502303,7851535.916471614,501.5059355982663,677.6846328969835,8343341.998361138,506.2563304021379,684.1038381949967,8422372.306205167
Trinidad and Tobago,0.41995799205514567,0.41613344601392416,0.45518934363555874,0.011568226361184191,0.8329421582433632,8.246127366609295,0.09490273219124491,0.4382611748161597,0.4366074164878946,0.4720502604964757,0.011301245970602171,0.8695485237653913,11.304130808950088,0.11514672842253794,0.4437531814132489,0.4423893828658874,0.4729162818922983,0.009838168502596042,0.8805325369595696,13.296041308089501,0.09685480609197056,0.006973825866928156,0.00036581615310323244,0.00397433891409795,581,TTO,11169,3000,16320282.0,567.0,6924440.0,4690.510813263922,238.1161814952676,2907973.9185063327,4894.939061521688,248.49408612076257,3034713.209344009,4956.279283204577,251.6080538613121,3072742.279505157
Turks and Caicos Islands,0.44141529121608797,0.4383274980884542,0.4971628636967283,0.009114920918245976,0.8702380952380953,8.615357142857142,0.05300856378078362,0.42949679304758986,0.427060986821943,0.4693073858412504,0.006406423847683345,0.8464010989010989,11.003214285714286,0.13529613269707821,0.460104190616908,0.4609377061291259,0.5081000501306034,0.005416871519187526,0.9076158940397351,13.705,0.18639188685098695,0.01259248719408082,0.0006605463502015225,0.010844155844155844,280,TCA,15037,827,44163526.0,1641.0,66776159.0,6637.561734016314,724.3624928856003,29476017.671276793,6458.343277056609,704.804237391095,28680146.142535955,6918.586714306445,755.030976802346,30723990.589200955
Tuvalu,0.5843746227212363,0.553865346694032,1.0,0.12464972284325047,0.868140868140868,8.594594594594595,0.2609717911332415,0.5988099059065195,0.5656757585044438,0.9307692307692308,0.11669793017320569,0.8970114345114347,11.66114864864865,0.2053786041656118,0.6248656706626153,0.6029656209598692,0.9602649006622517,0.12483155991199765,0.9491229640236264,14.331756756756755,0.4263422930013496,0.30060837730160445,0.015840605495777912,0.06805896805896805,296,TUV,9,0,0.0,0.0,0.0,5.259371604491127,0.0,0.0,5.389289153158676,0.0,0.0,5.623791035963538,0.0,0.0
United Arab Emirates,0.37743378059521543,0.33333333333333337,0.5265604249667994,0.0746232706507928,0.6541775018132286,6.476357267950963,0.10834337160513524,0.41451719727583003,0.3692307692307693,0.5624578608642354,0.07414952554101935,0.7283443351744578,9.468476357267951,0.10389412990883695,0.46784772624744403,0.4205298013245033,0.6104456346798237,0.07181656774695809,0.8350053931176858,12.608581436077058,0.1248715196780503,0.10069005937720223,0.005281756510695456,0.008607971129862549,571,ARE,7393,249755,570497070.0,111891.0,352075128.0,2790.3679399404277,42231.44314457925,132885046.61458439,3064.5256394602116,46380.743720389895,145941195.2890891,3458.7982401473537,52347.94993755276,164717548.10307783
United States,0.5194256840729773,0.5162984425932633,0.6974324922532095,0.058149541280385,0.9164502164502164,10.106470588235295,2.6022633896137366,0.5338637949816765,0.5348299111247319,0.6914495862703034,0.05424138153037113,0.9453264382676148,13.372184873949582,2.6497011462198934,0.529835447014879,0.5253291469882061,0.7033191736365796,0.05454040725168436,0.9372697423340197,15.1590756302521,2.6054347325663305,0.12240115169573805,0.00642062467620277,0.028051948051948054,1190,USA,231525,329242,21150953450.0,64247.0,2352552635.0,120260.03150499606,33371.54192463657,1221976261.7525601,123602.81513313264,34299.14723618777,1255942677.6152427,122670.15187011985,34040.337964364924,1246465776.9912562
Vanuatu,0.570404553850082,0.4762565898024066,0.8437764095134613,0.17026413959196443,0.8418669453152212,8.33448275862069,0.47147161649922725,0.5939007894152832,0.5136071100214528,0.8428440085810603,0.14161445912081666,0.8888594164456234,11.555172413793104,0.3208849031827729,0.6221436852877749,0.5365821482282789,0.8712698873380649,0.14346545633574875,0.9453452081906066,14.274712643678162,0.31557197638595663,0.298942162384943,0.015681187619356465,0.08861024033437827,87,VUT,1532,5656,50318275.816529,1607.0,14296582.25551,873.8597764983257,916.6401180370818,8154835.623035181,909.856009384214,954.3985685903601,8490751.48748792,953.1241258608711,999.7849022574542,8894528.3714628
"Venezuela, Bolivarian Republic of",0.41927000694099487,0.41613344601392416,0.45518934363555874,0.009602558863761358,0.8367576695750072,8.283900928792571,0.18475000237175518,0.43791784517087645,0.4366074164878946,0.47974256818878336,0.009970181728885719,0.8740533460347703,11.362693498452012,0.24706147001392723,0.4424879572600051,0.4423893828658874,0.4795387984485897,0.0062977341382061645,0.8831935702130278,13.33622291021672,0.16700015956118067,0.001782344306982596,9.349392289501183e-05,0.0022610000938174312,1292,VEN,300542,128871,578987661.0,19847.0,123343160.0,126008.24642606048,8321.251827757926,51714087.54932424,131612.70502334554,8691.355473106385,54014170.843766645,132986.21565083647,8782.058487739321,54577862.910393976
Viet Nam,0.44252878204024443,0.44708036540705864,0.5905066602277758,0.07314366782874453,0.8278986587183308,8.196196721311475,1.2352058763930231,0.4559993770190361,0.4663499846766779,0.609776279497395,0.060967128482772366,0.8548398486759143,11.112918032786885,1.2549156664458128,0.4590582280583453,0.47159705548666264,0.611712092029234,0.056969711240331795,0.8609575507545326,13.000459016393442,1.3098580593416953,0.05715890536215793,0.0029983041266252123,0.011998012916045703,1525,VNM,186363,2467538,4746241695.0,3673309.0,7391633755.0,82470.99140736608,1625544.9578274682,3271010682.8877087,84981.41189939862,1675026.6155984185,3370580387.4328785,85551.4685556374,1686262.7206507723,3393190294.026553
"Virgin Islands, British",0.4392710921333273,0.4383274980884542,0.4662159443035937,0.006585714179154607,0.8686868686868687,8.6,0.0,0.4466280626481926,0.4462917560527122,0.4741802022678516,0.007015087357168269,0.8834008097165992,11.484210526315788,0.03746343246326757,0.45525878361770766,0.4543151895728345,0.482203635787974,0.006585714179154607,0.9006622516556292,13.600000000000001,0.0,0.009855315579786118,0.000516966397184183,0.011164274322169059,19,VGB,109,0,0.0,0.0,0.0,47.88054904253268,0.0,0.0,48.68245882865299,0.0,0.0,49.62320741433013,0.0,0.0
"Virgin Islands, U.S.",0.4367624898833398,0.4383274980884542,0.4444444444444445,0.005031836184636288,0.8664421997755332,8.577777777777778,0.11547005383792552,0.44470948116366443,0.4462917560527122,0.45000000000000007,0.0037120985712592643,0.8823361823361823,11.47037037037037,0.11706281947614156,0.45215556708657156,0.4543151895728345,0.4543151895728345,0.0028200268488001016,0.8972283541819966,13.54814814814815,0.08489980687832742,0.007082779991146525,0.00037153140601416465,0.010774410774410773,27,VIR,274,1395,0.0,257.0,0.0,119.6729222280351,112.24795990001833,0.0,121.85039783884406,114.29033665906177,0.0,123.89062538172061,116.2039807412489,0.0
Wallis and Futuna,0.7426153969978672,0.783904784900801,0.9571008893718058,0.2227226706954521,0.9343434343434344,9.25,0.5845225972250055,0.7392548686373388,0.7725022984983145,0.9275360098069263,0.1947671831724162,0.9276223776223778,12.118181818181819,0.576224463238617,0.7635532523728087,0.803488034616501,0.9522176195878738,0.19723835520312075,0.9762191450933173,14.740909090909092,0.11405550406998319,0.5508873596523,0.02889712168709034,0.11074380165289256,22,WLF,29,0,0.0,0.0,0.0,21.535846512938146,0.0,0.0,21.438391190482825,0.0,0.0,22.14304431881145,0.0,0.0
Yemen,0.37438687813931026,0.37438126282747797,0.393939393939394,0.015308826678041716,0.7343199436222693,7.269767441860465,0.3813504694825424,0.4180050816412347,0.4105117989580141,0.45769230769230773,0.02699602830199492,0.8215563506261181,10.680232558139535,0.8117982605725843,0.44242635188492907,0.44642621566713275,0.46688741721854304,0.015909734528954257,0.8703988911135068,13.143023255813953,0.549553979080665,0.01445381265635134,0.0007581832762265802,0.0016913319238900633,86,YEM,1566,50926,369260678.0,6239.0,35634167.0,586.2898511661599,2335.7997327111566,13340964.538224831,654.5959578501735,2607.9337043596634,14895262.88605239,692.8396670517989,2760.2980094100726,15765494.508268327
