year,month,day,hour,Electricity [kW],Heat [mmBTU],Cooling Energy [Ton],PV Power Generation [kW],Greenhouse Gas Emission [Ton],datetime
2014,8,16,1,70.19804948195835,18.274648573720995,16.44945988917815,0.0,43.871311290931104,2014-08-16 01:00:00
2014,8,16,2,82.6131280397242,16.129288928120744,15.007883096921828,0.0,49.14692731768269,2014-08-16 02:00:00
2014,8,16,3,78.5550794134492,11.932225642004813,16.121038643801903,0.0,46.081415128086434,2014-08-16 03:00:00
2014,8,16,4,75.76529783398864,12.321726610618652,17.897092006209494,0.0,45.15858530142181,2014-08-16 04:00:00
2014,8,16,5,76.00140328980949,12.467619909296708,18.83843177192624,0.0,45.508673972079,2014-08-16 05:00:00
2014,8,16,6,75.2998910872762,12.182548695262518,20.508948496613435,4.402730213017247,43.20513474503092,2014-08-16 06:00:00
2014,8,16,7,72.42246647522968,9.806205839518638,24.959213588447795,3.749414046114138,42.27023068410292,2014-08-16 07:00:00
2014,8,16,8,68.81265056770023,10.19922809593712,24.97104788244796,4.429143097463771,40.24573174038896,2014-08-16 08:00:00
2014,8,16,9,67.29696167533436,9.142808971909394,28.80330478675869,4.967658318696127,39.66815532724368,2014-08-16 09:00:00
2014,8,16,10,62.96179452089843,11.632141317677224,31.892599530883743,4.201011954151139,39.24855358485356,2014-08-16 10:00:00
2014,8,16,11,62.62802026424682,9.03988977627392,31.19727971029363,5.753121818811255,37.38887209765869,2014-08-16 11:00:00
2014,8,16,12,50.13439564145668,11.74436727031623,37.656736413746,5.349633802887763,33.44703838312852,2014-08-16 12:00:00
2014,8,16,13,49.079229107342194,10.472725254855968,34.85126653704464,6.413887165596876,31.44474185473837,2014-08-16 13:00:00
2014,8,16,14,45.727710881924885,13.043806533193504,35.96397152654734,8.306246164197999,29.81666862413096,2014-08-16 14:00:00
2014,8,16,15,43.9128429597786,14.950388861728248,32.646448964253906,8.958399861850067,28.49162800033352,2014-08-16 15:00:00
2014,8,16,16,47.09506965948174,16.748805019183877,36.74785158739043,9.103850576237708,31.36982136485527,2014-08-16 16:00:00
2014,8,16,17,42.84960266976261,17.266993593380917,36.801929409194855,9.855237248973252,29.037666670247923,2014-08-16 17:00:00
2014,8,16,18,43.42625557872567,20.76042323575342,28.52380777352476,9.626963980446789,28.832534324570418,2014-08-16 18:00:00
2014,8,16,19,47.77033456434718,19.027764250564683,26.92135028648416,0.0,34.977766614639826,2014-08-16 19:00:00
2014,8,16,20,47.723495288779375,19.126530809296582,26.18288979594624,0.0,34.83628484636791,2014-08-16 20:00:00
2014,8,16,21,58.41144049125548,20.040776409399506,23.09467382043368,0.0,39.83688793253432,2014-08-16 21:00:00
2014,8,16,22,56.79573021924031,20.19432604522824,20.871750507523185,0.0,38.63051302469326,2014-08-16 22:00:00
2014,8,16,23,63.30645627946484,17.18752340294271,16.015499865744097,0.0,40.01258513376405,2014-08-16 23:00:00
2014,8,17,0,66.4661736860297,18.50872486700933,17.38016166722077,0.0,42.26173663656181,2014-08-17 00:00:00
2014,8,17,1,69.55500335432258,19.482003226584663,21.392690068591968,0.0,44.90064065885508,2014-08-17 01:00:00
2014,8,17,2,69.66499229897867,16.86675057094238,16.587859062243734,0.0,43.2100931332208,2014-08-17 02:00:00
2014,8,17,3,70.04210844983288,15.42180533047979,21.450455435651957,0.0,43.93768691119077,2014-08-17 03:00:00
2014,8,17,4,74.2450063696891,14.486440174637329,17.475054542017663,0.0,44.96344614563928,2014-08-17 04:00:00
2014,8,17,5,69.03542683178688,12.11407830985713,22.290465983783047,0.0,42.61003010560719,2014-08-17 05:00:00
2014,8,17,6,70.96269656688999,12.42283623341452,20.64358498904785,5.061027486093455,40.8064024082322,2014-08-17 06:00:00
2014,8,17,7,65.00984473276131,12.386666778395789,25.939094503771877,5.299780807994289,38.75885089665662,2014-08-17 07:00:00
2014,8,17,8,64.8047416735972,11.594651438385412,28.950701779574565,4.010369933202446,39.66572165762792,2014-08-17 08:00:00
2014,8,17,9,62.429361621026,10.033860287460737,29.464147970845847,4.434741297208007,37.90029784231639,2014-08-17 09:00:00
2014,8,17,10,50.83104056413461,9.772998854137755,33.428354353197854,5.427849480571074,32.31916606866267,2014-08-17 10:00:00
2014,8,17,11,50.09382588869156,10.101461030683204,32.8592101032435,6.25518525568659,31.521600646356145,2014-08-17 11:00:00
2014,8,17,12,48.53729433654964,11.30656599748181,33.00532141487252,6.979002068998196,30.77218021599477,2014-08-17 12:00:00
2014,8,17,13,48.971001350355095,13.81915217115217,35.136047542340094,6.96879258974626,32.17405954011809,2014-08-17 13:00:00
2014,8,17,14,41.955354869618674,14.565287973034064,38.152364477483424,8.800869022822658,28.577302210804916,2014-08-17 14:00:00
2014,8,17,15,36.90432708454428,15.273103969456535,35.49208201187503,8.546827832772227,25.85909721909799,2014-08-17 15:00:00
2014,8,17,16,37.609306832385606,15.344739326755022,36.21475821561949,9.969884072427671,25.66608482112937,2014-08-17 16:00:00
2014,8,17,17,35.89900568066692,19.52938597510906,35.61881637816286,10.12939896521265,25.867382425892423,2014-08-17 17:00:00
2014,8,17,18,43.0583825380204,20.730951805456996,33.25960889502067,11.267434643582316,28.76668126786027,2014-08-17 18:00:00
2014,8,17,19,41.82328753950585,21.33497045963822,31.149159458652,0.0,33.54196679937479,2014-08-17 19:00:00
2014,8,17,20,52.16799077561827,20.723671246141077,25.78102387678689,0.0,37.45730153700884,2014-08-17 20:00:00
2014,8,17,21,52.01329264551447,20.74018297478828,25.667621678435594,0.0,37.36222555088084,2014-08-17 21:00:00
2014,8,17,22,52.89004371985496,20.98438737745346,22.13823935756935,0.0,37.16798594467738,2014-08-17 22:00:00
2014,8,17,23,62.77751209105737,18.85846664437261,19.70027967955358,0.0,40.98635197475118,2014-08-17 23:00:00
2014,8,18,0,63.0567018553088,18.386367556919787,19.793965223479308,0.0,41.0030542394262,2014-08-18 00:00:00
2014,8,18,1,63.975413130694825,18.60780371542216,20.700601134008693,0.0,41.7101679067758,2014-08-18 01:00:00
2014,8,18,2,67.55514251624969,18.05515701527448,16.612881140020647,0.0,42.51669459071132,2014-08-18 02:00:00
2014,8,18,3,72.16294332596432,13.251965642869722,21.012461304172643,0.0,44.25955361667761,2014-08-18 03:00:00
2014,8,18,4,66.2213138106949,13.909544582146754,19.233290235202777,0.0,41.13017832703203,2014-08-18 04:00:00
2014,8,18,5,67.70297570000606,13.438603203784632,21.88430532132468,0.0,42.25992987540336,2014-08-18 05:00:00
2014,8,18,6,68.39680479620296,12.578421639359975,24.835511844613368,4.858743989064212,40.50965926430004,2014-08-18 06:00:00
2014,8,18,7,61.92507140282268,11.579829984502297,28.05060573550844,4.506081301477226,37.793565193125104,2014-08-18 07:00:00
2014,8,18,8,63.27670419924862,10.429087083992782,29.684035436851044,4.797708016881447,38.30503130375163,2014-08-18 08:00:00
2014,8,18,9,57.0583777837653,8.224872018302616,31.715046475253526,4.552528912004738,35.06339533642178,2014-08-18 09:00:00
2014,8,18,10,54.612756223215214,8.948713936386458,31.676309404085007,5.140988503238341,33.75575992172137,2014-08-18 10:00:00
2014,8,18,11,49.159540328065695,11.712534249365088,36.23059837515805,6.787683623579871,31.94580830208405,2014-08-18 11:00:00
2014,8,18,12,44.67929880903,10.228742252616762,40.43860306138501,6.803106389021905,30.09443949806608,2014-08-18 12:00:00
2014,8,18,13,46.75570875378532,13.70894463950539,38.75826656846397,8.281111254457528,31.101635455208303,2014-08-18 13:00:00
2014,8,18,14,36.19081657292711,13.530071425129671,37.42689972149973,8.821387998837897,25.22911565888345,2014-08-18 14:00:00
2014,8,18,15,39.33016629482217,14.863678723046643,37.18524487981206,9.854219992834157,26.634125743870413,2014-08-18 15:00:00
2014,8,18,16,41.074959725767854,15.899099331367063,34.6786701206272,9.435423229915012,27.525232071461986,2014-08-18 16:00:00
2014,8,18,17,42.08917801597897,18.12962197184196,34.44947790058838,10.85402726115506,27.94635754908222,2014-08-18 17:00:00
2014,8,18,18,40.76518717931718,17.76765850168577,35.40690049603065,10.885484682328634,27.351528898206134,2014-08-18 18:00:00
2014,8,18,19,42.19422221868193,18.315701858250424,31.497604180692637,0.0,32.891342502954615,2014-08-18 19:00:00
2014,8,18,20,44.1370245082116,20.680281963384083,24.4510048289598,0.0,33.162797808912984,2014-08-18 20:00:00
2014,8,18,21,51.4155067956306,19.526882262982294,26.13865354345356,0.0,36.7935487854007,2014-08-18 21:00:00
2014,8,18,22,51.291801843748026,20.014153158424925,24.367251492219385,0.0,36.52359716784537,2014-08-18 22:00:00
2014,8,18,23,58.29494126397671,20.033355350672043,21.543175321313743,0.0,39.46611230145271,2014-08-18 23:00:00
2014,8,19,0,58.78717380000368,17.614112096725215,18.80946220328238,0.0,38.43971296967588,2014-08-19 00:00:00
2014,8,19,1,66.15641411899598,17.834256725043428,19.3252015659626,0.0,42.29352439020354,2014-08-19 01:00:00
2014,8,19,2,69.76295024913358,17.66184663745087,21.419756848707863,0.0,44.46398048554362,2014-08-19 02:00:00
2014,8,19,3,74.72279811714031,13.960473861336608,17.71610273190845,0.0,45.092761763352826,2014-08-19 03:00:00
2014,8,19,4,69.39463197928973,12.267568946020532,20.52607667322462,0.0,42.482802008095945,2014-08-19 04:00:00
2014,8,19,5,65.36555262427824,11.865595918783852,18.837288874052348,0.0,40.00991286258474,2014-08-19 05:00:00
2014,8,19,6,63.74097148786827,9.32164612926343,20.793117179207226,4.446928304370374,36.60213886636942,2014-08-19 06:00:00
2014,8,19,7,64.80419416524825,11.252582586976912,24.98808980259176,3.731726810043584,38.90962641421376,2014-08-19 07:00:00
2014,8,19,8,64.02576463140859,9.525969914696486,29.581406970023668,4.167108391753344,38.7034004882413,2014-08-19 08:00:00
2014,8,19,9,56.21773285695584,8.3700060110864,30.303205864153817,4.304131714881076,34.52844354719406,2014-08-19 09:00:00
2014,8,19,10,55.80741246442716,9.979322477057272,35.60487582473488,5.318986071324832,35.35898510461532,2014-08-19 10:00:00
2014,8,19,11,50.03449258003887,8.91614698590358,35.3004701935219,5.67756454132184,31.91340215383397,2014-08-19 11:00:00
2014,8,19,12,45.04736133846564,8.630749282058517,34.18897348810198,6.706718880819862,28.59734071106084,2014-08-19 12:00:00
2014,8,19,13,44.73184519797436,11.560575116112924,36.293570751786966,7.82555069958024,29.18003393438833,2014-08-19 13:00:00
2014,8,19,14,45.76247079346862,12.84445579719782,38.64559462354917,8.312119678144287,30.307631221531352,2014-08-19 14:00:00
2014,8,19,15,39.27599991038904,12.812752825326406,37.412838735613214,8.821017212036395,26.55388494389689,2014-08-19 15:00:00
2014,8,19,16,37.747816401879206,14.049256287733078,36.84891682278637,9.176183686713737,25.87037660845993,2014-08-19 16:00:00
2014,8,19,17,32.78082325791379,15.172123476965188,36.04868515856831,10.680754488173092,22.811408459673565,2014-08-19 17:00:00
2014,8,19,18,39.365736097507856,18.719050168118603,34.56047611534672,10.310607888599248,27.055374377959225,2014-08-19 18:00:00
2014,8,19,19,46.02624149596458,19.636084995109968,28.24116020810017,0.0,34.55217828813532,2014-08-19 19:00:00
2014,8,19,20,47.95771041909308,17.991382874905906,28.86581453231152,0.0,35.14943297848061,2014-08-19 20:00:00
2014,8,19,21,56.06542577815924,18.258177979071768,20.76409388447625,0.0,37.6629850596964,2014-08-19 21:00:00
2014,8,19,22,53.287717158093606,17.323917433937154,23.474323540537828,0.0,36.53589851733551,2014-08-19 22:00:00
2014,8,19,23,58.69674650251118,18.537783816643795,18.25306813618791,0.0,38.56032202348632,2014-08-19 23:00:00
2014,8,20,0,64.06992343606426,17.35031929834969,17.972109200411424,0.0,40.83447934761932,2014-08-20 00:00:00
2014,8,20,1,66.39663352125449,15.0395528590057,18.20844579413642,0.0,41.35187177715624,2014-08-20 01:00:00
2014,8,20,2,72.7646451601549,15.725831870116515,14.487822914396476,0.0,43.9976367239917,2014-08-20 02:00:00
2014,8,20,3,64.64320949772183,14.75457577938655,18.204436359785063,0.0,40.38886475463389,2014-08-20 03:00:00
2014,8,20,4,77.60567394202083,11.66175320226604,17.271456968473153,0.0,45.75565432538486,2014-08-20 04:00:00
2014,8,20,5,73.75526622332663,11.29372038337374,19.398357591366285,0.0,44.14542074494869,2014-08-20 05:00:00
2014,8,20,6,71.94385728561753,9.597582356974833,18.12959754240884,3.4025103646139065,40.77586767607603,2014-08-20 06:00:00
2014,8,20,7,71.85736281377585,8.50517531394687,22.95378523409357,3.621381533186736,41.26030028129733,2014-08-20 07:00:00
2014,8,20,8,62.82907232649306,8.650997856580696,27.00867887194305,4.6565808280200045,37.08328088059935,2014-08-20 08:00:00
2014,8,20,9,58.96419608404881,10.09762590561144,28.28559389051875,4.144584155294395,36.09621251416439,2014-08-20 09:00:00
2014,8,20,10,64.08187045781497,7.834682761148569,31.33952837477876,3.693021501382513,38.81273498151655,2014-08-20 10:00:00
2014,8,20,11,55.13630400545641,9.002651027048133,35.30878846147568,4.177079536339748,35.242165234967906,2014-08-20 11:00:00
2014,8,20,12,49.53121956614619,9.833358634189947,35.51867776746325,5.480656597033492,32.07902462830599,2014-08-20 12:00:00
2014,8,20,13,47.53808086801956,9.566787673242596,34.80762754034032,6.428670398108944,30.38626704499615,2014-08-20 13:00:00
2014,8,20,14,46.03371871419814,10.802796233617132,33.02883303347881,7.856421774519313,28.93525394662032,2014-08-20 14:00:00
2014,8,20,15,41.072447982507455,13.431891905554467,37.03186333856317,7.7446109626749475,28.09985874929523,2014-08-20 15:00:00
2014,8,20,16,41.517936812774565,15.228169772091055,34.58535767827372,7.848911684167611,28.320035031585544,2014-08-20 16:00:00
2014,8,20,17,43.01501344779807,17.181633744994247,30.59466633535567,8.807931544766873,28.376964342085003,2014-08-20 17:00:00
2014,8,20,18,44.35830632522278,17.321915130666245,27.771119679061155,8.739751502316457,28.56007588646526,2014-08-20 18:00:00
2014,8,20,19,54.2811268952395,16.361936355858585,26.77264289702362,0.0,37.40367293378205,2014-08-20 19:00:00
2014,8,20,20,46.90878929530702,18.1296904706434,22.633461028005318,0.0,33.419993994447594,2014-08-20 20:00:00
2014,8,20,21,55.73879847066591,17.562132165280893,22.446735897823185,0.0,37.62738606448186,2014-08-20 21:00:00
2014,8,20,22,53.98638995895973,16.388887204383987,16.426065545320323,0.0,35.195074249859125,2014-08-20 22:00:00
2014,8,20,23,60.77040079620516,16.590972990630384,16.696347714510317,0.0,38.70176183819376,2014-08-20 23:00:00
2014,8,21,0,72.42440976967713,16.283842601994042,12.654115383771655,0.0,43.62818074219111,2014-08-21 00:00:00
2014,8,21,1,69.09654164188808,16.642699606356395,11.45692536695141,0.0,41.83246577624124,2014-08-21 01:00:00
2014,8,21,2,72.41080992429714,14.475613894970818,13.987128630214109,0.0,43.34551485668264,2014-08-21 02:00:00
2014,8,21,3,69.88200482720937,11.744259647469182,15.678444067752558,0.0,41.59996912139595,2014-08-21 03:00:00
2014,8,21,4,73.83085749712461,12.088714495088178,16.979587955027174,0.0,43.93796068809419,2014-08-21 04:00:00
2014,8,21,5,71.6108242968466,11.85030532112135,14.374997163569926,0.0,42.23550317747369,2014-08-21 05:00:00
2014,8,21,6,73.35150644089276,9.319877081363316,17.373165109081782,3.258985696044108,41.31685651864968,2014-08-21 06:00:00
2014,8,21,7,68.67927290756131,8.494986779471386,21.289354265708194,2.6214750470844628,39.83526581722148,2014-08-21 07:00:00
2014,8,21,8,66.36443760312997,7.264363225446959,24.703035153023595,3.5726617312621096,38.51580393417273,2014-08-21 08:00:00
2014,8,21,9,63.84303384436125,7.703195498416378,25.873583798760627,3.3421879567501867,37.736098353082575,2014-08-21 09:00:00
2014,8,21,10,62.73392512908227,7.042940226553162,30.369960728225195,4.454130407703069,37.32677157430058,2014-08-21 10:00:00
2014,8,21,11,59.29510935902118,7.779145003272402,32.02222242634808,4.403413012665154,36.18403615942935,2014-08-21 11:00:00
2014,8,21,12,55.25248131651144,9.27643484344158,31.06492833676849,5.072616277915419,34.08584863968419,2014-08-21 12:00:00
2014,8,21,13,53.92279785145375,10.273067227269172,33.61227722001052,4.8578818829378445,34.33683359644081,2014-08-21 13:00:00
2014,8,21,14,46.30743663398002,11.605945015798078,34.542177642914936,6.728197109302574,30.179838795661134,2014-08-21 14:00:00
2014,8,21,15,47.38096370478672,12.616865996223224,32.445267781855094,7.143794599186823,30.39269790803794,2014-08-21 15:00:00
2014,8,21,16,48.89844240935854,12.806736011240574,33.90320073954293,8.200020826082524,30.971871742918765,2014-08-21 16:00:00
2014,8,21,17,46.22061924687905,16.337234512747596,31.151289179976946,8.32310295982928,30.080186333344557,2014-08-21 17:00:00
2014,8,21,18,48.938715918771805,15.609479341030104,29.32590515548557,10.274654730430482,29.880055427576806,2014-08-21 18:00:00
2014,8,21,19,51.50298479256021,16.07010304536584,23.858016212204795,0.0,35.34412655233082,2014-08-21 19:00:00
2014,8,21,20,55.97464506759518,16.261570718859055,22.518283828827467,0.0,37.3694505152208,2014-08-21 20:00:00
2014,8,21,21,62.19160291655469,17.69818687263828,21.23644595324661,0.0,40.65254671071816,2014-08-21 21:00:00
2014,8,21,22,62.52459112931922,15.470990654106874,17.13024898512449,0.0,39.32964255791656,2014-08-21 22:00:00
2014,8,21,23,68.2172068613849,14.601126848439682,14.287679939660125,0.0,41.34647747315638,2014-08-21 23:00:00
2014,8,22,0,69.03417426768213,18.139722941967865,14.605519009355952,0.0,42.88010781830261,2014-08-22 00:00:00
2014,8,22,1,78.50001607828102,14.114925020924908,11.957426019710123,0.0,45.87597074936001,2014-08-22 01:00:00
2014,8,22,2,77.36103505463043,13.33539902858214,15.67987044412254,0.0,45.81711132471436,2014-08-22 02:00:00
2014,8,22,3,74.1679340614935,12.554739114803937,13.989693448277643,0.0,43.64832745484346,2014-08-22 03:00:00
2014,8,22,4,76.0461837900615,11.793900885292746,16.03979317579596,0.0,44.76922079577777,2014-08-22 04:00:00
2014,8,22,5,75.97119962187588,10.434151436684951,13.988700350842953,0.0,43.91358531211202,2014-08-22 05:00:00
2014,8,22,6,75.12070571957992,9.510972175745026,18.88164346380138,2.230418137919348,43.07476413631407,2014-08-22 06:00:00
2014,8,22,7,76.60931553861968,6.263109091229267,16.99287015967934,3.104878650344197,42.02972520344239,2014-08-22 07:00:00
2014,8,22,8,71.92612150940585,9.811754228848992,24.578249236720445,2.6284484751714023,42.50801263311602,2014-08-22 08:00:00
2014,8,22,9,62.03884264111294,7.365641878498821,25.34412975180122,3.489749340058039,36.55306516443734,2014-08-22 09:00:00
2014,8,22,10,61.72443047505463,9.252206390726265,24.978530026726933,3.261906280447228,37.00263001986697,2014-08-22 10:00:00
2014,8,22,11,59.841528479111744,7.443198446681128,30.148458174308928,5.918053180250198,35.224388818296894,2014-08-22 11:00:00
2014,8,22,12,54.09021844744851,10.43499276011499,32.958258719260094,6.634959630533713,33.449778980343915,2014-08-22 12:00:00
2014,8,22,13,53.93447367769184,10.391978491054996,34.62314057625495,6.29742793616,33.8607445333334,2014-08-22 13:00:00
2014,8,22,14,48.74482710469435,11.526493566307504,31.37098517439753,7.368423409217627,30.42034695251012,2014-08-22 14:00:00
2014,8,22,15,47.5115594234778,13.87575782993076,32.855456089923045,7.076977992035061,30.95110928268521,2014-08-22 15:00:00
2014,8,22,16,46.11678512676576,15.439610050570602,34.55786182778258,7.431534939654945,30.8860804742831,2014-08-22 16:00:00
2014,8,22,17,49.35322251725663,16.090359373451545,29.291492606798823,9.395586125337406,30.664224529354847,2014-08-22 17:00:00
2014,8,22,18,51.77693923170936,17.30931998369586,31.005252125818892,9.656487153665651,32.45407245929439,2014-08-22 18:00:00
2014,8,22,19,49.47281958011349,18.948203987956035,24.49296148922423,0.0,35.3194632842884,2014-08-22 19:00:00
2014,8,22,20,56.985366026229634,17.446747768908974,23.3168804998898,0.0,38.39008344376547,2014-08-22 20:00:00
2014,8,22,21,59.11906911764661,19.931531920676857,20.08324592370665,0.0,39.5556433197677,2014-08-22 21:00:00
2014,8,22,22,65.16475156644589,20.36219148074424,22.20643780420689,0.0,43.13232078828759,2014-08-22 22:00:00
2014,8,22,23,65.0658791806228,17.373848792747317,17.23498291798384,0.0,41.19209081173237,2014-08-22 23:00:00
2014,8,23,0,70.04691555999183,15.60063778441566,13.29991980774783,0.0,42.36363307687018,2014-08-23 00:00:00
2014,8,23,1,75.01485699013976,17.61948941465679,13.37388010477208,0.0,45.46805134042133,2014-08-23 01:00:00
2014,8,23,2,72.27384005328179,13.458136181235233,16.76599448425592,0.0,43.52755977786265,2014-08-23 02:00:00
2014,8,23,3,75.56420344799136,12.951270914660885,12.684507030642395,0.0,44.20438440452242,2014-08-23 03:00:00
2014,8,23,4,71.33584527093528,10.807322211365731,17.480764952401948,0.0,42.40627228935775,2014-08-23 04:00:00
2014,8,23,5,71.48748779577969,11.748756790701098,17.493526378720468,0.0,42.767076210844266,2014-08-23 05:00:00
2014,8,23,6,71.2677233463075,9.37000329660616,20.61835680072551,4.701609391342418,40.21772932660949,2014-08-23 06:00:00
2014,8,23,7,70.47671858712924,10.231638022407308,26.973871994358703,3.973460164696393,41.71589501681036,2014-08-23 07:00:00
2014,8,23,8,67.22474225408826,10.371090147784944,25.98646506846162,3.851033612196449,39.99547437897371,2014-08-23 08:00:00
2014,8,23,9,68.44144070315416,9.823415598675997,32.82257527106713,4.9705662113636295,41.24697697971149,2014-08-23 09:00:00
2014,8,23,10,64.28469398294995,10.177136711180442,28.827219586569846,4.345914591133232,38.78797462657646,2014-08-23 10:00:00
2014,8,23,11,54.28182271835032,10.178661716638969,33.13022298310218,5.735061822773311,33.953023559400634,2014-08-23 11:00:00
2014,8,23,12,52.4241751635815,11.923704298231971,32.911600537605004,6.8709671264366605,32.93603541556301,2014-08-23 12:00:00
2014,8,23,13,51.48862176767369,12.098120123723142,35.43899076908692,6.5790566840668845,33.17201673273773,2014-08-23 13:00:00
2014,8,23,14,45.215807971051206,13.76664988679817,36.21820143605262,7.990528533830949,29.9862749718601,2014-08-23 14:00:00
2014,8,23,15,46.23847545204841,14.212368894720957,34.950241907623244,9.13214903218778,29.80692225987125,2014-08-23 15:00:00
2014,8,23,16,45.61838153193677,15.050396661940292,33.359274865113775,9.765904387921948,29.11321254361225,2014-08-23 16:00:00
2014,8,23,17,42.201945964960096,19.08158242505453,32.25392251309731,9.554592602232164,28.498935911499785,2014-08-23 17:00:00
2014,8,23,18,53.00527009192139,18.56810620714437,27.17830968016769,10.358127740451868,32.32966497391162,2014-08-23 18:00:00
2014,8,23,19,47.77289973482307,19.542404421799343,29.081371766432973,0.0,35.56544554723793,2014-08-23 19:00:00
2014,8,23,20,53.048632821736895,20.153742627597243,25.5175593793771,0.0,37.67395107502304,2014-08-23 20:00:00
2014,8,23,21,52.96586855811256,19.887852952372533,24.410060331499523,0.0,37.33130223106795,2014-08-23 21:00:00
2014,8,23,22,62.598457022966166,19.23041690702057,20.39893237206887,0.0,41.14814005800303,2014-08-23 22:00:00
2014,8,23,23,57.99112732476739,17.784015573452734,22.110271518578564,0.0,38.75282263813523,2014-08-23 23:00:00
2014,8,24,0,68.90182882048234,18.427415284881345,18.315955880518047,0.0,43.64233017180918,2014-08-24 00:00:00
2014,8,24,1,69.40187839857494,16.562479686722206,18.00811114236282,0.0,43.271305333776695,2014-08-24 01:00:00
2014,8,24,2,73.04062666330678,16.077320146179417,23.03389992015876,0.0,45.95028935953897,2014-08-24 02:00:00
2014,8,24,3,72.36146869529088,15.775226778378284,17.08031902800438,0.0,44.329366186759806,2014-08-24 03:00:00
2014,8,24,4,72.60281916975728,12.810607800118117,19.08455580249163,0.0,43.9615030854124,2014-08-24 04:00:00
2014,8,24,5,71.47835888987692,10.481844956404265,19.50473390183786,0.0,42.78467971222731,2014-08-24 05:00:00
2014,8,24,6,68.80714186057895,10.681104314721834,24.717057140350107,5.129009474030132,39.98680891576098,2014-08-24 06:00:00
2014,8,24,7,67.90292394487787,10.87078193755302,25.199090908777507,3.798569480688885,40.353229995115896,2014-08-24 07:00:00
2014,8,24,8,61.33803085099056,12.141481770088369,28.07414613824094,4.701557054823764,37.57551065675809,2014-08-24 08:00:00
2014,8,24,9,63.16230249646056,11.893208305392758,33.13996261102808,4.447345124840616,39.553433699633416,2014-08-24 09:00:00
2014,8,24,10,58.18823554797135,13.002099861943552,32.96688932553775,6.040100912783624,36.56807514128448,2014-08-24 10:00:00
2014,8,24,11,52.5386689482673,10.001264347323463,38.46379178710329,5.593459300338977,34.16574248558186,2014-08-24 11:00:00
2014,8,24,12,47.74618471766314,10.026087026170703,37.57200998081655,6.344207827568158,31.223216549062016,2014-08-24 12:00:00
2014,8,24,13,43.81850702696556,12.942729096985223,39.18929831643605,7.46697299037502,29.89644541067805,2014-08-24 13:00:00
2014,8,24,14,42.808802417489886,14.104952320677684,40.67290370777601,7.803449778577618,29.86874275721464,2014-08-24 14:00:00
2014,8,24,15,35.25299435515148,17.566058714293376,39.95984809953927,9.563184996786104,26.10669191337855,2014-08-24 15:00:00
2014,8,24,16,41.34469761437376,15.496161355765643,34.493488877587474,10.161670427475649,27.139059775696243,2014-08-24 16:00:00
2014,8,24,17,41.84328240867381,17.897891423096734,40.356142143268805,10.224200575110236,29.25013677236457,2014-08-24 17:00:00
2014,8,24,18,40.360365465341786,20.65795903658479,34.31913123592499,10.720195233928646,27.881299073867005,2014-08-24 18:00:00
2014,8,24,19,44.27418597928322,20.740674270042582,29.63146056389018,0.0,34.28558738343242,2014-08-24 19:00:00
2014,8,24,20,47.9675978764414,19.444419676382758,27.70566134886076,0.0,35.35825711090768,2014-08-24 20:00:00
2014,8,24,21,47.81046048058365,20.489377458671548,25.810977016506783,0.0,35.214238881194646,2014-08-24 21:00:00
2014,8,24,22,53.91132926855379,20.472948439506432,22.15760933731952,0.0,37.529071033592736,2014-08-24 22:00:00
2014,8,24,23,63.75340492231301,18.765913870654668,16.58684557435968,0.0,40.82384573722484,2014-08-24 23:00:00
2014,8,25,0,66.37366654475036,18.90774360910561,21.11721406156311,0.0,43.08259916741948,2014-08-25 00:00:00
2014,8,25,1,68.99407653153729,18.71538325463401,19.15355707702073,0.0,43.94236465756299,2014-08-25 01:00:00
2014,8,25,2,69.18741564926482,16.737524509798558,21.310194002632635,0.0,43.8770039780985,2014-08-25 02:00:00
2014,8,25,3,76.99329722065755,17.11968389650171,21.12358143290032,0.0,47.85727006585935,2014-08-25 03:00:00
2014,8,25,4,67.67278747048533,14.907370770195817,23.26974777031418,0.0,42.96255452036424,2014-08-25 04:00:00
2014,8,25,5,67.47222351326522,13.076711381072483,23.777348274474065,0.0,42.41459482584917,2014-08-25 05:00:00
2014,8,25,6,66.58218745739379,11.641704979589228,27.54145464740485,3.564738905517984,40.50952669929564,2014-08-25 06:00:00
2014,8,25,7,67.17729494250736,13.204136349544031,27.68421857674115,5.292494209911945,40.44048498650915,2014-08-25 07:00:00
2014,8,25,8,59.48536413811845,9.79528888947962,29.287219281075718,4.773791912045879,36.15181663609531,2014-08-25 08:00:00
2014,8,25,9,60.628812987394014,10.43721718310408,31.317559953600547,4.87645268654465,37.27085729607602,2014-08-25 09:00:00
2014,8,25,10,50.46540412139519,9.001440528864471,39.53046206482808,4.997795950057509,33.3403286572938,2014-08-25 10:00:00
2014,8,25,11,50.74555068956808,12.046315644599837,34.711035622408865,6.624183442035531,32.616785441628004,2014-08-25 11:00:00
2014,8,25,12,39.48018930843269,11.19131485983776,35.84156796117448,6.087257692756626,27.222173858024256,2014-08-25 12:00:00
2014,8,25,13,42.3521599181364,13.634447844913604,37.62346537312575,7.743214231761324,28.91950027128677,2014-08-25 13:00:00
2014,8,25,14,38.49502179835917,12.822400940052804,39.6985598896462,8.50375425649638,26.782066030876475,2014-08-25 14:00:00
2014,8,25,15,37.8460891783956,12.731223964785606,37.415801195779736,9.624058576769531,25.413542729404657,2014-08-25 15:00:00
