group,subset,N,d,r,kind,n_shots,fidelity,fidelity_std,n_correct,estimator,n_matched_keys
N56_depths,N56_d20_MB,56,20,27,MB,20,0.2,0.0842587505072146,4.0,MB,
N56_depths,N56_d20_MB,56,20,28,MB,20,0.2,0.08727768841402077,4.0,MB,
N56_depths,N56_d20_MB,56,20,29,MB,20,0.15,0.07738272149249847,3.0,MB,
N56_depths,N56_d20_MB,56,20,2,MB,20,0.05,0.04872136360233847,1.0,MB,
N56_depths,N56_d20_MB,56,20,30,MB,20,0.25,0.09917375122951098,5.0,MB,
N56_depths,N56_d20_MB,56,20,31,MB,20,0.15,0.08175072281442336,3.0,MB,
N56_depths,N56_d20_MB,56,20,32,MB,20,0.2,0.09110970573148877,4.0,MB,
N56_depths,N56_d20_MB,56,20,33,MB,20,0.25,0.0960260303172973,5.0,MB,
N56_depths,N56_d20_MB,56,20,34,MB,20,0.4,0.11202377795283833,8.0,MB,
N56_depths,N56_d20_MB,56,20,35,MB,20,0.15,0.07781228856840192,3.0,MB,
N56_depths,N56_d20_MB,56,20,36,MB,20,0.3,0.10399040342264282,6.0,MB,
N56_depths,N56_d20_MB,56,20,37,MB,20,0.1,0.06988749360051312,2.0,MB,
N56_depths,N56_d20_MB,56,20,38,MB,20,0.1,0.0682323651624041,2.0,MB,
N56_depths,N56_d20_MB,56,20,39,MB,20,0.0,0.0,0.0,MB,
N56_depths,N56_d20_MB,56,20,3,MB,20,0.05,0.04840186195013824,1.0,MB,
N56_depths,N56_d20_MB,56,20,40,MB,20,0.1,0.06931604947423586,2.0,MB,
N56_depths,N56_d20_MB,56,20,41,MB,20,0.2,0.08775293771765182,4.0,MB,
N56_depths,N56_d20_MB,56,20,42,MB,20,0.1,0.06759496341502877,2.0,MB,
N56_depths,N56_d20_MB,56,20,43,MB,20,0.35,0.10905122498014257,7.0,MB,
N56_depths,N56_d20_MB,56,20,44,MB,20,0.15,0.07942673420269844,3.0,MB,
N56_depths,N56_d20_MB,56,20,45,MB,20,0.25,0.09634199125656101,5.0,MB,
N56_depths,N56_d20_MB,56,20,46,MB,20,0.1,0.06539898337915527,2.0,MB,
N56_depths,N56_d20_MB,56,20,47,MB,20,0.15,0.07971067238012293,3.0,MB,
N56_depths,N56_d20_MB,56,20,48,MB,20,0.05,0.04844684816473717,1.0,MB,
N56_depths,N56_d20_MB,56,20,49,MB,20,0.2,0.08770748316194349,4.0,MB,
N56_depths,N56_d20_MB,56,20,4,MB,20,0.25,0.0928643299861889,5.0,MB,
N56_depths,N56_d20_MB,56,20,50,MB,20,0.05,0.04872128655694309,1.0,MB,
N56_depths,N56_d20_MB,56,20,5,MB,20,0.05,0.04490006699344686,1.0,MB,
N56_depths,N56_d20_MB,56,20,6,MB,20,0.25,0.09833320608736104,5.0,MB,
N56_depths,N56_d20_MB,56,20,7,MB,20,0.2,0.08952649045110889,4.0,MB,
N56_depths,N56_d20_MB,56,20,8,MB,20,0.25,0.095649301036593,5.0,MB,
N56_depths,N56_d20_MB,56,20,9,MB,20,0.1,0.06470654477668342,2.0,MB,
N56_depths,N56_d20_XEB,56,20,10,XEB,20,,,,XEB,0.0
N56_depths,N56_d20_XEB,56,20,11,XEB,20,,,,XEB,0.0
N56_depths,N56_d20_XEB,56,20,12,XEB,20,,,,XEB,0.0
N56_depths,N56_d20_XEB,56,20,13,XEB,20,,,,XEB,0.0
N56_depths,N56_d20_XEB,56,20,14,XEB,20,,,,XEB,0.0
N56_depths,N56_d20_XEB,56,20,15,XEB,20,,,,XEB,0.0
N56_depths,N56_d20_XEB,56,20,16,XEB,20,,,,XEB,0.0
N56_depths,N56_d20_XEB,56,20,17,XEB,20,,,,XEB,0.0
N56_depths,N56_d20_XEB,56,20,18,XEB,20,,,,XEB,0.0
N56_depths,N56_d20_XEB,56,20,19,XEB,20,,,,XEB,0.0
N56_depths,N56_d20_XEB,56,20,1,XEB,20,,,,XEB,0.0
N56_depths,N56_d20_XEB,56,20,20,XEB,20,,,,XEB,0.0
N56_depths,N56_d20_XEB,56,20,21,XEB,20,,,,XEB,0.0
N56_depths,N56_d20_XEB,56,20,22,XEB,20,,,,XEB,0.0
N56_depths,N56_d20_XEB,56,20,23,XEB,20,,,,XEB,0.0
N56_depths,N56_d20_XEB,56,20,24,XEB,20,,,,XEB,0.0
N56_depths,N56_d20_XEB,56,20,25,XEB,20,,,,XEB,0.0
N56_depths,N56_d20_XEB,56,20,26,XEB,20,,,,XEB,0.0
N56_depths,N56_d20_XEB,56,20,27,XEB,20,,,,XEB,0.0
N56_depths,N56_d20_XEB,56,20,28,XEB,20,,,,XEB,0.0
N56_depths,N56_d20_XEB,56,20,29,XEB,20,,,,XEB,0.0
N56_depths,N56_d20_XEB,56,20,2,XEB,20,,,,XEB,0.0
N56_depths,N56_d20_XEB,56,20,30,XEB,20,,,,XEB,0.0
N56_depths,N56_d20_XEB,56,20,31,XEB,20,,,,XEB,0.0
N56_depths,N56_d20_XEB,56,20,32,XEB,20,,,,XEB,0.0
N56_depths,N56_d20_XEB,56,20,33,XEB,20,,,,XEB,0.0
N56_depths,N56_d20_XEB,56,20,34,XEB,20,,,,XEB,0.0
N56_depths,N56_d20_XEB,56,20,35,XEB,20,,,,XEB,0.0
N56_depths,N56_d20_XEB,56,20,36,XEB,20,,,,XEB,0.0
N56_depths,N56_d20_XEB,56,20,37,XEB,20,,,,XEB,0.0
N56_depths,N56_d20_XEB,56,20,38,XEB,20,,,,XEB,0.0
N56_depths,N56_d20_XEB,56,20,39,XEB,20,,,,XEB,0.0
N56_depths,N56_d20_XEB,56,20,3,XEB,20,,,,XEB,0.0
N56_depths,N56_d20_XEB,56,20,40,XEB,20,,,,XEB,0.0
N56_depths,N56_d20_XEB,56,20,41,XEB,20,,,,XEB,0.0
N56_depths,N56_d20_XEB,56,20,42,XEB,20,,,,XEB,0.0
N56_depths,N56_d20_XEB,56,20,43,XEB,20,,,,XEB,0.0
N56_depths,N56_d20_XEB,56,20,44,XEB,20,,,,XEB,0.0
N56_depths,N56_d20_XEB,56,20,45,XEB,20,,,,XEB,0.0
N56_depths,N56_d20_XEB,56,20,46,XEB,20,,,,XEB,0.0
N56_depths,N56_d20_XEB,56,20,47,XEB,20,,,,XEB,0.0
N56_depths,N56_d20_XEB,56,20,48,XEB,20,,,,XEB,0.0
N56_depths,N56_d20_XEB,56,20,49,XEB,20,,,,XEB,0.0
N56_depths,N56_d20_XEB,56,20,4,XEB,20,,,,XEB,0.0
N56_depths,N56_d20_XEB,56,20,50,XEB,20,,,,XEB,0.0
N56_depths,N56_d20_XEB,56,20,5,XEB,20,,,,XEB,0.0
N56_depths,N56_d20_XEB,56,20,6,XEB,20,,,,XEB,0.0
N56_depths,N56_d20_XEB,56,20,7,XEB,20,,,,XEB,0.0
N56_depths,N56_d20_XEB,56,20,8,XEB,20,,,,XEB,0.0
N56_depths,N56_d20_XEB,56,20,9,XEB,20,,,,XEB,0.0
N56_depths,N56_d24_MB,56,24,10,MB,100,0.1,0.02984175816754989,10.0,MB,
N56_depths,N56_d24_MB,56,24,11,MB,100,0.16,0.03604454479126084,16.0,MB,
N56_depths,N56_d24_MB,56,24,12,MB,100,0.13,0.03312142703642053,13.0,MB,
N56_depths,N56_d24_MB,56,24,13,MB,100,0.12,0.031005433990462655,12.0,MB,
N56_depths,N56_d24_MB,56,24,14,MB,100,0.09,0.02915822529068088,9.0,MB,
N56_depths,N56_d24_MB,56,24,15,MB,100,0.19,0.039364440287639794,19.0,MB,
N56_depths,N56_d24_MB,56,24,16,MB,100,0.15,0.03708810358359439,15.0,MB,
N56_depths,N56_d24_MB,56,24,17,MB,100,0.16,0.03560063068128014,16.0,MB,
N56_depths,N56_d24_MB,56,24,18,MB,100,0.11,0.031320430542528775,11.0,MB,
N56_depths,N56_d24_MB,56,24,19,MB,100,0.15,0.036502881535028994,15.0,MB,
N56_depths,N56_d24_MB,56,24,1,MB,100,0.11,0.03177734727443119,11.0,MB,
N56_depths,N56_d24_MB,56,24,20,MB,100,0.13,0.0334322481328315,13.0,MB,
N56_depths,N56_d24_MB,56,24,21,MB,100,0.18,0.03827744326183063,18.0,MB,
N56_depths,N56_d24_MB,56,24,22,MB,100,0.17,0.03698160000241659,17.0,MB,
N56_depths,N56_d24_MB,56,24,23,MB,100,0.19,0.038588041372126375,19.0,MB,
N56_depths,N56_d24_MB,56,24,24,MB,100,0.21,0.03957125578351392,21.0,MB,
N56_depths,N56_d24_MB,56,24,25,MB,100,0.07,0.026178931155347737,7.0,MB,
N56_depths,N56_d24_MB,56,24,26,MB,100,0.1,0.029980467448464318,10.0,MB,
N56_depths,N56_d24_MB,56,24,27,MB,100,0.1,0.0313239890865179,10.0,MB,
N56_depths,N56_d24_MB,56,24,28,MB,100,0.08,0.026974156244544613,8.0,MB,
N56_depths,N56_d24_MB,56,24,29,MB,100,0.18,0.038603759535183226,18.0,MB,
N56_depths,N56_d24_MB,56,24,2,MB,100,0.12,0.03423933895875229,12.0,MB,
N56_depths,N56_d24_MB,56,24,30,MB,100,0.12,0.03140736095762142,12.0,MB,
N56_depths,N56_d24_MB,56,24,31,MB,100,0.13,0.034172171972781266,13.0,MB,
N56_depths,N56_d24_MB,56,24,32,MB,100,0.15,0.03563761551562674,15.0,MB,
N56_depths,N56_d24_MB,56,24,33,MB,100,0.13,0.03327328525275963,13.0,MB,
N56_depths,N56_d24_MB,56,24,34,MB,100,0.1,0.029522533427535993,10.0,MB,
N56_depths,N56_d24_MB,56,24,35,MB,100,0.1,0.030294279053038106,10.0,MB,
N56_depths,N56_d24_MB,56,24,36,MB,100,0.11,0.030796823608033742,11.0,MB,
N56_depths,N56_d24_MB,56,24,37,MB,100,0.14,0.034203827297567185,14.0,MB,
N56_depths,N56_d24_MB,56,24,38,MB,100,0.11,0.031133514027422215,11.0,MB,
N56_depths,N56_d24_MB,56,24,39,MB,100,0.1,0.030295466910336855,10.0,MB,
N56_depths,N56_d24_MB,56,24,3,MB,100,0.13,0.03274354959438638,13.0,MB,
N56_depths,N56_d24_MB,56,24,40,MB,100,0.1,0.028996420337558778,10.0,MB,
N56_depths,N56_d24_MB,56,24,41,MB,100,0.07,0.02555485375717401,7.0,MB,
N56_depths,N56_d24_MB,56,24,42,MB,100,0.07,0.025589005396794873,7.0,MB,
N56_depths,N56_d24_MB,56,24,43,MB,100,0.06,0.024174010481978012,6.0,MB,
N56_depths,N56_d24_MB,56,24,44,MB,100,0.17,0.03812112695501434,17.0,MB,
N56_depths,N56_d24_MB,56,24,45,MB,100,0.07,0.026014239190117413,7.0,MB,
N56_depths,N56_d24_MB,56,24,46,MB,100,0.14,0.03380672706422192,14.0,MB,
N56_depths,N56_d24_MB,56,24,47,MB,100,0.11,0.03160130602589935,11.0,MB,
N56_depths,N56_d24_MB,56,24,48,MB,100,0.07,0.02595731461808371,7.0,MB,
N56_depths,N56_d24_MB,56,24,49,MB,100,0.11,0.0307659380312537,11.0,MB,
N56_depths,N56_d24_MB,56,24,4,MB,100,0.11,0.031819536182711446,11.0,MB,
N56_depths,N56_d24_MB,56,24,50,MB,100,0.08,0.027261678215016388,8.0,MB,
N56_depths,N56_d24_MB,56,24,5,MB,100,0.06,0.024180204347405386,6.0,MB,
N56_depths,N56_d24_MB,56,24,6,MB,100,0.14,0.03512451183050565,14.0,MB,
N56_depths,N56_d24_MB,56,24,7,MB,100,0.1,0.029730142639775234,10.0,MB,
N56_depths,N56_d24_MB,56,24,8,MB,100,0.16,0.036069334577961056,16.0,MB,
N56_depths,N56_d24_MB,56,24,9,MB,100,0.1,0.028682750917584602,10.0,MB,
N56_depths,N56_d32_Transport_1QRB,56,32,10,Transport_1QRB,10,0.5,0.16039440877526362,5.0,Transport_1QRB,
N56_depths,N56_d32_Transport_1QRB,56,32,1,Transport_1QRB,10,0.5,0.15476906494342937,5.0,Transport_1QRB,
N56_depths,N56_d32_Transport_1QRB,56,32,2,Transport_1QRB,10,0.5,0.15679152905556978,5.0,Transport_1QRB,
N56_depths,N56_d32_Transport_1QRB,56,32,3,Transport_1QRB,10,0.5,0.1570345498603726,5.0,Transport_1QRB,
N56_depths,N56_d32_Transport_1QRB,56,32,4,Transport_1QRB,10,0.7,0.1510339407260873,7.0,Transport_1QRB,
N56_depths,N56_d32_Transport_1QRB,56,32,5,Transport_1QRB,10,0.4,0.15390021207027388,4.0,Transport_1QRB,
N56_depths,N56_d32_Transport_1QRB,56,32,6,Transport_1QRB,10,0.4,0.1569305170678641,4.0,Transport_1QRB,
N56_depths,N56_d32_Transport_1QRB,56,32,7,Transport_1QRB,10,0.5,0.15925800800309262,5.0,Transport_1QRB,
N56_depths,N56_d32_Transport_1QRB,56,32,8,Transport_1QRB,10,0.6,0.15353606522027105,6.0,Transport_1QRB,
N56_depths,N56_d32_Transport_1QRB,56,32,9,Transport_1QRB,10,0.6,0.15516712550291326,6.0,Transport_1QRB,
N56_depths,N56_d48_Transport_1QRB,56,48,10,Transport_1QRB,10,0.4,0.15354652889771406,4.0,Transport_1QRB,
N56_depths,N56_d48_Transport_1QRB,56,48,1,Transport_1QRB,10,0.6,0.15992587747543013,6.0,Transport_1QRB,
N56_depths,N56_d48_Transport_1QRB,56,48,2,Transport_1QRB,10,0.2,0.12617908369124084,2.0,Transport_1QRB,
N56_depths,N56_d48_Transport_1QRB,56,48,3,Transport_1QRB,10,0.1,0.09168077969435778,1.0,Transport_1QRB,
N56_depths,N56_d48_Transport_1QRB,56,48,4,Transport_1QRB,10,0.2,0.12457077457364499,2.0,Transport_1QRB,
N56_depths,N56_d48_Transport_1QRB,56,48,5,Transport_1QRB,10,0.5,0.15462946119763293,5.0,Transport_1QRB,
N56_depths,N56_d48_Transport_1QRB,56,48,6,Transport_1QRB,10,0.3,0.14819231073493982,3.0,Transport_1QRB,
N56_depths,N56_d48_Transport_1QRB,56,48,7,Transport_1QRB,10,0.6,0.15460680212482006,6.0,Transport_1QRB,
N56_depths,N56_d48_Transport_1QRB,56,48,8,Transport_1QRB,10,0.5,0.15922874675696533,5.0,Transport_1QRB,
N56_depths,N56_d48_Transport_1QRB,56,48,9,Transport_1QRB,10,0.1,0.09559879250874002,1.0,Transport_1QRB,
N56_depths,N56_d4_Transport_1QRB,56,4,10,Transport_1QRB,10,0.8,0.12826711368255098,8.0,Transport_1QRB,
N56_depths,N56_d4_Transport_1QRB,56,4,1,Transport_1QRB,10,0.9,0.09699050034491603,9.0,Transport_1QRB,
N56_depths,N56_d4_Transport_1QRB,56,4,2,Transport_1QRB,10,0.7,0.14907250790341128,7.0,Transport_1QRB,
N56_depths,N56_d4_Transport_1QRB,56,4,3,Transport_1QRB,10,0.8,0.1289116294529249,8.0,Transport_1QRB,
N56_depths,N56_d4_Transport_1QRB,56,4,4,Transport_1QRB,10,1.0,0.0,10.0,Transport_1QRB,
N56_depths,N56_d4_Transport_1QRB,56,4,5,Transport_1QRB,10,0.9,0.09289897857468735,9.0,Transport_1QRB,
N56_depths,N56_d4_Transport_1QRB,56,4,6,Transport_1QRB,10,1.0,0.0,10.0,Transport_1QRB,
N56_depths,N56_d4_Transport_1QRB,56,4,7,Transport_1QRB,10,0.8,0.13094677184664408,8.0,Transport_1QRB,
N56_depths,N56_d4_Transport_1QRB,56,4,8,Transport_1QRB,10,0.9,0.09491242473126671,9.0,Transport_1QRB,
N56_depths,N56_d4_Transport_1QRB,56,4,9,Transport_1QRB,10,0.7,0.14873022786468354,7.0,Transport_1QRB,
N56_depths,N56_d64_Transport_1QRB,56,64,10,Transport_1QRB,10,0.3,0.14717901230019742,3.0,Transport_1QRB,
N56_depths,N56_d64_Transport_1QRB,56,64,1,Transport_1QRB,10,0.1,0.09511617678968749,1.0,Transport_1QRB,
N56_depths,N56_d64_Transport_1QRB,56,64,2,Transport_1QRB,10,0.3,0.1390083210218486,3.0,Transport_1QRB,
N56_depths,N56_d64_Transport_1QRB,56,64,3,Transport_1QRB,10,0.1,0.09352425774517961,1.0,Transport_1QRB,
N56_depths,N56_d64_Transport_1QRB,56,64,4,Transport_1QRB,10,0.3,0.14227044978097483,3.0,Transport_1QRB,
N56_depths,N56_d64_Transport_1QRB,56,64,5,Transport_1QRB,10,0.4,0.15356135936846577,4.0,Transport_1QRB,
N56_depths,N56_d64_Transport_1QRB,56,64,6,Transport_1QRB,10,0.3,0.14314412401576335,3.0,Transport_1QRB,
N56_depths,N56_d64_Transport_1QRB,56,64,7,Transport_1QRB,10,0.4,0.1586660799444069,4.0,Transport_1QRB,
N56_depths,N56_d64_Transport_1QRB,56,64,8,Transport_1QRB,10,0.3,0.14282940957744047,3.0,Transport_1QRB,
N56_depths,N56_d64_Transport_1QRB,56,64,9,Transport_1QRB,10,0.2,0.1267345716513519,2.0,Transport_1QRB,
N56_depths,N56_d8_MB,56,8,10,MB,20,0.4,0.10712602851775094,8.0,MB,
N56_depths,N56_d8_MB,56,8,11,MB,20,0.55,0.10965610772757696,11.0,MB,
N56_depths,N56_d8_MB,56,8,12,MB,20,0.7,0.10204170720842537,14.0,MB,
N56_depths,N56_d8_MB,56,8,13,MB,20,0.55,0.1096708949776795,11.0,MB,
N56_depths,N56_d8_MB,56,8,14,MB,20,0.55,0.1131703031608448,11.0,MB,
N56_depths,N56_d8_MB,56,8,15,MB,20,0.45,0.10715989568510809,9.0,MB,
N56_depths,N56_d8_MB,56,8,16,MB,20,0.5,0.11076446301168198,10.0,MB,
N56_depths,N56_d8_MB,56,8,17,MB,20,0.5,0.10842396301443587,10.0,MB,
N56_depths,N56_d8_MB,56,8,18,MB,20,0.5,0.11290481609522908,10.0,MB,
N56_depths,N56_d8_MB,56,8,19,MB,20,0.45,0.11297682843735597,9.0,MB,
N56_depths,N56_d8_MB,56,8,1,MB,20,0.35,0.10650230157250237,7.0,MB,
N56_depths,N56_d8_MB,56,8,20,MB,20,0.45,0.1079537586840496,9.0,MB,
N56_depths,N56_d8_MB,56,8,21,MB,20,0.45,0.11160002045055621,9.0,MB,
N56_depths,N56_d8_MB,56,8,22,MB,20,0.65,0.10849369051184904,13.0,MB,
N56_depths,N56_d8_MB,56,8,23,MB,20,0.55,0.10634387156305256,11.0,MB,
N56_depths,N56_d8_MB,56,8,24,MB,20,0.3,0.10286272765555433,6.0,MB,
N56_depths,N56_d8_MB,56,8,25,MB,20,0.55,0.1114427969722449,11.0,MB,
N56_depths,N56_d8_MB,56,8,26,MB,20,0.55,0.11431038607390129,11.0,MB,
N56_depths,N56_d8_MB,56,8,27,MB,20,0.55,0.1091374751791908,11.0,MB,
N56_depths,N56_d8_MB,56,8,28,MB,20,0.55,0.11033736599327688,11.0,MB,
N56_depths,N56_d8_MB,56,8,29,MB,20,0.35,0.1059022794504103,7.0,MB,
N56_depths,N56_d8_MB,56,8,2,MB,20,0.6,0.11023389456746735,12.0,MB,
N56_depths,N56_d8_MB,56,8,30,MB,20,0.4,0.11113352626755196,8.0,MB,
N56_depths,N56_d8_MB,56,8,31,MB,20,0.5,0.11542392595420882,10.0,MB,
N56_depths,N56_d8_MB,56,8,32,MB,20,0.35,0.10202548308731109,7.0,MB,
N56_depths,N56_d8_MB,56,8,33,MB,20,0.45,0.1123308315455544,9.0,MB,
N56_depths,N56_d8_MB,56,8,34,MB,20,0.55,0.11431204986677801,11.0,MB,
N56_depths,N56_d8_MB,56,8,35,MB,20,0.45,0.11192214511242433,9.0,MB,
N56_depths,N56_d8_MB,56,8,36,MB,20,0.6,0.10965638158366352,12.0,MB,
N56_depths,N56_d8_MB,56,8,37,MB,20,0.4,0.10763686959260613,8.0,MB,
N56_depths,N56_d8_MB,56,8,38,MB,20,0.45,0.11314836522262507,9.0,MB,
N56_depths,N56_d8_MB,56,8,39,MB,20,0.5,0.11254517500282461,10.0,MB,
N56_depths,N56_d8_MB,56,8,3,MB,20,0.25,0.09964782832400157,5.0,MB,
N56_depths,N56_d8_MB,56,8,40,MB,20,0.5,0.10623745288925368,10.0,MB,
N56_depths,N56_d8_MB,56,8,41,MB,20,0.55,0.11405387229632226,11.0,MB,
N56_depths,N56_d8_MB,56,8,42,MB,20,0.35,0.10856041112147127,7.0,MB,
N56_depths,N56_d8_MB,56,8,43,MB,20,0.5,0.11311362513946846,10.0,MB,
N56_depths,N56_d8_MB,56,8,44,MB,20,0.6,0.10781829522295733,12.0,MB,
N56_depths,N56_d8_MB,56,8,45,MB,20,0.45,0.11017502455654836,9.0,MB,
N56_depths,N56_d8_MB,56,8,46,MB,20,0.35,0.1030321096339176,7.0,MB,
N56_depths,N56_d8_MB,56,8,47,MB,20,0.35,0.10774399643956396,7.0,MB,
N56_depths,N56_d8_MB,56,8,48,MB,20,0.5,0.11223535215908699,10.0,MB,
N56_depths,N56_d8_MB,56,8,49,MB,20,0.55,0.11205653335110215,11.0,MB,
N56_depths,N56_d8_MB,56,8,4,MB,20,0.4,0.10715989568510809,8.0,MB,
N56_depths,N56_d8_MB,56,8,50,MB,20,0.6,0.11062655981153773,12.0,MB,
N56_depths,N56_d8_MB,56,8,5,MB,20,0.7,0.106053039783154,14.0,MB,
N56_depths,N56_d8_MB,56,8,6,MB,20,0.5,0.10917553204265504,10.0,MB,
N56_depths,N56_d8_MB,56,8,7,MB,20,0.7,0.1034490294865143,14.0,MB,
N56_depths,N56_d8_MB,56,8,8,MB,20,0.45,0.1127550939479508,9.0,MB,
N56_depths,N56_d8_MB,56,8,9,MB,20,0.45,0.10972967055724082,9.0,MB,
N56_depths,N56_d8_XEB,56,8,10,XEB,20,,,,XEB,0.0
N56_depths,N56_d8_XEB,56,8,11,XEB,20,,,,XEB,0.0
N56_depths,N56_d8_XEB,56,8,12,XEB,20,,,,XEB,0.0
N56_depths,N56_d8_XEB,56,8,13,XEB,20,,,,XEB,0.0
N56_depths,N56_d8_XEB,56,8,14,XEB,20,,,,XEB,0.0
N56_depths,N56_d8_XEB,56,8,15,XEB,20,,,,XEB,0.0
N56_depths,N56_d8_XEB,56,8,16,XEB,20,,,,XEB,0.0
N56_depths,N56_d8_XEB,56,8,17,XEB,20,,,,XEB,0.0
N56_depths,N56_d8_XEB,56,8,18,XEB,20,,,,XEB,0.0
N56_depths,N56_d8_XEB,56,8,19,XEB,20,,,,XEB,0.0
N56_depths,N56_d8_XEB,56,8,1,XEB,20,,,,XEB,0.0
N56_depths,N56_d8_XEB,56,8,20,XEB,20,,,,XEB,0.0
N56_depths,N56_d8_XEB,56,8,21,XEB,20,,,,XEB,0.0
N56_depths,N56_d8_XEB,56,8,22,XEB,20,,,,XEB,0.0
N56_depths,N56_d8_XEB,56,8,23,XEB,20,,,,XEB,0.0
N56_depths,N56_d8_XEB,56,8,24,XEB,20,,,,XEB,0.0
N56_depths,N56_d8_XEB,56,8,25,XEB,20,,,,XEB,0.0
N56_depths,N56_d8_XEB,56,8,26,XEB,20,,,,XEB,0.0
N56_depths,N56_d8_XEB,56,8,27,XEB,20,,,,XEB,0.0
N56_depths,N56_d8_XEB,56,8,28,XEB,20,,,,XEB,0.0
N56_depths,N56_d8_XEB,56,8,29,XEB,20,,,,XEB,0.0
N56_depths,N56_d8_XEB,56,8,2,XEB,20,,,,XEB,0.0
N56_depths,N56_d8_XEB,56,8,30,XEB,20,,,,XEB,0.0
N56_depths,N56_d8_XEB,56,8,31,XEB,20,,,,XEB,0.0
N56_depths,N56_d8_XEB,56,8,32,XEB,20,,,,XEB,0.0
N56_depths,N56_d8_XEB,56,8,33,XEB,20,,,,XEB,0.0
N56_depths,N56_d8_XEB,56,8,34,XEB,20,,,,XEB,0.0
N56_depths,N56_d8_XEB,56,8,35,XEB,20,,,,XEB,0.0
N56_depths,N56_d8_XEB,56,8,36,XEB,20,,,,XEB,0.0
N56_depths,N56_d8_XEB,56,8,37,XEB,20,,,,XEB,0.0
N56_depths,N56_d8_XEB,56,8,38,XEB,20,,,,XEB,0.0
N56_depths,N56_d8_XEB,56,8,39,XEB,20,,,,XEB,0.0
N56_depths,N56_d8_XEB,56,8,3,XEB,20,,,,XEB,0.0
N56_depths,N56_d8_XEB,56,8,40,XEB,20,,,,XEB,0.0
N56_depths,N56_d8_XEB,56,8,41,XEB,20,,,,XEB,0.0
N56_depths,N56_d8_XEB,56,8,42,XEB,20,,,,XEB,0.0
N56_depths,N56_d8_XEB,56,8,43,XEB,20,,,,XEB,0.0
N56_depths,N56_d8_XEB,56,8,44,XEB,20,,,,XEB,0.0
N56_depths,N56_d8_XEB,56,8,45,XEB,20,,,,XEB,0.0
N56_depths,N56_d8_XEB,56,8,46,XEB,20,,,,XEB,0.0
N56_depths,N56_d8_XEB,56,8,47,XEB,20,,,,XEB,0.0
N56_depths,N56_d8_XEB,56,8,48,XEB,20,,,,XEB,0.0
N56_depths,N56_d8_XEB,56,8,49,XEB,20,,,,XEB,0.0
N56_depths,N56_d8_XEB,56,8,4,XEB,20,,,,XEB,0.0
N56_depths,N56_d8_XEB,56,8,50,XEB,20,,,,XEB,0.0
N56_depths,N56_d8_XEB,56,8,5,XEB,20,,,,XEB,0.0
N56_depths,N56_d8_XEB,56,8,6,XEB,20,,,,XEB,0.0
N56_depths,N56_d8_XEB,56,8,7,XEB,20,,,,XEB,0.0
N56_depths,N56_d8_XEB,56,8,8,XEB,20,,,,XEB,0.0
N56_depths,N56_d8_XEB,56,8,9,XEB,20,,,,XEB,0.0
N56_depths,N56_d96_Transport_1QRB,56,96,10,Transport_1QRB,10,0.2,0.12835074566948926,2.0,Transport_1QRB,
N56_depths,N56_d96_Transport_1QRB,56,96,1,Transport_1QRB,10,0.2,0.12322619321676173,2.0,Transport_1QRB,
N56_depths,N56_d96_Transport_1QRB,56,96,2,Transport_1QRB,10,0.4,0.15801572380294618,4.0,Transport_1QRB,
N56_depths,N56_d96_Transport_1QRB,56,96,3,Transport_1QRB,10,0.0,0.0,0.0,Transport_1QRB,
N56_depths,N56_d96_Transport_1QRB,56,96,4,Transport_1QRB,10,0.4,0.15080697179753574,4.0,Transport_1QRB,
N56_depths,N56_d96_Transport_1QRB,56,96,5,Transport_1QRB,10,0.2,0.12634505559408754,2.0,Transport_1QRB,
N56_depths,N56_d96_Transport_1QRB,56,96,6,Transport_1QRB,10,0.2,0.13226660370045967,2.0,Transport_1QRB,
N56_depths,N56_d96_Transport_1QRB,56,96,7,Transport_1QRB,10,0.1,0.0950150928424946,1.0,Transport_1QRB,
N56_depths,N56_d96_Transport_1QRB,56,96,8,Transport_1QRB,10,0.1,0.09562501840075192,1.0,Transport_1QRB,
N56_depths,N56_d96_Transport_1QRB,56,96,9,Transport_1QRB,10,0.2,0.12235984607677443,2.0,Transport_1QRB,
N_scan_depth12,N16_d12_MB,16,12,10,MB,20,0.8,0.08849373503893448,16.0,MB,
N_scan_depth12,N16_d12_MB,16,12,11,MB,20,0.75,0.09681513657827825,15.0,MB,
N_scan_depth12,N16_d12_MB,16,12,12,MB,20,0.8,0.08706601225788678,16.0,MB,
N_scan_depth12,N16_d12_MB,16,12,13,MB,20,0.65,0.10651622273487593,13.0,MB,
N_scan_depth12,N16_d12_MB,16,12,14,MB,20,0.8,0.08610955147284681,16.0,MB,
N_scan_depth12,N16_d12_MB,16,12,15,MB,20,0.85,0.07855043074465072,17.0,MB,
N_scan_depth12,N16_d12_MB,16,12,16,MB,20,0.85,0.07959205296318782,17.0,MB,
N_scan_depth12,N16_d12_MB,16,12,17,MB,20,0.7,0.10285921211791152,14.0,MB,
N_scan_depth12,N16_d12_MB,16,12,18,MB,20,0.7,0.10464291729563038,14.0,MB,
N_scan_depth12,N16_d12_MB,16,12,19,MB,20,0.75,0.10076161423331259,15.0,MB,
N_scan_depth12,N16_d12_MB,16,12,1,MB,20,0.8,0.08885286901576298,16.0,MB,
N_scan_depth12,N16_d12_MB,16,12,20,MB,20,0.95,0.050596442562694056,19.0,MB,
