N,depth,instance,shots,matched_keys,missing_shots,mean_ideal_prob,linear_xeb,xeb_ci_low,xeb_ci_high,xeb_bootstrap_se,subset_prob_sum,subset_prob_median,subset_prob_max
40,20,4,20,20,0,9.172977581685738e-13,0.008579551239204175,-0.41599843666603836,0.5104124940018313,0.2393145668467035,1.8345955163371478e-11,5.579170331618383e-13,3.3737507563524756e-12
40,20,50,20,20,0,1.1281037479807814e-12,0.24036318824255543,-0.23387098310311005,0.7781489816776058,0.25774278058803746,2.2562074959615624e-11,8.07633793098684e-13,4.025222187255218e-12
40,20,5,20,20,0,1.268177272814521e-12,0.3943756575408224,-0.2145345891910259,1.1370358894192683,0.34117624353430215,2.5363545456290427e-11,7.004818930924174e-13,5.860165303453188e-12
40,20,6,20,20,0,1.641743157527941e-12,0.8051156915236564,0.19338846063614556,1.4843595083638401,0.3283586549554696,3.283486315055882e-11,1.2481262696207444e-12,4.100054187532181e-12
40,20,7,20,20,0,1.2470018935792879e-12,0.37109308184911716,-0.10837417193836943,0.9059012535411742,0.2587775047255867,2.4940037871585757e-11,9.118671181762755e-13,3.4571747965513037e-12
40,20,8,20,20,0,1.001533100989942e-12,0.1011972901409961,-0.29381703839890316,0.5818893384980571,0.22163192213968358,2.003066201979884e-11,7.95696592889304e-13,3.3448908596851488e-12
40,20,9,20,20,0,9.146254234303061e-13,0.005641288121169152,-0.39490706395815967,0.47664532348945093,0.22487758234175528,1.829250846860612e-11,6.63375069863803e-13,3.831387453803904e-12
40,8,10,20,20,0,1.5320277345983871e-12,0.6844823082662503,0.08377340969811589,1.4863415362905443,0.35961552774701,3.0640554691967744e-11,1.2096989238285739e-12,6.793615223542342e-12
40,8,11,20,20,0,1.511698027709335e-12,0.6621295591524596,0.040684692832161314,1.3353724891680865,0.33530556245350895,3.023396055418669e-11,1.1596716986151405e-12,4.889016928305328e-12
40,8,12,20,20,0,1.85728393540457e-12,1.042105283058894,0.24246217214298257,2.043696884057012,0.45491794624568294,3.714567870809139e-11,1.7056622451784504e-12,7.802102936551377e-12
40,8,13,20,20,0,1.7733550843331409e-12,0.9498245353999775,0.36592723018948076,1.527754144509332,0.2995564533474495,3.546710168666282e-11,1.6486833062514388e-12,4.3499662078909764e-12
40,8,14,20,20,0,1.4002030244645804e-12,0.5395395066459292,0.11108841222188932,1.0155448571082695,0.23685640188954862,2.800406048929161e-11,1.2320858362142785e-12,3.960046556240023e-12
40,8,15,20,20,0,1.561918642330672e-12,0.7173477088826772,-0.014011084589484857,1.8108742219707104,0.4724812833538166,3.1238372846613435e-11,1.0903666020786104e-12,8.548895292138042e-12
40,8,16,20,20,0,1.4336654934244248e-12,0.5763318803613715,0.0716380076607421,1.147506499408484,0.27715214318993286,2.8673309868488497e-11,1.2939981459451579e-12,3.692649649456016e-12
40,8,17,20,20,0,1.5200285862939048e-12,0.6712891051820633,0.16760827311225207,1.2213164345036303,0.2719254044140144,3.04005717258781e-11,1.1421471513050799e-12,3.824335558286766e-12
40,8,18,20,20,0,1.1312622131699335e-12,0.24383595744395392,-0.164020031554797,0.7452791654795867,0.23210657279086488,2.2625244263398668e-11,9.492649915458569e-13,4.360661232956643e-12
40,8,19,20,20,0,1.5691550990893947e-12,0.7253042772327909,0.10994234034213782,1.3849488457501662,0.3283495246191992,3.13831019817879e-11,1.0367910733164246e-12,4.5712870733057006e-12
40,8,1,20,20,0,1.3684698537720438e-12,0.5046485164832846,-0.03984032940661571,1.112272725231946,0.3001047800044803,2.7369397075440884e-11,8.321098078661773e-13,4.48026142587304e-12
40,8,20,20,20,0,1.9214466437661033e-12,1.1126529269720002,0.3220903993601888,1.9901284165725754,0.4334815445721949,3.842893287532208e-11,1.1443699001887796e-12,5.933720416758951e-12
40,8,21,20,20,0,9.839697750689704e-13,0.08188620906846822,-0.41430885583697474,0.6667253509850946,0.2780179194216432,1.967939550137941e-11,5.99582245438111e-13,3.683483648837272e-12
40,8,22,20,20,0,8.962408700054466e-13,-0.01457274214093296,-0.30217969423267665,0.31762454574959237,0.15952395025003635,1.7924817400108933e-11,8.226122938424659e-13,2.511734471087093e-12
40,8,23,20,20,0,1.204736863951771e-12,0.3246221903253652,-0.11755843455661515,0.8466011823669394,0.24758102827660072,2.409473727903542e-11,8.944171048818098e-13,3.4930836087384042e-12
40,8,24,20,20,0,1.436894483006748e-12,0.5798821919531034,-0.06430364715417818,1.4314717889833857,0.3802381193493183,2.873788966013496e-11,1.145171021401584e-12,6.708285480175727e-12
40,8,25,20,20,0,1.3103716798373544e-12,0.44076889868954106,0.014728980173338213,0.9187131536216008,0.23174295458298858,2.6207433596747087e-11,1.0900764628912955e-12,3.1423884260136523e-12
40,8,26,20,20,0,1.9324496372504343e-12,1.1247508462483657,0.0713781836910143,2.431538514066188,0.6210273857557452,3.864899274500869e-11,8.582372970996461e-13,1.0913330328212847e-11
40,8,27,20,20,0,1.2432825952641475e-12,0.36700367010445256,-0.15065484741624152,0.9692804487306568,0.2924402055372654,2.4865651905282948e-11,9.575594982484835e-13,5.247211968090858e-12
40,8,28,20,20,0,1.877944567060424e-12,1.0648218878017022,0.5099969190148274,1.670254888054215,0.2993151801300212,3.755889134120848e-11,1.6787158955172817e-12,5.79553567778304e-12
40,8,29,20,20,0,1.819704110533817e-12,1.0007858286437155,0.18089526122155725,2.015495790502951,0.4610238715380685,3.639408221067634e-11,1.124715297158804e-12,7.087529888103052e-12
40,8,2,20,20,0,1.5197779583708762e-12,0.671013536866448,0.062492489317415266,1.3675679201278768,0.3357637669849188,3.0395559167417525e-11,1.2235698695262041e-12,4.8053358639842765e-12
40,8,30,20,20,0,1.2199401568408976e-12,0.34133838763744406,-0.22420553295651838,0.97426073399034,0.29765078727480654,2.439880313681796e-11,5.382691054318903e-13,4.005938324387814e-12
40,8,31,20,20,0,2.20084512297482e-12,1.4198548036449155,0.6369368630935752,2.3081515901665157,0.427626515272847,4.40169024594964e-11,1.515352343557905e-12,6.021667652254004e-12
40,8,32,20,20,0,7.25425174961807e-13,-0.20238658504805396,-0.46432943538287236,0.07165125700191156,0.13737289538030065,1.4508503499236145e-11,5.631674689693517e-13,1.691357980539969e-12
40,8,33,20,20,0,1.4991573620891388e-12,0.6483409514830032,0.07739495874998355,1.325193518107315,0.3201775937600389,2.998314724178278e-11,1.1783673945322114e-12,5.880384976690896e-12
40,8,34,20,20,0,1.066688553348609e-12,0.17283646762235572,-0.17025957091603702,0.5976968524727179,0.20104367517127353,2.133377106697218e-11,7.928279416654108e-13,3.3241504204428584e-12
40,8,35,20,20,0,1.179754710154371e-12,0.2971540217382356,-0.07503546758609718,0.7049196597134393,0.1973787045295595,2.3595094203087422e-11,1.2208681628336813e-12,3.1477336829975405e-12
40,8,36,20,20,0,1.7818919745361095e-12,0.9592109454431885,0.2219581916338993,1.7894731331619855,0.4096345625278984,3.5637839490722196e-11,1.60962923582981e-12,6.772557743240169e-12
40,8,37,20,20,0,1.4323857689244146e-12,0.5749248083932605,0.014166677891397084,1.2429480382844977,0.3132387464597801,2.8647715378488298e-11,1.08534578858185e-12,5.1324339763815286e-12
40,8,38,20,20,0,1.2318616083337844e-12,0.3544461621738406,-0.11390638644027376,0.8867976025881322,0.2569889178229035,2.4637232166675685e-11,1.1647635747391974e-12,3.5752186589388855e-12
40,8,39,20,20,0,1.5990846593918524e-12,0.7582121767995662,0.29182801586709084,1.2022733258191338,0.23209932329430813,3.198169318783705e-11,1.6491422835879806e-12,2.9400112071593678e-12
40,8,3,20,20,0,1.17905169780349e-12,0.29638105148397176,-0.1400532932474874,0.7756370442640749,0.23527785276065882,2.35810339560698e-11,8.468238825470503e-13,4.045156033335233e-12
40,8,40,20,20,0,1.340599266075966e-12,0.47400448123849626,0.03343776746497592,0.9995275863031508,0.2504422888404977,2.6811985321519318e-11,1.035739166713064e-12,4.318500313726584e-12
40,8,41,20,20,0,1.6345606396993992e-12,0.7972184296544662,0.21779285867141499,1.5255237891366478,0.32999084130032247,3.269121279398796e-11,1.4303015769572606e-12,6.094447910120385e-12
40,8,42,20,20,0,1.5836855009457164e-12,0.7412806230300746,0.09924375324989286,1.4373936781320023,0.34074429342723084,3.1673710018914326e-11,9.538275578549596e-13,5.539417757753666e-12
40,8,43,20,20,0,1.6737914049014166e-12,0.8403531121606345,0.32940705333132836,1.3732841136246274,0.2683834753916882,3.3475828098028333e-11,1.5698891920387847e-12,4.767313978932625e-12
40,8,44,20,20,0,1.3067340331362765e-12,0.43676926384396486,-0.09702603541444724,1.060613592307641,0.298425286818605,2.6134680662725528e-11,9.543347366797031e-13,5.0374710940603094e-12
40,8,45,20,20,0,1.8017177079849023e-12,0.9810095698993238,0.10609050194971434,2.0619415412514113,0.5206636337948323,3.603435415969805e-11,1.026270068166656e-12,9.33472139299636e-12
40,8,46,20,20,0,1.7057190175947055e-12,0.8754578935640343,0.32684393877149065,1.4594097614754369,0.28738686249137196,3.4114380351894123e-11,1.7437252126588259e-12,4.00496403846472e-12
40,8,47,20,20,0,1.2069271258511579e-12,0.3270304087516158,-0.15000326360613334,0.8483163226783246,0.2525875045630493,2.4138542517023153e-11,7.948076343338135e-13,4.036866602555318e-12
40,8,48,20,20,0,1.52736679951537e-12,0.679357555946164,0.1807254776484625,1.262116087878535,0.2713696601531779,3.05473359903074e-11,1.5583151473085247e-12,4.117358470268699e-12
40,8,49,20,20,0,1.993651196526194e-12,1.1920426723100856,0.6044361232154776,1.932965305414816,0.3383391023048349,3.987302393052388e-11,1.6771037794226055e-12,6.38531368045157e-12
40,8,4,20,20,0,1.3023750983846852e-12,0.4319765643998734,0.005095896234052999,0.9221476277360988,0.23058826943915253,2.6047501967693704e-11,9.559811834199333e-13,3.1722191730068283e-12
40,8,50,20,20,0,2.122645481722917e-12,1.3338733888005363,0.6880075687417495,2.071012002794199,0.35513638132179853,4.245290963445834e-11,1.8101859000548803e-12,5.993104497074543e-12
40,8,5,20,20,0,1.7066058589123214e-12,0.876432985904745,0.08767146909647999,1.7887106123933232,0.44391635638129384,3.4132117178246426e-11,1.362431574644576e-12,8.297968081159669e-12
40,8,6,20,20,0,1.6307918489664853e-12,0.793074600420973,0.06137202006831266,1.6964702428162688,0.41830037452006547,3.261583697932971e-11,9.211665141961044e-13,6.666495514463935e-12
40,8,7,20,20,0,1.243486599380232e-12,0.3672279750022016,-0.2373013949379837,1.0824710775040622,0.3433904265157683,2.4869731987604638e-11,8.166161739982738e-13,4.621759139675089e-12
40,8,8,20,20,0,1.128111828930432e-12,0.2403720733406598,-0.12265192631182413,0.6197715648918591,0.18796304869637445,2.256223657860864e-11,1.0247935462784859e-12,2.8007673126886833e-12
40,8,9,20,20,0,1.3713232161296303e-12,0.5077858215737092,-0.02543551704295059,1.1098396013210532,0.2937182692634542,2.7426464322592603e-11,1.2796199729699252e-12,4.3468343689400034e-12
