simulation_index,mode,difference,ell
248,ell_5,0.00030576408962220547,5
249,ell_5,0.002653152422294705,5
250,ell_5,0.000751791783620271,5
251,ell_5,0.0008906541793634893,5
252,ell_5,0.009784198586968945,5
253,ell_5,0.0015097770607844629,5
254,ell_5,0.0008705808147917891,5
255,ell_5,0.0002031578116392408,5
256,ell_5,0.003604829955819748,5
257,ell_5,0.00040425700868988425,5
258,ell_5,0.0005313747146457907,5
259,ell_5,0.0009097198847757283,5
260,ell_5,0.003682503157711528,5
261,ell_5,0.0022013158227387726,5
262,ell_5,0.0010451843544647525,5
263,ell_5,0.0015175496237363948,5
264,ell_5,0.0007335604579923978,5
265,ell_5,0.0013260256628221305,5
266,ell_5,0.001257508885923826,5
267,ell_5,0.002574046592026165,5
268,ell_5,0.002570770839379081,5
269,ell_5,0.0017605833434033685,5
270,ell_5,0.0008874396565609175,5
271,ell_5,0.0021466771371645814,5
272,ell_5,0.0011017375456492035,5
273,ell_5,0.0004990404115272349,5
274,ell_5,0.0008588448931691063,5
275,ell_5,0.0012688168860822008,5
276,ell_5,0.0024562503040387166,5
277,ell_5,0.0010239224135811036,5
278,ell_5,0.00045072599432184927,5
279,ell_5,0.0012409244674689583,5
280,ell_5,0.0012985238580918955,5
281,ell_5,0.0013759348577065983,5
282,ell_5,0.002475297290668231,5
283,ell_5,0.0026794241058569496,5
284,ell_5,0.0007371931063028462,5
285,ell_5,0.0007243710825429745,5
286,ell_5,0.0005159756650961331,5
287,ell_5,0.002074076158475714,5
288,ell_5,0.003779226579715611,5
289,ell_5,0.0009216384685699297,5
290,ell_5,0.0009775741254896787,5
291,ell_5,0.0038339259829713217,5
292,ell_5,0.001776969839030232,5
293,ell_5,0.0016811059112106545,5
294,ell_5,0.0004573666503978749,5
295,ell_5,0.0020410119706656795,5
296,ell_5,0.0005639183660971792,5
297,ell_5,0.00047866569151806945,5
298,ell_5,0.0008985670349406934,5
299,ell_5,0.0007421745022178382,5
300,ell_5,0.0009932067173574937,5
301,ell_5,0.0003744406321840442,5
302,ell_5,0.0025536311806322624,5
303,ell_5,0.002923005387004318,5
304,ell_5,0.00024972107453779245,5
305,ell_5,0.0025940738058603564,5
306,ell_5,0.0006200472399536137,5
307,ell_5,0.002353829845455468,5
308,ell_5,0.0011226658714150058,5
309,ell_5,0.001213469661138586,5
310,ell_5,0.0010226376019843045,5
311,ell_5,0.0031272895060462805,5
312,ell_5,0.0004399003229275136,5
313,ell_5,0.001928486627455468,5
314,ell_5,0.0028620193021448724,5
315,ell_5,0.0021033585104526143,5
316,ell_5,0.007615780109871434,5
317,ell_5,0.0007767054267147296,5
318,ell_5,0.002550545228874771,5
319,ell_5,0.0010893604546749684,5
320,ell_5,0.003180976275555624,5
321,ell_5,0.0011785820895253067,5
322,ell_5,0.0008694996636627876,5
323,ell_5,0.0033713762931353,5
324,ell_5,0.0008002858859370543,5
325,ell_5,0.0003830011398734056,5
326,ell_5,0.0007842603669575795,5
327,ell_5,0.001945832003218972,5
328,ell_5,0.003611395615601728,5
329,ell_5,0.0012961091223407375,5
330,ell_5,0.003404237391532309,5
331,ell_5,0.0004000856444383543,5
332,ell_5,0.0008318131203379923,5
333,ell_5,0.0009413909153240071,5
334,ell_5,0.0010820049459231008,5
335,ell_5,0.0012683778544409976,5
336,ell_5,0.0020610015611889822,5
337,ell_5,0.0008307867155552927,5
338,ell_5,0.001325362812946588,5
339,ell_5,0.0011438102127235086,5
340,ell_5,0.0005653848497983087,5
341,ell_5,0.0010827779798207122,5
342,ell_5,0.0010571067229396597,5
343,ell_5,0.001039145604612537,5
344,ell_5,0.0012163698116735128,5
345,ell_5,0.0012598619178825915,5
346,ell_5,0.0008391440877285644,5
347,ell_5,0.003282597667210013,5
348,ell_5,0.000465277531323888,5
349,ell_5,0.0006661017826674198,5
350,ell_5,0.010961993929686935,5
351,ell_5,0.0005168876236362284,5
352,ell_5,0.0004015029306847894,5
353,ell_5,0.002134099311429508,5
354,ell_5,0.000225095034694438,5
355,ell_5,0.0009824008714840909,5
356,ell_5,0.006600353667268568,5
357,ell_5,0.0003445605492286842,5
358,ell_5,0.00024289930721820664,5
359,ell_5,0.00035740643618003545,5
360,ell_5,0.002433062977466591,5
361,ell_5,0.0029162095376632008,5
362,ell_5,0.0007869364810131599,5
363,ell_5,0.002048347184898947,5
364,ell_5,0.0036062467695970424,5
365,ell_5,0.00495471884763666,5
366,ell_5,0.0009737458619010016,5
367,ell_5,0.00018811269003484363,5
368,ell_5,0.0006149343010503764,5
369,ell_5,0.0008428383774255158,5
370,ell_5,0.0009639770962048765,5
371,ell_5,0.00102038067930973,5
372,ell_5,0.002902518974400896,5
373,ell_5,0.0032871010444368823,5
374,ell_5,0.001033679090272734,5
375,ell_5,0.002855512093650548,5
376,ell_5,0.0015786852601173118,5
377,ell_5,0.0012486563732274907,5
378,ell_5,0.002449046142541417,5
379,ell_5,0.0012564181468103614,5
380,ell_5,0.006151600151205561,5
381,ell_5,0.00037521141447039753,5
382,ell_5,0.0007853125985220989,5
383,ell_5,0.00107170214681586,5
384,ell_5,0.001685437958156075,5
385,ell_5,0.0032701363561485285,5
386,ell_5,0.0011629320434293992,5
387,ell_5,0.00038010018125729056,5
388,ell_5,0.002326754575711048,5
389,ell_5,0.0021693559069047444,5
390,ell_5,0.00025081902044145956,5
391,ell_5,0.0011822506904422515,5
392,ell_5,0.00033232224243493066,5
393,ell_5,0.0006967994905888616,5
394,ell_5,0.0005759215369805725,5
395,ell_5,0.002265680266105418,5
396,ell_5,0.0013020337079620702,5
397,ell_5,0.00042400522228355753,5
398,ell_5,0.0023977146723518417,5
399,ell_5,0.00037659634590620893,5
400,ell_5,0.0015442746622835685,5
401,ell_5,0.0006183224202548763,5
402,ell_5,0.0008850789998958226,5
403,ell_5,0.0017751410630598046,5
404,ell_5,0.001799705090256902,5
405,ell_5,0.0034557466892815862,5
406,ell_5,0.0011103334035116224,5
407,ell_5,0.0015153159784620771,5
408,ell_5,0.0008354986352189877,5
409,ell_5,0.0013717059711346295,5
410,ell_5,0.0016854829364216892,5
411,ell_5,0.0010961624688284207,5
412,ell_5,0.0002801200286860036,5
413,ell_5,0.001545952168094828,5
414,ell_5,0.0015874238392680864,5
415,ell_5,0.0006882002051013126,5
416,ell_5,0.00042441380887210336,5
417,ell_5,0.0038619282828707495,5
418,ell_5,0.0017570208961179804,5
419,ell_5,0.0009872800598144968,5
420,ell_5,0.00047751342081728656,5
421,ell_5,0.0006144740568027179,5
422,ell_5,0.003361998574269761,5
423,ell_5,0.0013239144573558917,5
424,ell_5,0.0007633746391707153,5
425,ell_5,0.0017828526225695275,5
426,ell_5,0.0006181307610343035,5
427,ell_5,0.0039398305615784696,5
428,ell_5,0.0034997926413183407,5
429,ell_5,0.0008164448089922081,5
430,ell_5,0.0007171481003456906,5
431,ell_5,0.00014601538801444088,5
432,ell_5,0.0003624744377390324,5
433,ell_5,0.00040611759174324035,5
434,ell_5,0.0013212992942108425,5
435,ell_5,0.0009134527121574387,5
436,ell_5,0.0004042163209415617,5
437,ell_5,0.00094698886837372,5
438,ell_5,0.0017766561170174968,5
439,ell_5,0.0018089286671177807,5
440,ell_5,0.00025942881468821654,5
441,ell_5,0.0010702074509757642,5
442,ell_5,0.00039211138737352074,5
443,ell_5,0.0024396296651243944,5
444,ell_5,0.002220606654992879,5
445,ell_5,0.000578128863703904,5
446,ell_5,0.0006425100190803144,5
447,ell_5,0.0008199184893360817,5
448,ell_5,0.00019558280733600648,5
449,ell_5,0.0015515242459942092,5
450,ell_5,0.0009533126655285992,5
451,ell_5,0.002576941832275817,5
452,ell_5,0.0004924983932141057,5
453,ell_5,0.000722646533436491,5
454,ell_5,0.0003553127423556428,5
455,ell_5,0.0005310127974825907,5
456,ell_5,0.0004606474388197997,5
457,ell_5,0.0026306796544847176,5
458,ell_5,0.0006783131764543193,5
459,ell_5,0.0013097075149855564,5
460,ell_5,0.0008744611336406725,5
461,ell_5,0.0004295105736611711,5
462,ell_5,0.001036472327948662,5
463,ell_5,0.001915054264866754,5
464,ell_5,0.0004512452839141738,5
465,ell_5,0.0022654049437559253,5
466,ell_5,0.0006009079943939655,5
467,ell_5,0.0008057966630697817,5
468,ell_5,0.0018130486980527,5
469,ell_5,0.0006974770756416644,5
470,ell_5,0.0012220419400096943,5
471,ell_5,0.0009219268752816471,5
472,ell_5,0.001315159168314622,5
473,ell_5,0.00017655408994716014,5
474,ell_5,0.00027436878176484046,5
475,ell_5,0.0019410652073130557,5
476,ell_5,0.0027188484263760537,5
477,ell_5,0.0005723949411282139,5
478,ell_5,0.0009755446112860546,5
479,ell_5,0.0015011608304926643,5
480,ell_5,0.0020648082703458204,5
481,ell_5,0.00023417688652972623,5
482,ell_5,0.000583699546275566,5
483,ell_5,0.0009088272831495697,5
484,ell_5,0.002081264103695687,5
485,ell_5,0.00875134742954948,5
486,ell_5,0.0009881297262684366,5
487,ell_5,0.00038476647922050706,5
488,ell_5,0.0016360384743720154,5
489,ell_5,0.003411867942762151,5
490,ell_5,0.0012928829764855263,5
491,ell_5,0.000574155196150945,5
492,ell_5,0.0025519517196453366,5
493,ell_5,0.0020163718614506936,5
494,ell_5,0.0005218362790973806,5
495,ell_5,0.0016089853895458967,5
496,ell_5,0.002633399896434406,5
497,ell_5,0.003052543957933384,5
498,ell_5,0.0011244613412771823,5
499,ell_5,0.0008904749886945407,5
500,ell_5,0.003165409246885271,5
501,ell_5,0.0004503793240776489,5
502,ell_5,0.0016842607208975428,5
503,ell_5,0.00039631021293299126,5
504,ell_5,0.0027808713429065567,5
505,ell_5,0.0009646662243238698,5
506,ell_5,0.003271765940167826,5
507,ell_5,0.0017569748563937909,5
508,ell_5,0.00044569835468605647,5
509,ell_5,0.0037067870574215905,5
510,ell_5,0.0041019378427717855,5
511,ell_5,0.002401977815006771,5
512,ell_5,0.0006448052159669428,5
513,ell_5,0.000928348693002973,5
514,ell_5,0.0013321645058861952,5
515,ell_5,0.0006753629519834665,5
516,ell_5,0.004592114307500719,5
517,ell_5,0.0013309919227886536,5
518,ell_5,0.0001363929604920245,5
519,ell_5,0.0015557347525160291,5
520,ell_5,0.0008975713851881665,5
521,ell_5,0.0011168609739909483,5
522,ell_5,0.0008829981273664147,5
523,ell_5,0.002261663098103082,5
524,ell_5,0.0029043613363154233,5
525,ell_5,0.0014872158623621776,5
526,ell_5,0.000903945998790684,5
527,ell_5,0.0011472795482002393,5
528,ell_5,0.0012045944891120556,5
529,ell_5,0.0006240774882674743,5
530,ell_5,0.0018843938653430265,5
531,ell_5,0.0017134299025620423,5
532,ell_5,0.004066636663868515,5
533,ell_5,0.0032373112291138395,5
534,ell_5,0.000685177986210596,5
535,ell_5,0.0022857678175594266,5
536,ell_5,0.0005541613367893155,5
537,ell_5,0.0020692970789830028,5
538,ell_5,0.0007844063686770391,5
539,ell_5,0.0005230180593459588,5
540,ell_5,0.0014836415428799384,5
541,ell_5,0.0001395698049403936,5
542,ell_5,0.0002921998871017293,5
543,ell_5,0.001028878924296414,5
544,ell_5,0.0012667020435506704,5
545,ell_5,0.0008825042073582819,5
546,ell_5,0.0003351806142301897,5
547,ell_5,0.0006164055447344345,5
548,ell_5,0.0016216282795228603,5
549,ell_5,0.0018886999022943844,5
550,ell_5,0.00117056296459706,5
551,ell_5,0.0029919648687486014,5
552,ell_5,0.0016296754951233895,5
553,ell_5,0.0006521366000754815,5
554,ell_5,0.0009474905182079696,5
555,ell_5,0.0003860340765172873,5
556,ell_5,0.0010875767989073435,5
557,ell_5,0.0028867860471085086,5
558,ell_5,0.002051754665123417,5
559,ell_5,0.0036403169579608528,5
560,ell_5,0.0009306752308999809,5
561,ell_5,0.0034810818750136783,5
562,ell_5,0.001015945709631926,5
563,ell_5,0.0038486843381318734,5
564,ell_5,0.0011652992203382531,5
565,ell_5,0.002088087118414771,5
566,ell_5,0.003859559990702552,5
567,ell_5,0.001015845418688198,5
568,ell_5,0.0014122363101348586,5
569,ell_5,0.0033252805073104505,5
570,ell_5,0.001066157178999718,5
571,ell_5,0.0004121983833573037,5
572,ell_5,0.006585491272218007,5
573,ell_5,0.0008143636420876757,5
574,ell_5,0.0013464454691546998,5
575,ell_5,0.0029899857725482234,5
576,ell_5,0.000728817566869275,5
577,ell_5,0.000529495275212238,5
578,ell_5,0.0014527424732230848,5
579,ell_5,0.00028252229113257806,5
580,ell_5,0.0009418949129477782,5
581,ell_5,0.0014426680690281448,5
582,ell_5,0.000955521299600321,5
583,ell_5,0.0003449701245997896,5
584,ell_5,0.00424527100386883,5
585,ell_5,0.0012882617339734944,5
586,ell_5,0.0037261852446147086,5
587,ell_5,0.0009631311315127944,5
588,ell_5,0.0005865213014928104,5
589,ell_5,0.001470802293338517,5
590,ell_5,0.0009978359373899255,5
591,ell_5,0.0004622054115774658,5
592,ell_5,0.003843143688354088,5
593,ell_5,0.0007208293284047758,5
594,ell_5,0.0002720553299739366,5
595,ell_5,0.003431495378749252,5
596,ell_5,0.0007921732832120241,5
597,ell_5,0.0007292083242814679,5
598,ell_5,0.0002888502832511224,5
599,ell_5,0.004774152554873422,5
600,ell_5,0.00042268790889309017,5
601,ell_5,0.001242621024227231,5
602,ell_5,0.0024609797709307254,5
603,ell_5,0.0016616927968165426,5
604,ell_5,0.0011305902527239111,5
605,ell_5,0.00030395689112393606,5
606,ell_5,0.000620446080402012,5
607,ell_5,0.0013780970026638067,5
608,ell_5,0.0006317408840456431,5
609,ell_5,0.0013953577883390905,5
610,ell_5,0.0020459413890938347,5
611,ell_5,0.002561173628644864,5
612,ell_5,0.0004446444998787661,5
613,ell_5,0.006874233438410233,5
614,ell_5,0.002191194368977924,5
615,ell_5,0.0011842290481126087,5
616,ell_5,0.0028351435191767806,5
617,ell_5,0.007867886784688537,5
618,ell_5,0.0003751186933995241,5
619,ell_5,0.0009903005257970463,5
620,ell_5,0.00017688030211476135,5
621,ell_5,0.0013834557278213735,5
622,ell_5,0.0015884817518901488,5
623,ell_5,0.0011492776345390927,5
624,ell_5,0.000702462286921104,5
625,ell_5,0.00023012139165989697,5
626,ell_5,0.0015988589845926902,5
627,ell_5,0.003799277361483908,5
628,ell_5,0.0007390782545861034,5
629,ell_5,0.001686256927405748,5
630,ell_5,0.00033822221548687726,5
631,ell_5,0.0017095560970381899,5
632,ell_5,0.000865677757033224,5
633,ell_5,0.0006443771633083241,5
634,ell_5,0.0006454370340348952,5
635,ell_5,0.0008655189825486953,5
636,ell_5,0.0016102830098103248,5
637,ell_5,0.0004150869479884381,5
638,ell_5,0.0008630963300958471,5
639,ell_5,0.001147156040393816,5
640,ell_5,0.0004922502339776601,5
641,ell_5,0.004991794452432721,5
642,ell_5,0.0005990962013157361,5
643,ell_5,0.0006941367877300553,5
644,ell_5,0.0005421659918670106,5
645,ell_5,0.004999047344575218,5
646,ell_5,0.0018455687145536527,5
647,ell_5,0.0005605648675935787,5
648,ell_5,0.002873263640230896,5
649,ell_5,0.001392390771149433,5
650,ell_5,0.0014568346444900453,5
651,ell_5,0.0009002178642921509,5
652,ell_5,0.0006511146776907362,5
653,ell_5,0.0015537574718248895,5
654,ell_5,0.000766740787919523,5
655,ell_5,0.0050726724903914335,5
656,ell_5,0.0004295704209439791,5
657,ell_5,0.004052721828337235,5
658,ell_5,0.0010848136427942603,5
659,ell_5,0.0015064138323425552,5
660,ell_5,0.0023094040558947608,5
661,ell_5,0.0007162427433032836,5
662,ell_5,0.0023675650009980656,5
663,ell_5,0.00013593590503828735,5
664,ell_5,0.0006666245180097115,5
665,ell_5,0.0005662118642319828,5
666,ell_5,0.00043502946419219854,5
667,ell_5,0.0009985005483248305,5
668,ell_5,0.0016145612824399803,5
669,ell_5,0.0020804647209358134,5
670,ell_5,0.0014378726562823186,5
671,ell_5,0.0006962186759375061,5
672,ell_5,0.001593091461243806,5
673,ell_5,0.0013098227849081157,5
674,ell_5,0.002507555132958844,5
675,ell_5,0.0022078355706565945,5
676,ell_5,0.0012151219287301245,5
677,ell_5,0.0005784870538382293,5
678,ell_5,0.0007033526822993129,5
679,ell_5,0.0007638619543042404,5
680,ell_5,0.0009215025140623536,5
681,ell_5,0.0014694727096990574,5
682,ell_5,0.0021013979328857887,5
683,ell_5,0.0011383369016933155,5
684,ell_5,0.0012012505315572176,5
685,ell_5,0.0013299060989996447,5
686,ell_5,0.0007848513383590266,5
687,ell_5,0.0005656099839296278,5
688,ell_5,0.000291158634570184,5
689,ell_5,0.0006800042757417753,5
690,ell_5,0.0017314854056621576,5
691,ell_5,0.0006757947610535346,5
692,ell_5,0.0009804120500456711,5
693,ell_5,0.0017222099545776489,5
694,ell_5,0.0017986113422324632,5
695,ell_5,0.0004999920962186759,5
696,ell_5,0.002632965503012908,5
697,ell_5,0.002922219309125172,5
698,ell_5,0.00048026531303646953,5
699,ell_5,0.0006134808668306325,5
700,ell_5,0.0030750951381088086,5
701,ell_5,0.0010544090591431598,5
702,ell_5,0.00020081743555595128,5
703,ell_5,0.0003870188379356024,5
704,ell_5,0.0009713849846207064,5
705,ell_5,0.00046768007056207446,5
706,ell_5,0.0008519088656923227,5
707,ell_5,0.0012169895952138566,5
708,ell_5,0.0038200632371647738,5
709,ell_5,0.000939977030648522,5
710,ell_5,0.002796858248621623,5
711,ell_5,0.003719061766303761,5
712,ell_5,0.0037356096405259088,5
713,ell_5,0.0014892415569698985,5
714,ell_5,0.0002465555330203493,5
715,ell_5,0.001714502902458162,5
716,ell_5,0.0027433593339887454,5
717,ell_5,0.0011113879161172143,5
718,ell_5,0.00478808427839842,5
719,ell_5,0.002359217845387367,5
720,ell_5,0.0018683991509276876,5
721,ell_5,0.002827994667572458,5
722,ell_5,0.0015483025077113052,5
723,ell_5,0.0001614136254975144,5
724,ell_5,0.0007954495378754163,5
725,ell_5,0.0030900822704106232,5
726,ell_5,0.0006215059598643121,5
727,ell_5,0.0009917197608961688,5
728,ell_5,0.0005140648996242568,5
729,ell_5,0.004941166167552365,5
730,ell_5,0.0045524122596029,5
731,ell_5,0.0005847143610943469,5
732,ell_5,0.0013341597511329912,5
733,ell_5,0.0006880237338794856,5
734,ell_5,0.001939478271539586,5
735,ell_5,0.0017828438452763091,5
736,ell_5,0.002270108779377792,5
737,ell_5,0.0015465057816143868,5
738,ell_5,0.012413545539284452,5
739,ell_5,0.0005210674836156538,5
740,ell_5,0.00030179135131591894,5
741,ell_5,0.0008658800702008861,5
742,ell_5,0.0003382644412048018,5
743,ell_5,0.0003593327201896655,5
744,ell_5,0.000532278500267826,5
745,ell_5,0.0005670613211873246,5
746,ell_5,0.0005525390396565078,5
747,ell_5,0.0017950600112661232,5
748,ell_5,0.0007909757608341218,5
749,ell_5,0.0010272153871950377,5
750,ell_5,0.002425043622981609,5
751,ell_5,0.0006423674889649558,5
752,ell_5,0.000959662685554944,5
753,ell_5,0.00158894660224245,5
754,ell_5,0.00025087738955931665,5
755,ell_5,0.00017596659313821959,5
756,ell_5,0.001564172854073412,5
757,ell_5,0.0017578205501915015,5
758,ell_5,0.0061832214220841,5
759,ell_5,0.0013457334685314797,5
760,ell_5,0.002284746477196037,5
761,ell_5,0.0010141848421211846,5
762,ell_5,0.0015041757454867903,5
763,ell_5,0.0045008612478948445,5
764,ell_5,0.0002168106339542181,5
765,ell_5,0.0016509589477426698,5
766,ell_5,0.006546513890781166,5
767,ell_5,0.0014860040457255117,5
768,ell_5,0.0044411869156827126,5
769,ell_5,0.0007168372682488902,5
770,ell_5,0.0011558376256619843,5
771,ell_5,0.0012180887785154268,5
772,ell_5,0.00020116907205319808,5
773,ell_5,0.00046576271547719153,5
774,ell_5,0.0004931032129170111,5
775,ell_5,0.0022890025521011166,5
776,ell_5,0.002382584393185815,5
777,ell_5,0.001536784809081112,5
778,ell_5,0.002292735419332417,5
779,ell_5,0.001039919975239766,5
780,ell_5,0.003101880774943996,5
781,ell_5,0.0011942209493897209,5
782,ell_5,0.0012420391831290151,5
783,ell_5,0.0009588594122500977,5
784,ell_5,0.0020503769936706462,5
785,ell_5,0.000846626406788857,5
786,ell_5,0.002589871848759187,5
787,ell_5,0.00047938271213826886,5
788,ell_5,0.0004922986618913908,5
789,ell_5,0.0020552648030662344,5
790,ell_5,0.0011047597845822747,5
791,ell_5,0.0008247707257629513,5
792,ell_5,0.002416957407383308,5
793,ell_5,0.0007295365293400254,5
794,ell_5,0.0010103555413481038,5
795,ell_5,0.003632225891285472,5
796,ell_5,0.004062413154744987,5
797,ell_5,0.004171942946467088,5
798,ell_5,0.0009462605471208611,5
799,ell_5,0.00317410472902789,5
800,ell_5,0.0005550489512194926,5
801,ell_5,0.0005740383883201268,5
802,ell_5,0.0001808836289229944,5
803,ell_5,0.004521111429066133,5
804,ell_5,0.0005940922992335496,5
805,ell_5,0.0010716904157770655,5
806,ell_5,0.0005724692939251865,5
807,ell_5,0.002068027991610112,5
808,ell_5,0.000878057115984599,5
809,ell_5,0.000417533616712414,5
810,ell_5,0.001688420277650329,5
811,ell_5,0.000376619183135364,5
812,ell_5,0.0006068574938322108,5
813,ell_5,0.000219797634700318,5
814,ell_5,0.0003795749532899194,5
815,ell_5,0.0013679135588950191,5
816,ell_5,0.0002463097134898072,5
817,ell_5,0.00036260061440784066,5
818,ell_5,0.0011836088995634412,5
819,ell_5,0.0007676493517107008,5
820,ell_5,0.0058362741326502795,5
821,ell_5,0.005142711812416895,5
822,ell_5,0.0005922214300916781,5
823,ell_5,0.001851828238639928,5
824,ell_5,0.002159527265091049,5
825,ell_5,0.0007352683142863923,5
826,ell_5,0.00035844862461923126,5
827,ell_5,0.001174243997383069,5
828,ell_5,0.0010327103497080473,5
829,ell_5,0.0008368183107067114,5
830,ell_5,0.0016893043010820991,5
831,ell_5,0.0006504307832689907,5
832,ell_5,0.0004718308413617301,5
833,ell_5,0.001293988966997306,5
834,ell_5,0.001614845630926351,5
835,ell_5,0.00046261844309629206,5
836,ell_5,0.002491626679897418,5
837,ell_5,0.00028767565921867567,5
838,ell_5,0.0007467480199193542,5
839,ell_5,0.0009646947629790042,5
840,ell_5,0.0007128276045622323,5
841,ell_5,0.0007545867086653018,5
842,ell_5,0.005297965502089473,5
843,ell_5,0.0006003490891254092,5
844,ell_5,0.008359851564219364,5
845,ell_5,0.0016823047315210956,5
846,ell_5,0.0012764814214889003,5
847,ell_5,0.0017357777367154258,5
848,ell_5,0.00897466396894062,5
849,ell_5,0.0005355767316340609,5
850,ell_5,0.00048390288575547247,5
851,ell_5,0.0006482818887146543,5
852,ell_5,0.0012167432365016225,5
853,ell_5,0.00029815147794760166,5
854,ell_5,0.0012072374919511726,5
855,ell_5,0.0045965269166981645,5
856,ell_5,0.001338553035106838,5
857,ell_5,0.0009383004484992576,5
858,ell_5,0.0007232031852998774,5
859,ell_5,0.0024333591210614043,5
860,ell_5,0.0006125020895216587,5
861,ell_5,0.005194394326432972,5
862,ell_5,0.005568641295829999,5
863,ell_5,0.0014562489720085176,5
864,ell_5,0.001174980113796017,5
865,ell_5,0.0027047003777403863,5
866,ell_5,0.002847103310881575,5
867,ell_5,0.0006223018022112445,5
868,ell_5,0.0007781929226203917,5
869,ell_5,0.000411718813450377,5
870,ell_5,0.00164495864511325,5
871,ell_5,0.002021349990358677,5
872,ell_5,0.00040273471194903426,5
873,ell_5,0.0008239084740964508,5
874,ell_5,0.0004035964281246883,5
875,ell_5,0.000577771651655048,5
876,ell_5,0.0018427830234429897,5
877,ell_5,0.0006594676503184588,5
878,ell_5,0.0009322097170265372,5
879,ell_5,0.0003225858137893249,5
880,ell_5,0.0013772041437019012,5
881,ell_5,0.0011445878748777125,5
882,ell_5,0.0006618580933373458,5
883,ell_5,0.001019438367283973,5
884,ell_5,0.0013698471960479693,5
885,ell_5,0.0006178984066066561,5
886,ell_5,0.00036401990028901975,5
887,ell_5,0.005027499984767069,5
888,ell_5,0.0007145124405030825,5
889,ell_5,0.0010975223288301728,5
890,ell_5,0.002662152700768739,5
891,ell_5,0.019959544371461403,5
892,ell_5,0.0004381798368639807,5
893,ell_5,0.0016994846609132675,5
894,ell_5,0.0006732904046552323,5
895,ell_5,0.0007706130206407564,5
896,ell_5,0.0006665058759187196,5
897,ell_5,0.00048187974837597366,5
898,ell_5,0.0011473216247833587,5
899,ell_5,0.0003645327595901109,5
900,ell_5,0.002529215932726543,5
901,ell_5,0.001239199544211759,5
902,ell_5,0.0016626476004066395,5
903,ell_5,0.000816696612781526,5
904,ell_5,0.0008839985524161712,5
905,ell_5,0.0014925923159717033,5
906,ell_5,0.00046730309205787616,5
907,ell_5,0.0008905384011533423,5
908,ell_5,0.0005961711327668403,5
909,ell_5,0.0005815887157755913,5
910,ell_5,0.00021927967721402332,5
911,ell_5,0.003462270421548444,5
912,ell_5,0.0006847046448955295,5
913,ell_5,0.0030076653230576983,5
914,ell_5,0.0027884814112329203,5
915,ell_5,0.000423866610243956,5
916,ell_5,0.0004964533810591942,5
917,ell_5,0.009196892552529907,5
918,ell_5,0.0048124391098107976,5
919,ell_5,0.00115632686193577,5
920,ell_5,0.0014569741405281843,5
921,ell_5,0.0007159006856231588,5
922,ell_5,0.001675891839119034,5
923,ell_5,0.000668123510156503,5
924,ell_5,0.00023330242213348627,5
925,ell_5,0.0004119796451933653,5
926,ell_5,0.0012060342429998283,5
927,ell_5,0.0004797978090749596,5
928,ell_5,0.00112371630458137,5
929,ell_5,0.0005019445929151052,5
930,ell_5,0.0006341816543570707,5
931,ell_5,0.0023466658620276775,5
932,ell_5,0.0014454890852486724,5
933,ell_5,0.001176720999513063,5
934,ell_5,0.00239560179797908,5
935,ell_5,0.0017418541828179302,5
936,ell_5,0.003772409517018192,5
937,ell_5,0.0008208424267700609,5
938,ell_5,0.000840931822618173,5
939,ell_5,0.0004187739013471581,5
940,ell_5,0.0008413720890483046,5
941,ell_5,0.0025658228051733192,5
942,ell_5,0.0033550047670267967,5
943,ell_5,0.002556674595525037,5
944,ell_5,0.0002822702877860129,5
945,ell_5,0.0028206841548094152,5
946,ell_5,0.00027243598630090734,5
947,ell_5,0.0024325915067889073,5
948,ell_5,0.000883588053512425,5
949,ell_5,0.002080253881404755,5
950,ell_5,0.0004084052307640402,5
951,ell_5,0.00302647143996405,5
952,ell_5,0.00036732197355622976,5
953,ell_5,0.0006946823173910299,5
954,ell_5,0.0005336514285254515,5
955,ell_5,0.0002914273335669192,5
956,ell_5,0.0012790087291528163,5
957,ell_5,0.005029570474665598,5
958,ell_5,0.010014033621396011,5
959,ell_5,0.0012817007708154499,5
960,ell_5,0.002897384152464575,5
961,ell_5,0.001427806004970917,5
962,ell_5,0.001767506593690979,5
963,ell_5,0.0009018963945663374,5
964,ell_5,0.0013861426725578895,5
965,ell_5,0.0018229321154309129,5
966,ell_5,0.0007465411873231785,5
967,ell_5,0.0011145690785465871,5
968,ell_5,0.0011316980436291255,5
969,ell_5,0.002296958708678542,5
970,ell_5,0.0005054215508222005,5
971,ell_5,0.0011379512842812972,5
972,ell_5,0.005474317819314393,5
973,ell_5,0.0030093118024334484,5
974,ell_5,0.0034896677551886244,5
975,ell_5,0.001209260197535507,5
976,ell_5,0.0015330532643119399,5
977,ell_5,0.002643892404234401,5
978,ell_5,0.004131612295493391,5
979,ell_5,0.0002488713863056781,5
980,ell_5,0.0004139998149429697,5
981,ell_5,0.003380482918575495,5
982,ell_5,0.0009502328766331587,5
983,ell_5,0.0006928696879701531,5
984,ell_5,0.00043480157729373095,5
985,ell_5,0.0007606742501542453,5
986,ell_5,0.00038618755518896855,5
987,ell_5,0.006317595719638198,5
988,ell_5,0.0011647592949588113,5
989,ell_5,0.0011321323162253852,5
990,ell_5,0.0018982352402303695,5
991,ell_5,0.0025608504974893565,5
992,ell_5,0.0025273563076634734,5
993,ell_5,0.002799276101597269,5
