ML,NO.,Nucleophilic-HEA,Hydrophobic-BA,Acidic-CBEA,Cationic-ATAC,Aromatic-PEA,Amide-AAm,Glass (kPa)_max,selection_sheet,file,row_index,inferred_round
,7,0.0,0.4749385518910037,0.0,0.2827468472731347,0.24231460083585807,0.0,153.82873319179052,PRED,ML_ei&pred (1&2&3rounds)_20240408.xlsx,57,round1
,8,0.0,0.18978944460297642,0.0,0.360253550428691,0.4499570049683317,0.0,152.86624203821657,PRED,ML_ei&pred (1&2&3rounds)_20240408.xlsx,58,round1
,9,0.0,0.5501050144621554,0.0,0.06018156396831008,0.3098132536408657,0.07990016792866723,221.20311394196744,PRED,ML_ei&pred (1&2&3rounds)_20240408.xlsx,59,round1
,10,0.0,0.35127093436126383,0.0,0.3193809825462181,0.23922426542260788,0.09012381766990858,157.8485491861288,PRED,ML_ei&pred (1&2&3rounds)_20240408.xlsx,60,round1
GP-GP-2rd-pred,1,0.0,0.6500774895758523,0.0,0.009903284052116578,0.3400192263720315,0.0,152.9794762915782,PRED,ML_ei&pred (1&2&3rounds)_20240408.xlsx,61,round1
,2,0.0,0.6199326361010132,0.0,0.030074186330798912,0.34999317756818826,0.0,177.43807501769285,PRED,ML_ei&pred (1&2&3rounds)_20240408.xlsx,62,round1
,3,0.0,0.6100651329642471,0.0,0.03997199321789556,0.34996287381786156,0.0,196.4614295824487,PRED,ML_ei&pred (1&2&3rounds)_20240408.xlsx,63,round1
,4,0.0,0.6402880697187442,0.0,0.04991790454403562,0.30979402573722414,0.0,241.13234253361642,PRED,ML_ei&pred (1&2&3rounds)_20240408.xlsx,64,round1
,5,0.0,0.610219200084122,0.0,0.050019276625789845,0.3397615232900878,0.0,253.70134465675866,PRED,ML_ei&pred (1&2&3rounds)_20240408.xlsx,65,round1
,6,,,,,,,196.4614295824487,PRED,ML_ei&pred (1&2&3rounds)_20240408.xlsx,66,round1
,7,0.0,0.6060517709231227,0.0,0.04048352420304563,0.3534647048738314,0.0,206.70912951167728,PRED,ML_ei&pred (1&2&3rounds)_20240408.xlsx,67,round1
,8,,,,,,,253.70134465675866,PRED,ML_ei&pred (1&2&3rounds)_20240408.xlsx,68,round1
,9,,,,,,,241.13234253361642,PRED,ML_ei&pred (1&2&3rounds)_20240408.xlsx,69,round1
,10,0.0,0.629477516904649,0.0,0.060727362401018864,0.30979512069433035,0.0,281.6135881104034,PRED,ML_ei&pred (1&2&3rounds)_20240408.xlsx,70,round1
RFR-GP-3rd-pred,1,0.0,0.6097371466101064,0.0,0.08000005423721657,0.31026279915267724,0.0,229.69568294409058,PRED,ML_ei&pred (1&2&3rounds)_20240408.xlsx,71,round1
,2,0.0,0.5697701241069648,0.0,0.10015256785522626,0.330077308037806,0.0,206.65251238499647,PRED,ML_ei&pred (1&2&3rounds)_20240408.xlsx,72,round1
,3,0.0,0.5098447681119049,0.0,0.050193331659722146,0.4399619002283726,0.0,,PRED,ML_ei&pred (1&2&3rounds)_20240408.xlsx,73,round1
,4,0.0,0.539657245652324,0.0,0.06001198946971338,0.25011739945820494,0.15021336541975822,101.3446567586695,PRED,ML_ei&pred (1&2&3rounds)_20240408.xlsx,74,round1
,5,0.0,0.4255505410460293,0.0,0.1385728403353752,0.38646157877441417,0.04941503984418106,117.310686482661,PRED,ML_ei&pred (1&2&3rounds)_20240408.xlsx,75,round1
,6,0.021470921801020653,0.3327401978681413,0.02029533095585027,0.23174235660496248,0.3629444161878205,0.030806776582209573,193.5739561217268,PRED,ML_ei&pred (1&2&3rounds)_20240408.xlsx,76,round1
,7,0.0,0.29695967595683287,0.0,0.20782084610479792,0.2973125132243898,0.1979069647139796,155.07430997876858,PRED,ML_ei&pred (1&2&3rounds)_20240408.xlsx,77,round1
,8,0.009970656910408639,0.4098140035643566,0.020126289805429083,0.0,0.39997783426823935,0.16011121545156465,62.22222222222222,PRED,ML_ei&pred (1&2&3rounds)_20240408.xlsx,78,round1
,9,0.14839909282488428,0.3662071735437376,0.009875221837254046,0.07925387369964097,0.38582840431218046,0.010436233782305002,147.99716914366596,PRED,ML_ei&pred (1&2&3rounds)_20240408.xlsx,79,round1
,10,0.0,0.3026869124989193,0.0,0.1618195430236925,0.2628894011568846,0.27260414332050337,160.2830856334041,PRED,ML_ei&pred (1&2&3rounds)_20240408.xlsx,80,round1
GP-GP-3rd-pred,1,0.0,0.6097371466101064,0.0,0.08000005423721657,0.31026279915267724,0.0,229.69568294409058,PRED,ML_ei&pred (1&2&3rounds)_20240408.xlsx,81,round1
,2,0.0,0.59987425392149,0.0,0.07018454874162641,0.3299411973368838,0.0,225.3927813163482,PRED,ML_ei&pred (1&2&3rounds)_20240408.xlsx,82,round1
,3,0.0,0.6063188913985983,0.0,0.08081296353314583,0.31286814506825583,0.0,229.7523000707714,PRED,ML_ei&pred (1&2&3rounds)_20240408.xlsx,83,round1
,4,0.0,0.59987425392149,0.0,0.07018454874162641,0.3299411973368838,0.0,225.3927813163482,PRED,ML_ei&pred (1&2&3rounds)_20240408.xlsx,84,round1
,5,0.0,0.6398925234534203,0.0,0.07014122615059554,0.28996625039598395,0.0,235.47062986553433,PRED,ML_ei&pred (1&2&3rounds)_20240408.xlsx,85,round1
,6,0.0,0.6502067967256617,0.0,0.08003454420927895,0.2697586590650559,0.0,245.0955414012739,PRED,ML_ei&pred (1&2&3rounds)_20240408.xlsx,86,round1
,7,0.0,0.6664812891286024,0.0,0.08069229982169294,0.25282641104970216,0.0,232.07360226468506,PRED,ML_ei&pred (1&2&3rounds)_20240408.xlsx,87,round1
,8,0.0,0.6299155888485775,0.0,0.05005227827225272,0.32003213287917,0.0,200.08492569002124,PRED,ML_ei&pred (1&2&3rounds)_20240408.xlsx,88,round1
,9,0.0,0.6800268403861934,0.0,0.07016794018291524,0.24980521943088732,0.0,250.98372257607926,PRED,ML_ei&pred (1&2&3rounds)_20240408.xlsx,89,round1
,10,0.0,0.48440376314619743,0.0,0.06082922074785176,0.4547670161059549,0.0,199.1224345364473,PRED,ML_ei&pred (1&2&3rounds)_20240408.xlsx,90,round1
