family,group,file,height,width,free_cells,obstacles,obstacle_density,agent_count_generated
random_medium,maps_344_25_25_0.175,data/random_medium/maps_344_25_25_0.175/eval_map_38.npy,25,25,523,102,0.1632,22
random_medium,maps_344_25_25_0.175,data/random_medium/maps_344_25_25_0.175/eval_map_39.npy,25,25,522,103,0.1648,22
random_medium,maps_344_25_25_0.175,data/random_medium/maps_344_25_25_0.175/eval_map_4.npy,25,25,509,116,0.1856,22
random_medium,maps_344_25_25_0.175,data/random_medium/maps_344_25_25_0.175/eval_map_40.npy,25,25,523,102,0.1632,22
random_medium,maps_344_25_25_0.175,data/random_medium/maps_344_25_25_0.175/eval_map_41.npy,25,25,523,102,0.1632,22
random_medium,maps_344_25_25_0.175,data/random_medium/maps_344_25_25_0.175/eval_map_42.npy,25,25,530,95,0.152,22
random_medium,maps_344_25_25_0.175,data/random_medium/maps_344_25_25_0.175/eval_map_43.npy,25,25,505,120,0.192,22
random_medium,maps_344_25_25_0.175,data/random_medium/maps_344_25_25_0.175/eval_map_44.npy,25,25,505,120,0.192,22
random_medium,maps_344_25_25_0.175,data/random_medium/maps_344_25_25_0.175/eval_map_45.npy,25,25,508,117,0.1872,22
random_medium,maps_344_25_25_0.175,data/random_medium/maps_344_25_25_0.175/eval_map_46.npy,25,25,535,90,0.144,22
random_medium,maps_344_25_25_0.175,data/random_medium/maps_344_25_25_0.175/eval_map_47.npy,25,25,524,101,0.1616,22
random_medium,maps_344_25_25_0.175,data/random_medium/maps_344_25_25_0.175/eval_map_48.npy,25,25,541,84,0.1344,22
random_medium,maps_344_25_25_0.175,data/random_medium/maps_344_25_25_0.175/eval_map_49.npy,25,25,516,109,0.1744,22
random_medium,maps_344_25_25_0.175,data/random_medium/maps_344_25_25_0.175/eval_map_5.npy,25,25,512,113,0.1808,22
random_medium,maps_344_25_25_0.175,data/random_medium/maps_344_25_25_0.175/eval_map_50.npy,25,25,525,100,0.16,22
random_medium,maps_344_25_25_0.175,data/random_medium/maps_344_25_25_0.175/eval_map_51.npy,25,25,519,106,0.1696,22
random_medium,maps_344_25_25_0.175,data/random_medium/maps_344_25_25_0.175/eval_map_52.npy,25,25,499,126,0.2016,22
random_medium,maps_344_25_25_0.175,data/random_medium/maps_344_25_25_0.175/eval_map_53.npy,25,25,513,112,0.1792,22
random_medium,maps_344_25_25_0.175,data/random_medium/maps_344_25_25_0.175/eval_map_54.npy,25,25,508,117,0.1872,22
random_medium,maps_344_25_25_0.175,data/random_medium/maps_344_25_25_0.175/eval_map_55.npy,25,25,517,108,0.1728,22
random_medium,maps_344_25_25_0.175,data/random_medium/maps_344_25_25_0.175/eval_map_56.npy,25,25,507,118,0.1888,22
random_medium,maps_344_25_25_0.175,data/random_medium/maps_344_25_25_0.175/eval_map_57.npy,25,25,513,112,0.1792,22
random_medium,maps_344_25_25_0.175,data/random_medium/maps_344_25_25_0.175/eval_map_58.npy,25,25,507,118,0.1888,22
random_medium,maps_344_25_25_0.175,data/random_medium/maps_344_25_25_0.175/eval_map_59.npy,25,25,504,121,0.1936,22
random_medium,maps_344_25_25_0.175,data/random_medium/maps_344_25_25_0.175/eval_map_6.npy,25,25,516,109,0.1744,22
random_medium,maps_344_25_25_0.175,data/random_medium/maps_344_25_25_0.175/eval_map_60.npy,25,25,530,95,0.152,22
random_medium,maps_344_25_25_0.175,data/random_medium/maps_344_25_25_0.175/eval_map_61.npy,25,25,516,109,0.1744,22
random_medium,maps_344_25_25_0.175,data/random_medium/maps_344_25_25_0.175/eval_map_62.npy,25,25,516,109,0.1744,22
random_medium,maps_344_25_25_0.175,data/random_medium/maps_344_25_25_0.175/eval_map_63.npy,25,25,519,106,0.1696,22
random_medium,maps_344_25_25_0.175,data/random_medium/maps_344_25_25_0.175/eval_map_64.npy,25,25,517,108,0.1728,22
random_medium,maps_344_25_25_0.175,data/random_medium/maps_344_25_25_0.175/eval_map_65.npy,25,25,523,102,0.1632,22
random_medium,maps_344_25_25_0.175,data/random_medium/maps_344_25_25_0.175/eval_map_66.npy,25,25,520,105,0.168,22
random_medium,maps_344_25_25_0.175,data/random_medium/maps_344_25_25_0.175/eval_map_67.npy,25,25,530,95,0.152,22
random_medium,maps_344_25_25_0.175,data/random_medium/maps_344_25_25_0.175/eval_map_68.npy,25,25,507,118,0.1888,22
random_medium,maps_344_25_25_0.175,data/random_medium/maps_344_25_25_0.175/eval_map_69.npy,25,25,515,110,0.176,22
random_medium,maps_344_25_25_0.175,data/random_medium/maps_344_25_25_0.175/eval_map_7.npy,25,25,525,100,0.16,22
random_medium,maps_344_25_25_0.175,data/random_medium/maps_344_25_25_0.175/eval_map_70.npy,25,25,521,104,0.1664,22
random_medium,maps_344_25_25_0.175,data/random_medium/maps_344_25_25_0.175/eval_map_71.npy,25,25,521,104,0.1664,22
random_medium,maps_344_25_25_0.175,data/random_medium/maps_344_25_25_0.175/eval_map_72.npy,25,25,507,118,0.1888,22
random_medium,maps_344_25_25_0.175,data/random_medium/maps_344_25_25_0.175/eval_map_73.npy,25,25,514,111,0.1776,22
random_medium,maps_344_25_25_0.175,data/random_medium/maps_344_25_25_0.175/eval_map_74.npy,25,25,500,125,0.2,22
random_medium,maps_344_25_25_0.175,data/random_medium/maps_344_25_25_0.175/eval_map_75.npy,25,25,509,116,0.1856,22
random_medium,maps_344_25_25_0.175,data/random_medium/maps_344_25_25_0.175/eval_map_76.npy,25,25,538,87,0.1392,22
random_medium,maps_344_25_25_0.175,data/random_medium/maps_344_25_25_0.175/eval_map_77.npy,25,25,520,105,0.168,22
random_medium,maps_344_25_25_0.175,data/random_medium/maps_344_25_25_0.175/eval_map_78.npy,25,25,536,89,0.1424,22
random_medium,maps_344_25_25_0.175,data/random_medium/maps_344_25_25_0.175/eval_map_79.npy,25,25,514,111,0.1776,22
random_medium,maps_344_25_25_0.175,data/random_medium/maps_344_25_25_0.175/eval_map_8.npy,25,25,513,112,0.1792,22
random_medium,maps_344_25_25_0.175,data/random_medium/maps_344_25_25_0.175/eval_map_80.npy,25,25,517,108,0.1728,22
random_medium,maps_344_25_25_0.175,data/random_medium/maps_344_25_25_0.175/eval_map_81.npy,25,25,522,103,0.1648,22
random_medium,maps_344_25_25_0.175,data/random_medium/maps_344_25_25_0.175/eval_map_82.npy,25,25,525,100,0.16,22
random_medium,maps_344_25_25_0.175,data/random_medium/maps_344_25_25_0.175/eval_map_83.npy,25,25,528,97,0.1552,22
random_medium,maps_344_25_25_0.175,data/random_medium/maps_344_25_25_0.175/eval_map_84.npy,25,25,533,92,0.1472,22
random_medium,maps_344_25_25_0.175,data/random_medium/maps_344_25_25_0.175/eval_map_85.npy,25,25,522,103,0.1648,22
random_medium,maps_344_25_25_0.175,data/random_medium/maps_344_25_25_0.175/eval_map_86.npy,25,25,521,104,0.1664,22
random_medium,maps_344_25_25_0.175,data/random_medium/maps_344_25_25_0.175/eval_map_87.npy,25,25,536,89,0.1424,22
random_medium,maps_344_25_25_0.175,data/random_medium/maps_344_25_25_0.175/eval_map_88.npy,25,25,512,113,0.1808,22
random_medium,maps_344_25_25_0.175,data/random_medium/maps_344_25_25_0.175/eval_map_89.npy,25,25,522,103,0.1648,22
random_medium,maps_344_25_25_0.175,data/random_medium/maps_344_25_25_0.175/eval_map_9.npy,25,25,535,90,0.144,22
random_medium,maps_344_25_25_0.175,data/random_medium/maps_344_25_25_0.175/eval_map_90.npy,25,25,521,104,0.1664,22
random_medium,maps_344_25_25_0.175,data/random_medium/maps_344_25_25_0.175/eval_map_91.npy,25,25,531,94,0.1504,22
random_medium,maps_344_25_25_0.175,data/random_medium/maps_344_25_25_0.175/eval_map_92.npy,25,25,516,109,0.1744,22
random_medium,maps_344_25_25_0.175,data/random_medium/maps_344_25_25_0.175/eval_map_93.npy,25,25,517,108,0.1728,22
random_medium,maps_344_25_25_0.175,data/random_medium/maps_344_25_25_0.175/eval_map_94.npy,25,25,520,105,0.168,22
random_medium,maps_344_25_25_0.175,data/random_medium/maps_344_25_25_0.175/eval_map_95.npy,25,25,507,118,0.1888,22
random_medium,maps_344_25_25_0.175,data/random_medium/maps_344_25_25_0.175/eval_map_96.npy,25,25,526,99,0.1584,22
random_medium,maps_344_25_25_0.175,data/random_medium/maps_344_25_25_0.175/eval_map_97.npy,25,25,516,109,0.1744,22
random_medium,maps_344_25_25_0.175,data/random_medium/maps_344_25_25_0.175/eval_map_98.npy,25,25,509,116,0.1856,22
random_medium,maps_344_25_25_0.175,data/random_medium/maps_344_25_25_0.175/eval_map_99.npy,25,25,518,107,0.1712,22
random_medium,maps_375_25_25_0.175,data/random_medium/maps_375_25_25_0.175/eval_map_1.npy,25,25,506,119,0.1904,22
random_medium,maps_375_25_25_0.175,data/random_medium/maps_375_25_25_0.175/eval_map_10.npy,25,25,535,90,0.144,22
random_medium,maps_375_25_25_0.175,data/random_medium/maps_375_25_25_0.175/eval_map_100.npy,25,25,519,106,0.1696,22
random_medium,maps_375_25_25_0.175,data/random_medium/maps_375_25_25_0.175/eval_map_11.npy,25,25,521,104,0.1664,22
random_medium,maps_375_25_25_0.175,data/random_medium/maps_375_25_25_0.175/eval_map_12.npy,25,25,531,94,0.1504,22
random_medium,maps_375_25_25_0.175,data/random_medium/maps_375_25_25_0.175/eval_map_13.npy,25,25,510,115,0.184,22
random_medium,maps_375_25_25_0.175,data/random_medium/maps_375_25_25_0.175/eval_map_14.npy,25,25,494,131,0.2096,22
random_medium,maps_375_25_25_0.175,data/random_medium/maps_375_25_25_0.175/eval_map_15.npy,25,25,521,104,0.1664,22
random_medium,maps_375_25_25_0.175,data/random_medium/maps_375_25_25_0.175/eval_map_16.npy,25,25,520,105,0.168,22
random_medium,maps_375_25_25_0.175,data/random_medium/maps_375_25_25_0.175/eval_map_17.npy,25,25,516,109,0.1744,22
random_medium,maps_375_25_25_0.175,data/random_medium/maps_375_25_25_0.175/eval_map_18.npy,25,25,508,117,0.1872,22
random_medium,maps_375_25_25_0.175,data/random_medium/maps_375_25_25_0.175/eval_map_19.npy,25,25,505,120,0.192,22
random_medium,maps_375_25_25_0.175,data/random_medium/maps_375_25_25_0.175/eval_map_2.npy,25,25,510,115,0.184,22
random_medium,maps_375_25_25_0.175,data/random_medium/maps_375_25_25_0.175/eval_map_20.npy,25,25,498,127,0.2032,22
random_medium,maps_375_25_25_0.175,data/random_medium/maps_375_25_25_0.175/eval_map_21.npy,25,25,514,111,0.1776,22
random_medium,maps_375_25_25_0.175,data/random_medium/maps_375_25_25_0.175/eval_map_22.npy,25,25,514,111,0.1776,22
random_medium,maps_375_25_25_0.175,data/random_medium/maps_375_25_25_0.175/eval_map_23.npy,25,25,515,110,0.176,22
random_medium,maps_375_25_25_0.175,data/random_medium/maps_375_25_25_0.175/eval_map_24.npy,25,25,520,105,0.168,22
random_medium,maps_375_25_25_0.175,data/random_medium/maps_375_25_25_0.175/eval_map_25.npy,25,25,524,101,0.1616,22
random_medium,maps_375_25_25_0.175,data/random_medium/maps_375_25_25_0.175/eval_map_26.npy,25,25,510,115,0.184,22
random_medium,maps_375_25_25_0.175,data/random_medium/maps_375_25_25_0.175/eval_map_27.npy,25,25,510,115,0.184,22
random_medium,maps_375_25_25_0.175,data/random_medium/maps_375_25_25_0.175/eval_map_28.npy,25,25,524,101,0.1616,22
random_medium,maps_375_25_25_0.175,data/random_medium/maps_375_25_25_0.175/eval_map_29.npy,25,25,515,110,0.176,22
random_medium,maps_375_25_25_0.175,data/random_medium/maps_375_25_25_0.175/eval_map_3.npy,25,25,485,140,0.224,22
random_medium,maps_375_25_25_0.175,data/random_medium/maps_375_25_25_0.175/eval_map_30.npy,25,25,502,123,0.1968,22
random_medium,maps_375_25_25_0.175,data/random_medium/maps_375_25_25_0.175/eval_map_31.npy,25,25,526,99,0.1584,22
random_medium,maps_375_25_25_0.175,data/random_medium/maps_375_25_25_0.175/eval_map_32.npy,25,25,513,112,0.1792,22
random_medium,maps_375_25_25_0.175,data/random_medium/maps_375_25_25_0.175/eval_map_33.npy,25,25,509,116,0.1856,22
random_medium,maps_375_25_25_0.175,data/random_medium/maps_375_25_25_0.175/eval_map_34.npy,25,25,505,120,0.192,22
random_medium,maps_375_25_25_0.175,data/random_medium/maps_375_25_25_0.175/eval_map_35.npy,25,25,518,107,0.1712,22
random_medium,maps_375_25_25_0.175,data/random_medium/maps_375_25_25_0.175/eval_map_36.npy,25,25,508,117,0.1872,22
random_medium,maps_375_25_25_0.175,data/random_medium/maps_375_25_25_0.175/eval_map_37.npy,25,25,512,113,0.1808,22
random_medium,maps_375_25_25_0.175,data/random_medium/maps_375_25_25_0.175/eval_map_38.npy,25,25,523,102,0.1632,22
random_medium,maps_375_25_25_0.175,data/random_medium/maps_375_25_25_0.175/eval_map_39.npy,25,25,522,103,0.1648,22
random_medium,maps_375_25_25_0.175,data/random_medium/maps_375_25_25_0.175/eval_map_4.npy,25,25,509,116,0.1856,22
random_medium,maps_375_25_25_0.175,data/random_medium/maps_375_25_25_0.175/eval_map_40.npy,25,25,523,102,0.1632,22
random_medium,maps_375_25_25_0.175,data/random_medium/maps_375_25_25_0.175/eval_map_41.npy,25,25,523,102,0.1632,22
random_medium,maps_375_25_25_0.175,data/random_medium/maps_375_25_25_0.175/eval_map_42.npy,25,25,530,95,0.152,22
random_medium,maps_375_25_25_0.175,data/random_medium/maps_375_25_25_0.175/eval_map_43.npy,25,25,505,120,0.192,22
random_medium,maps_375_25_25_0.175,data/random_medium/maps_375_25_25_0.175/eval_map_44.npy,25,25,505,120,0.192,22
random_medium,maps_375_25_25_0.175,data/random_medium/maps_375_25_25_0.175/eval_map_45.npy,25,25,508,117,0.1872,22
random_medium,maps_375_25_25_0.175,data/random_medium/maps_375_25_25_0.175/eval_map_46.npy,25,25,535,90,0.144,22
random_medium,maps_375_25_25_0.175,data/random_medium/maps_375_25_25_0.175/eval_map_47.npy,25,25,524,101,0.1616,22
random_medium,maps_375_25_25_0.175,data/random_medium/maps_375_25_25_0.175/eval_map_48.npy,25,25,541,84,0.1344,22
random_medium,maps_375_25_25_0.175,data/random_medium/maps_375_25_25_0.175/eval_map_49.npy,25,25,516,109,0.1744,22
random_medium,maps_375_25_25_0.175,data/random_medium/maps_375_25_25_0.175/eval_map_5.npy,25,25,512,113,0.1808,22
random_medium,maps_375_25_25_0.175,data/random_medium/maps_375_25_25_0.175/eval_map_50.npy,25,25,525,100,0.16,22
random_medium,maps_375_25_25_0.175,data/random_medium/maps_375_25_25_0.175/eval_map_51.npy,25,25,519,106,0.1696,22
random_medium,maps_375_25_25_0.175,data/random_medium/maps_375_25_25_0.175/eval_map_52.npy,25,25,499,126,0.2016,22
random_medium,maps_375_25_25_0.175,data/random_medium/maps_375_25_25_0.175/eval_map_53.npy,25,25,513,112,0.1792,22
random_medium,maps_375_25_25_0.175,data/random_medium/maps_375_25_25_0.175/eval_map_54.npy,25,25,508,117,0.1872,22
random_medium,maps_375_25_25_0.175,data/random_medium/maps_375_25_25_0.175/eval_map_55.npy,25,25,517,108,0.1728,22
random_medium,maps_375_25_25_0.175,data/random_medium/maps_375_25_25_0.175/eval_map_56.npy,25,25,507,118,0.1888,22
random_medium,maps_375_25_25_0.175,data/random_medium/maps_375_25_25_0.175/eval_map_57.npy,25,25,513,112,0.1792,22
random_medium,maps_375_25_25_0.175,data/random_medium/maps_375_25_25_0.175/eval_map_58.npy,25,25,507,118,0.1888,22
random_medium,maps_375_25_25_0.175,data/random_medium/maps_375_25_25_0.175/eval_map_59.npy,25,25,504,121,0.1936,22
random_medium,maps_375_25_25_0.175,data/random_medium/maps_375_25_25_0.175/eval_map_6.npy,25,25,516,109,0.1744,22
random_medium,maps_375_25_25_0.175,data/random_medium/maps_375_25_25_0.175/eval_map_60.npy,25,25,530,95,0.152,22
random_medium,maps_375_25_25_0.175,data/random_medium/maps_375_25_25_0.175/eval_map_61.npy,25,25,516,109,0.1744,22
random_medium,maps_375_25_25_0.175,data/random_medium/maps_375_25_25_0.175/eval_map_62.npy,25,25,516,109,0.1744,22
random_medium,maps_375_25_25_0.175,data/random_medium/maps_375_25_25_0.175/eval_map_63.npy,25,25,519,106,0.1696,22
random_medium,maps_375_25_25_0.175,data/random_medium/maps_375_25_25_0.175/eval_map_64.npy,25,25,517,108,0.1728,22
random_medium,maps_375_25_25_0.175,data/random_medium/maps_375_25_25_0.175/eval_map_65.npy,25,25,523,102,0.1632,22
random_medium,maps_375_25_25_0.175,data/random_medium/maps_375_25_25_0.175/eval_map_66.npy,25,25,520,105,0.168,22
random_medium,maps_375_25_25_0.175,data/random_medium/maps_375_25_25_0.175/eval_map_67.npy,25,25,530,95,0.152,22
random_medium,maps_375_25_25_0.175,data/random_medium/maps_375_25_25_0.175/eval_map_68.npy,25,25,507,118,0.1888,22
random_medium,maps_375_25_25_0.175,data/random_medium/maps_375_25_25_0.175/eval_map_69.npy,25,25,515,110,0.176,22
random_medium,maps_375_25_25_0.175,data/random_medium/maps_375_25_25_0.175/eval_map_7.npy,25,25,525,100,0.16,22
random_medium,maps_375_25_25_0.175,data/random_medium/maps_375_25_25_0.175/eval_map_70.npy,25,25,521,104,0.1664,22
random_medium,maps_375_25_25_0.175,data/random_medium/maps_375_25_25_0.175/eval_map_71.npy,25,25,521,104,0.1664,22
random_medium,maps_375_25_25_0.175,data/random_medium/maps_375_25_25_0.175/eval_map_72.npy,25,25,507,118,0.1888,22
random_medium,maps_375_25_25_0.175,data/random_medium/maps_375_25_25_0.175/eval_map_73.npy,25,25,514,111,0.1776,22
random_medium,maps_375_25_25_0.175,data/random_medium/maps_375_25_25_0.175/eval_map_74.npy,25,25,500,125,0.2,22
random_medium,maps_375_25_25_0.175,data/random_medium/maps_375_25_25_0.175/eval_map_75.npy,25,25,509,116,0.1856,22
random_medium,maps_375_25_25_0.175,data/random_medium/maps_375_25_25_0.175/eval_map_76.npy,25,25,538,87,0.1392,22
random_medium,maps_375_25_25_0.175,data/random_medium/maps_375_25_25_0.175/eval_map_77.npy,25,25,520,105,0.168,22
random_medium,maps_375_25_25_0.175,data/random_medium/maps_375_25_25_0.175/eval_map_78.npy,25,25,536,89,0.1424,22
random_medium,maps_375_25_25_0.175,data/random_medium/maps_375_25_25_0.175/eval_map_79.npy,25,25,514,111,0.1776,22
random_medium,maps_375_25_25_0.175,data/random_medium/maps_375_25_25_0.175/eval_map_8.npy,25,25,513,112,0.1792,22
random_medium,maps_375_25_25_0.175,data/random_medium/maps_375_25_25_0.175/eval_map_80.npy,25,25,517,108,0.1728,22
random_medium,maps_375_25_25_0.175,data/random_medium/maps_375_25_25_0.175/eval_map_81.npy,25,25,522,103,0.1648,22
random_medium,maps_375_25_25_0.175,data/random_medium/maps_375_25_25_0.175/eval_map_82.npy,25,25,525,100,0.16,22
random_medium,maps_375_25_25_0.175,data/random_medium/maps_375_25_25_0.175/eval_map_83.npy,25,25,528,97,0.1552,22
random_medium,maps_375_25_25_0.175,data/random_medium/maps_375_25_25_0.175/eval_map_84.npy,25,25,533,92,0.1472,22
random_medium,maps_375_25_25_0.175,data/random_medium/maps_375_25_25_0.175/eval_map_85.npy,25,25,522,103,0.1648,22
random_medium,maps_375_25_25_0.175,data/random_medium/maps_375_25_25_0.175/eval_map_86.npy,25,25,521,104,0.1664,22
random_medium,maps_375_25_25_0.175,data/random_medium/maps_375_25_25_0.175/eval_map_87.npy,25,25,536,89,0.1424,22
random_medium,maps_375_25_25_0.175,data/random_medium/maps_375_25_25_0.175/eval_map_88.npy,25,25,512,113,0.1808,22
random_medium,maps_375_25_25_0.175,data/random_medium/maps_375_25_25_0.175/eval_map_89.npy,25,25,522,103,0.1648,22
random_medium,maps_375_25_25_0.175,data/random_medium/maps_375_25_25_0.175/eval_map_9.npy,25,25,500,125,0.2,22
random_medium,maps_375_25_25_0.175,data/random_medium/maps_375_25_25_0.175/eval_map_90.npy,25,25,521,104,0.1664,22
random_medium,maps_375_25_25_0.175,data/random_medium/maps_375_25_25_0.175/eval_map_91.npy,25,25,531,94,0.1504,22
random_medium,maps_375_25_25_0.175,data/random_medium/maps_375_25_25_0.175/eval_map_92.npy,25,25,516,109,0.1744,22
random_medium,maps_375_25_25_0.175,data/random_medium/maps_375_25_25_0.175/eval_map_93.npy,25,25,517,108,0.1728,22
random_medium,maps_375_25_25_0.175,data/random_medium/maps_375_25_25_0.175/eval_map_94.npy,25,25,520,105,0.168,22
random_medium,maps_375_25_25_0.175,data/random_medium/maps_375_25_25_0.175/eval_map_95.npy,25,25,507,118,0.1888,22
random_medium,maps_375_25_25_0.175,data/random_medium/maps_375_25_25_0.175/eval_map_96.npy,25,25,526,99,0.1584,22
random_medium,maps_375_25_25_0.175,data/random_medium/maps_375_25_25_0.175/eval_map_97.npy,25,25,516,109,0.1744,22
random_medium,maps_375_25_25_0.175,data/random_medium/maps_375_25_25_0.175/eval_map_98.npy,25,25,509,116,0.1856,22
random_medium,maps_375_25_25_0.175,data/random_medium/maps_375_25_25_0.175/eval_map_99.npy,25,25,518,107,0.1712,22
random_medium,maps_406_25_25_0.175,data/random_medium/maps_406_25_25_0.175/eval_map_1.npy,25,25,506,119,0.1904,22
random_medium,maps_406_25_25_0.175,data/random_medium/maps_406_25_25_0.175/eval_map_10.npy,25,25,535,90,0.144,22
random_medium,maps_406_25_25_0.175,data/random_medium/maps_406_25_25_0.175/eval_map_100.npy,25,25,509,116,0.1856,22
random_medium,maps_406_25_25_0.175,data/random_medium/maps_406_25_25_0.175/eval_map_11.npy,25,25,521,104,0.1664,22
random_medium,maps_406_25_25_0.175,data/random_medium/maps_406_25_25_0.175/eval_map_12.npy,25,25,531,94,0.1504,22
random_medium,maps_406_25_25_0.175,data/random_medium/maps_406_25_25_0.175/eval_map_13.npy,25,25,510,115,0.184,22
random_medium,maps_406_25_25_0.175,data/random_medium/maps_406_25_25_0.175/eval_map_14.npy,25,25,494,131,0.2096,22
random_medium,maps_406_25_25_0.175,data/random_medium/maps_406_25_25_0.175/eval_map_15.npy,25,25,521,104,0.1664,22
random_medium,maps_406_25_25_0.175,data/random_medium/maps_406_25_25_0.175/eval_map_16.npy,25,25,520,105,0.168,22
random_medium,maps_406_25_25_0.175,data/random_medium/maps_406_25_25_0.175/eval_map_17.npy,25,25,516,109,0.1744,22
random_medium,maps_406_25_25_0.175,data/random_medium/maps_406_25_25_0.175/eval_map_18.npy,25,25,508,117,0.1872,22
random_medium,maps_406_25_25_0.175,data/random_medium/maps_406_25_25_0.175/eval_map_19.npy,25,25,514,111,0.1776,22
random_medium,maps_406_25_25_0.175,data/random_medium/maps_406_25_25_0.175/eval_map_2.npy,25,25,510,115,0.184,22
random_medium,maps_406_25_25_0.175,data/random_medium/maps_406_25_25_0.175/eval_map_20.npy,25,25,505,120,0.192,22
random_medium,maps_406_25_25_0.175,data/random_medium/maps_406_25_25_0.175/eval_map_21.npy,25,25,498,127,0.2032,22
random_medium,maps_406_25_25_0.175,data/random_medium/maps_406_25_25_0.175/eval_map_22.npy,25,25,514,111,0.1776,22
random_medium,maps_406_25_25_0.175,data/random_medium/maps_406_25_25_0.175/eval_map_23.npy,25,25,514,111,0.1776,22
random_medium,maps_406_25_25_0.175,data/random_medium/maps_406_25_25_0.175/eval_map_24.npy,25,25,515,110,0.176,22
random_medium,maps_406_25_25_0.175,data/random_medium/maps_406_25_25_0.175/eval_map_25.npy,25,25,520,105,0.168,22
random_medium,maps_406_25_25_0.175,data/random_medium/maps_406_25_25_0.175/eval_map_26.npy,25,25,524,101,0.1616,22
random_medium,maps_406_25_25_0.175,data/random_medium/maps_406_25_25_0.175/eval_map_27.npy,25,25,510,115,0.184,22
random_medium,maps_406_25_25_0.175,data/random_medium/maps_406_25_25_0.175/eval_map_28.npy,25,25,510,115,0.184,22
random_medium,maps_406_25_25_0.175,data/random_medium/maps_406_25_25_0.175/eval_map_29.npy,25,25,524,101,0.1616,22
random_medium,maps_406_25_25_0.175,data/random_medium/maps_406_25_25_0.175/eval_map_3.npy,25,25,485,140,0.224,22
random_medium,maps_406_25_25_0.175,data/random_medium/maps_406_25_25_0.175/eval_map_30.npy,25,25,515,110,0.176,22
random_medium,maps_406_25_25_0.175,data/random_medium/maps_406_25_25_0.175/eval_map_31.npy,25,25,502,123,0.1968,22
random_medium,maps_406_25_25_0.175,data/random_medium/maps_406_25_25_0.175/eval_map_32.npy,25,25,526,99,0.1584,22
random_medium,maps_406_25_25_0.175,data/random_medium/maps_406_25_25_0.175/eval_map_33.npy,25,25,513,112,0.1792,22
random_medium,maps_406_25_25_0.175,data/random_medium/maps_406_25_25_0.175/eval_map_34.npy,25,25,509,116,0.1856,22
random_medium,maps_406_25_25_0.175,data/random_medium/maps_406_25_25_0.175/eval_map_35.npy,25,25,505,120,0.192,22
random_medium,maps_406_25_25_0.175,data/random_medium/maps_406_25_25_0.175/eval_map_36.npy,25,25,518,107,0.1712,22
random_medium,maps_406_25_25_0.175,data/random_medium/maps_406_25_25_0.175/eval_map_37.npy,25,25,518,107,0.1712,22
random_medium,maps_406_25_25_0.175,data/random_medium/maps_406_25_25_0.175/eval_map_38.npy,25,25,508,117,0.1872,22
random_medium,maps_406_25_25_0.175,data/random_medium/maps_406_25_25_0.175/eval_map_39.npy,25,25,512,113,0.1808,22
random_medium,maps_406_25_25_0.175,data/random_medium/maps_406_25_25_0.175/eval_map_4.npy,25,25,509,116,0.1856,22
random_medium,maps_406_25_25_0.175,data/random_medium/maps_406_25_25_0.175/eval_map_40.npy,25,25,523,102,0.1632,22
random_medium,maps_406_25_25_0.175,data/random_medium/maps_406_25_25_0.175/eval_map_41.npy,25,25,522,103,0.1648,22
random_medium,maps_406_25_25_0.175,data/random_medium/maps_406_25_25_0.175/eval_map_42.npy,25,25,523,102,0.1632,22
random_medium,maps_406_25_25_0.175,data/random_medium/maps_406_25_25_0.175/eval_map_43.npy,25,25,523,102,0.1632,22
random_medium,maps_406_25_25_0.175,data/random_medium/maps_406_25_25_0.175/eval_map_44.npy,25,25,530,95,0.152,22
random_medium,maps_406_25_25_0.175,data/random_medium/maps_406_25_25_0.175/eval_map_45.npy,25,25,505,120,0.192,22
random_medium,maps_406_25_25_0.175,data/random_medium/maps_406_25_25_0.175/eval_map_46.npy,25,25,505,120,0.192,22
random_medium,maps_406_25_25_0.175,data/random_medium/maps_406_25_25_0.175/eval_map_47.npy,25,25,508,117,0.1872,22
random_medium,maps_406_25_25_0.175,data/random_medium/maps_406_25_25_0.175/eval_map_48.npy,25,25,535,90,0.144,22
random_medium,maps_406_25_25_0.175,data/random_medium/maps_406_25_25_0.175/eval_map_49.npy,25,25,524,101,0.1616,22
random_medium,maps_406_25_25_0.175,data/random_medium/maps_406_25_25_0.175/eval_map_5.npy,25,25,512,113,0.1808,22
random_medium,maps_406_25_25_0.175,data/random_medium/maps_406_25_25_0.175/eval_map_50.npy,25,25,541,84,0.1344,22
random_medium,maps_406_25_25_0.175,data/random_medium/maps_406_25_25_0.175/eval_map_51.npy,25,25,516,109,0.1744,22
random_medium,maps_406_25_25_0.175,data/random_medium/maps_406_25_25_0.175/eval_map_52.npy,25,25,525,100,0.16,22
random_medium,maps_406_25_25_0.175,data/random_medium/maps_406_25_25_0.175/eval_map_53.npy,25,25,519,106,0.1696,22
random_medium,maps_406_25_25_0.175,data/random_medium/maps_406_25_25_0.175/eval_map_54.npy,25,25,499,126,0.2016,22
random_medium,maps_406_25_25_0.175,data/random_medium/maps_406_25_25_0.175/eval_map_55.npy,25,25,513,112,0.1792,22
random_medium,maps_406_25_25_0.175,data/random_medium/maps_406_25_25_0.175/eval_map_56.npy,25,25,508,117,0.1872,22
random_medium,maps_406_25_25_0.175,data/random_medium/maps_406_25_25_0.175/eval_map_57.npy,25,25,517,108,0.1728,22
