file,region,method,dataset_name,author,n_obs,start_min,end_max,unit,mean_period_years,region_label,method_label
data/glambie/input/7_svalbard/svalbard_gravimetry_Harig_Group_Harig_et_al.csv,svalbard,gravimetry,Harig_Group_Harig_et_al,Harig et al.,251,2002.25,2023.1666666666667,Gt,0.08333333333333363,Svalbard,Gravimetry
data/glambie/input/7_svalbard/svalbard_gravimetry_Jacob_2012_dmdt_Jacob_et_al.csv,svalbard,gravimetry,Jacob_2012_dmdt_Jacob_et_al,Jacob et al.,1,2003.0,2010.9166666666667,Gt,7.9166666666667425,Svalbard,Gravimetry
data/glambie/input/7_svalbard/svalbard_gravimetry_LEGOS-MAGELLIUM-bis_Pfeffer_et_al.csv,svalbard,gravimetry,LEGOS-MAGELLIUM-bis_Pfeffer_et_al,Pfeffer et al.,245,2002.25,2022.6666666666667,Gt,0.08333333333333365,Svalbard,Gravimetry
data/glambie/input/7_svalbard/svalbard_gravimetry_LEGOS-MAGELLIUM_Pfeffer_et_al.csv,svalbard,gravimetry,LEGOS-MAGELLIUM_Pfeffer_et_al,Pfeffer et al.,245,2002.25,2022.6666666666667,Gt,0.08333333333333365,Svalbard,Gravimetry
data/glambie/input/7_svalbard/svalbard_gravimetry_Sasgen_AWIarc_RL01_2_Sasgen_et_al.csv,svalbard,gravimetry,Sasgen_AWIarc_RL01_2_Sasgen_et_al,Sasgen et al.,248,2002.25,2022.9166666666667,Gt,0.08333333333333363,Svalbard,Gravimetry
data/glambie/input/7_svalbard/svalbard_gravimetry_Velicogna_Sutterley_et_al.csv,svalbard,gravimetry,Velicogna_Sutterley_et_al,Sutterley et al.,251,2002.25,2023.1666666666667,Gt,0.08333333333333363,Svalbard,Gravimetry
data/glambie/input/7_svalbard/svalbard_gravimetry_Wouters_Wouters_et_al.csv,svalbard,gravimetry,Wouters_Wouters_et_al,Wouters et al.,236,2002.1666666666667,2021.8333333333333,Gt,0.08333333333333269,Svalbard,Gravimetry
data/glambie/input/8_scandinavia/scandinavia_combined_DUS-combined_Dussaillant_et_al.csv,scandinavia,combined,DUS-combined_Dussaillant_et_al,Dussaillant et al.,25,1999.75,2024.75,mwe,1.0,Scandinavia,Hybrid / combined
data/glambie/input/8_scandinavia/scandinavia_combined_Huss_Huss_et_al.csv,scandinavia,combined,Huss_Huss_et_al,Huss et al.,31,1990.75,2021.75,mwe,1.0,Scandinavia,Hybrid / combined
data/glambie/input/8_scandinavia/scandinavia_demdiff_Andreassen_Andreassen_et_al.csv,scandinavia,demdiff,Andreassen_Andreassen_et_al,Andreassen et al.,1,2010.75,2019.75,m,9.0,Scandinavia,DEM differencing
data/glambie/input/8_scandinavia/scandinavia_demdiff_ETH_Hugonnet_et_al.csv,scandinavia,demdiff,ETH_Hugonnet_et_al,Hugonnet et al.,4,2000.0,2020.0,m,5.0,Scandinavia,DEM differencing
data/glambie/input/8_scandinavia/scandinavia_demdiff_Zheng et al._Zheng_et_al.csv,scandinavia,demdiff,Zheng et al._Zheng_et_al,Zheng et al.,1,2013.4166666666667,2020.6666666666667,m,7.25,Scandinavia,DEM differencing
data/glambie/input/8_scandinavia/scandinavia_glaciological_UZH_GlaciolSineWave_Zemp_et_al.csv,scandinavia,glaciological,UZH_GlaciolSineWave_Zemp_et_al,Zemp et al.,301,1999.6666666666667,2024.75,mwe,0.08333333333333308,Scandinavia,Glaciological
data/glambie/input/8_scandinavia/scandinavia_glaciological_WGMS-beta_WGMS.csv,scandinavia,glaciological,WGMS-beta_WGMS,WGMS,25,1999.75,2024.75,mwe,1.0,Scandinavia,Glaciological
data/glambie/input/8_scandinavia/scandinavia_gravimetry_Jacob_2012_dmdt_Jacob_et_al.csv,scandinavia,gravimetry,Jacob_2012_dmdt_Jacob_et_al,Jacob et al.,1,2003.0,2010.9166666666667,Gt,7.9166666666667425,Scandinavia,Gravimetry
data/glambie/input/8_scandinavia/scandinavia_gravimetry_Sasgen_AWIarc_RL01_2_Sasgen_et_al.csv,scandinavia,gravimetry,Sasgen_AWIarc_RL01_2_Sasgen_et_al,Sasgen et al.,248,2002.25,2022.9166666666667,Gt,0.08333333333333363,Scandinavia,Gravimetry
data/glambie/input/8_scandinavia/scandinavia_gravimetry_Wouters_Wouters_et_al.csv,scandinavia,gravimetry,Wouters_Wouters_et_al,Wouters et al.,236,2002.1666666666667,2021.8333333333333,Gt,0.08333333333333269,Scandinavia,Gravimetry
data/glambie/input/9_russian_arctic/russian_arctic_altimetry_Gardner2013_icesat_Gardner_et_al.csv,russian_arctic,altimetry,Gardner2013_icesat_Gardner_et_al,Gardner et al.,1,2003.75,2009.75,m,6.0,Russian Arctic,Altimetry
data/glambie/input/9_russian_arctic/russian_arctic_altimetry_Jakob_Gourmelen_Jakob_et_al.csv,russian_arctic,altimetry,Jakob_Gourmelen_Jakob_et_al,Jakob et al.,121,2010.5833333333333,2020.6666666666663,m,0.08333333333333083,Russian Arctic,Altimetry
data/glambie/input/9_russian_arctic/russian_arctic_altimetry_Tepes_Tepes_et_al.csv,russian_arctic,altimetry,Tepes_Tepes_et_al,Tepes et al.,1,2010.75,2017.6666666666667,m,6.9166666666667425,Russian Arctic,Altimetry
data/glambie/input/9_russian_arctic/russian_arctic_combined_ArcticInSituvGRACE_Box_et_al.csv,russian_arctic,combined,ArcticInSituvGRACE_Box_et_al,Box et al.,52,1970.75,2022.75,Gt,1.0,Russian Arctic,Hybrid / combined
data/glambie/input/9_russian_arctic/russian_arctic_combined_Box2018_Box_et_al.csv,russian_arctic,combined,Box2018_Box_et_al,Box et al.,13,2002.75,2015.75,Gt,1.0,Russian Arctic,Hybrid / combined
data/glambie/input/9_russian_arctic/russian_arctic_combined_DUS-combined_Dussaillant_et_al.csv,russian_arctic,combined,DUS-combined_Dussaillant_et_al,Dussaillant et al.,25,1999.75,2024.75,mwe,1.0,Russian Arctic,Hybrid / combined
data/glambie/input/9_russian_arctic/russian_arctic_combined_Huss_Huss_et_al.csv,russian_arctic,combined,Huss_Huss_et_al,Huss et al.,31,1990.75,2021.75,mwe,1.0,Russian Arctic,Hybrid / combined
data/glambie/input/9_russian_arctic/russian_arctic_demdiff_ETH_Hugonnet_et_al.csv,russian_arctic,demdiff,ETH_Hugonnet_et_al,Hugonnet et al.,4,2000.0,2020.0,m,5.0,Russian Arctic,DEM differencing
data/glambie/input/9_russian_arctic/russian_arctic_demdiff_FAU-GLACIER_Braun_et_al.csv,russian_arctic,demdiff,FAU-GLACIER_Braun_et_al,Braun et al.,1,2011.0,2016.9166666666667,m,5.9166666666667425,Russian Arctic,DEM differencing
data/glambie/input/9_russian_arctic/russian_arctic_demdiff_Zheng et al._Zheng_et_al.csv,russian_arctic,demdiff,Zheng et al._Zheng_et_al,Zheng et al.,1,2012.25,2021.5833333333333,m,9.333333333333258,Russian Arctic,DEM differencing
data/glambie/input/9_russian_arctic/russian_arctic_glaciological_UZH_GlaciolSineWave_Zemp_et_al.csv,russian_arctic,glaciological,UZH_GlaciolSineWave_Zemp_et_al,Zemp et al.,301,1999.6666666666667,2024.75,mwe,0.08333333333333308,Russian Arctic,Glaciological
data/glambie/input/9_russian_arctic/russian_arctic_glaciological_WGMS-beta_WGMS.csv,russian_arctic,glaciological,WGMS-beta_WGMS,WGMS,25,1999.75,2024.75,mwe,1.0,Russian Arctic,Glaciological
data/glambie/input/9_russian_arctic/russian_arctic_gravimetry_Harig_Group_Harig_et_al.csv,russian_arctic,gravimetry,Harig_Group_Harig_et_al,Harig et al.,251,2002.25,2023.1666666666667,Gt,0.08333333333333363,Russian Arctic,Gravimetry
data/glambie/input/9_russian_arctic/russian_arctic_gravimetry_Jacob_2012_dmdt_Jacob_et_al.csv,russian_arctic,gravimetry,Jacob_2012_dmdt_Jacob_et_al,Jacob et al.,1,2003.0,2010.9166666666667,Gt,7.9166666666667425,Russian Arctic,Gravimetry
data/glambie/input/9_russian_arctic/russian_arctic_gravimetry_LEGOS-MAGELLIUM-bis_Pfeffer_et_al.csv,russian_arctic,gravimetry,LEGOS-MAGELLIUM-bis_Pfeffer_et_al,Pfeffer et al.,245,2002.25,2022.6666666666667,Gt,0.08333333333333365,Russian Arctic,Gravimetry
data/glambie/input/9_russian_arctic/russian_arctic_gravimetry_LEGOS-MAGELLIUM_Pfeffer_et_al.csv,russian_arctic,gravimetry,LEGOS-MAGELLIUM_Pfeffer_et_al,Pfeffer et al.,245,2002.25,2022.6666666666667,Gt,0.08333333333333365,Russian Arctic,Gravimetry
data/glambie/input/9_russian_arctic/russian_arctic_gravimetry_Sasgen_AWIarc_RL01_2_Sasgen_et_al.csv,russian_arctic,gravimetry,Sasgen_AWIarc_RL01_2_Sasgen_et_al,Sasgen et al.,248,2002.25,2022.9166666666667,Gt,0.08333333333333363,Russian Arctic,Gravimetry
data/glambie/input/9_russian_arctic/russian_arctic_gravimetry_Velicogna_Sutterley_et_al.csv,russian_arctic,gravimetry,Velicogna_Sutterley_et_al,Sutterley et al.,251,2002.25,2023.1666666666667,Gt,0.08333333333333363,Russian Arctic,Gravimetry
data/glambie/input/9_russian_arctic/russian_arctic_gravimetry_Wouters_Wouters_et_al.csv,russian_arctic,gravimetry,Wouters_Wouters_et_al,Wouters et al.,236,2002.1666666666667,2021.8333333333333,Gt,0.08333333333333269,Russian Arctic,Gravimetry
