snapshot,Bus1_onshore_wind,Bus2_onshore_wind,Bus3_onshore_wind,Bus4_onshore_wind,Bus5_onshore_wind,Bus6_onshore_wind,Bus7_onshore_wind,Bus8_onshore_wind,Bus9_onshore_wind,Bus10_onshore_wind,Bus11_onshore_wind,Bus12_onshore_wind,Bus13_onshore_wind,Bus14_onshore_wind,Bus15_onshore_wind,Bus16_onshore_wind,Bus17_onshore_wind,Bus18_onshore_wind,Bus19_onshore_wind,Bus20_onshore_wind,Bus1_gas,Bus2_gas,Bus3_gas,Bus4_gas,Bus5_gas,Bus6_gas,Bus7_gas,Bus8_gas,Bus9_gas,Bus10_gas,Bus11_gas,Bus12_gas,Bus13_gas,Bus14_gas,Bus15_gas,Bus16_gas,Bus17_gas,Bus18_gas,Bus19_gas,Bus20_gas,Bus2_nuclear,Bus8_nuclear,Bus14_nuclear
83,1489.3415089210139,1598.7152729162501,4322.271029506698,1529.4177291844499,-0.0,135.317653522119,62.76497824777739,208.05311744797555,180.49742405928805,72.4539920512232,219.8188599189659,176.5721919663261,63.99643219728594,236.81963014889308,247.8694567092457,30.48412004679805,168.2110548299225,132.2653396401244,25.0,195.48335622855345,-0.0,-0.0,-0.0,-0.0,-0.0,571.3480415791242,370.4621124873813,701.0984903770199,337.2753218398854,793.4434683002587,686.1223846483288,399.3578407670862,302.7610585618012,707.7307142274171,653.4286719238086,664.5035840204937,685.6351733429728,337.0223258670452,479.23286427213634,357.93452976256486,-0.0,1200.0,1200.0
84,1514.0227794372192,1686.8596255983753,3094.8751751346736,1494.1204626568274,1082.4913134908045,56.23416935280315,65.05915623280686,194.3806612371688,52.15053861574295,114.48256717105714,209.33520834317204,183.7204722168446,148.7476358233511,156.09249610531782,102.00767664495496,106.838441170486,110.74995500672074,201.49327764695056,55.6093970200389,247.5294254344152,-0.0,-0.0,-0.0,-0.0,-0.0,571.3480415791242,370.4621124873813,701.0984903770199,337.2753218398854,793.4434683002587,686.1223846483288,399.3578407670862,302.7610585618012,707.7307142274171,653.4286719238086,664.5035840204937,685.6351733429728,337.0223258670452,479.23286427213634,357.93452976256486,-0.0,1200.0,1200.0
85,1846.8086366631642,1891.0830895202946,3487.4833372736457,1363.1253132960483,-0.0,93.76231459707435,25.0,215.3574115028716,25.0,91.41987693075549,191.08412183107208,170.2809126126195,118.81022198563545,197.2458607300481,194.30312776120064,32.949817593976604,158.08875623041595,166.6662494742445,83.25834866611446,120.59041078086979,-0.0,-0.0,-0.0,-0.0,-0.0,571.3480415791242,370.4621124873813,701.0984903770199,337.2753218398854,793.4434683002587,686.1223846483288,399.3578407670862,302.7610585618012,707.7307142274171,653.4286719238086,664.5035840204937,685.6351733429728,337.0223258670452,479.23286427213634,357.93452976256486,-0.0,1200.0,1200.0
86,2073.879754065359,2363.509366062426,3355.1269908558506,-0.0,-0.0,88.7500513092279,103.8777757467788,225.6993624185288,27.2446894456849,124.23494605623605,233.35977004409867,181.27247295346393,42.9484381729829,255.79544982859542,128.42221768008037,108.4918502617741,289.59722795029285,68.13131853375765,72.4620045881568,128.70051534606444,-0.0,-0.0,-0.0,-0.0,-0.0,571.3480415791242,370.4621124873813,701.0984903770199,337.2753218398854,793.4434683002587,686.1223846483288,399.3578407670862,302.7610585618012,707.7307142274171,653.4286719238086,664.5035840204937,685.6351733429728,337.0223258670452,479.23286427213634,357.93452976256486,-0.0,1200.0,1200.0
87,1972.9035048662615,2212.454984902487,3728.432410203743,-0.0,-0.0,25.174794253673902,80.8735499007198,245.8651528661999,158.35620180625932,192.08658578917914,246.6730413976529,147.1393429632133,119.6059772877173,266.2859261111372,117.2823283660082,25.0,203.50465729765267,109.28926667297995,60.0759779437747,197.77587979891464,-0.0,-0.0,-0.0,-0.0,-0.0,571.3480415791242,370.4621124873813,701.0984903770199,337.2753218398854,793.4434683002587,686.1223846483288,399.3578407670862,302.7610585618012,707.7307142274171,653.4286719238086,664.5035840204937,685.6351733429728,337.0223258670452,479.23286427213634,357.93452976256486,-0.0,1200.0,1200.0
88,1794.0896281291627,2013.077130746433,3482.61364886107,1659.685982396864,-0.0,153.93830441881502,240.39815865158235,210.8007977068225,60.57178846316685,86.81226762089304,168.0191498072572,120.05917744790939,141.9169469006427,210.2756999534331,160.11231008222336,141.90932801865773,209.2674023969733,120.36287459954255,38.7308241277582,237.34777802942824,-0.0,-0.0,-0.0,-0.0,-0.0,571.3480415791242,370.4621124873813,701.0984903770199,337.2753218398854,793.4434683002587,686.1223846483288,399.3578407670862,302.7610585618012,707.7307142274171,653.4286719238086,664.5035840204937,685.6351733429728,337.0223258670452,479.23286427213634,357.93452976256486,-0.0,1200.0,1200.0
89,1387.9377062525837,3172.445236221417,3203.0054392451243,1482.2037728838427,-0.0,119.92213816419276,219.87004376076925,232.1418819171099,210.4102183794325,205.35673978200688,289.4089863337786,147.83098753350936,184.4843035628762,220.8424356702532,127.58442188070335,46.758906895719704,209.0620737868763,224.36464821464006,123.02062447182155,307.60451220600993,-0.0,-0.0,-0.0,-0.0,-0.0,571.3480415791242,370.4621124873813,701.0984903770199,337.2753218398854,793.4434683002587,686.1223846483288,399.3578407670862,302.7610585618012,707.7307142274171,653.4286719238086,664.5035840204937,685.6351733429728,337.0223258670452,479.23286427213634,357.93452976256486,-0.0,1200.0,1200.0
90,3740.6346899885234,1460.5141375997748,3002.599829365759,1159.480613351133,-0.0,63.963084340924446,145.6153714937696,203.2245673512493,50.14934303099525,225.47899148480093,208.6995102217911,86.0927540112906,217.48404017992303,146.2946566905731,129.9917420066326,145.8252787654395,320.2041185925031,147.19760511654206,34.63931263434695,257.1359388390397,-0.0,-0.0,-0.0,-0.0,-0.0,571.3480415791242,370.4621124873813,701.0984903770199,337.2753218398854,793.4434683002587,686.1223846483288,399.3578407670862,302.7610585618012,707.7307142274171,653.4286719238086,664.5035840204937,685.6351733429728,337.0223258670452,479.23286427213634,357.93452976256486,-0.0,1200.0,1200.0
91,2836.717559472627,1717.4647414128458,3006.0142261226156,1724.585913618846,-0.0,77.0080616133464,302.60967604136744,92.28123768844284,85.07022384716075,164.7626936323558,207.89954155158256,37.83514644412295,98.9433933284168,200.47092798392816,141.84683882354955,160.03568148834094,305.54313915154285,42.67798202826595,148.30399582552602,212.11960536191805,-0.0,-0.0,-0.0,-0.0,-0.0,571.3480415791242,370.4621124873813,701.0984903770199,337.2753218398854,793.4434683002587,686.1223846483288,399.3578407670862,302.7610585618012,707.7307142274171,653.4286719238086,664.5035840204937,685.6351733429728,337.0223258670452,479.23286427213634,357.93452976256486,-0.0,1200.0,1200.0
92,1601.0082481668098,1915.2797866315423,3336.5828452917194,1643.2199791894411,590.693480320632,88.4158439307224,248.13718432069925,134.2134293345835,152.10550528251235,75.1490751356459,234.40834431511857,69.8244199704265,120.4031491634164,257.4310828851112,70.1273592193143,104.9396843861677,332.7537100834837,124.75262004052175,69.313931673894,173.6782940257302,-0.0,-0.0,-0.0,-0.0,-0.0,571.3480415791242,370.4621124873813,701.0984903770199,337.2753218398854,793.4434683002587,686.1223846483288,399.3578407670862,302.7610585618012,707.7307142274171,653.4286719238086,664.5035840204937,685.6351733429728,337.0223258670452,479.23286427213634,357.93452976256486,-0.0,1200.0,1200.0
93,1769.7861125536474,2050.00853008918,2850.162706580744,1185.8553882341475,-0.0,25.0,190.7595571417719,163.39658947198248,176.15746338224446,160.7201630326915,201.59134401092373,38.409671691248754,109.06760591922784,234.83951472188105,50.7672478601223,180.13481817910179,209.8084878520447,25.0,92.4163917101722,285.5444790954687,-0.0,-0.0,407.7960912213525,-0.0,-0.0,571.3480415791242,370.4621124873813,701.0984903770199,337.2753218398854,793.4434683002587,686.1223846483288,399.3578407670862,302.7610585618012,707.7307142274171,653.4286719238086,664.5035840204937,685.6351733429728,337.0223258670452,479.23286427213634,357.93452976256486,-0.0,1200.0,1200.0
94,1779.210689949694,1914.292698416924,3511.785283630963,1728.0787999014965,-0.0,75.09732261418866,88.694479937836,99.07128944197125,181.456992684499,264.9010639529327,227.6176070401855,41.25358586615771,170.7498538318209,223.0121519866701,25.0,175.28745426516883,226.95621197537287,140.1213628432541,67.76352583885145,173.1830140085782,-0.0,-0.0,-0.0,-0.0,-0.0,571.3480415791242,370.4621124873813,701.0984903770199,337.2753218398854,793.4434683002587,686.1223846483288,399.3578407670862,302.7610585618012,707.7307142274171,653.4286719238086,664.5035840204937,685.6351733429728,337.0223258670452,479.23286427213634,357.93452976256486,-0.0,1200.0,1200.0
95,1459.9648971833928,1907.1729823835221,3273.7973068426363,1532.8235948254555,986.3315901641545,60.2696909071628,333.43631734917113,178.29149727680786,142.94813293833823,206.71653887215425,183.66992320994586,68.8394417204152,215.5395241693343,191.2825340214209,34.21999242507075,146.27782721306784,129.3515610802894,57.29481254712465,127.29844173709859,298.60105418575125,-0.0,-0.0,-0.0,-0.0,-0.0,571.3480415791242,370.4621124873813,701.0984903770199,337.2753218398854,793.4434683002587,686.1223846483288,399.3578407670862,302.7610585618012,707.7307142274171,653.4286719238086,664.5035840204937,685.6351733429728,337.0223258670452,479.23286427213634,357.93452976256486,-0.0,1200.0,1200.0
96,1095.5375578225028,2598.038585345088,2971.558825548391,2726.512028384096,-0.0,52.4582202424065,153.0776679136058,213.61017872798516,139.40619738126225,164.3954442223309,127.60817675725875,39.168633322919,250.40462127179464,179.08501109378494,222.50348621977705,133.2218513529182,270.79161919046277,72.5966635129453,212.34639190089973,197.19910647445772,-0.0,-0.0,-0.0,-0.0,-0.0,571.3480415791242,370.4621124873813,701.0984903770199,337.2753218398854,793.4434683002587,686.1223846483288,399.3578407670862,302.7610585618012,707.7307142274171,653.4286719238086,664.5035840204937,685.6351733429728,337.0223258670452,479.23286427213634,357.93452976256486,-0.0,1200.0,1200.0
97,985.0006919777143,1292.0956068018027,2797.54989637007,1055.2677797572624,3362.900503106967,97.72742982579979,142.313236797809,187.0805441540515,124.89965992891275,194.1674781509844,165.03550250611147,67.72560053953875,204.9028630668906,135.0042826173666,138.53535015919036,95.187278355923,129.25588545212648,141.63968812523643,200.26738416308422,283.79972186491096,-0.0,-0.0,-0.0,-0.0,-0.0,571.3480415791242,370.4621124873813,701.0984903770199,337.2753218398854,793.4434683002587,686.1223846483288,399.3578407670862,302.7610585618012,707.7307142274171,653.4286719238086,664.5035840204937,685.6351733429728,337.0223258670452,479.23286427213634,357.93452976256486,-0.0,1200.0,1200.0
98,3790.7776587085336,1547.3940226394034,2851.961331690365,1204.6200178537424,-0.0,211.7739469888684,276.0525389484942,105.0794502055403,142.49876829405065,264.9138852162703,78.57301200886815,25.0,199.04356552438117,191.8428762233027,25.0,219.49077601854543,188.33260027390995,25.0,233.75876195853866,229.84261135622006,-0.0,-0.0,-0.0,-0.0,-0.0,571.3480415791242,370.4621124873813,701.0984903770199,337.2753218398854,793.4434683002587,686.1223846483288,399.3578407670862,302.7610585618012,707.7307142274171,653.4286719238086,664.5035840204937,685.6351733429728,337.0223258670452,479.23286427213634,357.93452976256486,-0.0,1200.0,1200.0
99,2690.6194285311244,1944.2161831132207,1781.171030871434,1497.224458001467,-0.0,164.67440781665965,345.5587360174653,180.67126796917324,85.37819280737435,252.0486193337254,130.30823092967188,106.8597570677971,227.4891553776802,166.67520260556196,25.0,131.2821380789089,111.85612484034189,25.0,220.50891439194083,179.63416729971516,-0.0,-0.0,714.3687545759647,-0.0,-0.0,571.3480415791242,370.4621124873813,701.0984903770199,337.2753218398854,793.4434683002587,686.1223846483288,399.3578407670862,302.7610585618012,707.7307142274171,653.4286719238086,664.5035840204937,685.6351733429728,337.0223258670452,479.23286427213634,357.93452976256486,-0.0,1200.0,1200.0
100,1712.68423457524,2027.139786995477,3642.389701812849,1649.4545056370644,-0.0,115.20857729480639,289.7686940492514,104.9433217564514,82.22214013912615,212.90544238298605,112.9075307370754,104.69719836509846,181.42922529922683,159.0514647780378,113.84866454957715,220.45791908532163,126.12733562337236,50.49288538052775,147.77867219183554,150.27725601792525,-0.0,-0.0,-0.0,-0.0,-0.0,571.3480415791242,370.4621124873813,701.0984903770199,337.2753218398854,793.4434683002587,686.1223846483288,399.3578407670862,302.7610585618012,707.7307142274171,653.4286719238086,664.5035840204937,685.6351733429728,337.0223258670452,479.23286427213634,357.93452976256486,-0.0,1200.0,1200.0
101,1745.0576552800144,1951.6506775900918,3045.103445560609,1668.6337639758704,238.9556346573238,183.6728202128522,244.13946723465034,73.2172369721747,133.76534771565736,204.9588152846699,94.65293045348515,73.24983120044976,329.2939577686443,97.3242613254891,124.4971286403873,207.20171563360782,102.43104949237416,136.29374145236739,193.7858074086665,148.37146782695677,-0.0,-0.0,-0.0,-0.0,-0.0,571.3480415791242,370.4621124873813,701.0984903770199,337.2753218398854,793.4434683002587,686.1223846483288,399.3578407670862,302.7610585618012,707.7307142274171,653.4286719238086,664.5035840204937,685.6351733429728,337.0223258670452,479.23286427213634,357.93452976256486,-0.0,1200.0,1200.0
102,1503.9556920076525,1789.5997868239676,1467.9035667633439,1493.5962101508865,1690.8977396068015,236.1735890370893,239.57994509181978,53.31774185977745,136.59001481955835,200.50308410368226,90.1375896693903,157.34534936379194,144.3732955431642,25.0,133.15170798524633,257.4237932780594,102.75288901795885,25.0,177.3146940778859,175.65396724768914,-0.0,-0.0,714.3687545759647,-0.0,-0.0,571.3480415791242,370.4621124873813,701.0984903770199,337.2753218398854,793.4434683002587,686.1223846483288,399.3578407670862,302.7610585618012,707.7307142274171,653.4286719238086,664.5035840204937,685.6351733429728,337.0223258670452,479.23286427213634,357.93452976256486,-0.0,1200.0,1200.0
103,4204.667260205618,1433.3386212325522,2358.863280802064,1105.808207800942,-0.0,223.23328600570105,245.05841932297133,64.27301134333204,133.71380610370645,169.17694934981046,25.0,182.11947670162564,232.24274659531886,158.854468867141,102.5346372755926,209.79610813802634,95.42398749973165,25.0,287.35343151701306,146.8214204404239,-0.0,-0.0,-0.0,-0.0,-0.0,571.3480415791242,370.4621124873813,701.0984903770199,337.2753218398854,793.4434683002587,686.1223846483288,399.3578407670862,302.7610585618012,707.7307142274171,653.4286719238086,664.5035840204937,685.6351733429728,337.0223258670452,479.23286427213634,357.93452976256486,-0.0,1200.0,1200.0
104,999.7166236035473,1317.171371914824,1761.736009633657,3851.549391704422,780.9548754498567,190.16850228692837,231.69520047786148,56.9923499826202,202.32642453745865,289.79658481264335,55.92823768936435,66.05452558124905,320.78501991696385,71.6940495186653,119.3694559418044,208.16455704347487,84.8245330766009,84.23420702147305,163.88421508717366,102.15755435912224,-0.0,-0.0,332.15443475674783,-0.0,-0.0,571.3480415791242,370.4621124873813,701.0984903770199,337.2753218398854,793.4434683002587,686.1223846483288,399.3578407670862,302.7610585618012,707.7307142274171,653.4286719238086,664.5035840204937,685.6351733429728,337.0223258670452,479.23286427213634,357.93452976256486,-0.0,1200.0,1200.0
105,1151.8426521248225,1825.751355312783,1384.814116813395,1293.869099499206,2509.5130068111985,164.18487167000475,198.18047976773684,83.5904842410605,226.0083888424653,185.3077263298353,83.59945504578049,119.56847592663709,214.9701968125064,45.36518657642205,152.9465243356973,259.2817895483673,144.61617327086896,144.05863770276815,269.6408838848409,112.8614277030121,-0.0,-0.0,714.3687545759647,-0.0,-0.0,571.3480415791242,370.4621124873813,701.0984903770199,337.2753218398854,793.4434683002587,686.1223846483288,399.3578407670862,302.7610585618012,707.7307142274171,653.4286719238086,664.5035840204937,685.6351733429728,337.0223258670452,479.23286427213634,357.93452976256486,-0.0,1200.0,1200.0
106,1572.5304134939354,1697.3180401763639,3060.085882495533,1522.6444442862844,1295.3956396901926,239.7356993798555,178.9317583896658,83.46074187153515,192.76108009979725,253.51513140642717,84.1487616773652,130.34561934999132,198.69270726417702,117.43616225090236,152.06157297117383,235.8492609435223,39.4814748535603,186.92208162155754,269.14157708589414,115.0190693631059,-0.0,-0.0,-0.0,-0.0,-0.0,571.3480415791242,370.4621124873813,701.0984903770199,337.2753218398854,793.4434683002587,686.1223846483288,399.3578407670862,302.7610585618012,707.7307142274171,653.4286719238086,664.5035840204937,685.6351733429728,337.0223258670452,479.23286427213634,357.93452976256486,-0.0,1200.0,1200.0
107,1816.2398123735902,1853.645441844998,3348.243981419031,1827.2129239405365,161.82764227462303,231.55225354863916,159.6565846355754,77.63240921773246,271.44811013245914,258.99214762699626,25.0,132.48054595892532,182.57128412221255,58.939815096119595,48.06675986730065,229.75025866083078,98.7763872786884,114.710321592959,313.82875665725106,25.0,-0.0,-0.0,-0.0,-0.0,-0.0,571.3480415791242,370.4621124873813,701.0984903770199,337.2753218398854,793.4434683002587,686.1223846483288,399.3578407670862,302.7610585618012,707.7307142274171,653.4286719238086,664.5035840204937,685.6351733429728,337.0223258670452,479.23286427213634,357.93452976256486,32.80195257828609,1200.0,1200.0
108,1818.5920937934925,1855.5937766490047,1978.682011429371,1717.3772797830711,435.3642985600245,262.2922718099651,113.86350152542126,103.01447887436869,148.6426089951346,222.36669114891455,138.8723803708964,230.95607466584943,182.53253198781698,128.93092331938703,158.60247893073725,230.80644765603395,143.0792243257314,128.5307041127505,198.08177468855365,116.73923645660179,-0.0,-0.0,714.3687545759647,-0.0,-0.0,571.3480415791242,370.4621124873813,701.0984903770199,337.2753218398854,793.4434683002587,686.1223846483288,399.3578407670862,302.7610585618012,707.7307142274171,653.4286719238086,664.5035840204937,685.6351733429728,337.0223258670452,479.23286427213634,357.93452976256486,-0.0,1200.0,1200.0
109,1529.6396762869194,1597.8475492274963,2874.573377049628,1482.0909916582264,1506.1129598538566,253.41917394456704,126.26816231250221,145.94338370347995,202.93977502783562,139.8873974545636,34.523421941826854,188.90511298117298,250.363766546981,105.8524046335783,138.12860718433996,122.6687623928608,52.486520878971454,218.05101551144048,248.85055324154925,38.028331251866604,-0.0,-0.0,-0.0,-0.0,-0.0,571.3480415791242,370.4621124873813,701.0984903770199,337.2753218398854,793.4434683002587,686.1223846483288,399.3578407670862,302.7610585618012,707.7307142274171,653.4286719238086,664.5035840204937,685.6351733429728,337.0223258670452,479.23286427213634,357.93452976256486,-0.0,1200.0,1200.0
110,1243.5019581533427,1750.055159713768,2576.3684600074134,1183.9942659545316,2437.2204074711167,276.64622155092957,44.6134971362986,140.56977828626094,182.2616549514294,170.4129275944864,130.1816385497916,193.38618641962265,60.5803760102107,109.94399124415311,199.37198316669512,228.2732874680333,39.8398028205431,77.88872915762076,320.55588960106684,25.0,-0.0,-0.0,-0.0,-0.0,-0.0,571.3480415791242,370.4621124873813,701.0984903770199,337.2753218398854,793.4434683002587,686.1223846483288,399.3578407670862,302.7610585618012,707.7307142274171,653.4286719238086,664.5035840204937,685.6351733429728,337.0223258670452,479.23286427213634,357.93452976256486,-0.0,1200.0,1200.0
111,1073.2656688947795,1253.4233983720696,2375.692696705153,1048.1033295250322,3500.2807559541134,198.238159693645,113.77259985695,26.8146447777607,128.71642050243065,137.76953418738856,108.48891354654106,113.15454011957934,236.8186343702081,25.0,348.8687773078221,211.12972364011534,63.477754450926156,162.48638550232087,167.55342163745323,25.0,-0.0,-0.0,-0.0,-0.0,-0.0,571.3480415791242,370.4621124873813,701.0984903770199,337.2753218398854,793.4434683002587,686.1223846483288,399.3578407670862,302.7610585618012,707.7307142274171,653.4286719238086,664.5035840204937,685.6351733429728,337.0223258670452,479.23286427213634,357.93452976256486,-0.0,1200.0,1200.0
112,1373.9746085762476,1371.9155260516145,2571.6531386850525,1326.9734972479803,2470.5798151577333,290.00549731606174,59.39607774664925,25.0,220.2210756657484,82.79624835662145,61.659514798449095,250.42224196047664,77.6931857808639,142.86883637841498,225.852927793478,119.05492783151145,134.9538569047557,201.2488112839824,112.55075969093164,25.0,-0.0,-0.0,-0.0,-0.0,-0.0,571.3480415791242,370.4621124873813,701.0984903770199,337.2753218398854,793.4434683002587,686.1223846483288,399.3578407670862,302.7610585618012,707.7307142274171,653.4286719238086,664.5035840204937,685.6351733429728,337.0223258670452,479.23286427213634,357.93452976256486,-0.0,1200.0,1200.0
113,1721.6798719592389,2442.233898565445,3059.825810947827,1653.769892927392,-0.0,231.47572188964511,44.71301376584355,166.82442608813554,218.89870910612905,133.69908983939365,190.84471339684814,160.44015914917995,124.3275902976706,100.9297795112894,198.37600119400705,146.61824493689346,88.31017768977429,223.0604439038496,85.28105192592331,25.0,-0.0,-0.0,-0.0,-0.0,-0.0,571.3480415791242,370.4621124873813,701.0984903770199,337.2753218398854,793.4434683002587,686.1223846483288,399.3578407670862,302.7610585618012,707.7307142274171,653.4286719238086,664.5035840204937,685.6351733429728,337.0223258670452,479.23286427213634,357.93452976256486,-0.0,1200.0,1200.0
114,2032.5032319800714,1932.6333654133032,3417.4524692156974,1110.5922676218133,-0.0,321.2002276132984,101.08677268118805,62.415288916848795,299.5943983039647,48.7640476579835,51.58892196881715,227.5146927529229,105.24610452744875,76.40359508493066,265.26822039912946,145.59065092156834,56.29525296984725,182.83720330664516,204.23399292641335,40.742090590966,-0.0,-0.0,-0.0,-0.0,-0.0,571.3480415791242,370.4621124873813,701.0984903770199,337.2753218398854,793.4434683002587,686.1223846483288,399.3578407670862,302.7610585618012,707.7307142274171,653.4286719238086,664.5035840204937,685.6351733429728,337.0223258670452,479.23286427213634,357.93452976256486,-0.0,1200.0,1200.0
115,1865.4650458312635,1967.6085064109157,3379.547685695564,1379.7803327369247,-0.0,177.29473916020885,155.20084138514258,130.60670725392683,252.72723091655936,158.29079642661338,167.295586614949,238.81732274698862,145.71064329683875,110.28341009917534,246.87434675167665,129.62017189146195,112.8188410262168,216.45905661302874,63.3372805983041,176.68808371710122,-0.0,-0.0,-0.0,-0.0,-0.0,571.3480415791242,370.4621124873813,701.0984903770199,337.2753218398854,793.4434683002587,686.1223846483288,399.3578407670862,302.7610585618012,707.7307142274171,653.4286719238086,664.5035840204937,685.6351733429728,337.0223258670452,479.23286427213634,357.93452976256486,-0.0,1200.0,1200.0
116,1710.2221131145282,1715.9818289159148,3898.9202095121395,1572.594357875641,-0.0,291.473242127275,126.48104003220209,94.60943336063255,165.6327837947855,68.02177272844264,182.0820489329247,291.71752248765495,26.7136290698577,25.0,245.66211249208075,142.1356922080231,40.6668950509416,95.26665084809125,127.60580937508131,57.167601251051806,-0.0,-0.0,-0.0,-0.0,-0.0,571.3480415791242,370.4621124873813,701.0984903770199,337.2753218398854,793.4434683002587,686.1223846483288,399.3578407670862,302.7610585618012,707.7307142274171,653.4286719238086,664.5035840204937,685.6351733429728,337.0223258670452,479.23286427213634,357.93452976256486,-0.0,1200.0,1200.0
117,1336.6730844407193,1375.9487575503354,2664.8349864999936,3707.480002422953,-0.0,206.2555196899115,25.0,74.21574997545655,303.6911874085023,94.98448366329445,109.64269206666954,155.31396337723766,121.04600581548695,143.00905270427506,255.22963582693887,186.66386230288657,138.2316445498706,190.14134443806174,156.89980387343655,98.2897270858559,-0.0,-0.0,-0.0,-0.0,-0.0,571.3480415791242,370.4621124873813,701.0984903770199,337.2753218398854,793.4434683002587,686.1223846483288,399.3578407670862,302.7610585618012,707.7307142274171,653.4286719238086,664.5035840204937,685.6351733429728,337.0223258670452,479.23286427213634,357.93452976256486,-0.0,1200.0,1200.0
118,1220.8237471024936,1323.7818035135483,2732.284850323521,1355.7995589431298,2493.815997201008,154.42598742128467,25.80008150390375,202.2639933321801,264.8040056078922,94.2358201130709,224.07205343438454,65.2502672089986,191.6473159755083,81.8837565953585,326.25109217477177,159.62574535867884,134.01238465124877,247.4484816043302,133.44362449101735,116.73681131997775,-0.0,-0.0,-0.0,-0.0,-0.0,571.3480415791242,370.4621124873813,701.0984903770199,337.2753218398854,793.4434683002587,686.1223846483288,399.3578407670862,302.7610585618012,707.7307142274171,653.4286719238086,664.5035840204937,685.6351733429728,337.0223258670452,479.23286427213634,357.93452976256486,-0.0,1200.0,1200.0
119,1453.0233323006985,3021.276577768994,2974.9915999658547,1525.25978547348,-0.0,152.6031451642218,122.19128835643204,223.45523128563866,224.4078338025336,63.851920527772094,153.12097855758114,219.39213071337167,25.0,76.87107754968176,163.75646667260747,31.3734638259648,108.4332169026,175.68729321989346,135.19137563240778,111.781142182089,-0.0,-0.0,-0.0,-0.0,-0.0,571.3480415791242,370.4621124873813,701.0984903770199,337.2753218398854,793.4434683002587,686.1223846483288,399.3578407670862,302.7610585618012,707.7307142274171,653.4286719238086,664.5035840204937,685.6351733429728,337.0223258670452,479.23286427213634,357.93452976256486,-0.0,1200.0,1200.0
120,1830.4166425082115,1833.6050722333791,3292.317349398125,1756.56502395426,-0.0,149.97483338867025,27.5916098147858,166.17610777324654,174.5052454609477,104.5124373829532,190.87931858177694,292.8381076059472,89.08512126089505,79.66312248301826,239.27023315948315,120.73341651233405,92.72771888627534,226.08916857736105,115.58356010553435,110.88297666921714,-0.0,-0.0,-0.0,-0.0,-0.0,571.3480415791242,370.4621124873813,701.0984903770199,337.2753218398854,793.4434683002587,686.1223846483288,399.3578407670862,302.7610585618012,707.7307142274171,653.4286719238086,664.5035840204937,685.6351733429728,337.0223258670452,479.23286427213634,357.93452976256486,-0.0,1200.0,1200.0
121,2120.303624365941,2156.076399798464,3699.8122146768565,-0.0,-0.0,176.03373573290014,68.70424333393076,73.93635342704411,127.57402380159874,51.504586915308394,199.68425000317168,256.1788719393405,43.41909025689405,222.56130239488294,163.07460619094005,150.08681265258656,101.50317726499316,242.16813100834375,159.99157274222924,65.31447933207585,-0.0,-0.0,-0.0,-0.0,-0.0,571.3480415791242,370.4621124873813,701.0984903770199,337.2753218398854,793.4434683002587,686.1223846483288,399.3578407670862,302.7610585618012,707.7307142274171,653.4286719238086,664.5035840204937,685.6351733429728,337.0223258670452,479.23286427213634,357.93452976256486,-0.0,1200.0,1200.0
122,2088.7443486398797,2217.6404404795576,3638.5976676953615,-0.0,-0.0,169.6913677622999,112.24230785484531,183.4539166044232,146.07468525057334,120.57647324632835,189.34731543243853,195.1336249142417,96.39208758563775,146.2268638534296,229.63166531962295,98.49094431663305,183.85240919054155,197.80312995174415,41.231319347002405,208.51292723398333,-0.0,-0.0,-0.0,-0.0,-0.0,571.3480415791242,370.4621124873813,701.0984903770199,337.2753218398854,793.4434683002587,686.1223846483288,399.3578407670862,302.7610585618012,707.7307142274171,653.4286719238086,664.5035840204937,685.6351733429728,337.0223258670452,479.23286427213634,357.93452976256486,-0.0,1200.0,1200.0
123,1774.0857173290344,1825.6947843712153,3321.286195274391,1824.7182940530442,-0.0,103.73456708114625,42.6015674061118,236.26032078224137,207.92952134924968,25.0,244.9564583288269,149.70462625202174,76.3278975633022,264.51360340366585,147.21181159772584,130.81154636471825,229.6741217771302,217.09203080885365,49.17866957175255,237.5310068285165,-0.0,-0.0,-0.0,-0.0,-0.0,571.3480415791242,370.4621124873813,701.0984903770199,337.2753218398854,793.4434683002587,686.1223846483288,399.3578407670862,302.7610585618012,707.7307142274171,653.4286719238086,664.5035840204937,685.6351733429728,337.0223258670452,479.23286427213634,357.93452976256486,-0.0,1200.0,1200.0
124,2687.514793009843,1659.1921327365997,2971.5252171554994,1606.3336987747355,-0.0,120.4692377809461,103.8999917831081,147.12136768903156,236.4495291926714,91.72709960201774,251.21363466900348,203.7293235306447,45.256031401833404,170.31920071912697,162.59253187818015,175.6549758866972,147.06126400180943,152.74644922899685,40.09071291803015,74.30681366549274,-0.0,-0.0,-0.0,-0.0,-0.0,571.3480415791242,370.4621124873813,701.0984903770199,337.2753218398854,793.4434683002587,686.1223846483288,399.3578407670862,302.7610585618012,707.7307142274171,653.4286719238086,664.5035840204937,685.6351733429728,337.0223258670452,479.23286427213634,357.93452976256486,-0.0,1200.0,1200.0
