cell_type,family,model_id,umap1,umap2,cluster,valid
T2a,transmedullary,041,1.0,0.5505365758545404,1,True
T2a,transmedullary,042,0.0,0.9095942060010618,2,True
T2a,transmedullary,043,0.9727207196865055,0.5416205188584764,1,True
T2a,transmedullary,044,0.16299351777978788,0.6646227991767569,2,True
T2a,transmedullary,045,0.4369583901012093,0.6796501154242908,0,True
T2a,transmedullary,046,0.5400888742066599,0.06491477130467006,3,True
T2a,transmedullary,047,0.8973160247598229,0.4319436166971503,1,True
T2a,transmedullary,048,0.13786228784518145,0.6227877376087894,2,True
T2a,transmedullary,049,0.36555795924437673,0.23366653959979575,3,True
T3,transmedullary,000,0.8929292502111594,0.3826795319967905,0,True
T3,transmedullary,001,0.7264380421049209,0.6463134329455397,0,True
T3,transmedullary,002,0.6608076178472219,0.2574438972281857,0,True
T3,transmedullary,003,0.0811738363072062,0.664402807330223,1,True
T3,transmedullary,004,0.8039554833540082,0.5329559794040317,0,True
T3,transmedullary,005,0.029500628191759914,0.489907519147845,1,True
T3,transmedullary,006,0.724312412471887,0.38829823009364167,0,True
T3,transmedullary,007,0.8351473422071811,0.45340614234188786,0,True
T3,transmedullary,008,0.17623933370645525,0.6968898007188993,1,True
T3,transmedullary,009,0.7551918560826674,0.05946625549924178,0,True
T3,transmedullary,010,0.18054555491331434,0.43641975701462254,1,True
T3,transmedullary,011,0.9817094076223207,0.9477800930875969,0,True
T3,transmedullary,012,0.6196946601398445,0.6516577381190758,0,True
T3,transmedullary,013,0.5724611667812963,0.7061154895909256,0,True
T3,transmedullary,014,0.6646839014112345,0.7306855607139224,0,True
T3,transmedullary,015,0.916843968835561,0.9619585968549553,0,True
T3,transmedullary,016,0.8753285137130042,0.6001268513533426,0,True
T3,transmedullary,017,0.7012192913397215,0.20063810240952284,0,True
T3,transmedullary,018,0.19069703352600978,0.8068507589411744,1,True
T3,transmedullary,019,0.12279257424659462,0.6459151263888887,1,True
T3,transmedullary,020,0.23030179727990951,0.789087486735001,1,True
T3,transmedullary,021,0.9510968696261615,0.5886760795860442,0,True
T3,transmedullary,022,0.20051207905784232,0.5063523326374604,1,True
T3,transmedullary,023,0.9447204288970736,0.4000358067198576,0,True
T3,transmedullary,024,0.6778366727499635,0.06420983670446079,0,True
T3,transmedullary,025,0.1100029224759177,0.48396405349843225,1,True
T3,transmedullary,026,0.9126879253260753,0.6219688956070909,0,True
T3,transmedullary,027,0.6660042306434455,0.4437797742448578,0,True
T3,transmedullary,028,0.03924076821718414,0.5795975372964264,1,True
T3,transmedullary,029,0.9227457567772372,0.45598587743908936,0,True
T3,transmedullary,030,0.9746691456172416,0.8438062068674952,0,True
T3,transmedullary,031,0.7052872286987543,0.052214558122474886,0,True
T3,transmedullary,032,0.0005682795775810434,0.563250003209274,1,True
T3,transmedullary,033,0.08449442979675448,0.4278610073872549,1,True
T3,transmedullary,034,0.19252589312440788,0.6293429568395992,1,True
T3,transmedullary,035,1.0,0.9115427682110936,0,True
T3,transmedullary,036,0.03033752457856026,0.39352613736943326,1,True
T3,transmedullary,037,0.0,0.480190742786183,1,True
T3,transmedullary,038,0.0558416781571347,0.40784800242171265,1,True
T3,transmedullary,039,0.979057544907552,0.5680690023524801,0,True
T3,transmedullary,040,0.22378687201653732,0.564070919029634,1,True
T3,transmedullary,041,0.6298159280193326,0.2408531577774532,0,True
T3,transmedullary,042,0.9541181874032691,1.0,0,True
T3,transmedullary,043,0.857934383591241,0.559767241508892,0,True
T3,transmedullary,044,0.9085789396680455,0.7953608672901034,0,True
T3,transmedullary,045,0.7618997796511013,0.6452593784585412,0,True
T3,transmedullary,046,0.6056100618568327,0.2720667757198072,0,True
T3,transmedullary,047,0.7270114145235687,0.0,0,True
T3,transmedullary,048,0.21109198783242858,0.8689070150998259,1,True
T3,transmedullary,049,0.6022715415667299,0.4084209812566332,0,True
T4a,ON motion detector,000,0.7397967888867358,0.960508539726987,1,True
T4a,ON motion detector,001,0.7855895655981782,0.7725977836534526,1,True
T4a,ON motion detector,002,0.7770673545117338,0.9901019505625988,1,True
T4a,ON motion detector,003,0.8006577177485209,0.8568432859818129,1,True
T4a,ON motion detector,004,1.0,0.09464095651921361,2,True
T4a,ON motion detector,005,0.9895894614310061,0.02887017247684842,2,True
T4a,ON motion detector,006,0.8168525550294209,1.0,1,True
T4a,ON motion detector,007,0.641516881352035,0.8782663345943946,1,True
T4a,ON motion detector,008,0.8719860972524124,0.9662436111491759,1,True
T4a,ON motion detector,009,0.7887766645763056,0.9399848764542447,1,True
T4a,ON motion detector,010,0.8350125407938509,0.8815433182458081,1,True
T4a,ON motion detector,011,0.8266893045669617,0.6604636530316972,1,True
T4a,ON motion detector,012,0.84613549860697,0.9614711103693221,1,True
T4a,ON motion detector,013,0.17050298739183617,0.677541491472551,0,True
T4a,ON motion detector,014,0.8179082316505819,0.9347007901286177,1,True
T4a,ON motion detector,015,0.965989647174438,0.017130612528733602,2,True
T4a,ON motion detector,016,0.1533188365826687,0.7217244604558555,0,True
T4a,ON motion detector,017,0.8575684178315526,0.6936216483472969,1,True
T4a,ON motion detector,018,0.08516677777526566,0.715053492641192,0,True
T4a,ON motion detector,019,0.18937298959875226,0.8379505215282557,0,True
T4a,ON motion detector,020,0.19333191423105728,0.8016819783921344,0,True
T4a,ON motion detector,021,0.720406179657982,0.9318715964079012,1,True
T4a,ON motion detector,022,0.7922542965983561,0.6992465044975191,1,True
T4a,ON motion detector,023,0.7707951268802838,0.8394143742039684,1,True
T4a,ON motion detector,024,0.7441277129804471,0.9094812023545573,1,True
T4a,ON motion detector,025,0.9831434540314756,0.0659017140413431,2,True
T4a,ON motion detector,026,0.8339884667352022,0.6199653744542325,1,True
T4a,ON motion detector,027,0.8557131117086739,0.7472816946901262,1,True
T4a,ON motion detector,028,0.15880653803699074,0.7778391839991551,0,True
T4a,ON motion detector,029,0.6499051762937851,0.9090712877046176,1,True
T4a,ON motion detector,030,0.0,0.6045300846227114,0,True
T4a,ON motion detector,031,0.04916704249535481,0.7105360666194237,0,True
T4a,ON motion detector,032,0.9345654869627644,0.0,2,True
T4a,ON motion detector,033,0.23011585531454415,0.7664522590702233,0,True
T4a,ON motion detector,034,0.8662943864970054,0.903625468545046,1,True
T4a,ON motion detector,035,0.18525158980798367,0.7281175565424989,0,True
T4a,ON motion detector,036,0.16560445289945847,0.8465469178335097,0,True
T4a,ON motion detector,037,0.03575771594527544,0.6585738021745007,0,True
T4a,ON motion detector,038,0.9611218914268679,0.06428508576632946,2,True
T4a,ON motion detector,039,0.23224105327107347,0.7223968454163318,0,True
T4a,ON motion detector,040,0.06303596778946002,0.6697498102556136,0,True
T4a,ON motion detector,041,0.9385359679267631,0.03329465148261623,2,True
T4a,ON motion detector,042,0.22222830423441386,0.6826412274979996,0,True
T4a,ON motion detector,043,0.003994325909789986,0.6372543989984556,0,True
T4a,ON motion detector,044,0.693523566266569,0.8661601024377357,1,True
T4a,ON motion detector,045,0.1556815228764566,0.6556065342075355,0,True
T4a,ON motion detector,046,0.9066635135806806,0.04752696136602891,2,True
T4a,ON motion detector,047,0.029116601052637636,0.6117868627632104,0,True
T4a,ON motion detector,048,0.6596690751740064,0.8572465948955825,1,True
T4a,ON motion detector,049,0.025533497480536627,0.5809448959899914,0,True
T4b,ON motion detector,000,0.19494778581294991,0.011161953555407944,2,True
T4b,ON motion detector,001,0.1992794639234907,0.04498189178780171,2,True
T4b,ON motion detector,002,0.7127916537387036,0.8162748062115419,1,True
T4b,ON motion detector,003,0.23184415025536068,0.04430588777563904,2,True
T4b,ON motion detector,004,0.033205820374376915,0.8087985558061126,0,True
T4b,ON motion detector,005,0.0,0.7671431270168062,0,True
T4b,ON motion detector,006,0.6399286294069728,0.9436632030278208,1,True
T4b,ON motion detector,007,0.9206331938391067,0.9390556797226113,3,True
T4b,ON motion detector,008,0.9654967369578262,0.5956719776137636,3,True
T4b,ON motion detector,009,0.7892810865584179,0.9813070462549109,1,True
T4b,ON motion detector,010,0.9939945400647318,0.6181422624857787,3,True
T4b,ON motion detector,011,0.20150309469617603,0.1079537624028653,2,True
T4b,ON motion detector,012,0.6302708311381933,0.8548667094764066,1,True
T4b,ON motion detector,013,0.905440997135457,0.7959299325881257,3,True
T4b,ON motion detector,014,0.44777478048968095,0.5459337848875975,1,True
T4b,ON motion detector,015,0.06580649486082185,0.7285416242641194,0,True
T4b,ON motion detector,016,0.9128050099059296,0.6159533099380285,3,True
T4b,ON motion detector,017,0.22853998781344778,0.14621885985786603,2,True
T4b,ON motion detector,018,0.6714361003387765,0.8152916955388737,1,True
T4b,ON motion detector,019,0.9659224489483,0.6665484204706481,3,True
T4b,ON motion detector,020,0.7155207343408285,0.7811907173914633,1,True
T4b,ON motion detector,021,0.2319123566786,0.0,2,True
T4b,ON motion detector,022,0.722424504233075,0.9155445141139403,1,True
T4b,ON motion detector,023,0.99532426436062,0.8261836322384275,3,True
T4b,ON motion detector,024,0.9236544247594448,0.9883065156860249,3,True
T4b,ON motion detector,025,0.0541974638361814,0.7714654935925824,0,True
T4b,ON motion detector,026,0.004222430618417761,0.8029143968078144,0,True
T4b,ON motion detector,027,0.6679365374237842,0.9733610557820658,1,True
T4b,ON motion detector,028,0.2587371937134016,0.5803007063607091,0,True
T4b,ON motion detector,029,0.886206247226837,0.5980412235480246,3,True
T4b,ON motion detector,030,0.9804371432983056,0.8699423299707552,3,True
T4b,ON motion detector,031,1.0,0.6680346866623292,3,True
T4b,ON motion detector,032,0.04676185491312124,0.6932453271270753,0,True
T4b,ON motion detector,033,0.5466214821024508,0.7200492517208862,1,True
T4b,ON motion detector,034,0.6029966411266928,0.7968051596381358,1,True
T4b,ON motion detector,035,0.9236653225809006,0.6877615187120758,3,True
T4b,ON motion detector,036,0.17785968497312704,0.06549701684854398,2,True
T4b,ON motion detector,037,0.9618401377028444,0.9251718577644467,3,True
T4b,ON motion detector,038,0.8306585939998242,1.0,1,True
T4b,ON motion detector,039,0.4277999528732581,0.5805825734860992,1,True
T4b,ON motion detector,040,0.5738896688082364,0.7711827223070167,1,True
T4b,ON motion detector,041,0.020958918317723563,0.7183663403097307,0,True
T4b,ON motion detector,042,0.9158566533512607,0.8920536632530451,3,True
T4b,ON motion detector,043,0.12712560581908183,0.6761540450394887,0,True
T4b,ON motion detector,044,0.3803240015773963,0.542946006824678,1,True
T4b,ON motion detector,045,0.215339209582277,0.6118840120241761,0,True
T4b,ON motion detector,046,0.6652241837104054,0.8935044363484703,1,True
T4b,ON motion detector,047,0.32546062620275995,0.5282421692995682,0,True
T4b,ON motion detector,048,0.87953148998373,0.9938974189882102,3,True
T4b,ON motion detector,049,0.25549018939463297,0.229653048731925,2,True
T4c,ON motion detector,000,0.8406996344659547,0.0,1,True
T4c,ON motion detector,001,0.8147517554559003,0.1399495953052807,1,True
T4c,ON motion detector,002,0.8479409800227824,0.1761790087087133,1,True
T4c,ON motion detector,003,0.9640806420501384,0.14303437120284115,1,True
T4c,ON motion detector,004,0.019985326816610194,0.19050015142547427,2,True
T4c,ON motion detector,005,0.03793516928861457,0.21710625415922863,2,True
T4c,ON motion detector,006,0.8534301565107574,0.20124479046872895,1,True
T4c,ON motion detector,007,0.9639381327150571,0.11272761221903582,1,True
T4c,ON motion detector,008,0.47895795686717463,0.9676581644273952,0,True
T4c,ON motion detector,009,0.9280297628587085,0.16884307965695008,1,True
T4c,ON motion detector,010,0.5010662769172304,0.9939130825151854,0,True
T4c,ON motion detector,011,0.9190964908155853,0.21343898234930686,1,True
T4c,ON motion detector,012,0.8959403552848892,0.21432474260518453,1,True
T4c,ON motion detector,013,0.9109523942048123,0.08222377554465518,1,True
T4c,ON motion detector,014,0.946156422468684,0.1861736933427337,1,True
T4c,ON motion detector,015,0.5015254061875922,0.9534186951568675,0,True
T4c,ON motion detector,016,0.9976432218817566,0.12090694529758375,1,True
T4c,ON motion detector,017,0.6406732918312882,0.11430835652088281,1,True
T4c,ON motion detector,018,0.6913358762692687,0.12153792015429601,1,True
T4c,ON motion detector,019,0.8636164550778908,0.10254739143615818,1,True
T4c,ON motion detector,020,0.7214125793997719,0.0859367107437363,1,True
T4c,ON motion detector,021,0.8651749649964445,0.0053517894316884584,1,True
T4c,ON motion detector,022,0.8939362517837659,0.15841629668372068,1,True
T4c,ON motion detector,023,0.7641781433864633,0.036435027142287246,1,True
T4c,ON motion detector,024,0.8852436381817537,0.051957339333415536,1,True
T4c,ON motion detector,025,0.5373558877347926,0.9451114666010241,0,True
T4c,ON motion detector,026,0.049055599753175805,0.20039547601060947,2,True
T4c,ON motion detector,027,0.656657369172112,0.09665289256844711,1,True
T4c,ON motion detector,028,0.44055132519286744,0.9581524478783194,0,True
T4c,ON motion detector,029,1.0,0.13951099437431963,1,True
T4c,ON motion detector,030,0.7836136336809538,0.0972659015015557,1,True
T4c,ON motion detector,031,0.6530348130632598,0.147555750618411,1,True
T4c,ON motion detector,032,0.5430883692229739,0.9788540632271352,0,True
T4c,ON motion detector,033,0.010851294147904533,0.2406854004323933,2,True
T4c,ON motion detector,034,0.5249224400741049,0.9674561148238825,0,True
T4c,ON motion detector,035,0.8116526572472955,0.016916972875053005,1,True
T4c,ON motion detector,036,0.8857943863797544,0.1312136090888088,1,True
T4c,ON motion detector,037,0.6792641600058348,0.1469308984769567,1,True
T4c,ON motion detector,038,0.003471709737754014,0.2226712101683016,2,True
T4c,ON motion detector,039,0.44687791796260595,0.9215713247055337,0,True
T4c,ON motion detector,040,0.0,0.20214240510579035,2,True
T4c,ON motion detector,041,0.4816039131767874,0.9114447558910297,0,True
T4c,ON motion detector,042,0.8404336890148815,0.105403839215084,1,True
T4c,ON motion detector,043,0.05155440737708933,0.233590290732218,2,True
T4c,ON motion detector,044,0.6969688096487937,0.07751089368470301,1,True
T4c,ON motion detector,045,0.5030639686978485,0.9293301456779428,0,True
T4c,ON motion detector,046,0.4743834282036051,1.0,0,True
T4c,ON motion detector,047,0.7143132753443496,0.11162243976929698,1,True
T4c,ON motion detector,048,0.7811049175797021,0.01133848655908698,1,True
T4c,ON motion detector,049,0.44157474134795605,0.9858554104702943,0,True
T4d,ON motion detector,000,0.15206193281644032,0.585973114122024,3,True
T4d,ON motion detector,001,0.2627749969131298,0.8829465435247044,1,True
T4d,ON motion detector,002,0.2677928587910666,0.9224131523343407,1,True
T4d,ON motion detector,003,0.15959799253963683,0.8949127944031283,1,True
T4d,ON motion detector,004,0.30501679165098755,0.015009661184626988,2,True
T4d,ON motion detector,005,0.27412738730908937,0.04989985993621887,2,True
T4d,ON motion detector,006,0.25974428207119726,0.9523448608876544,1,True
T4d,ON motion detector,007,0.07803225303086174,0.9527772288841829,1,True
T4d,ON motion detector,008,0.0,0.7760032588682231,1,True
T4d,ON motion detector,009,0.12393704849538265,0.9749132440357258,1,True
T4d,ON motion detector,010,0.9916188219260712,0.5455634869933015,0,True
T4d,ON motion detector,011,0.8976908027885667,0.4183140668095953,0,True
T4d,ON motion detector,012,0.17358383163239996,0.9903346202363281,1,True
T4d,ON motion detector,013,0.060883070696842,0.8616573543596452,1,True
T4d,ON motion detector,014,0.17213652805450957,0.7760811109238239,1,True
T4d,ON motion detector,015,0.23812776994670107,0.030967907312004883,2,True
T4d,ON motion detector,016,0.1420347037246668,0.9293281897372112,1,True
T4d,ON motion detector,017,0.9076511825672035,0.3781099341481866,0,True
T4d,ON motion detector,018,0.03327526128017109,0.756004585176818,1,True
T4d,ON motion detector,019,0.10012633714364907,0.9145937940590195,1,True
T4d,ON motion detector,020,0.08114354966663061,0.7742191425377285,1,True
T4d,ON motion detector,021,0.9729044389740227,0.3878111272020299,0,True
T4d,ON motion detector,022,0.11304441290749104,1.0,1,True
T4d,ON motion detector,023,0.18142202271886163,0.8131642366964955,1,True
T4d,ON motion detector,024,0.06543093926222836,0.8940813774763542,1,True
T4d,ON motion detector,025,0.13954565802211485,0.5287475438281526,3,True
T4d,ON motion detector,026,0.3020886800962382,0.0387864319383715,2,True
T4d,ON motion detector,027,0.045482043228606946,0.7876722735564723,1,True
T4d,ON motion detector,028,0.11656760002487965,0.7385072886197022,1,True
T4d,ON motion detector,029,0.9443863406808543,0.4488979474698835,0,True
T4d,ON motion detector,030,0.10463544250862541,0.7911942521464309,1,True
T4d,ON motion detector,031,0.9339679877072475,0.5236195203581915,0,True
T4d,ON motion detector,032,0.22442849880902632,0.0,2,True
T4d,ON motion detector,033,0.17899287195275962,0.5460166558758429,3,True
T4d,ON motion detector,034,0.2133740155276081,0.9929947133748165,1,True
T4d,ON motion detector,035,0.9418257870302094,0.4907428998118535,0,True
T4d,ON motion detector,036,0.2178094787860454,0.9195849310260369,1,True
T4d,ON motion detector,037,0.14810759113234293,0.5554295005130436,3,True
T4d,ON motion detector,038,0.1590596306113783,0.05888097525955793,2,True
T4d,ON motion detector,039,0.22738138296992766,0.07050553763419459,2,True
T4d,ON motion detector,040,0.26273129597936307,0.0019891670814294327,2,True
T4d,ON motion detector,041,0.8647290886257877,0.4188287257062593,0,True
T4d,ON motion detector,042,0.05153826867162005,0.7348791945853909,1,True
T4d,ON motion detector,043,0.19221668427574726,0.04962053375261749,2,True
T4d,ON motion detector,044,0.9837288570370697,0.4906184440904992,0,True
T4d,ON motion detector,045,0.901673155039959,0.4981179668937024,0,True
T4d,ON motion detector,046,1.0,0.5198349692394293,0,True
T4d,ON motion detector,047,0.9450109838860756,0.3778228160360498,0,True
T4d,ON motion detector,048,0.9022865167940435,0.4570118050540963,0,True
T4d,ON motion detector,049,0.17554115501074805,0.5215757358242836,3,True
T5a,OFF motion detector,000,0.08703384794539232,0.060290064289211576,1,True
T5a,OFF motion detector,001,0.8611544898663627,0.9271389568707935,3,True
T5a,OFF motion detector,002,0.9786810068458196,0.6090504587757329,3,True
T5a,OFF motion detector,003,0.8904158420507762,0.15965727366902344,0,True
T5a,OFF motion detector,004,0.21860191853842106,0.2712340880068901,1,True
T5a,OFF motion detector,005,0.7984097731155624,0.13029574075977562,0,True
T5a,OFF motion detector,006,0.9177623757412365,0.5630140085895012,3,True
T5a,OFF motion detector,007,0.9895732960417634,0.5402290560054152,3,True
T5a,OFF motion detector,008,0.9357247290300559,0.21967559505884232,0,True
T5a,OFF motion detector,009,0.967333516043287,0.6817092344959934,3,True
T5a,OFF motion detector,010,0.7531189963077276,0.9079815495390331,3,True
T5a,OFF motion detector,011,0.9467287558861116,0.3703194213255303,0,True
T5a,OFF motion detector,012,0.9686142687663417,0.2700090837462122,0,True
T5a,OFF motion detector,013,0.07847472919612408,0.6267459041918421,2,True
T5a,OFF motion detector,014,0.5530629771422716,0.8476814787525648,3,True
T5a,OFF motion detector,015,0.8239201871458968,0.21350904362522477,0,True
T5a,OFF motion detector,016,0.10933404179764639,0.15809838172773066,1,True
T5a,OFF motion detector,017,0.6311180782828593,0.7289405665362085,3,True
T5a,OFF motion detector,018,0.1202521677053619,0.7176394311977632,2,True
T5a,OFF motion detector,019,0.8323226773853709,0.6767483868164779,3,True
T5a,OFF motion detector,020,0.7853795047609298,0.7872673782299533,3,True
T5a,OFF motion detector,021,0.12919618004041644,0.2883758827963043,1,True
T5a,OFF motion detector,022,1.0,0.6824072193457765,3,True
T5a,OFF motion detector,023,0.9170794334844694,0.1038810579603554,0,True
T5a,OFF motion detector,024,0.8669950900807969,0.0707572720793837,0,True
T5a,OFF motion detector,025,0.10255548853393653,0.42540550934306015,2,True
T5a,OFF motion detector,026,0.2746924933094629,0.25387732769017557,1,True
T5a,OFF motion detector,027,0.8451074095738687,0.8313748781566461,3,True
T5a,OFF motion detector,028,0.5563093564802302,0.7598989432442242,3,True
T5a,OFF motion detector,029,0.0,0.03910358630961708,1,True
T5a,OFF motion detector,030,0.6573811307606472,0.931047602364092,3,True
T5a,OFF motion detector,031,0.2429098241771558,0.2352929823231426,1,True
T5a,OFF motion detector,032,0.6913408837365101,0.719024159420981,3,True
T5a,OFF motion detector,033,0.8125526283155466,0.5284410143269608,3,True
T5a,OFF motion detector,034,0.9018906984026793,0.6801156364756078,3,True
T5a,OFF motion detector,035,0.042392485103947,0.11982793131312286,1,True
T5a,OFF motion detector,036,0.6409205232329201,0.7953326466849584,3,True
T5a,OFF motion detector,037,0.07652599783286279,0.4860348430707318,2,True
T5a,OFF motion detector,038,0.8273540574528058,0.9414841573398829,3,True
T5a,OFF motion detector,039,0.06228703286202486,0.0,1,True
T5a,OFF motion detector,040,0.8048808380436385,0.5903429875765537,3,True
T5a,OFF motion detector,041,0.7216947197767373,0.6894945901899214,3,True
T5a,OFF motion detector,042,0.032983237148394795,0.042129918407148026,1,True
T5a,OFF motion detector,043,0.6385280926692578,1.0,3,True
T5a,OFF motion detector,044,0.06666063926597726,0.2116964743120232,1,True
T5a,OFF motion detector,045,0.09204064607721973,0.6979592793827334,2,True
T5a,OFF motion detector,046,0.8343442689750633,0.1457208196131906,0,True
T5a,OFF motion detector,047,0.669701885950601,0.9977472398058969,3,True
T5a,OFF motion detector,048,0.9758547712487813,0.4335814311330376,0,True
T5a,OFF motion detector,049,0.08928160690782072,0.5524107235197842,2,True
T5b,OFF motion detector,000,0.9092256999100314,0.1795758313419842,0,True
T5b,OFF motion detector,001,0.858444470238056,1.0,1,True
T5b,OFF motion detector,002,0.3552868268480123,0.7164498400919173,2,True
T5b,OFF motion detector,003,0.6312266377378489,0.79228327877893,1,True
T5b,OFF motion detector,004,0.8432226191572472,0.6972198018456233,1,True
T5b,OFF motion detector,005,0.9253110524796673,0.0,0,True
T5b,OFF motion detector,006,0.05256308178452873,0.5288117671398082,2,True
T5b,OFF motion detector,007,0.9781978742594613,0.04303878843367831,0,True
T5b,OFF motion detector,008,0.5677871059017066,0.9204882141359595,1,True
T5b,OFF motion detector,009,0.2561299611881563,0.6519520424820665,2,True
T5b,OFF motion detector,010,0.5789928298850215,0.8879180057721281,1,True
T5b,OFF motion detector,011,0.806802906713783,0.909066567662615,1,True
T5b,OFF motion detector,012,0.9939590908792657,0.11180907115876537,0,True
T5b,OFF motion detector,013,0.13285222213850612,0.546825406637923,2,True
T5b,OFF motion detector,014,0.7684738636424486,0.9406570882609344,1,True
T5b,OFF motion detector,015,0.818979904890959,0.9951041042700313,1,True
T5b,OFF motion detector,016,0.9512222815776972,0.10841154688591342,0,True
T5b,OFF motion detector,017,0.834642283709064,0.850262467962043,1,True
T5b,OFF motion detector,018,0.7327485800880708,0.87572585483723,1,True
T5b,OFF motion detector,019,0.1290569787671061,0.4865126075280504,2,True
T5b,OFF motion detector,020,0.09875257719285102,0.5672534061748629,2,True
T5b,OFF motion detector,021,0.9498649493249803,0.02492676622929807,0,True
T5b,OFF motion detector,022,0.4244050895773671,0.7024179474296819,2,True
T5b,OFF motion detector,023,0.8580322061147905,0.06432903332504841,0,True
T5b,OFF motion detector,024,1.0,0.07627867014501094,0,True
T5b,OFF motion detector,025,0.9676697063155959,0.14921040742668906,0,True
T5b,OFF motion detector,026,0.550661910648968,0.833572037310921,1,True
T5b,OFF motion detector,027,0.8899667337828511,0.02298532765255834,0,True
T5b,OFF motion detector,028,0.8233509604764185,0.7303698364601575,1,True
T5b,OFF motion detector,029,0.07470150493657302,0.460066553540307,2,True
T5b,OFF motion detector,030,0.0451428555051675,0.48458857158455837,2,True
T5b,OFF motion detector,031,0.810389538593767,0.9620254928218771,1,True
T5b,OFF motion detector,032,0.8302763189680262,0.8087893889631783,1,True
T5b,OFF motion detector,033,0.6163937047805743,0.8606655226875823,1,True
T5b,OFF motion detector,034,0.15777767520669017,0.6047351611405382,2,True
T5b,OFF motion detector,035,0.11747704236570555,0.5099889356316839,2,True
T5b,OFF motion detector,036,0.9230374247959721,0.20802246107078964,0,True
T5b,OFF motion detector,037,0.0,0.48905821439865604,2,True
T5b,OFF motion detector,038,0.4091407582281055,0.7339675890869406,2,True
T5b,OFF motion detector,039,0.6568218267428015,0.8451182955662149,1,True
T5b,OFF motion detector,040,0.6671055540207602,0.9011815042027258,1,True
T5b,OFF motion detector,041,0.624305421449515,0.8144235946213703,1,True
T5b,OFF motion detector,042,0.783687701357038,0.7546317991032985,1,True
T5b,OFF motion detector,043,0.7146766197577405,0.9564585980871524,1,True
T5b,OFF motion detector,044,0.8982676195822384,0.06272174153920224,0,True
T5b,OFF motion detector,045,0.723854026409189,0.8296491198975013,1,True
T5b,OFF motion detector,046,0.005808163255763166,0.5120365688235119,2,True
T5b,OFF motion detector,047,0.8751924999115701,0.8830973749091553,1,True
T5b,OFF motion detector,048,0.8904329042920494,0.9090259863180808,1,True
T5b,OFF motion detector,049,0.8379150744579362,0.940114326304906,1,True
T5c,OFF motion detector,000,0.22223833685316396,0.4536383824422642,2,True
T5c,OFF motion detector,001,0.6098237255275639,0.20202788425891102,3,True
T5c,OFF motion detector,002,0.618327840326699,0.27501070776311237,3,True
T5c,OFF motion detector,003,0.22808659956694904,0.359573719919013,2,True
T5c,OFF motion detector,004,0.7268667371003323,0.535007300826744,0,True
T5c,OFF motion detector,005,0.06370771988463664,0.8895885831834957,1,True
T5c,OFF motion detector,006,1.0,0.20758639304816962,3,True
T5c,OFF motion detector,007,0.7004817787473043,0.49628709095274287,0,True
T5c,OFF motion detector,008,0.03805810950327093,0.9717278580947379,1,True
T5c,OFF motion detector,009,0.6304782343175891,0.3286893522757657,3,True
T5c,OFF motion detector,010,0.8325929626195593,0.05473322061299163,3,True
T5c,OFF motion detector,011,0.9545413534503213,0.11495626624362493,3,True
T5c,OFF motion detector,012,0.8007158827874786,0.11893877753582505,3,True
T5c,OFF motion detector,013,0.732823549711005,0.08206825523569816,3,True
T5c,OFF motion detector,014,0.7880693180404834,0.06309932199978702,3,True
T5c,OFF motion detector,015,0.8672457456036289,0.24263016676079607,3,True
T5c,OFF motion detector,016,0.06311715657134614,1.0,1,True
T5c,OFF motion detector,017,0.9901691247843052,0.16202620568654502,3,True
T5c,OFF motion detector,018,0.8252586269609845,0.5587651649597937,0,True
T5c,OFF motion detector,019,0.13568882235265156,0.9620666823937204,1,True
T5c,OFF motion detector,020,0.9295593148996228,0.17959575830172572,3,True
T5c,OFF motion detector,021,0.14414567911816784,0.9265905308151114,1,True
T5c,OFF motion detector,022,0.24858608780304886,0.39769979442201303,2,True
T5c,OFF motion detector,023,0.8082843317494817,0.2356314195224646,3,True
T5c,OFF motion detector,024,0.7135714666831018,0.5997679832688627,0,True
T5c,OFF motion detector,025,0.21545022439923783,0.5439017877799727,2,True
T5c,OFF motion detector,026,0.8794850977094197,0.0,3,True
T5c,OFF motion detector,027,0.7852807235268247,0.5569867019653169,0,True
T5c,OFF motion detector,028,0.0,0.8929813402052075,1,True
T5c,OFF motion detector,029,0.03451621174415087,0.8638088507686671,1,True
T5c,OFF motion detector,030,0.9594293563878844,0.24764206378587286,3,True
T5c,OFF motion detector,031,0.7548522159000172,0.5722290078409943,0,True
T5c,OFF motion detector,032,0.9518605060182126,0.3739771916808134,3,True
T5c,OFF motion detector,033,0.8212720621374131,0.6441373309064248,0,True
T5c,OFF motion detector,034,0.8924098688483812,0.29311314870690197,3,True
T5c,OFF motion detector,035,0.7853533011210885,0.21657653936529844,3,True
T5c,OFF motion detector,036,0.19350718155372432,0.4026924765882492,2,True
T5c,OFF motion detector,037,0.6610420394869047,0.16949789150861427,3,True
T5c,OFF motion detector,038,0.19789490702595575,0.36300131699902655,2,True
T5c,OFF motion detector,039,0.8988384435411468,0.03193639653255964,3,True
T5c,OFF motion detector,040,0.784806830896336,0.6293116150548352,0,True
T5c,OFF motion detector,041,0.9245508896614305,0.40170120297208123,3,True
T5c,OFF motion detector,042,0.1908252225311483,0.48309267614821,2,True
T5c,OFF motion detector,043,0.8362779776513503,0.00116457105007306,3,True
T5c,OFF motion detector,044,0.07602201171443435,0.9461119258202153,1,True
