UMAP1,UMAP2,annotated_age,state,phase,pseudotime
29.251612,19.028748,5.066666667,cycling,G1,0.60459554
27.434187,19.229458,1.6,arrested,G0,0.45077303
25.622877,17.098047,13.86666667,cycling,S,0.6365008
28.863094,17.30558,10.66666667,cycling,S,0.73135316
27.48026,19.217716,2.933333333,cycling,G1,0.44640067
27.791471,15.324836,2.4,cycling,G1,0.6766357
23.692535,20.24678,2.4,cycling,G1,0.15646301
25.957321,20.617483,10.4,cycling,S,0.39511645
29.401115,16.249378,4.0,arrested,G0,0.81339836
27.48316,15.198864,6.1333333329999995,cycling,G1,0.7136209
20.989529,17.378828,18.13333333,arrested,G0,0.5187709
31.059912,18.232874,0.0,cycling,G1,0.9045962
25.981176,15.0213,5.333333333,cycling,G1,0.6160045
24.853502,17.12995,18.13333333,cycling,S,0.6096082
26.921698,14.973521,1.6,cycling,G1,0.68131447
27.085009,20.031397,1.6,cycling,G1,0.4012103
24.411606,18.130585,8.0,cycling,S,0.48071474
24.740356,15.9725685,1.066666667,cycling,G1,0.47450942
23.84226,16.014343,6.933333332999999,cycling,S,0.5198112
23.192413,19.66308,4.533333333,cycling,G1,0.18433529
31.062925,18.09349,1.6,cycling,G1,0.8851208
29.469074,16.325993,1.066666667,cycling,G1,0.79330856
25.134077,20.318495,10.4,cycling,S,0.4037618
25.876595,17.424734,0.26666666699999997,cycling,G1,0.41720077
22.955624,17.31659,6.666666667,cycling,G1,0.43526828
29.102192,16.031008,5.333333333,cycling,G1,0.77845496
29.328876,17.016829,0.26666666699999997,cycling,G1,0.5093995
28.5622,16.21594,5.333333333,cycling,G1,0.6546687
23.5892,20.168013,7.466666667,arrested,G0,0.16933389
27.593348,16.839592,0.26666666699999997,cycling,G1,0.5522866
26.09874,19.87393,7.2,cycling,S,0.35938329
31.042776,17.453508,0.26666666699999997,cycling,G1,0.82234776
29.258535,17.62816,0.8,cycling,G1,0.7236934
27.664629,18.421488,3.733333333,cycling,G1,0.5010846
24.61661,15.311569,1.6,cycling,G1,0.5779186
25.330843,14.904884,2.4,cycling,G1,0.6502226
28.05232,18.023893,0.8,cycling,G1,0.57322127
29.30593,20.65092,1.333333333,cycling,G1,0.6982406
26.453278,20.675611,2.133333333,cycling,G1,0.3332666
27.399927,22.171965,18.13333333,cycling,G2,0.5565631
26.65618,21.981333,5.333333333,cycling,G1,0.3896155
26.620054,22.375313,0.26666666699999997,cycling,G1,0.34803936
23.866146,21.317808,2.666666667,nan,G1,0.17943382
26.568302,21.213789,6.1333333329999995,cycling,S,0.37260684
26.60623,21.77339,2.933333333,nan,G1,0.38680473
27.331968,22.26508,2.666666667,cycling,G1,0.49472827
26.891844,22.222689,1.6,arrested,G0,0.39785692
23.971823,21.549536,7.2,cycling,S,0.1909123
27.108244,21.917402,2.133333333,cycling,G1,0.44996017
26.646439,22.156181,2.933333333,cycling,G1,0.3674925
23.613577,21.659538,4.0,nan,G1,0.08997058
23.90174,21.863716,0.533333333,cycling,G1,0.13242108
26.794374,22.316845,2.933333333,cycling,G1,0.40862232
23.65849,21.608131,1.6,cycling,G1,0.104096256
28.075224,21.560858,6.666666667,cycling,S,0.72934693
24.495277,21.438097,0.0,cycling,G1,0.31453368
26.028027,22.10268,10.4,cycling,G1,0.3094379
26.217918,21.818197,2.133333333,nan,G1,0.34165615
22.955362,20.986406,0.8,nan,G1,0.1510333
23.177843,21.337553,0.533333333,cycling,G1,0.20953935
26.041803,21.581049,10.4,cycling,S,0.36428645
27.258923,22.091854,5.8666666670000005,cycling,S,0.47898206
29.99725,20.395374,0.533333333,cycling,G1,0.8513168
26.438429,21.145538,1.6,cycling,G1,0.36370832
26.79611,22.004494,6.1333333329999995,cycling,S,0.40280923
27.71035,21.373814,16.26666667,cycling,G2,0.70604324
27.683489,22.340334,10.4,cycling,S,0.5620105
27.18756,22.460932,5.6,cycling,S,0.44675237
27.742188,21.556559,14.66666667,cycling,G2,0.67492443
26.748083,21.810692,8.533333333,cycling,S,0.42061362
26.905313,20.93811,18.66666667,cycling,G2,0.4110221
27.861256,20.494322,13.6,cycling,G2,0.6621115
22.733557,20.951975,1.333333333,cycling,G1,0.20185398
26.005264,21.9289,3.733333333,cycling,G1,0.27482268
27.488976,21.988983,1.8666666669999998,cycling,G1,0.5269705
22.892897,20.436962,1.6,cycling,G1,0.11197856
28.016037,20.52727,15.73333333,cycling,S,0.61489606
28.142582,22.37652,4.8,cycling,S,0.60081536
27.766834,20.472569,15.2,cycling,G2,0.6188752
28.021114,20.524866,17.33333333,cycling,S,0.63939685
26.092636,21.557943,1.8666666669999998,arrested,G0,0.2747051
26.722174,21.01497,6.1333333329999995,cycling,G1,0.40228257
25.379744,21.488413,15.73333333,cycling,S,0.33391827
24.590557,20.785282,12.53333333,cycling,S,0.35582426
27.352503,22.024462,10.13333333,cycling,S,0.5800182
24.025227,22.104832,0.533333333,cycling,G1,0.14215949
24.413437,22.156199,0.26666666699999997,cycling,G1,0.14835273
29.441793,20.175314,2.666666667,cycling,G1,0.66398174
23.2559,21.742321,0.8,arrested,G0,0.16652039
22.922684,21.383923,0.26666666699999997,cycling,G1,0.27831155
25.319178,21.86076,21.06666667,cycling,G2,0.3199243
27.023201,20.510149,1.8666666669999998,arrested,G0,0.44525436
28.224802,20.242834,1.066666667,cycling,G1,0.5708929
23.759123,21.907919,6.666666667,cycling,S,0.12758197
26.501781,21.919376,7.466666667,cycling,S,0.3494469
24.460028,21.791094,4.266666667,arrested,G0,0.12670638
29.467249,21.228659,5.333333333,arrested,G0,0.7790858
23.784414,21.82608,4.8,cycling,S,0.11549498
26.763649,21.85466,5.333333333,arrested,G0,0.39391005
26.493687,21.738768,3.4666666669999997,cycling,G1,0.35703036
26.64078,21.504793,5.333333333,nan,G1,0.40386242
24.550747,21.186563,0.0,cycling,G1,0.35024673
23.801596,21.250349,5.6,cycling,G1,0.09804582
23.426605,21.506607,1.8666666669999998,cycling,G1,0.15823734
27.37476,21.757227,14.66666667,cycling,G2,0.5269391
23.032402,21.334286,0.8,cycling,G1,0.1718313
23.472528,20.945414,5.8666666670000005,arrested,G0,0.12312285
25.829742,21.534029,1.6,cycling,G1,0.2940579
25.628508,21.708117,9.866666667,cycling,S,0.31162843
23.999817,21.016962,0.0,cycling,G1,0.2635592
25.407932,21.806313,1.8666666669999998,arrested,G0,0.216137
22.810652,20.256805,5.8666666670000005,arrested,G0,0.18101971
27.145216,21.367336,13.33333333,cycling,G2,0.50900406
23.482712,21.088535,2.933333333,cycling,G1,0.11807443
27.22051,21.640953,16.8,cycling,G2,0.5545482
24.678234,21.630825,2.666666667,cycling,G1,0.12589672
24.366493,21.49709,16.8,cycling,G2,0.21290655
27.72046,22.488811,0.0,cycling,G1,0.51537573
25.07258,21.929506,1.066666667,arrested,G0,0.19891343
25.150202,21.673443,4.533333333,cycling,G1,0.18676524
26.521603,22.081123,1.333333333,cycling,G1,0.34960645
24.907545,22.105839,1.8666666669999998,cycling,G1,0.22125489
26.42533,21.236752,2.133333333,cycling,G1,0.33782762
23.817383,21.719666,10.4,cycling,G1,0.11857057
26.32014,20.780163,8.0,cycling,S,0.38212234
23.173529,21.508867,3.2,cycling,G1,0.18522872
24.501728,22.184904,2.933333333,cycling,G1,0.196517
23.869997,20.92401,5.066666667,cycling,S,0.2744043
26.474606,20.095137,5.066666667,cycling,G1,0.35396832
24.278683,21.742083,5.333333333,arrested,G0,0.31500706
23.289713,21.396982,4.266666667,nan,G1,0.35401037
23.857971,20.51666,2.666666667,cycling,G1,0.18603598
25.689196,21.227432,14.66666667,cycling,G2,0.34791347
23.071995,21.15865,0.0,cycling,G1,0.1855544
28.61689,21.446688,20.8,cycling,G2,0.77097064
27.129898,20.527605,6.1333333329999995,arrested,G0,0.44306618
27.497274,21.151314,16.0,cycling,G2,0.59015423
27.98657,21.391018,16.0,cycling,G2,0.70972574
25.661873,20.857557,2.933333333,cycling,G1,0.24003059
28.4232,22.239067,4.533333333,cycling,G1,0.63422453
23.499487,21.684433,3.2,cycling,G1,0.1574863
23.982708,20.149569,5.8666666670000005,cycling,G1,0.20939997
23.771034,21.98936,0.8,cycling,G1,0.123354256
24.190252,21.999838,2.133333333,nan,G1,0.12686403
24.760101,21.332739,8.8,cycling,S,0.27482226
25.286173,20.892042,2.933333333,nan,G1,0.19995442
23.790012,20.939144,17.86666667,cycling,G2,0.25127918
23.52045,20.226694,1.333333333,cycling,G1,0.14667565
23.464453,21.559475,2.933333333,cycling,G1,0.21582903
29.473875,21.188492,10.4,cycling,S,0.78186804
24.047153,21.568459,9.6,arrested,G0,0.15363605
23.925198,21.960217,4.0,cycling,G1,0.11445331
26.981043,21.627329,14.66666667,cycling,G2,0.50031185
23.164894,21.364347,4.8,cycling,G1,0.2658989
25.845556,21.018251,16.53333333,cycling,G2,0.32730886
23.514223,19.836355,3.733333333,cycling,S,0.22052364
23.250193,19.984224,2.666666667,cycling,G1,0.16531423
29.07005,20.58049,16.53333333,cycling,G2,0.7659811
26.92778,20.799007,3.4666666669999997,cycling,G1,0.4279057
23.148453,21.063906,3.2,cycling,G1,0.28454897
24.961435,21.754498,0.8,cycling,G1,0.14589234
24.843445,21.848736,2.666666667,nan,G1,0.24459025
23.261332,20.228683,2.933333333,cycling,G1,0.16000888
25.207336,19.347364,20.8,cycling,S,0.3133891
25.589243,21.306387,1.8666666669999998,arrested,G0,0.24696189
26.72879,21.482359,6.1333333329999995,cycling,G1,0.3857809
23.985224,21.618637,1.066666667,arrested,G0,0.14496055
24.511646,21.80389,1.333333333,arrested,G0,0.18697166
25.755713,19.89289,7.733333332999999,cycling,S,0.36289144
24.382288,21.667278,16.8,cycling,G2,0.21566178
27.947527,22.08886,6.666666667,cycling,S,0.53695816
23.543842,20.4989,3.4666666669999997,arrested,G0,0.080299884
23.171837,20.438362,5.6,cycling,S,0.18637112
25.252476,20.73983,17.86666667,cycling,G2,0.39955515
25.733738,21.493053,16.53333333,cycling,G2,0.29332206
23.596361,20.21685,1.8666666669999998,cycling,G1,0.13399024
27.455181,21.511,13.33333333,cycling,G2,0.66540813
24.276096,21.169466,0.533333333,cycling,G1,0.16466673
24.125244,21.984356,5.333333333,cycling,S,0.15702678
23.695427,21.564047,1.066666667,arrested,G0,0.14871457
23.726086,20.495367,3.4666666669999997,arrested,G0,0.11959491
24.76886,21.925594,1.066666667,arrested,G0,0.17192277
23.09174,19.993694,5.333333333,cycling,S,0.17543903
26.067186,20.803057,2.133333333,cycling,G1,0.30974302
25.261734,19.97628,8.0,cycling,S,0.38218352
25.530865,21.130533,16.0,cycling,S,0.29902023
26.275389,19.921583,8.266666667,cycling,S,0.3645226
25.454292,21.513601,5.333333333,cycling,S,0.25985318
24.015219,20.473103,3.4666666669999997,cycling,G1,0.1670816
25.206757,21.955114,15.2,cycling,G2,0.317607
26.156208,19.588781,16.0,cycling,G2,0.46858314
22.811798,21.304512,0.26666666699999997,cycling,G1,0.25240597
26.1192,21.019163,2.4,cycling,G1,0.279689
28.284798,22.273718,5.6,cycling,S,0.6149113
23.735773,21.915527,0.26666666699999997,cycling,G1,0.12866877
23.560133,20.547318,4.533333333,cycling,G1,0.13339765
28.343157,20.629572,19.73333333,cycling,G2,0.7043735
23.17293,20.619295,12.53333333,cycling,S,0.1897921
23.975826,21.605125,12.26666667,cycling,S,0.17348848
23.466154,21.934305,1.333333333,cycling,G1,0.12640288
22.998909,20.80411,2.133333333,cycling,G1,0.11917571
24.41843,20.693651,2.933333333,cycling,G1,0.24882343
26.851719,20.180641,13.06666667,arrested,G0,0.4191613
22.961182,20.48062,2.133333333,cycling,G1,0.14436045
28.236843,20.51047,16.0,cycling,G2,0.71961963
27.311094,20.253355,13.06666667,arrested,G0,0.49408498
27.759237,21.63502,10.66666667,cycling,S,0.6251242
20.817953,16.900703,24.0,arrested,G0,0.6835049
23.466007,21.343966,4.0,cycling,G1,0.11247552
23.095793,20.658089,6.1333333329999995,cycling,S,0.15934862
23.344114,21.43642,2.933333333,cycling,G1,0.10329726
26.516186,21.564024,5.6,cycling,S,0.33958995
22.9887,20.219086,3.2,cycling,G1,0.17154132
26.390482,22.24887,2.4,nan,G1,0.30507687
26.745592,18.273603,5.066666667,cycling,G1,0.38058716
23.62544,20.830042,0.26666666699999997,cycling,G1,0.17514645
26.820635,19.893866,7.466666667,cycling,S,0.41257167
27.289354,21.126802,12.8,cycling,G2,0.5700748
28.062902,22.370512,2.4,arrested,G0,0.5961053
23.668753,21.449364,4.0,cycling,G1,0.09194047
25.300272,21.404467,8.0,cycling,S,0.2798444
23.24937,19.940424,3.2,cycling,G1,0.17653403
28.076445,21.551329,18.13333333,cycling,G2,0.701817
25.299334,21.541452,9.066666667,cycling,S,0.28005067
29.246756,19.159636,0.26666666699999997,cycling,G1,0.6255534
24.079742,20.404423,1.333333333,cycling,G1,0.16282208
20.760094,17.15451,20.53333333,arrested,G0,0.4576979
27.92883,21.042027,0.26666666699999997,cycling,G1,0.55772936
26.259298,19.973314,5.333333333,cycling,S,0.36488515
27.446455,20.322048,4.8,arrested,G0,0.50469434
28.071644,22.013218,11.46666667,cycling,S,0.5936195
22.897444,19.78533,0.26666666699999997,cycling,G1,0.19614968
29.296747,18.971224,3.733333333,nan,G1,0.6426882
24.425041,21.081675,8.8,cycling,S,0.2887923
22.940361,20.665989,1.333333333,arrested,G0,0.13575216
26.228342,21.812532,5.066666667,cycling,S,0.34561935
25.905281,21.886988,3.733333333,cycling,G1,0.2427082
26.987492,22.006397,6.933333332999999,cycling,S,0.52291584
26.266611,21.548622,15.46666667,cycling,G2,0.41172013
27.256384,22.248817,6.933333332999999,cycling,S,0.48486876
27.611052,20.287811,18.93333333,cycling,G2,0.5431448
23.814322,20.334417,3.733333333,nan,G1,0.16236709
27.919401,18.791468,2.133333333,cycling,G1,0.50124824
23.823027,21.814444,1.8666666669999998,cycling,G1,0.12885918
25.051783,19.406944,9.066666667,cycling,S,0.3724502
28.095804,21.169867,17.6,cycling,G2,0.69374216
24.06179,21.670464,5.066666667,cycling,S,0.17783363
26.863804,21.40763,3.2,cycling,G1,0.41894192
24.414251,21.20511,18.4,cycling,G2,0.3104887
24.144821,19.281542,1.066666667,cycling,G1,0.25273573
22.504879,19.283686,0.8,arrested,G0,0.2333317
25.658602,20.58721,2.666666667,cycling,G1,0.22570471
27.050997,18.67988,9.866666667,cycling,S,0.5354901
24.651775,19.575441,11.2,cycling,S,0.34310132
23.918657,20.871534,3.4666666669999997,arrested,G0,0.15451744
23.596254,19.359264,5.8666666670000005,cycling,S,0.29354715
23.446268,21.353853,2.666666667,arrested,G0,0.12507784
26.682953,22.056513,5.8666666670000005,cycling,G1,0.3543133
25.817814,19.158455,10.93333333,cycling,S,0.41241506
23.368156,20.71841,5.066666667,cycling,G1,0.157851
25.706722,21.752428,4.0,arrested,G0,0.2807991
23.072424,21.119236,1.8666666669999998,cycling,G1,0.09436769
24.097198,21.588844,3.733333333,cycling,G1,0.23094092
22.811407,20.606943,5.066666667,cycling,G1,0.14086132
26.141432,22.117289,5.333333333,arrested,G0,0.3197701
25.500513,19.559391,10.66666667,cycling,S,0.40958756
24.142965,19.141666,2.933333333,cycling,G1,0.26084515
24.38576,19.333822,12.53333333,cycling,S,0.39056545
28.281618,18.896545,4.533333333,cycling,S,0.5237836
25.921923,19.51281,8.0,cycling,S,0.4331299
24.838848,21.424408,1.066666667,nan,G1,0.35584736
23.153652,21.116688,4.0,cycling,G1,0.12706864
26.04818,19.48768,10.13333333,cycling,S,0.4515886
24.086077,19.840128,1.6,cycling,G1,0.24172372
25.966482,21.98797,4.0,cycling,G1,0.2995948
24.054064,20.481241,3.4666666669999997,cycling,G1,0.24677727
24.596048,19.225428,14.13333333,cycling,G2,0.43379432
26.183693,18.971355,4.533333333,cycling,G1,0.315212
22.933027,20.835917,2.133333333,cycling,G1,0.16858077
26.227425,18.962551,5.066666667,cycling,S,0.3907387
23.998093,21.928625,4.0,cycling,G1,0.113758005
23.045452,19.94744,2.666666667,nan,G1,0.17561588
23.296644,20.617208,3.733333333,cycling,G1,0.16908284
23.970356,21.248291,0.8,arrested,G0,0.21520483
21.515741,18.194029,2.933333333,arrested,G0,0.30620885
25.365395,19.370693,8.0,cycling,S,0.4277687
24.40855,20.877941,12.8,cycling,S,0.33293167
25.983896,20.529682,2.666666667,cycling,G1,0.30172583
27.754248,22.450737,5.066666667,cycling,S,0.5459918
27.0275,19.675718,14.93333333,cycling,S,0.45840266
26.734694,21.022139,1.066666667,cycling,G1,0.4373251
22.53301,19.929516,1.333333333,arrested,G0,0.19371127
24.484032,18.713223,4.533333333,cycling,S,0.34737188
27.420692,20.87836,17.33333333,cycling,G2,0.58773303
26.914577,20.415775,5.066666667,cycling,G1,0.4413624
25.922962,18.71994,8.8,cycling,S,0.45894593
25.165955,21.844555,2.933333333,cycling,G1,0.21088926
22.874557,20.435436,1.333333333,arrested,G0,0.2742505
24.40276,20.696512,9.066666667,cycling,S,0.3662441
22.673887,19.988808,3.733333333,cycling,G1,0.20897245
25.23387,22.265556,1.6,nan,G1,0.21345186
24.490902,21.075832,0.0,cycling,G1,0.26354483
24.857695,20.026127,9.866666667,cycling,S,0.39425868
25.529121,20.45129,13.06666667,cycling,G2,0.4316737
24.124088,20.502777,6.1333333329999995,cycling,G1,0.19175118
30.035643,20.279022,1.066666667,arrested,G0,0.8866454
24.693665,21.285141,0.0,cycling,G1,0.34056264
26.19727,19.261892,1.6,cycling,G1,0.32666534
28.644268,20.425817,12.0,cycling,G2,0.753211
23.644753,20.376877,3.4666666669999997,cycling,G1,0.2132526
25.871485,21.427927,12.0,cycling,G2,0.40953898
22.699741,19.92488,2.666666667,cycling,G1,0.2052249
27.691477,22.104433,10.66666667,cycling,S,0.5816763
27.954144,18.43186,18.13333333,arrested,G0,0.49892864
24.275774,20.486902,12.26666667,cycling,S,0.36177248
28.868185,21.447441,14.4,cycling,G2,0.7306707
26.142347,21.931911,7.733333332999999,arrested,G0,0.33301315
26.020456,19.694887,16.26666667,cycling,S,0.44407958
26.835443,22.203646,1.066666667,arrested,G0,0.40026116
24.066807,21.900942,0.533333333,cycling,G1,0.12887286
23.384752,21.782349,0.533333333,cycling,G1,0.09765815
24.672497,19.450644,8.266666667,cycling,S,0.39392602
27.752872,19.88915,19.2,cycling,G2,0.5754728
24.718174,19.938046,15.2,cycling,S,0.41680905
26.542353,18.815851,2.666666667,cycling,G1,0.37541425
27.241554,18.254211,0.533333333,cycling,G1,0.433345
26.894426,22.48854,1.6,cycling,G1,0.41828462
24.90216,19.75396,14.66666667,cycling,S,0.40096065
22.615845,20.338976,1.333333333,nan,G1,0.16921374
21.081108,17.391203,9.066666667,arrested,G0,0.5908344
22.613525,19.459394,1.066666667,cycling,G1,0.22623242
27.819584,22.536467,1.066666667,arrested,G0,0.6411756
26.314697,21.962332,0.26666666699999997,cycling,G1,0.32225963
26.035295,21.466068,10.66666667,cycling,S,0.37351692
24.021313,21.288752,4.533333333,cycling,G1,0.12454229
25.737385,19.70234,9.066666667,cycling,S,0.41318262
26.607285,20.315027,5.066666667,cycling,G1,0.3776418
23.31378,19.18703,5.066666667,cycling,G1,0.2615632
22.40028,19.63161,2.933333333,arrested,G0,0.21678796
25.699467,21.547333,4.266666667,cycling,G1,0.29457992
26.133911,19.466692,16.26666667,cycling,G2,0.50434846
23.95047,20.692293,3.733333333,cycling,G1,0.20293659
24.60948,20.52787,8.8,cycling,S,0.32972708
27.197739,20.324062,2.4,cycling,G1,0.45577437
23.40165,19.422302,1.6,cycling,G1,0.25391468
22.507772,19.795696,3.2,cycling,G1,0.21449268
23.21281,20.61954,5.066666667,cycling,G1,0.14705762
25.610786,19.26368,10.4,cycling,S,0.44810563
26.75441,21.113096,16.0,cycling,G2,0.5015411
24.157537,20.184269,5.8666666670000005,cycling,S,0.34446964
25.273445,20.387411,2.133333333,cycling,G1,0.27899396
27.715729,20.286386,20.26666667,cycling,S,0.580708
26.291632,20.070993,14.13333333,cycling,G2,0.5270096
22.566975,19.37224,0.533333333,cycling,G1,0.20971888
26.627115,19.414927,5.333333333,cycling,G1,0.37406462
22.640833,18.703655,1.066666667,cycling,G1,0.31909624
27.538353,21.55425,9.333333332999999,cycling,S,0.49031305
25.649616,20.243559,13.6,cycling,S,0.48654568
27.321898,22.483591,1.066666667,cycling,G1,0.50099415
25.960045,19.237848,9.066666667,cycling,S,0.43358916
23.433529,20.695597,5.066666667,cycling,G1,0.17807767
24.76563,20.951054,10.93333333,cycling,S,0.26130375
25.146181,20.472944,14.4,cycling,S,0.43304536
26.17615,19.31834,14.93333333,cycling,S,0.42600983
23.41501,20.149921,4.0,cycling,G1,0.19074315
24.386362,20.39057,13.06666667,cycling,S,0.3643663
28.75502,21.01366,16.53333333,cycling,G2,0.74830073
22.575651,19.470285,1.8666666669999998,cycling,G1,0.24449886
22.60122,20.62851,1.333333333,nan,G1,0.117793314
25.359592,19.570982,10.4,cycling,S,0.4011967
27.808115,21.151012,11.73333333,cycling,S,0.52651614
28.911924,20.604378,12.8,cycling,G2,0.7768117
22.47674,19.628664,1.066666667,cycling,G1,0.21351373
26.8005,19.831326,5.333333333,cycling,G1,0.34733135
24.928907,19.718035,14.13333333,cycling,G2,0.40714964
29.00872,20.743244,13.33333333,cycling,G2,0.8089069
24.291117,20.153082,15.2,cycling,S,0.3516221
22.644266,20.38838,1.8666666669999998,cycling,G1,0.154996
24.176535,19.847536,1.8666666669999998,nan,G1,0.21616304
27.854647,20.588108,17.6,cycling,G2,0.6820901
27.469103,20.966955,14.93333333,cycling,G2,0.5813512
24.766285,19.379478,17.06666667,cycling,S,0.3848503
23.460905,21.871063,0.533333333,cycling,G1,0.14239225
29.747564,19.184893,0.26666666699999997,cycling,G1,0.6545037
30.902819,18.141258,19.46666667,cycling,S,0.83024853
26.798416,19.703854,6.666666667,cycling,S,0.44536483
26.832867,21.607235,2.666666667,nan,G1,0.4133575
30.278734,17.960983,0.26666666699999997,cycling,G1,0.5868954
26.61739,18.229715,5.8666666670000005,cycling,S,0.41719595
23.483074,19.120296,1.8666666669999998,cycling,G1,0.2925169
23.967646,19.168423,10.93333333,cycling,S,0.35024524
22.718294,18.995615,4.533333333,cycling,G1,0.30182052
26.330349,19.306505,8.8,cycling,S,0.4468591
25.592886,19.971401,9.333333332999999,cycling,S,0.36250764
24.577374,20.262762,9.333333332999999,cycling,S,0.314412
28.556837,18.386301,4.8,cycling,G1,0.6066868
29.837994,19.70736,11.73333333,cycling,S,0.74577254
27.003555,17.386473,3.4666666669999997,cycling,G1,0.50153774
22.042017,19.851505,0.26666666699999997,cycling,G1,0.21029648
23.339846,21.976795,0.533333333,cycling,G1,0.14226158
24.676912,20.526234,3.2,cycling,G1,0.30454847
24.859495,19.009398,8.8,cycling,S,0.4149575
26.970854,19.32339,10.93333333,cycling,S,0.4381693
26.212904,21.26177,9.866666667,cycling,S,0.4053962
21.383928,17.555458,9.066666667,arrested,G0,0.47020656
26.84182,18.540884,2.666666667,cycling,G1,0.37724578
21.697334,19.208033,3.2,cycling,G1,0.3266292
24.626831,19.803564,13.86666667,cycling,S,0.37027812
22.91851,19.054821,1.066666667,cycling,G1,0.28112373
24.590086,20.820482,16.26666667,cycling,G2,0.34449816
22.487093,19.048761,3.4666666669999997,cycling,G1,0.28051382
24.684948,20.236368,10.4,cycling,S,0.40062776
22.075191,19.884905,0.26666666699999997,cycling,G1,0.21421477
24.84148,19.484108,10.66666667,cycling,S,0.39354974
27.12734,19.535994,12.26666667,cycling,S,0.46596393
24.122616,20.442331,5.333333333,cycling,G1,0.28564268
25.371264,20.591635,11.73333333,cycling,S,0.41033491
22.354218,19.828367,6.933333332999999,cycling,G1,0.25593156
21.62494,18.487532,0.26666666699999997,arrested,G0,0.33538017
20.97866,16.975239,22.4,arrested,G0,0.5922713
25.536133,19.63407,12.53333333,cycling,S,0.35187605
22.711605,17.652935,5.6,cycling,G1,0.38686544
23.20948,20.283106,5.066666667,cycling,G1,0.14900537
23.43373,19.606493,2.4,cycling,G1,0.2692648
21.231153,17.521194,8.0,nan,G1,0.56214404
27.545122,20.661634,16.0,cycling,G2,0.59316325
29.818674,19.793278,2.666666667,cycling,G1,0.7491916
23.074331,18.831049,11.73333333,cycling,S,0.34556022
24.10326,19.383488,5.333333333,cycling,S,0.31649408
21.983261,19.926125,1.8666666669999998,cycling,G1,0.22550134
24.679285,19.633207,7.466666667,cycling,S,0.35428104
25.757044,19.123384,16.53333333,cycling,S,0.44807738
23.2084,19.197996,2.4,cycling,G1,0.25895387
23.023827,19.975046,1.6,cycling,G1,0.1785477
26.959738,17.733799,0.8,arrested,G0,0.4625172
24.535112,20.799932,14.4,cycling,S,0.4117493
27.015429,18.513878,7.466666667,cycling,S,0.4630524
24.427849,19.67972,8.266666667,cycling,S,0.37835762
27.830343,19.963026,12.8,cycling,G2,0.6624029
24.709684,21.166079,11.46666667,cycling,G2,0.24098447
21.154453,16.828365,25.06666667,cycling,G1,0.5607382
24.413607,19.84959,12.0,cycling,S,0.37850028
24.566479,21.974503,5.333333333,cycling,G1,0.1607673
21.492899,19.292728,2.666666667,arrested,G0,0.32637754
24.948816,21.394434,12.0,cycling,G2,0.23339497
23.966824,18.039848,12.53333333,cycling,S,0.45495218
22.10333,19.730068,2.133333333,arrested,G0,0.22186044
25.961235,18.556496,10.13333333,cycling,S,0.5041932
27.309025,16.384775,1.8666666669999998,arrested,G0,0.5592559
23.066986,19.056438,4.266666667,arrested,G0,0.2916603
24.504084,19.788567,7.466666667,cycling,S,0.3657936
24.745853,21.330534,10.66666667,cycling,S,0.25279424
23.604202,18.643488,10.93333333,cycling,S,0.39061326
22.225838,19.214647,2.133333333,arrested,G0,0.26511973
22.530674,18.577484,2.133333333,arrested,G0,0.36594218
21.324646,19.224277,5.333333333,cycling,G1,0.40640107
22.134619,19.804462,10.93333333,cycling,S,0.28113824
24.541637,20.122282,7.466666667,cycling,S,0.35734296
24.564053,20.384424,13.06666667,cycling,S,0.30206656
23.961359,18.787682,9.6,cycling,S,0.3756509
24.895668,21.508444,9.6,cycling,S,0.29058245
27.331255,22.113632,14.66666667,cycling,S,0.506356
26.801205,18.401161,9.866666667,cycling,S,0.53057164
24.75315,20.429472,4.0,cycling,S,0.31785217
25.542288,21.66953,3.2,cycling,G1,0.21762092
28.009283,19.6412,18.13333333,cycling,G2,0.59743446
24.86508,18.917253,8.0,cycling,S,0.40202034
22.940804,18.407196,10.93333333,cycling,S,0.38006926
27.130259,17.9118,2.133333333,arrested,G0,0.47003272
27.727316,19.53461,17.33333333,cycling,G2,0.5703173
24.073671,18.716427,12.26666667,cycling,S,0.40260673
23.3134,18.938421,6.4,cycling,S,0.3568593
26.125717,19.020329,11.2,cycling,S,0.42512113
21.29283,19.187143,16.53333333,cycling,G2,0.40640107
23.24755,19.22237,3.2,cycling,G1,0.25383782
25.18981,19.14869,18.13333333,cycling,G2,0.42801622
24.161842,18.528925,12.26666667,cycling,G2,0.39720187
23.312733,18.780947,4.266666667,cycling,G1,0.3751111
24.245543,20.182053,10.4,cycling,S,0.38021848
24.037697,19.235514,6.1333333329999995,cycling,S,0.31417945
23.48664,18.821182,1.6,cycling,G1,0.29784408
22.677406,19.391886,1.066666667,cycling,G1,0.31665492
21.310373,17.212091,16.26666667,arrested,G0,0.56033033
27.07213,18.740952,4.266666667,cycling,G1,0.4088556
27.705698,22.416412,1.066666667,cycling,G1,0.60109675
22.72503,20.818455,0.26666666699999997,cycling,G1,0.20002967
23.527184,21.652508,1.8666666669999998,arrested,G0,0.17474388
22.31823,18.989199,0.0,cycling,G1,0.29297674
22.956144,18.94564,5.6,cycling,G1,0.31743026
25.042665,20.686068,11.2,cycling,S,0.3363419
