alignment_source,fpr,tpr,threshold
Uncalled4,0.002766599597585513,0.875,0.6186838389444549
Uncalled4,0.002766599597585513,0.876953125,0.6166293706628142
Uncalled4,0.0030181086519114686,0.876953125,0.6157876918835019
Uncalled4,0.0030181086519114686,0.880859375,0.6143966176630715
Uncalled4,0.0032696177062374247,0.880859375,0.6106528266403033
Uncalled4,0.0032696177062374247,0.8955078125,0.6027295111292106
Uncalled4,0.0035211267605633804,0.8955078125,0.6019857217586259
Uncalled4,0.0035211267605633804,0.896484375,0.6019430717218848
Uncalled4,0.003772635814889336,0.896484375,0.6016331530512664
Uncalled4,0.003772635814889336,0.8994140625,0.5989272269034543
Uncalled4,0.004024144869215292,0.8994140625,0.5986417158566354
Uncalled4,0.004024144869215292,0.90234375,0.5963673114837955
Uncalled4,0.004275653923541248,0.90234375,0.5962631345257061
Uncalled4,0.004275653923541248,0.9111328125,0.5920840341477249
Uncalled4,0.004778672032193159,0.9111328125,0.5900050541128525
Uncalled4,0.004778672032193159,0.9208984375,0.5831593351468136
Uncalled4,0.005030181086519115,0.9208984375,0.5829724506817381
Uncalled4,0.005030181086519115,0.92578125,0.5789565645964653
Uncalled4,0.00528169014084507,0.92578125,0.5781901754003042
Uncalled4,0.00528169014084507,0.9287109375,0.5749301846218573
Uncalled4,0.005533199195171026,0.9287109375,0.5745904019348465
Uncalled4,0.005533199195171026,0.9296875,0.5745902958274332
Uncalled4,0.005784708249496982,0.9296875,0.5730639192834032
Uncalled4,0.005784708249496982,0.9306640625,0.5718941883097183
Uncalled4,0.006287726358148894,0.9306640625,0.5710892598090545
Uncalled4,0.006287726358148894,0.94140625,0.563728745902305
Uncalled4,0.006790744466800805,0.94140625,0.5627596501581826
Uncalled4,0.006790744466800805,0.943359375,0.562131641702703
Uncalled4,0.007042253521126761,0.943359375,0.5611665967960969
Uncalled4,0.007042253521126761,0.9443359375,0.5601907198439743
Uncalled4,0.007545271629778672,0.9443359375,0.5586259341889971
Uncalled4,0.007545271629778672,0.9453125,0.5583165645853225
Uncalled4,0.007796780684104628,0.9453125,0.5580397124136814
Uncalled4,0.007796780684104628,0.9501953125,0.5545223550096161
Uncalled4,0.00829979879275654,0.9501953125,0.5543184009833273
Uncalled4,0.00829979879275654,0.9541015625,0.5473554662742901
Uncalled4,0.008551307847082495,0.9541015625,0.5472093369289568
Uncalled4,0.008551307847082495,0.955078125,0.5468878288561302
Uncalled4,0.009054325955734407,0.955078125,0.5455242565104054
Uncalled4,0.009054325955734407,0.9599609375,0.5429561148037514
Uncalled4,0.009557344064386318,0.9599609375,0.5419609700782739
Uncalled4,0.009557344064386318,0.9638671875,0.5410477446576578
Uncalled4,0.009808853118712274,0.9638671875,0.5404345944284955
Uncalled4,0.009808853118712274,0.96484375,0.5393588667783134
Uncalled4,0.010311871227364185,0.96484375,0.538686349629351
Uncalled4,0.010311871227364185,0.966796875,0.5384426237686806
Uncalled4,0.01056338028169014,0.966796875,0.5383629583511037
Uncalled4,0.01056338028169014,0.9677734375,0.5383475513525255
Uncalled4,0.010814889336016096,0.9677734375,0.5374423895260867
Uncalled4,0.010814889336016096,0.96875,0.5340962396597646
Uncalled4,0.011569416498993963,0.96875,0.5300703586668025
Uncalled4,0.011569416498993963,0.970703125,0.5289059740069195
Uncalled4,0.012072434607645875,0.970703125,0.5261587217461545
Uncalled4,0.012072434607645875,0.9736328125,0.5238954938913503
Uncalled4,0.013078470824949699,0.9736328125,0.5214715682503166
Uncalled4,0.013078470824949699,0.974609375,0.5201804669649803
Uncalled4,0.013329979879275655,0.974609375,0.5192222239715318
Uncalled4,0.013329979879275655,0.9755859375,0.518407534902226
Uncalled4,0.014587525150905433,0.9755859375,0.5148203265404672
Uncalled4,0.014587525150905433,0.9765625,0.5138289195526915
Uncalled4,0.0153420523138833,0.9765625,0.5132765121613261
Uncalled4,0.0153420523138833,0.9775390625,0.5131214358160678
Uncalled4,0.01584507042253521,0.9775390625,0.5114812472904172
Uncalled4,0.01584507042253521,0.978515625,0.5084480067501191
Uncalled4,0.017605633802816902,0.978515625,0.5062467251254117
Uncalled4,0.017605633802816902,0.9794921875,0.5061656453320111
Uncalled4,0.019617706237424547,0.9794921875,0.4980141769731528
Uncalled4,0.019617706237424547,0.98046875,0.4976799249360895
Uncalled4,0.022132796780684104,0.98046875,0.4925993136927143
Uncalled4,0.022132796780684104,0.9814453125,0.4922647039428533
Uncalled4,0.022635814889336015,0.9814453125,0.4915328218979528
Uncalled4,0.022635814889336015,0.9833984375,0.4913863598063159
Uncalled4,0.028420523138832997,0.9833984375,0.4823721639138666
Uncalled4,0.028420523138832997,0.984375,0.4817722271707564
Uncalled4,0.037977867203219315,0.984375,0.4665207290935034
Uncalled4,0.037977867203219315,0.9853515625,0.4663108993707782
Uncalled4,0.03948692152917505,0.9853515625,0.4641525760459474
Uncalled4,0.03948692152917505,0.986328125,0.4632532909096207
Uncalled4,0.045774647887323945,0.986328125,0.4533389384612666
Uncalled4,0.045774647887323945,0.98828125,0.4529344666179716
Uncalled4,0.04753521126760563,0.98828125,0.4513726992707924
Uncalled4,0.04753521126760563,0.9892578125,0.4506165943718571
Uncalled4,0.04929577464788732,0.9892578125,0.4472307969406544
Uncalled4,0.04929577464788732,0.990234375,0.4470559042551669
Uncalled4,0.05030181086519115,0.990234375,0.4458309407946339
Uncalled4,0.05030181086519115,0.9912109375,0.4457797796270656
Uncalled4,0.051056338028169015,0.9912109375,0.4450690495040674
Uncalled4,0.051056338028169015,0.9921875,0.4446022052141808
Uncalled4,0.05331991951710262,0.9921875,0.4416051313862826
Uncalled4,0.05331991951710262,0.9931640625,0.4414550447157875
Uncalled4,0.05835010060362173,0.9931640625,0.4363227529696764
Uncalled4,0.05835010060362173,0.9951171875,0.4353311957011854
Uncalled4,0.06564386317907445,0.9951171875,0.4283255468702928
Uncalled4,0.06564386317907445,0.99609375,0.4272890967114263
Uncalled4,0.10085513078470824,0.99609375,0.3908329892046872
Uncalled4,0.10085513078470824,0.9970703125,0.3907885220618787
Uncalled4,0.125,0.9970703125,0.3692975730633054
Uncalled4,0.125,0.998046875,0.369262459477475
Uncalled4,0.13380281690140844,0.998046875,0.36199889754715
Uncalled4,0.13380281690140844,0.9990234375,0.3615383999281864
Uncalled4,0.289989939637827,0.9990234375,0.2792225575227316
Uncalled4,0.289989939637827,1.0,0.2788194096906402
Uncalled4,0.9011569416498993,1.0,0.0007279192065768
Uncalled4,1.0,1.0,0.0
