cell_id,sum_log_p_no_response,p_no_response,p_response,rep
86,-3.185617989033982,0.04135268239858472,0.9586473176014153,8
87,-3.7876294087537765,0.02264923032755701,0.9773507696724429,8
88,-3.815800278299839,0.022020085204083408,0.9779799147959166,8
89,-2.0946342033495555,0.12311527057171151,0.8768847294282884,8
90,-2.7192298741429966,0.06592550581808163,0.9340744941819183,8
91,-3.931211315366725,0.019619892276257916,0.9803801077237421,8
92,-1.8735826113824832,0.1535724845465154,0.8464275154534846,8
93,-3.353764878068352,0.03495251412199922,0.9650474858780008,8
94,-1.4822921985339,0.22711649517559618,0.7728835048244038,8
95,-3.848222209791714,0.021317600993096836,0.9786823990069031,8
96,-2.307558342567272,0.0995039096557157,0.9004960903442842,8
97,-2.9417535318509644,0.05277310822942248,0.9472268917705775,8
98,-3.320961242398209,0.036118096816371056,0.963881903183629,8
99,-2.4309279814182965,0.08795517393232541,0.9120448260676746,8
0,-4.444865473876563,0.011738685084526775,0.9882613149154732,9
1,-5.5918508661145845,0.0037281212217836228,0.9962718787782163,9
2,-2.855630641617025,0.05751953546761329,0.9424804645323868,9
3,-4.024779730751411,0.017867359349714982,0.982132640650285,9
4,-4.473036279771769,0.011412611309956742,0.9885873886900433,9
5,-4.5903366523460765,0.010149440965050525,0.9898505590349495,9
6,-4.391621254357704,0.012380640772797848,0.9876193592272021,9
7,-3.2892663681204652,0.0372811900355243,0.9627188099644757,9
8,-2.5038266621986005,0.08177148729613702,0.918228512703863,9
9,-3.2974635099675083,0.03697683993722451,0.9630231600627754,9
10,-4.171860978182852,0.01542353054579366,0.9845764694542063,9
11,-18.17028247202353,1.2845369098170361e-08,0.9999999871546309,9
12,-2.957664911376699,0.05194006032163624,0.9480599396783638,9
13,-3.6486132969182963,0.026027195758446173,0.9739728042415539,9
14,-2.2352194190416785,0.10696865631787943,0.8930313436821206,9
15,-2.572819335114122,0.07632006996471179,0.9236799300352883,9
16,-3.043950627739661,0.0476462844522979,0.9523537155477021,9
17,-6.569769902399437,0.0014021199994695454,0.9985978800005304,9
18,-3.315884284294744,0.036301933150495125,0.9636980668495049,9
19,-3.7359699649198315,0.023850026156976078,0.9761499738430239,9
20,-2.706350711667218,0.06678006229237368,0.9332199377076263,9
21,-3.38042281293231,0.03403306207334138,0.9659669379266587,9
22,-4.142562553907796,0.015882100574692644,0.9841178994253074,9
23,-3.723547612421288,0.024148147439122917,0.975851852560877,9
24,-4.328210494099916,0.013191131990009992,0.98680886800999,9
25,-3.9318413625921353,0.01960753471090008,0.9803924652891,9
26,-4.040528284148122,0.017588178405054583,0.9824118215949454,9
27,-3.096067016378677,0.04522672904459364,0.9547732709554063,9
28,-2.65643283054656,0.07019818446922484,0.9298018155307751,9
29,-6.029286294428377,0.002407211405870355,0.9975927885941297,9
30,-3.6643618503150077,0.02562051579211862,0.9743794842078813,9
31,-3.484655590210343,0.030664317701952524,0.9693356822980475,9
32,-4.835709584467775,0.007941051478503686,0.9920589485214963,9
33,-4.453544728805969,0.011637242902220549,0.9883627570977794,9
34,-3.7213489674029065,0.024201299052546702,0.9757987009474532,9
35,-3.2431484388101257,0.03904078387747231,0.9609592161225277,9
36,-3.9786702636113334,0.018710502839593607,0.9812894971604064,9
37,-2.7551408619080813,0.06360006021192799,0.936399939788072,9
38,-4.239726057718602,0.014411539232345033,0.9855884607676549,9
39,-18.8596863675144,6.446771542376388e-09,0.9999999935532284,9
40,-2.722099265063929,0.06573661090650548,0.9342633890934945,9
41,-2.661303733995451,0.06985708729049715,0.9301429127095029,9
42,-3.501532049486856,0.030151154957731862,0.9698488450422681,9
43,-2.838754357340519,0.05849848881264175,0.9415015111873583,9
44,-4.78246550244895,0.008375324108906,0.991624675891094,9
45,-0.7224634923359107,0.4855546212955188,0.5144453787044811,9
46,-2.9929050157392094,0.05014156291386909,0.9498584370861309,9
47,-3.893446761717031,0.020374997109565612,0.9796250028904344,9
48,-4.420919716132745,0.012023169295331055,0.9879768307046689,9
49,-3.739296165817999,0.023770827966116376,0.9762291720338836,9
50,-3.700729685557312,0.024705492650457277,0.9752945073495427,9
51,-3.9839577512311517,0.0186118323767757,0.9813881676232243,9
52,-3.354450627055407,0.03492855368720594,0.9650714463127941,9
53,-3.0911962879297947,0.04544755351183873,0.9545524464881613,9
54,-3.553648263125864,0.028620035538276512,0.9713799644617235,9
55,-4.744969761326843,0.008695324936908857,0.9913046750630912,9
56,-3.8830512123512717,0.020587911159684957,0.979412088840315,9
57,-3.521023600452655,0.029569152673887152,0.9704308473261128,9
58,-4.55022588203434,0.01056481771179246,0.9894351822882076,9
59,-4.557777506084001,0.010485336663491347,0.9895146633365086,9
60,-4.430244588859582,0.011911575877703513,0.9880884241222965,9
61,-6.168759013569213,0.0020938328069828507,0.9979061671930172,9
62,-3.5986954157976387,0.027359391805728838,0.9726406081942711,9
63,-4.82971105013914,0.007988829303601579,0.9920111706963984,9
64,-3.276844053121907,0.03774719717279218,0.9622528028272078,9
65,-4.644063222446964,0.009618535869098856,0.9903814641309011,9
66,-4.5225374017214905,0.010861428865508428,0.9891385711344916,9
67,-2.742718546909523,0.06439504776359102,0.9356049522364089,9
68,-4.466612774101903,0.011486156238666964,0.988513843761333,9
69,-4.019908827302521,0.01795460183436307,0.982045398165637,9
70,-3.1084893313772355,0.04466838352204839,0.9553316164779516,9
71,-3.7310990614709407,0.02396648072086158,0.9760335192791384,9
72,-3.6111177307961975,0.02702162707595525,0.9729783729240448,9
73,-2.7063507116672176,0.06678006229237371,0.9332199377076262,9
74,-4.493238864946491,0.011184360449846593,0.9888156395501534,9
75,-2.9749579548241396,0.051049580347615704,0.9489504196523842,9
76,-3.7892140469386564,0.022613367914300988,0.977386632085699,9
77,-3.6556827703856096,0.025843846045181886,0.9741561539548181,9
78,-3.955786882835882,0.019143598852024196,0.9808564011479758,9
79,-3.302334238416391,0.036797173698921534,0.9632028263010785,9
80,-3.537899884729161,0.029074322439682825,0.9709256775603172,9
81,-2.9907065082208506,0.05025192078377021,0.9497480792162298,9
82,-3.7599154851635777,0.02328570827956349,0.9767142917204366,9
83,-3.619314872643241,0.02680103232431371,0.9731989676756863,9
84,-5.033779489658438,0.006514143846795587,0.9934858561532044,9
85,-3.6024385883667356,0.02725717231276815,0.9727428276872319,9
86,-3.200299931156732,0.04074997995665017,0.9592500200433498,9
87,-3.0146520284645977,0.049062905011378305,0.9509370949886217,9
88,-4.474164010651563,0.011399748210184074,0.9886002517898159,9
89,-4.340632596598481,0.013028283947959154,0.9869717160520408,9
90,-2.552200053268528,0.07791007100493469,0.9220899289950653,9
91,-4.291131337148737,0.013689429173578438,0.9863105708264216,9
92,-3.1118155697753886,0.044520052658260624,0.9554799473417394,9
93,-4.099714146254453,0.016577413440259342,0.9834225865597407,9
94,-4.798213880845654,0.00824445949303741,0.9917555405069626,9
95,-3.7153506830742375,0.024346901571483275,0.9756530984285168,9
96,-3.5150819203652004,0.029745366103030867,0.9702546338969691,9
97,-3.7506475666779697,0.02350252147738396,0.976497478522616,9
98,-3.8098335412842435,0.022151866021326332,0.9778481339786737,9
99,-4.903574626503551,0.007420011837130224,0.9925799881628697,9
