source,mu_ev,log10_mu_ev,p_exclusion_growth_window,p_exclusion_kinematic,posterior_fraction_in_alpha_window,median_alpha_in_window,median_chi_sat_in_window,growth_time_proxy_s_median,fa_crit_GeV_median,fa_crit_GeV_q16,fa_crit_GeV_q84,quartic_lambda_crit_median
IRAS_09149-6206,8.886066943924746e-20,-19.051290419289206,0.9109,0.9989,0.9119,0.0751908249217796,0.29411206112578914,2314108846946583.5,1.1481448687136064e+18,6.987739227683931e+17,1.9635509580552397e+18,5.98998566438453e-93
IRAS_09149-6206,8.962500236554639e-20,-19.047570819861452,0.9126,0.9988,0.9137,0.0757136963450044,0.29606591830051987,2155647715228236.5,1.140215891916106e+18,6.934869909148998e+17,1.9553760733283397e+18,6.178516072662294e-93
IRAS_09149-6206,9.039590968325953e-20,-19.043851220433698,0.9141,0.9985,0.9155,0.07624898172822002,0.2980642552175957,2005957813230628.8,1.1322113141916672e+18,6.879021877329702e+17,1.9444872384238915e+18,6.374447933868864e-93
IRAS_09149-6206,9.117344794185767e-20,-19.040131621005944,0.9162,0.9984,0.9177,0.07677214017930004,0.30001544283016185,1870147243542558.0,1.1244959383268753e+18,6.821889795427927e+17,1.93590451293305e+18,6.573867944928034e-93
IRAS_09149-6206,9.19576741772205e-20,-19.03641202157819,0.9177,0.9983,0.9193,0.07735942750377536,0.3022035835704023,1731289944729934.5,1.1159591350914697e+18,6.766824301461903e+17,1.9242175322400635e+18,6.790150082832936e-93
IRAS_09149-6206,9.274864591582046e-20,-19.032692422150436,0.9192,0.998,0.9211,0.0779171688197532,0.304279449434304,1609055253256002.8,1.1079709532053535e+18,6.713996579981539e+17,1.915034902039753e+18,7.007424152748742e-93
IRAS_09149-6206,9.354642117894255e-20,-19.028972822722682,0.9203,0.998,0.9222,0.0784807476388256,0.30637486019964366,1495139855013474.0,1.1000145024505859e+18,6.657674432336562e+17,1.900865149198358e+18,7.231985458613705e-93
IRAS_09149-6206,9.43510584869405e-20,-19.02525322329493,0.9216,0.9979,0.9235,0.07911558530558345,0.30873257191096753,1378706502291798.5,1.0911877789292145e+18,6.603118566781846e+17,1.8890206148713928e+18,7.476435083095704e-93
IRAS_09149-6206,9.516261686352945e-20,-19.021533623867175,0.9238,0.9979,0.9257,0.07969510456235344,0.31088237722815826,1280046745994885.0,1.0832529837606255e+18,6.548609502716699e+17,1.880787310769744e+18,7.717434716379914e-93
IRAS_09149-6206,9.598115584011562e-20,-19.01781402443942,0.9255,0.9979,0.9274,0.0802084780721201,0.31278482871243707,1197876019375516.8,1.0763198174058204e+18,6.495759863564535e+17,1.8734835954514493e+18,7.952240374351441e-93
IRAS_09149-6206,9.68067354601632e-20,-19.014094425011667,0.9276,0.9977,0.9297,0.08080362487539514,0.31498798870034606,1111204112094107.0,1.0683921660867475e+18,6.446097065745908e+17,1.8638608886441318e+18,8.210124825631952e-93
IRAS_09149-6206,9.76394162835988e-20,-19.010374825583913,0.9294,0.9976,0.9316,0.0814254349312031,0.3172871555984562,1028279201196161.9,1.0602333273538324e+18,6.392711356208845e+17,1.8529132890735683e+18,8.481007463793887e-93
IRAS_09149-6206,9.84792593912538e-20,-19.00665522615616,0.9303,0.9974,0.9327,0.0820332735541364,0.3195319859387537,953502536371231.6,1.0523773594297988e+18,6.339536369625615e+17,1.8440806323154563e+18,8.756822672743844e-93
IRAS_09149-6206,9.932632638934487e-20,-19.002935626728405,0.9317,0.9973,0.9342,0.08264559591487626,0.3217906830446889,884168905369450.0,1.0445802832488627e+18,6.288740947772513e+17,1.833414648387133e+18,9.041596066039643e-93
IRAS_09149-6206,1.0018067941399311e-19,-18.99921602730065,0.9332,0.997,0.936,0.08328738781698646,0.32415516731203886,817673390087433.5,1.0365310051262938e+18,6.239806143661811e+17,1.8262418892859533e+18,9.341214624364763e-93
IRAS_09149-6206,1.0104238113578198e-19,-18.995496427872897,0.9347,0.997,0.9374,0.08396793828144081,0.3266591616285057,753445825291254.6,1.028130040883206e+18,6.196138745946895e+17,1.816927100927615e+18,9.65853029751792e-93
IRAS_09149-6206,1.0191149476435443e-19,-18.991776828445143,0.9366,0.9968,0.9395,0.08458599069910186,0.32893025542114546,699306999165881.9,1.0206177062509838e+18,6.148686873001836e+17,1.8083442042349315e+18,9.97057365815725e-93
IRAS_09149-6206,1.0278808405304971e-19,-18.98805722901739,0.9379,0.9965,0.9411,0.08518797265378113,0.3311395831343453,650473626503233.0,1.013405497500739e+18,6.098225782793827e+17,1.8014138567417818e+18,1.0287717502183067e-92
IRAS_09149-6206,1.0367221330357982e-19,-18.984337629589636,0.939,0.9963,0.9424,0.08575661713194188,0.3332240854991366,607443705252538.0,1.006685704588827e+18,6.046637033619457e+17,1.7897497204057016e+18,1.0605641652835739e-92
IRAS_09149-6206,1.0456394737074646e-19,-18.98061803016188,0.9412,0.9963,0.9446,0.08642851722271372,0.3356839811174358,561411736498511.25,9.988596660046423e+17,6.000283959813747e+17,1.7815758022031946e+18,1.0958597777251298e-92
IRAS_09149-6206,1.0546335166719832e-19,-18.976898430734128,0.9424,0.9962,0.9458,0.08708369300922002,0.33807937807705196,520048557993927.56,9.913447262640113e+17,5.953669203646532e+17,1.7686956377555497e+18,1.131758428202965e-92
IRAS_09149-6206,1.0637049216822946e-19,-18.973178831306374,0.9445,0.996,0.9481,0.08760047021709655,0.3399664840140901,488875084596128.75,9.854965343717507e+17,5.903683970952694e+17,1.7611855172554232e+18,1.1650166566286673e-92
IRAS_09149-6206,1.0728543541661883e-19,-18.96945923187862,0.9452,0.9958,0.949,0.08833667280234717,0.34265135302058136,449538578300650.4,9.77283356455068e+17,5.85471153399238e+17,1.751545902011738e+18,1.2051484189043197e-92
IRAS_09149-6206,1.0820824852751149e-19,-18.965739632450866,0.9472,0.9958,0.951,0.08895710416992186,0.3449107946272151,418495675625195.25,9.704672931961956e+17,5.808570575150916e+17,1.7419255707326607e+18,1.2432513307434088e-92
IRAS_09149-6206,1.0913899919334188e-19,-18.962020033023112,0.9483,0.9958,0.9521,0.08965927766393023,0.34746434452371283,386580480037789.9,9.62867001135955e+17,5.764936333759881e+17,1.728702671891308e+18,1.2847757414145734e-92
IRAS_09149-6206,1.1007775568879923e-19,-18.958300433595358,0.949,0.9956,0.953,0.09039583353856491,0.35013882709191435,356075194579196.2,9.550214477232031e+17,5.717370136154509e+17,1.7187262249038666e+18,1.3285346407843954e-92
IRAS_09149-6206,1.110245868758359e-19,-18.954580834167604,0.9508,0.9955,0.9549,0.09104674717349728,0.3524988185283411,330961848731799.5,9.481937849330888e+17,5.66984650145855e+17,1.705567600964187e+18,1.371021050556859e-92
IRAS_09149-6206,1.1197956220871872e-19,-18.95086123473985,0.9524,0.9953,0.9567,0.0917580201118182,0.35507385452266504,305943997434799.94,9.408437508032643e+17,5.623720455087486e+17,1.698863295454327e+18,1.4165846166475865e-92
IRAS_09149-6206,1.1294275173912371e-19,-18.947141635312096,0.9528,0.9949,0.9575,0.09251531534956228,0.357811120269547,281705899920930.6,9.331423611549399e+17,5.5778604722127123e+17,1.6875513232274324e+18,1.4649436478290232e-92
IRAS_09149-6206,1.139142261212747e-19,-18.943422035884343,0.9533,0.9945,0.9584,0.09325309042448164,0.36047345279843196,260033910112861.12,9.257597748064338e+17,5.531730859402245e+17,1.6743425206760832e+18,1.514116591225609e-92
IRAS_09149-6206,1.1489405661712615e-19,-18.93970243645659,0.9547,0.9942,0.9601,0.09395779843840896,0.3630124012643281,240926158818494.44,9.188163328973196e+17,5.4878054492261466e+17,1.6668200138040904e+18,1.5636433920031214e-92
IRAS_09149-6206,1.1588231510159053e-19,-18.935982837028835,0.9556,0.9939,0.9613,0.09465356497024349,0.365515221637638,223525495211145.0,9.120624229570665e+17,5.44629432912279e+17,1.6568274787157046e+18,1.6143035420615255e-92
IRAS_09149-6206,1.1687907406781064e-19,-18.93226323760108,0.9562,0.9936,0.9622,0.09539750961796031,0.36818702115989166,206541578754343.97,9.049498538132507e+17,5.400817566635442e+17,1.6444713494795924e+18,1.668109421328064e-92
IRAS_09149-6206,1.1788440663247733e-19,-18.928543638173327,0.9579,0.9933,0.9642,0.09603546215712594,0.37047458190508764,192857255109289.84,8.989383495943214e+17,5.3574719794770963e+17,1.6368796345680952e+18,1.7197008575870085e-92
IRAS_09149-6206,1.188983865411929e-19,-18.924824038745573,0.9589,0.993,0.9653,0.09671219269323843,0.3728975571297503,179502283957590.0,8.926481491544148e+17,5.319048149692788e+17,1.6267271323201078e+18,1.774153959529611e-92
IRAS_09149-6206,1.1992108817388069e-19,-18.92110443931782,0.9591,0.9923,0.9662,0.09752160259417852,0.3757906385628039,165110230082343.2,8.852393470965971e+17,5.274246680551229e+17,1.6178447127565076e+18,1.8351421189832064e-92
IRAS_09149-6206,1.209525865502412e-19,-18.917384839890065,0.9601,0.9923,0.9669,0.09830382779780984,0.37858140950636937,152344924076368.38,8.781953026879771e+17,5.2385458678265965e+17,1.6064067179081633e+18,1.8969160038838733e-92
IRAS_09149-6206,1.219929573352551e-19,-18.91366524046231,0.9608,0.9919,0.968,0.09901706153186922,0.3811216032490734,141531285768661.8,8.718695618259313e+17,5.1960045820710125e+17,1.596215451450614e+18,1.9577918700146423e-92
IRAS_09149-6206,1.2304227684473349e-19,-18.909945641034557,0.962,0.9915,0.9696,0.09975154464731623,0.38373303450971175,131294384293460.75,8.654498619129294e+17,5.1551334539666035e+17,1.589051275106149e+18,2.0212726662137215e-92
IRAS_09149-6206,1.2410062205091622e-19,-18.906226041606804,0.9625,0.9912,0.9703,0.10054104969063297,0.38653503694598856,121258534299026.47,8.586538540618344e+17,5.114004593099883e+17,1.577538303188085e+18,2.0888712357908222e-92
IRAS_09149-6206,1.2516807058811797e-19,-18.90250644217905,0.9628,0.991,0.9708,0.1013733570980459,0.38948324020495523,111626986565074.5,8.51604042782758e+17,5.0712323973809274e+17,1.5649912481868995e+18,2.160288236035338e-92
IRAS_09149-6206,1.262447007584231e-19,-18.898786842751296,0.9632,0.9905,0.9717,0.10219706555259057,0.39239518397928413,102900626625614.78,8.447401042435904e+17,5.028961472819593e+17,1.5547705760745958e+18,2.23346982145206e-92
IRAS_09149-6206,1.2733059153742952e-19,-18.895067243323542,0.9641,0.9901,0.973,0.10300967702431799,0.3952622090519553,95004031129711.47,8.380762113609503e+17,4.9876539441252045e+17,1.5459075326937518e+18,2.3083331425405944e-92
IRAS_09149-6206,1.2842582258004182e-19,-18.891347643895788,0.9647,0.9897,0.974,0.10383818064169775,0.3981794529983071,87641777060393.22,8.313893786903542e+17,4.9460250761283136e+17,1.535756335498155e+18,2.3861392171997473e-92
IRAS_09149-6206,1.295304742263144e-19,-18.887628044468034,0.9652,0.9895,0.9746,0.10470736350837685,0.4012335462868641,80613918927386.5,8.244879530500047e+17,4.9044274603986074e+17,1.5253093807534582e+18,2.4681712109259484e-92
IRAS_09149-6206,1.3064462750734468e-19,-18.88390844504028,0.9665,0.9894,0.9758,0.10546483287337038,0.4038897421368085,74905971968215.33,8.18566317269966e+17,4.868351367996771e+17,1.5152605123911498e+18,2.5472722840730034e-92
IRAS_09149-6206,1.3176836415121715e-19,-18.880188845612526,0.9669,0.9886,0.977,0.10629903965447954,0.4068092185974891,69183382426718.96,8.121424249161029e+17,4.827491487894138e+17,1.5066313219954353e+18,2.632436557573362e-92
IRAS_09149-6206,1.3290176658899844e-19,-18.876469246184772,0.9676,0.9883,0.978,0.10713984771936882,0.40974559833037005,63897996638189.32,8.057689325942916e+17,4.79006204247356e+17,1.4948950971019075e+18,2.7204483468861198e-92
IRAS_09149-6206,1.3404491796078406e-19,-18.87274964675702,0.9679,0.9879,0.9787,0.10799797736513155,0.4127360190294574,58963880679473.67,7.993664503216621e+17,4.750353366240426e+17,1.4844033354361917e+18,2.8119582794600518e-92
IRAS_09149-6206,1.3519790212179706e-19,-18.869030047329264,0.9681,0.9874,0.979,0.10883415796752718,0.41564364552829747,54540618982258.57,7.932248608386592e+17,4.7138256752580077e+17,1.4751529672657656e+18,2.9050075870929212e-92
IRAS_09149-6206,1.3636080364853917e-19,-18.86531044790151,0.9685,0.9868,0.9798,0.1097399661314604,0.4187863237103512,50188492807905.92,7.866774819012109e+17,4.6757008555495475e+17,1.4655778546161167e+18,3.0045931478613422e-92
IRAS_09149-6206,1.3753370784499492e-19,-18.861590848473757,0.9685,0.9861,0.9803,0.11062708717594315,0.4218570096871816,46282260222136.02,7.803690941530785e+17,4.636820869334358e+17,1.4541590869788813e+18,3.106119647064854e-92
IRAS_09149-6206,1.3871670074888895e-19,-18.857871249046003,0.969,0.9857,0.9812,0.11148219574994891,0.424810145076922,42815272896463.59,7.743833856113972e+17,4.5973494794746394e+17,1.445039812260861e+18,3.2088207272406495e-92
IRAS_09149-6206,1.3990986913799745e-19,-18.85415164961825,0.9687,0.9849,0.9817,0.11240189136821502,0.42797890643912107,39424490255536.93,7.680472166209187e+17,4.5613133859657376e+17,1.4362090178143396e+18,3.318339842263123e-92
IRAS_09149-6206,1.4111330053651347e-19,-18.850432050190495,0.9685,0.9842,0.9819,0.1132904283073777,0.43103296175400324,36414142793931.21,7.620234215555739e+17,4.5276377594655654e+17,1.4248472882361155e+18,3.4292508864691093e-92
IRAS_09149-6206,1.4232708322146737e-19,-18.84671245076274,0.9682,0.9833,0.9825,0.11425436946855558,0.4343379800301267,33452925118553.004,7.555943830405859e+17,4.4896297838892544e+17,1.41347830496754e+18,3.548114749481669e-92
IRAS_09149-6206,1.435513062292023e-19,-18.842992851334987,0.9677,0.9824,0.9829,0.11522916569336097,0.4376714744884217,30726146968248.414,7.492023333573297e+17,4.451425623079838e+17,1.4022692997031455e+18,3.67126771159232e-92
IRAS_09149-6206,1.447860593619053e-19,-18.839273251907233,0.9674,0.9817,0.9832,0.11618552287964554,0.4409333222864933,28280176103293.055,7.430354287574368e+17,4.416000611612747e+17,1.3917599105805932e+18,3.796946277325479e-92
IRAS_09149-6206,1.4603143319419488e-19,-18.83555365247948,0.9674,0.9806,0.9838,0.11708545613053892,0.44399491233836924,26157973303336.27,7.373243668526349e+17,4.384220276293949e+17,1.3840440813380892e+18,3.922613529539107e-92
IRAS_09149-6206,1.4728751907976492e-19,-18.831834053051725,0.9674,0.9803,0.984,0.11807860559086676,0.44736478603439367,24036439131944.742,7.311227924996261e+17,4.3475875015493926e+17,1.3725646080134543e+18,4.058366350289359e-92
IRAS_09149-6206,1.485544091580859e-19,-18.82811445362397,0.9677,0.9799,0.9846,0.11901201802549574,0.4505234648315511,22201098383054.08,7.253886026666232e+17,4.312957266265979e+17,1.36185454352899e+18,4.194011938028093e-92
IRAS_09149-6206,1.498321963611638e-19,-18.824394854196218,0.9679,0.9794,0.9851,0.11989205787772744,0.4534939518069019,20599568873101.58,7.20064042076319e+17,4.2776093889844966e+17,1.3533531067791035e+18,4.329802067866499e-92
IRAS_09149-6206,1.51120974420357e-19,-18.820675254768464,0.9669,0.9784,0.985,0.120916346031546,0.4569420204185414,18918521619994.844,7.139643474822941e+17,4.241539592213141e+17,1.3418560421553654e+18,4.480190120178094e-92
IRAS_09149-6206,1.5242083787325193e-19,-18.81695565534071,0.9664,0.9775,0.985,0.12182870555633413,0.4600048206077909,17530224914629.64,7.086176119587182e+17,4.206610736001405e+17,1.3312251868653737e+18,4.626631438991404e-92
IRAS_09149-6206,1.537318820705978e-19,-18.813236055912956,0.9656,0.9763,0.9853,0.12282851831055272,0.4633519945212103,16148052338165.926,7.028494766175766e+17,4.170924474240175e+17,1.320748988015907e+18,4.78413291190479e-92
IRAS_09149-6206,1.5505420318330102e-19,-18.809516456485202,0.9653,0.9754,0.9856,0.12381657008046536,0.46665027198806835,14896510707983.375,6.972407634741972e+17,4.137287171556856e+17,1.310312038823047e+18,4.945401408371378e-92
IRAS_09149-6206,1.5638789820947978e-19,-18.805796857057448,0.9651,0.9749,0.9859,0.12487583683753502,0.4701757146917195,13679435046514.854,6.913263766200081e+17,4.102222581742598e+17,1.2998772114934707e+18,5.1172900264781674e-92
IRAS_09149-6206,1.5773306498157922e-19,-18.802077257629694,0.9637,0.9733,0.986,0.12594373348599291,0.47371875957591575,12562185320487.102,6.854645119605132e+17,4.069021222601281e+17,1.2905533174103928e+18,5.2951166767324695e-92
IRAS_09149-6206,1.5908980217354796e-19,-18.79835765820194,0.9631,0.9723,0.9862,0.12701575982708044,0.4772642185622236,11540275373750.26,6.796791195503158e+17,4.037133716873558e+17,1.281777799602064e+18,5.478691258946049e-92
IRAS_09149-6206,1.6045820930807622e-19,-18.794638058774186,0.9624,0.9712,0.9865,0.1280610947341113,0.48071045748680796,10628211226250.604,6.741310464940833e+17,4.0036078208858016e+17,1.2737574611144497e+18,5.6654606202049574e-92
IRAS_09149-6206,1.6183838676389624e-19,-18.790918459346432,0.9616,0.9702,0.9864,0.12914028511840184,0.48425691690133515,9771018232307.164,6.68497516735882e+17,3.9709053685203846e+17,1.2632654906187264e+18,5.860888863782969e-92
IRAS_09149-6206,1.6323043578314559e-19,-18.78719885991868,0.9603,0.9681,0.9869,0.13018646960641447,0.4876838093485455,9009137580697.906,6.631254389897888e+17,3.943065016354546e+17,1.253819860149016e+18,6.059138819999741e-92
IRAS_09149-6206,1.646344584787936e-19,-18.783479260490925,0.9598,0.9672,0.9873,0.1311644094062426,0.49087722935289585,8350494545178.877,6.581812871272352e+17,3.9102338768011104e+17,1.2433046096420001e+18,6.256773273722536e-92
IRAS_09149-6206,1.660505578421319e-19,-18.77975966106317,0.9582,0.9655,0.9873,0.13227738710910353,0.49449988309478565,7673017720325.882,6.526433708361559e+17,3.87772969913892e+17,1.2331654389968786e+18,6.473345926779948e-92
IRAS_09149-6206,1.6747883775032924e-19,-18.776040061635417,0.9573,0.9644,0.9868,0.1333122976352251,0.49785718045485794,7092277690288.306,6.475768846106921e+17,3.8505784378153466e+17,1.2234916620808248e+18,6.688631030471786e-92
IRAS_09149-6206,1.6891940297405138e-19,-18.772320462207663,0.9565,0.9632,0.9871,0.13442028331598987,0.501439470070836,6527009028256.39,6.422390853420786e+17,3.820363910601481e+17,1.21410198874411e+18,6.91776191402239e-92
IRAS_09149-6206,1.7037235918514648e-19,-18.76860086277991,0.955,0.9613,0.9871,0.13543297105593055,0.5047026772172146,6048646708122.545,6.374368009148393e+17,3.789844204434334e+17,1.204263494345303e+18,7.143713171175741e-92
IRAS_09149-6206,1.718378129643965e-19,-18.764881263352155,0.9546,0.9602,0.9876,0.13656831781239415,0.5083486228214991,5562994690887.02,6.321375356221006e+17,3.7580930874733114e+17,1.195552069302637e+18,7.389487454279725e-92
IRAS_09149-6206,1.7331587180933553e-19,-18.7611616639244,0.9534,0.9588,0.9878,0.1377355248989201,0.5120830370704967,5108871426077.863,6.267806358715617e+17,3.726263268989739e+17,1.185954244992949e+18,7.646197857659039e-92
IRAS_09149-6206,1.7480664414213508e-19,-18.757442064496647,0.9519,0.9571,0.9878,0.1388754119954947,0.515716433846108,4703174713017.096,6.216360391862758e+17,3.6951721719069094e+17,1.176140311551631e+18,7.907578656616912e-92
IRAS_09149-6206,1.763102393175574e-19,-18.753722465068893,0.9495,0.9539,0.9885,0.13998219642384255,0.5192313969898541,4341544345919.3877,6.167209974823642e+17,3.671236354731224e+17,1.1671157861687788e+18,8.17292662048806e-92
IRAS_09149-6206,1.7782676763097714e-19,-18.75000286564114,0.948,0.9523,0.9882,0.14113913436129374,0.5228919712891409,3997171957267.4976,6.116656461738327e+17,3.643811784304803e+17,1.1573765118660562e+18,8.452128483679521e-92
IRAS_09149-6206,1.7935634032647193e-19,-18.746283266213386,0.9471,0.951,0.9882,0.14232099782519023,0.5266169251022456,3676543822431.0938,6.065862551166167e+17,3.615513627580794e+17,1.1481005797499263e+18,8.742755972243241e-92
IRAS_09149-6206,1.8089906960498274e-19,-18.74256366678563,0.9454,0.9491,0.9878,0.14348669196333866,0.530276521484955,3387163495431.751,6.01658307390128e+17,3.587305309889857e+17,1.1392669929967442e+18,9.040091733224093e-92
IRAS_09149-6206,1.8245506863254415e-19,-18.738844067357878,0.9433,0.9468,0.9872,0.1445510341534904,0.533605393646758,3142175330110.0337,5.972282456931817e+17,3.5600793277657715e+17,1.1299175063526711e+18,9.333213437752951e-92
IRAS_09149-6206,1.8402445154858584e-19,-18.735124467930124,0.9418,0.9451,0.9874,0.14578095826633047,0.5374371841795862,2886650938292.2583,5.921895481751895e+17,3.529802505180306e+17,1.1205353006965373e+18,9.6567188650254e-92
IRAS_09149-6206,1.8560733347430493e-19,-18.73140486850237,0.9406,0.9439,0.9871,0.1469976527492558,0.5412119120947119,2655756648701.3784,5.872880157858267e+17,3.5003795561135034e+17,1.111151155252911e+18,9.988217379186476e-92
IRAS_09149-6206,1.8720383052111236e-19,-18.727685269074613,0.9385,0.9417,0.9868,0.14815625775202695,0.5447917153966547,2453478635616.5244,5.826953320647255e+17,3.472235240447765e+17,1.1022453955896943e+18,1.0321584772988928e-91
IRAS_09149-6206,1.8881405979914398e-19,-18.72396566964686,0.9374,0.9406,0.9863,0.14935838153211403,0.548490760634985,2261915041643.903,5.780054585669324e+17,3.442959703272297e+17,1.0936709127608563e+18,1.06709916739651e-91
IRAS_09149-6206,1.9043813942586034e-19,-18.720246070219105,0.936,0.939,0.9858,0.15062574177175483,0.5523736972459111,2078405540137.856,5.7314213887226086e+17,3.417212142732105e+17,1.0855662961701704e+18,1.1040358588685016e-91
IRAS_09149-6206,1.9207618853470487e-19,-18.71652647079135,0.9344,0.9372,0.9856,0.15188330453851892,0.5562094613344534,1912111185227.2212,5.683966389281042e+17,3.389258868101307e+17,1.076655444510084e+18,1.1419420255691959e-91
IRAS_09149-6206,1.9372832728384455e-19,-18.712806871363597,0.932,0.9347,0.9851,0.1531434397289436,0.5600358686067893,1759941786994.6958,5.6371960797722854e+17,3.3635280226453286e+17,1.0680046446408218e+18,1.1810274037317786e-91
IRAS_09149-6206,1.9539467686498394e-19,-18.709087271935843,0.9304,0.9328,0.9852,0.15441679090797833,0.5638848516284015,1619621874810.9028,5.59071067031531e+17,3.33497929873241e+17,1.0595160585881294e+18,1.22149424553285e-91
IRAS_09149-6206,1.9707535951225512e-19,-18.70536767250809,0.9286,0.9308,0.9851,0.15568529584093668,0.5677015810089985,1491819621607.5356,5.545158220753714e+17,3.3070311290677594e+17,1.0513418261421167e+18,1.2630971932679057e-91
IRAS_09149-6206,1.9877049851118418e-19,-18.701648073080335,0.9253,0.9275,0.9847,0.15696657988212542,0.5715388620572408,1373916444379.0757,5.4998943006284634e+17,3.279526523398327e+17,1.0423758551149898e+18,1.306156354471259e-91
IRAS_09149-6206,2.004802182077347e-19,-18.69792847365258,0.923,0.9251,0.984,0.15814366642919286,0.5750481762359324,1273620384174.7168,5.4589579882994355e+17,3.2581535264422304e+17,1.0337106331500407e+18,1.3487255928009925e-91
IRAS_09149-6206,2.0220464401742913e-19,-18.694208874224827,0.9218,0.9239,0.9833,0.15928555552536158,0.5784379682585432,1183581947991.6377,5.4198235065036314e+17,3.232183334845468e+17,1.0249387273947543e+18,1.391912590086273e-91
IRAS_09149-6206,2.0394390243454846e-19,-18.690489274797073,0.9199,0.922,0.9824,0.1605761326439472,0.5822517923298454,1091282926827.9644,5.376263488839456e+17,3.2123256639720486e+17,1.0163655873288223e+18,1.4389985674103682e-91
IRAS_09149-6206,2.0569812104141135e-19,-18.68676967536932,0.9181,0.9201,0.982,0.1618846211757267,0.5860996922476819,1005764597501.391,5.3328079703490016e+17,3.1903501116481984e+17,1.0080107075545005e+18,1.4878144023237683e-91
IRAS_09149-6206,2.0746742851773257e-19,-18.683050075941566,0.9149,0.9168,0.9809,0.16319813557219032,0.5899432209824664,927236136263.2318,5.289886401312259e+17,3.168090375787172e+17,9.99968560926209e+17,1.5381799870148897e-91
IRAS_09149-6206,2.092519546500625e-19,-18.67933047651381,0.9125,0.9143,0.9805,0.16448516450310335,0.5936905857265338,856577936989.4131,5.248495210439213e+17,3.146081370206046e+17,9.91668278829325e+17,1.5895325896433745e-91
IRAS_09149-6206,2.110518303413074e-19,-18.675610877086058,0.9102,0.9118,0.9804,0.16585722382262014,0.5976651268720578,788094634733.908,5.2050768645676685e+17,3.120943800145635e+17,9.834610108976737e+17,1.6440838077332137e-91
IRAS_09149-6206,2.1286718762033174e-19,-18.671891277658304,0.9073,0.9089,0.9797,0.16725688000130498,0.6016978573170523,724456587221.9867,5.161519203730862e+17,3.0991853307212704e+17,9.752751372283282e+17,1.700835647955333e-91
IRAS_09149-6206,2.146981596516431e-19,-18.66817167823055,0.9056,0.9072,0.9791,0.16863339774644684,0.6056424354083869,667200513773.396,5.119386845189947e+17,3.0745528798161376e+17,9.673373558020663e+17,1.7588173748952392e-91
IRAS_09149-6206,2.1654488074516048e-19,-18.664452078802796,0.9032,0.9048,0.9783,0.1700329892329785,0.6096312324805488,614087671542.2089,5.077247668097833e+17,3.0511920836932365e+17,9.592838850740367e+17,1.8190269974940788e-91
IRAS_09149-6206,2.184074863660663e-19,-18.660732479375042,0.9003,0.9019,0.9772,0.1713632891757364,0.6134020295755834,567609147132.3289,5.037832795750926e+17,3.027696574266132e+17,9.512370325524819e+17,1.8795225595842286e-91
IRAS_09149-6206,2.2028611314474364e-19,-18.65701287994729,0.8974,0.8988,0.9765,0.17260460914318182,0.6169025295586154,527373606216.5916,5.0016022304868205e+17,3.0064663697613024e+17,9.433767140673844e+17,1.9397954668134447e-91
IRAS_09149-6206,2.221808988867985e-19,-18.653293280519534,0.8941,0.8955,0.9755,0.1738809435593847,0.6204835320024983,489330623307.52423,4.964889081062559e+17,2.984461292532727e+17,9.356881976079452e+17,2.0026005815106947e-91
IRAS_09149-6206,2.240919825831685e-19,-18.64957368109178,0.8918,0.8932,0.9744,0.17528574191243917,0.6244035412055189,451265033288.3108,4.925098884311187e+17,2.9683831572482445e+17,9.282350298979763e+17,2.0702497919154808e-91
IRAS_09149-6206,2.2601950442031853e-19,-18.645854081664027,0.8889,0.89,0.9733,0.17651482522203382,0.6278147855434564,420146168675.94855,4.8908050470940326e+17,2.947783320258312e+17,9.21076181620715e+17,2.1356551792183358e-91
IRAS_09149-6206,2.2796360579052393e-19,-18.642134482236273,0.8865,0.8874,0.9721,0.17747647186543528,0.6304717480481812,396683751615.5663,4.864304485032855e+17,2.9306284172372154e+17,9.134962151888791e+17,2.1962892267513947e-91
IRAS_09149-6206,2.2992442930224244e-19,-18.63841488280852,0.8828,0.8836,0.9712,0.1789348809885804,0.6344810495601401,365373306119.4419,4.824657961662355e+17,2.9126692170030554e+17,9.064006429873318e+17,2.2711047967831363e-91
IRAS_09149-6206,2.3190211879057495e-19,-18.634695283380765,0.8792,0.8799,0.9706,0.18031214793533767,0.6382449141120028,338101842556.3147,4.787806110542248e+17,2.892234864248098e+17,8.995546514148312e+17,2.34604496860536e-91
IRAS_09149-6206,2.338968193278166e-19,-18.63097568395301,0.8759,0.8766,0.9697,0.18169776476940427,0.6420096351099396,312900625119.357,4.751294542222202e+17,2.872314257376068e+17,8.921737120769125e+17,2.4233978821977208e-91
IRAS_09149-6206,2.3590867723409836e-19,-18.627256084525257,0.8721,0.8728,0.9688,0.1831846992165314,0.6460250769341236,288291188199.0515,4.712727905476222e+17,2.850006958719058e+17,8.847138820434674e+17,2.5057813237285217e-91
IRAS_09149-6206,2.379378400881203e-19,-18.623536485097503,0.8681,0.8688,0.9674,0.18439909425450987,0.6492856673972843,269329820976.89615,4.68169109817485e+17,2.8295459816096934e+17,8.773111112096334e+17,2.5829828307891516e-91
IRAS_09149-6206,2.399844567379772e-19,-18.61981688566975,0.864,0.8646,0.9663,0.18587378322733367,0.6532222635963767,248559660901.98386,4.644547407887975e+17,2.8112531555979408e+17,8.700879533161763e+17,2.6698043006824043e-91
