source,mu_ev,fa_crit_GeV_median,fa_crit_GeV_q16,fa_crit_GeV_q84,quartic_lambda_crit_median
IRAS_09149-6206,4.555969681690642e-20,1.8199960525072776e+18,1.2113472137856284e+18,2.456831913754702e+18,6.266438288395514e-94
IRAS_09149-6206,4.595157746116788e-20,1.8128989297079252e+18,1.2038762482150764e+18,2.4507772996242284e+18,6.42471200068182e-94
IRAS_09149-6206,4.6346828857433336e-20,1.8024625344178785e+18,1.1977667322607685e+18,2.4473569707823636e+18,6.61161503341142e-94
IRAS_09149-6206,4.6745479999145654e-20,1.793934766282506e+18,1.189862828523179e+18,2.445719501899337e+18,6.789940274835055e-94
IRAS_09149-6206,4.714756012913412e-20,1.7870925620981473e+18,1.181786561279466e+18,2.440164186915599e+18,6.960242232284359e-94
IRAS_09149-6206,4.7553098741759493e-20,1.7772866430692396e+18,1.1737733573618378e+18,2.4335889268917176e+18,7.158843489764154e-94
IRAS_09149-6206,4.7962125585077614e-20,1.76912226491217e+18,1.1691863197338803e+18,2.423792562930952e+18,7.349895211319296e-94
IRAS_09149-6206,4.837467066302148e-20,1.7582145328222858e+18,1.1609702428282975e+18,2.4172871795054336e+18,7.569937813806997e-94
IRAS_09149-6206,4.879076423760221e-20,1.7481599308194586e+18,1.1537556741469207e+18,2.404492627968282e+18,7.789559845250671e-94
IRAS_09149-6206,4.9210436831128904e-20,1.7403999001319437e+18,1.147118295261028e+18,2.401429559303081e+18,7.994960842130187e-94
IRAS_09149-6206,4.963371922844755e-20,1.7311689359299858e+18,1.141088820088192e+18,2.391990499533246e+18,8.220055280281315e-94
IRAS_09149-6206,5.0060642479199273e-20,1.7193992964814228e+18,1.1333653265053932e+18,2.385647382919571e+18,8.476945110641853e-94
IRAS_09149-6206,5.049123790009794e-20,1.7109615569986196e+18,1.1257196538574455e+18,2.3791676819593114e+18,8.708663991226273e-94
IRAS_09149-6206,5.092553707722738e-20,1.6992287053331433e+18,1.1190055802367918e+18,2.3768978532164997e+18,8.98188651859357e-94
IRAS_09149-6206,5.1363571868358374e-20,1.690522878170397e+18,1.1119392299237563e+18,2.374111177312192e+18,9.231416156517587e-94
IRAS_09149-6206,5.1805374405285555e-20,1.6800470842681544e+18,1.1040467250017755e+18,2.3670809951994977e+18,9.50838431667164e-94
IRAS_09149-6206,5.2250977096184414e-20,1.6713447356588964e+18,1.096678814984641e+18,2.357307589104277e+18,9.77364942188122e-94
IRAS_09149-6206,5.2700412627988595e-20,1.659213430939393e+18,1.0881086290127391e+18,2.3444002041412183e+18,1.0088428540393037e-93
IRAS_09149-6206,5.3153713968787633e-20,1.6518218416225242e+18,1.079872219578281e+18,2.341916765976564e+18,1.035477869156821e-93
IRAS_09149-6206,5.3610914370245275e-20,1.6449134650894723e+18,1.0718081658717719e+18,2.3406678275937454e+18,1.0622342918520688e-93
IRAS_09149-6206,5.407204737003868e-20,1.634268673499553e+18,1.0644700732296055e+18,2.3363088737617567e+18,1.0947090685537563e-93
IRAS_09149-6206,5.453714679431852e-20,1.6248521775847286e+18,1.0568103505216393e+18,2.332790765165046e+18,1.1265672272607903e-93
IRAS_09149-6206,5.50062467601903e-20,1.6166807128959875e+18,1.0494135289470013e+18,2.3292163734681933e+18,1.1576452953422624e-93
IRAS_09149-6206,5.5479381678217e-20,1.610255006052127e+18,1.0432401919163885e+18,2.3204096227816883e+18,1.1870633823264074e-93
IRAS_09149-6206,5.595658625494324e-20,1.6005714218115896e+18,1.0356445843558798e+18,2.3154225499237427e+18,1.2222282191637774e-93
IRAS_09149-6206,5.643789549544113e-20,1.592815447442771e+18,1.0295452965740495e+18,2.311653177322245e+18,1.2554826177482275e-93
IRAS_09149-6206,5.692334470587809e-20,1.584513193149018e+18,1.0213689792565728e+18,2.3032498994212751e+18,1.2905923952214811e-93
IRAS_09149-6206,5.741296949610671e-20,1.5741142855072212e+18,1.0139151683692009e+18,2.2970807381370644e+18,1.3302935924411157e-93
IRAS_09149-6206,5.790680578227683e-20,1.565512936265032e+18,1.0070472884007534e+18,2.290345067063695e+18,1.3681883789661295e-93
IRAS_09149-6206,5.840488978947026e-20,1.556779346249429e+18,1.0004436219916018e+18,2.2861623134792686e+18,1.4074866851973002e-93
IRAS_09149-6206,5.890725805435792e-20,1.549949191869301e+18,9.941571284844913e+17,2.283241222076003e+18,1.4444505957300108e-93
IRAS_09149-6206,5.941394742788009e-20,1.5424563525439176e+18,9.875244621083884e+17,2.276662548238996e+18,1.4837173464015153e-93
IRAS_09149-6206,5.99249950779495e-20,1.534257528144949e+18,9.806505336250953e+17,2.2711732503800988e+18,1.525525558757877e-93
IRAS_09149-6206,6.044043849217779e-20,1.5242937307792156e+18,9.732147074534464e+17,2.265054538784931e+18,1.5722365423559293e-93
IRAS_09149-6206,6.09603154806254e-20,1.514673628320595e+18,9.653769395593772e+17,2.257151271704829e+18,1.6197809375351374e-93
IRAS_09149-6206,6.148466417857514e-20,1.5058075308444636e+18,9.579328466032947e+17,2.2534039444119089e+18,1.6672267932548417e-93
IRAS_09149-6206,6.20135230493295e-20,1.4979539952547456e+18,9.517652964688627e+17,2.2476139436185e+18,1.7138620338190562e-93
IRAS_09149-6206,6.254693088703215e-20,1.4889163032903588e+18,9.456916322845777e+17,2.240370554122941e+18,1.7647027170207393e-93
IRAS_09149-6206,6.308492681951368e-20,1.480081625173328e+18,9.385873189828366e+17,2.233822500437243e+18,1.8166860339833395e-93
IRAS_09149-6206,6.362755031116178e-20,1.4705587742782794e+18,9.328733093586386e+17,2.2297127641608366e+18,1.8720852973920814e-93
IRAS_09149-6206,6.41748411658161e-20,1.4607855773212196e+18,9.274896446097807e+17,2.2206569203917217e+18,1.929997246726842e-93
IRAS_09149-6206,6.472683952968812e-20,1.4519172606365937e+18,9.22092879629822e+17,2.2169279140082783e+18,1.987399001478438e-93
IRAS_09149-6206,6.528358589430594e-20,1.4415704992595154e+18,9.152182610742427e+17,2.2087947850216666e+18,2.0508610361299013e-93
IRAS_09149-6206,6.58451210994846e-20,1.4346721554333601e+18,9.091079805060064e+17,2.2082216794242936e+18,2.1064049299595032e-93
IRAS_09149-6206,6.641148633632184e-20,1.4239937276699653e+18,9.022005132880484e+17,2.1961594729696655e+18,2.175055216269316e-93
IRAS_09149-6206,6.698272315021964e-20,1.4159681073229432e+18,8.953740950312864e+17,2.188760033076719e+18,2.2377865653578992e-93
IRAS_09149-6206,6.755887344393175e-20,1.406675329642457e+18,8.891214167290383e+17,2.179758911037676e+18,2.306625327219736e-93
IRAS_09149-6206,6.813997948063747e-20,1.3985702176961004e+18,8.818775210319395e+17,2.172012257615317e+18,2.373752691702022e-93
IRAS_09149-6206,6.872608388704183e-20,1.3899355796271304e+18,8.751326218030999e+17,2.1681966684318684e+18,2.4448591909330323e-93
IRAS_09149-6206,6.931722965650242e-20,1.382213316608254e+18,8.683989165150282e+17,2.1633813077725274e+18,2.514966758123018e-93
IRAS_09149-6206,6.991346015218319e-20,1.3738062039849492e+18,8.636065731647379e+17,2.1606325370006968e+18,2.5898263598703557e-93
IRAS_09149-6206,7.051481911023532e-20,1.3658275668480548e+18,8.567605766839581e+17,2.1585668236639337e+18,2.665440819829525e-93
IRAS_09149-6206,7.112135064300543e-20,1.358317434469457e+18,8.49866956949511e+17,2.1527749759124644e+18,2.7415580455498794e-93
IRAS_09149-6206,7.173309924227144e-20,1.3513152406997174e+18,8.438665022275494e+17,2.150559575861643e+18,2.8179017069941306e-93
IRAS_09149-6206,7.235010978250683e-20,1.344364623533679e+18,8.399374302663369e+17,2.1460363584733476e+18,2.896304623821038e-93
IRAS_09149-6206,7.297242752417001e-20,1.336772417952896e+18,8.33848354770792e+17,2.1430520563558518e+18,2.97990648731133e-93
IRAS_09149-6206,7.360009811702793e-20,1.3292230900108672e+18,8.272787656782444e+17,2.1376782637198797e+18,3.0659215139988486e-93
IRAS_09149-6206,7.423316760350232e-20,1.3213816674252383e+18,8.207209511521477e+17,2.1274584029838707e+18,3.1560177060901158e-93
IRAS_09149-6206,7.487168242204772e-20,1.311138825602709e+18,8.141204774620635e+17,2.1176072869985073e+18,3.2609026100981746e-93
IRAS_09149-6206,7.551568941055787e-20,1.3013349039278326e+18,8.082818367846454e+17,2.1063429256730862e+18,3.367411775972524e-93
IRAS_09149-6206,7.616523580980161e-20,1.293052239842501e+18,8.023686962878351e+17,2.0953172263405962e+18,3.4696162262808734e-93
IRAS_09149-6206,7.682036926688809e-20,1.2845466457741601e+18,7.975374583732774e+17,2.088841851600807e+18,3.576457116526344e-93
IRAS_09149-6206,7.748113783876191e-20,1.2756170575075569e+18,7.915126902089879e+17,2.0858481199602875e+18,3.6893626478024717e-93
IRAS_09149-6206,7.814758999572837e-20,1.267080301869542e+18,7.849266615249576e+17,2.0769564779017756e+18,3.803845770009837e-93
IRAS_09149-6206,7.881977462500893e-20,1.2602626965725806e+18,7.784735862188402e+17,2.0744409679773944e+18,3.911543951905769e-93
IRAS_09149-6206,7.949774103432731e-20,1.252672506240778e+18,7.726298485862232e+17,2.0719066761338442e+18,4.027490132974359e-93
IRAS_09149-6206,8.018153895552643e-20,1.244018625056214e+18,7.665627581653814e+17,2.058724741513445e+18,4.154272782645785e-93
IRAS_09149-6206,8.087121854821652e-20,1.2358116441701243e+18,7.604829527578836e+17,2.0505779520035858e+18,4.2823623104922446e-93
IRAS_09149-6206,8.156683040345442e-20,1.226486249652161e+18,7.543982734891717e+17,2.0459136023257976e+18,4.422845882633606e-93
IRAS_09149-6206,8.22684255474548e-20,1.2171471430401505e+18,7.491913666661635e+17,2.0341823614072845e+18,4.568569159343445e-93
IRAS_09149-6206,8.297605544533309e-20,1.2084911787761393e+18,7.435262142958593e+17,2.028429356641226e+18,4.714315037708212e-93
IRAS_09149-6206,8.368977200488065e-20,1.2023028741092856e+18,7.377342014332632e+17,2.0197475490472492e+18,4.8452590215150885e-93
IRAS_09149-6206,8.440962758037248e-20,1.1936425343018593e+18,7.32098067783484e+17,2.0086260273985308e+18,5.000752907748784e-93
IRAS_09149-6206,8.513567497640765e-20,1.185126437916443e+18,7.261947352609125e+17,2.001387027795661e+18,5.1605239043812335e-93
IRAS_09149-6206,8.58679674517827e-20,1.177064027155018e+18,7.212082711620696e+17,1.991359542985938e+18,5.321844652682168e-93
IRAS_09149-6206,8.660655872339846e-20,1.168101448387206e+18,7.154272760973542e+17,1.9815885719514322e+18,5.497191789394372e-93
IRAS_09149-6206,8.735150297020036e-20,1.1626684517848458e+18,7.099771871926721e+17,1.976996443955879e+18,5.64454561493754e-93
IRAS_09149-6206,8.81028548371528e-20,1.1551710297491924e+18,7.042925428636591e+17,1.969218417189999e+18,5.816843574287925e-93
IRAS_09149-6206,8.886066943924746e-20,1.1481448687136064e+18,6.987739227683931e+17,1.9635509580552397e+18,5.98998566438453e-93
IRAS_09149-6206,8.962500236554639e-20,1.140215891916106e+18,6.934869909148998e+17,1.9553760733283397e+18,6.178516072662294e-93
IRAS_09149-6206,9.039590968325953e-20,1.1322113141916672e+18,6.879021877329702e+17,1.9444872384238915e+18,6.374447933868864e-93
IRAS_09149-6206,9.117344794185767e-20,1.1244959383268753e+18,6.821889795427927e+17,1.93590451293305e+18,6.573867944928034e-93
IRAS_09149-6206,9.19576741772205e-20,1.1159591350914697e+18,6.766824301461903e+17,1.9242175322400635e+18,6.790150082832936e-93
IRAS_09149-6206,9.274864591582046e-20,1.1079709532053535e+18,6.713996579981539e+17,1.915034902039753e+18,7.007424152748742e-93
IRAS_09149-6206,9.354642117894255e-20,1.1000145024505859e+18,6.657674432336562e+17,1.900865149198358e+18,7.231985458613705e-93
IRAS_09149-6206,9.43510584869405e-20,1.0911877789292145e+18,6.603118566781846e+17,1.8890206148713928e+18,7.476435083095704e-93
IRAS_09149-6206,9.516261686352945e-20,1.0832529837606255e+18,6.548609502716699e+17,1.880787310769744e+18,7.717434716379914e-93
IRAS_09149-6206,9.598115584011562e-20,1.0763198174058204e+18,6.495759863564535e+17,1.8734835954514493e+18,7.952240374351441e-93
IRAS_09149-6206,9.68067354601632e-20,1.0683921660867475e+18,6.446097065745908e+17,1.8638608886441318e+18,8.210124825631952e-93
IRAS_09149-6206,9.76394162835988e-20,1.0602333273538324e+18,6.392711356208845e+17,1.8529132890735683e+18,8.481007463793887e-93
IRAS_09149-6206,9.84792593912538e-20,1.0523773594297988e+18,6.339536369625615e+17,1.8440806323154563e+18,8.756822672743844e-93
IRAS_09149-6206,9.932632638934487e-20,1.0445802832488627e+18,6.288740947772513e+17,1.833414648387133e+18,9.041596066039643e-93
IRAS_09149-6206,1.0018067941399311e-19,1.0365310051262938e+18,6.239806143661811e+17,1.8262418892859533e+18,9.341214624364763e-93
IRAS_09149-6206,1.0104238113578198e-19,1.028130040883206e+18,6.196138745946895e+17,1.816927100927615e+18,9.65853029751792e-93
IRAS_09149-6206,1.0191149476435443e-19,1.0206177062509838e+18,6.148686873001836e+17,1.8083442042349315e+18,9.97057365815725e-93
IRAS_09149-6206,1.0278808405304971e-19,1.013405497500739e+18,6.098225782793827e+17,1.8014138567417818e+18,1.0287717502183067e-92
IRAS_09149-6206,1.0367221330357982e-19,1.006685704588827e+18,6.046637033619457e+17,1.7897497204057016e+18,1.0605641652835739e-92
IRAS_09149-6206,1.0456394737074646e-19,9.988596660046423e+17,6.000283959813747e+17,1.7815758022031946e+18,1.0958597777251298e-92
IRAS_09149-6206,1.0546335166719832e-19,9.913447262640113e+17,5.953669203646532e+17,1.7686956377555497e+18,1.131758428202965e-92
IRAS_09149-6206,1.0637049216822946e-19,9.854965343717507e+17,5.903683970952694e+17,1.7611855172554232e+18,1.1650166566286673e-92
IRAS_09149-6206,1.0728543541661883e-19,9.77283356455068e+17,5.85471153399238e+17,1.751545902011738e+18,1.2051484189043197e-92
IRAS_09149-6206,1.0820824852751149e-19,9.704672931961956e+17,5.808570575150916e+17,1.7419255707326607e+18,1.2432513307434088e-92
IRAS_09149-6206,1.0913899919334188e-19,9.62867001135955e+17,5.764936333759881e+17,1.728702671891308e+18,1.2847757414145734e-92
IRAS_09149-6206,1.1007775568879923e-19,9.550214477232031e+17,5.717370136154509e+17,1.7187262249038666e+18,1.3285346407843954e-92
IRAS_09149-6206,1.110245868758359e-19,9.481937849330888e+17,5.66984650145855e+17,1.705567600964187e+18,1.371021050556859e-92
IRAS_09149-6206,1.1197956220871872e-19,9.408437508032643e+17,5.623720455087486e+17,1.698863295454327e+18,1.4165846166475865e-92
IRAS_09149-6206,1.1294275173912371e-19,9.331423611549399e+17,5.5778604722127123e+17,1.6875513232274324e+18,1.4649436478290232e-92
IRAS_09149-6206,1.139142261212747e-19,9.257597748064338e+17,5.531730859402245e+17,1.6743425206760832e+18,1.514116591225609e-92
IRAS_09149-6206,1.1489405661712615e-19,9.188163328973196e+17,5.4878054492261466e+17,1.6668200138040904e+18,1.5636433920031214e-92
IRAS_09149-6206,1.1588231510159053e-19,9.120624229570665e+17,5.44629432912279e+17,1.6568274787157046e+18,1.6143035420615255e-92
IRAS_09149-6206,1.1687907406781064e-19,9.049498538132507e+17,5.400817566635442e+17,1.6444713494795924e+18,1.668109421328064e-92
IRAS_09149-6206,1.1788440663247733e-19,8.989383495943214e+17,5.3574719794770963e+17,1.6368796345680952e+18,1.7197008575870085e-92
IRAS_09149-6206,1.188983865411929e-19,8.926481491544148e+17,5.319048149692788e+17,1.6267271323201078e+18,1.774153959529611e-92
IRAS_09149-6206,1.1992108817388069e-19,8.852393470965971e+17,5.274246680551229e+17,1.6178447127565076e+18,1.8351421189832064e-92
IRAS_09149-6206,1.209525865502412e-19,8.781953026879771e+17,5.2385458678265965e+17,1.6064067179081633e+18,1.8969160038838733e-92
IRAS_09149-6206,1.219929573352551e-19,8.718695618259313e+17,5.1960045820710125e+17,1.596215451450614e+18,1.9577918700146423e-92
IRAS_09149-6206,1.2304227684473349e-19,8.654498619129294e+17,5.1551334539666035e+17,1.589051275106149e+18,2.0212726662137215e-92
IRAS_09149-6206,1.2410062205091622e-19,8.586538540618344e+17,5.114004593099883e+17,1.577538303188085e+18,2.0888712357908222e-92
IRAS_09149-6206,1.2516807058811797e-19,8.51604042782758e+17,5.0712323973809274e+17,1.5649912481868995e+18,2.160288236035338e-92
IRAS_09149-6206,1.262447007584231e-19,8.447401042435904e+17,5.028961472819593e+17,1.5547705760745958e+18,2.23346982145206e-92
IRAS_09149-6206,1.2733059153742952e-19,8.380762113609503e+17,4.9876539441252045e+17,1.5459075326937518e+18,2.3083331425405944e-92
IRAS_09149-6206,1.2842582258004182e-19,8.313893786903542e+17,4.9460250761283136e+17,1.535756335498155e+18,2.3861392171997473e-92
IRAS_09149-6206,1.295304742263144e-19,8.244879530500047e+17,4.9044274603986074e+17,1.5253093807534582e+18,2.4681712109259484e-92
IRAS_09149-6206,1.3064462750734468e-19,8.18566317269966e+17,4.868351367996771e+17,1.5152605123911498e+18,2.5472722840730034e-92
IRAS_09149-6206,1.3176836415121715e-19,8.121424249161029e+17,4.827491487894138e+17,1.5066313219954353e+18,2.632436557573362e-92
IRAS_09149-6206,1.3290176658899844e-19,8.057689325942916e+17,4.79006204247356e+17,1.4948950971019075e+18,2.7204483468861198e-92
IRAS_09149-6206,1.3404491796078406e-19,7.993664503216621e+17,4.750353366240426e+17,1.4844033354361917e+18,2.8119582794600518e-92
IRAS_09149-6206,1.3519790212179706e-19,7.932248608386592e+17,4.7138256752580077e+17,1.4751529672657656e+18,2.9050075870929212e-92
IRAS_09149-6206,1.3636080364853917e-19,7.866774819012109e+17,4.6757008555495475e+17,1.4655778546161167e+18,3.0045931478613422e-92
IRAS_09149-6206,1.3753370784499492e-19,7.803690941530785e+17,4.636820869334358e+17,1.4541590869788813e+18,3.106119647064854e-92
IRAS_09149-6206,1.3871670074888895e-19,7.743833856113972e+17,4.5973494794746394e+17,1.445039812260861e+18,3.2088207272406495e-92
IRAS_09149-6206,1.3990986913799745e-19,7.680472166209187e+17,4.5613133859657376e+17,1.4362090178143396e+18,3.318339842263123e-92
IRAS_09149-6206,1.4111330053651347e-19,7.620234215555739e+17,4.5276377594655654e+17,1.4248472882361155e+18,3.4292508864691093e-92
IRAS_09149-6206,1.4232708322146737e-19,7.555943830405859e+17,4.4896297838892544e+17,1.41347830496754e+18,3.548114749481669e-92
IRAS_09149-6206,1.435513062292023e-19,7.492023333573297e+17,4.451425623079838e+17,1.4022692997031455e+18,3.67126771159232e-92
IRAS_09149-6206,1.447860593619053e-19,7.430354287574368e+17,4.416000611612747e+17,1.3917599105805932e+18,3.796946277325479e-92
IRAS_09149-6206,1.4603143319419488e-19,7.373243668526349e+17,4.384220276293949e+17,1.3840440813380892e+18,3.922613529539107e-92
IRAS_09149-6206,1.4728751907976492e-19,7.311227924996261e+17,4.3475875015493926e+17,1.3725646080134543e+18,4.058366350289359e-92
IRAS_09149-6206,1.485544091580859e-19,7.253886026666232e+17,4.312957266265979e+17,1.36185454352899e+18,4.194011938028093e-92
IRAS_09149-6206,1.498321963611638e-19,7.20064042076319e+17,4.2776093889844966e+17,1.3533531067791035e+18,4.329802067866499e-92
IRAS_09149-6206,1.51120974420357e-19,7.139643474822941e+17,4.241539592213141e+17,1.3418560421553654e+18,4.480190120178094e-92
IRAS_09149-6206,1.5242083787325193e-19,7.086176119587182e+17,4.206610736001405e+17,1.3312251868653737e+18,4.626631438991404e-92
IRAS_09149-6206,1.537318820705978e-19,7.028494766175766e+17,4.170924474240175e+17,1.320748988015907e+18,4.78413291190479e-92
IRAS_09149-6206,1.5505420318330102e-19,6.972407634741972e+17,4.137287171556856e+17,1.310312038823047e+18,4.945401408371378e-92
IRAS_09149-6206,1.5638789820947978e-19,6.913263766200081e+17,4.102222581742598e+17,1.2998772114934707e+18,5.1172900264781674e-92
IRAS_09149-6206,1.5773306498157922e-19,6.854645119605132e+17,4.069021222601281e+17,1.2905533174103928e+18,5.2951166767324695e-92
IRAS_09149-6206,1.5908980217354796e-19,6.796791195503158e+17,4.037133716873558e+17,1.281777799602064e+18,5.478691258946049e-92
IRAS_09149-6206,1.6045820930807622e-19,6.741310464940833e+17,4.0036078208858016e+17,1.2737574611144497e+18,5.6654606202049574e-92
IRAS_09149-6206,1.6183838676389624e-19,6.68497516735882e+17,3.9709053685203846e+17,1.2632654906187264e+18,5.860888863782969e-92
IRAS_09149-6206,1.6323043578314559e-19,6.631254389897888e+17,3.943065016354546e+17,1.253819860149016e+18,6.059138819999741e-92
IRAS_09149-6206,1.646344584787936e-19,6.581812871272352e+17,3.9102338768011104e+17,1.2433046096420001e+18,6.256773273722536e-92
IRAS_09149-6206,1.660505578421319e-19,6.526433708361559e+17,3.87772969913892e+17,1.2331654389968786e+18,6.473345926779948e-92
IRAS_09149-6206,1.6747883775032924e-19,6.475768846106921e+17,3.8505784378153466e+17,1.2234916620808248e+18,6.688631030471786e-92
IRAS_09149-6206,1.6891940297405138e-19,6.422390853420786e+17,3.820363910601481e+17,1.21410198874411e+18,6.91776191402239e-92
IRAS_09149-6206,1.7037235918514648e-19,6.374368009148393e+17,3.789844204434334e+17,1.204263494345303e+18,7.143713171175741e-92
IRAS_09149-6206,1.718378129643965e-19,6.321375356221006e+17,3.7580930874733114e+17,1.195552069302637e+18,7.389487454279725e-92
IRAS_09149-6206,1.7331587180933553e-19,6.267806358715617e+17,3.726263268989739e+17,1.185954244992949e+18,7.646197857659039e-92
IRAS_09149-6206,1.7480664414213508e-19,6.216360391862758e+17,3.6951721719069094e+17,1.176140311551631e+18,7.907578656616912e-92
IRAS_09149-6206,1.763102393175574e-19,6.167209974823642e+17,3.671236354731224e+17,1.1671157861687788e+18,8.17292662048806e-92
IRAS_09149-6206,1.7782676763097714e-19,6.116656461738327e+17,3.643811784304803e+17,1.1573765118660562e+18,8.452128483679521e-92
IRAS_09149-6206,1.7935634032647193e-19,6.065862551166167e+17,3.615513627580794e+17,1.1481005797499263e+18,8.742755972243241e-92
IRAS_09149-6206,1.8089906960498274e-19,6.01658307390128e+17,3.587305309889857e+17,1.1392669929967442e+18,9.040091733224093e-92
IRAS_09149-6206,1.8245506863254415e-19,5.972282456931817e+17,3.5600793277657715e+17,1.1299175063526711e+18,9.333213437752951e-92
IRAS_09149-6206,1.8402445154858584e-19,5.921895481751895e+17,3.529802505180306e+17,1.1205353006965373e+18,9.6567188650254e-92
IRAS_09149-6206,1.8560733347430493e-19,5.872880157858267e+17,3.5003795561135034e+17,1.111151155252911e+18,9.988217379186476e-92
IRAS_09149-6206,1.8720383052111236e-19,5.826953320647255e+17,3.472235240447765e+17,1.1022453955896943e+18,1.0321584772988928e-91
IRAS_09149-6206,1.8881405979914398e-19,5.780054585669324e+17,3.442959703272297e+17,1.0936709127608563e+18,1.06709916739651e-91
IRAS_09149-6206,1.9043813942586034e-19,5.7314213887226086e+17,3.417212142732105e+17,1.0855662961701704e+18,1.1040358588685016e-91
IRAS_09149-6206,1.9207618853470487e-19,5.683966389281042e+17,3.389258868101307e+17,1.076655444510084e+18,1.1419420255691959e-91
IRAS_09149-6206,1.9372832728384455e-19,5.6371960797722854e+17,3.3635280226453286e+17,1.0680046446408218e+18,1.1810274037317786e-91
IRAS_09149-6206,1.9539467686498394e-19,5.59071067031531e+17,3.33497929873241e+17,1.0595160585881294e+18,1.22149424553285e-91
IRAS_09149-6206,1.9707535951225512e-19,5.545158220753714e+17,3.3070311290677594e+17,1.0513418261421167e+18,1.2630971932679057e-91
IRAS_09149-6206,1.9877049851118418e-19,5.4998943006284634e+17,3.279526523398327e+17,1.0423758551149898e+18,1.306156354471259e-91
IRAS_09149-6206,2.004802182077347e-19,5.4589579882994355e+17,3.2581535264422304e+17,1.0337106331500407e+18,1.3487255928009925e-91
IRAS_09149-6206,2.0220464401742913e-19,5.4198235065036314e+17,3.232183334845468e+17,1.0249387273947543e+18,1.391912590086273e-91
IRAS_09149-6206,2.0394390243454846e-19,5.376263488839456e+17,3.2123256639720486e+17,1.0163655873288223e+18,1.4389985674103682e-91
IRAS_09149-6206,2.0569812104141135e-19,5.3328079703490016e+17,3.1903501116481984e+17,1.0080107075545005e+18,1.4878144023237683e-91
IRAS_09149-6206,2.0746742851773257e-19,5.289886401312259e+17,3.168090375787172e+17,9.99968560926209e+17,1.5381799870148897e-91
IRAS_09149-6206,2.092519546500625e-19,5.248495210439213e+17,3.146081370206046e+17,9.91668278829325e+17,1.5895325896433745e-91
IRAS_09149-6206,2.110518303413074e-19,5.2050768645676685e+17,3.120943800145635e+17,9.834610108976737e+17,1.6440838077332137e-91
IRAS_09149-6206,2.1286718762033174e-19,5.161519203730862e+17,3.0991853307212704e+17,9.752751372283282e+17,1.700835647955333e-91
IRAS_09149-6206,2.146981596516431e-19,5.119386845189947e+17,3.0745528798161376e+17,9.673373558020663e+17,1.7588173748952392e-91
IRAS_09149-6206,2.1654488074516048e-19,5.077247668097833e+17,3.0511920836932365e+17,9.592838850740367e+17,1.8190269974940788e-91
IRAS_09149-6206,2.184074863660663e-19,5.037832795750926e+17,3.027696574266132e+17,9.512370325524819e+17,1.8795225595842286e-91
IRAS_09149-6206,2.2028611314474364e-19,5.0016022304868205e+17,3.0064663697613024e+17,9.433767140673844e+17,1.9397954668134447e-91
IRAS_09149-6206,2.221808988867985e-19,4.964889081062559e+17,2.984461292532727e+17,9.356881976079452e+17,2.0026005815106947e-91
IRAS_09149-6206,2.240919825831685e-19,4.925098884311187e+17,2.9683831572482445e+17,9.282350298979763e+17,2.0702497919154808e-91
IRAS_09149-6206,2.2601950442031853e-19,4.8908050470940326e+17,2.947783320258312e+17,9.21076181620715e+17,2.1356551792183358e-91
IRAS_09149-6206,2.2796360579052393e-19,4.864304485032855e+17,2.9306284172372154e+17,9.134962151888791e+17,2.1962892267513947e-91
IRAS_09149-6206,2.2992442930224244e-19,4.824657961662355e+17,2.9126692170030554e+17,9.064006429873318e+17,2.2711047967831363e-91
IRAS_09149-6206,2.3190211879057495e-19,4.787806110542248e+17,2.892234864248098e+17,8.995546514148312e+17,2.34604496860536e-91
IRAS_09149-6206,2.338968193278166e-19,4.751294542222202e+17,2.872314257376068e+17,8.921737120769125e+17,2.4233978821977208e-91
IRAS_09149-6206,2.3590867723409836e-19,4.712727905476222e+17,2.850006958719058e+17,8.847138820434674e+17,2.5057813237285217e-91
IRAS_09149-6206,2.379378400881203e-19,4.68169109817485e+17,2.8295459816096934e+17,8.773111112096334e+17,2.5829828307891516e-91
IRAS_09149-6206,2.399844567379772e-19,4.644547407887975e+17,2.8112531555979408e+17,8.700879533161763e+17,2.6698043006824043e-91
IRAS_09149-6206,2.420486773120772e-19,4.6130576502125184e+17,2.7978624064145053e+17,8.627591151051237e+17,2.753135997414163e-91
IRAS_09149-6206,2.441306532301543e-19,4.5767159240941165e+17,2.781515967024895e+17,8.562358394769356e+17,2.845356665736728e-91
IRAS_09149-6206,2.462305372143757e-19,4.5420756478847834e+17,2.765313395374769e+17,8.497280582096502e+17,2.9388345228414313e-91
IRAS_09149-6206,2.483484833005448e-19,4.508532602901463e+17,2.7579066253477888e+17,8.426034867281975e+17,3.034258625401193e-91
IRAS_09149-6206,2.504846468494001e-19,4.474094558832091e+17,2.7370779034760595e+17,8.355128992872479e+17,3.1343818643909e-91
IRAS_09149-6206,2.5263918455801195e-19,4.443196898425677e+17,2.7179731319075926e+17,8.285839868034537e+17,3.233034233999999e-91
IRAS_09149-6206,2.5481225447127673e-19,4.41098216008346e+17,2.7009042056738582e+17,8.22405412116553e+17,3.337106170241476e-91
IRAS_09149-6206,2.5700401599351023e-19,4.377602871931743e+17,2.6816763394585133e+17,8.158425654703855e+17,3.4467287046986295e-91
IRAS_09149-6206,2.592146299001407e-19,4.342669323237781e+17,2.663775143851235e+17,8.09129361415353e+17,3.562915287941269e-91
