cell_id,vaccine_element,p_response_mean,p_response_std,p_response_median,n_reps
63,mut39,0.009092673634879058,0.028747866611833036,1.7999984690542092e-06,10
63,mut44,0.028001718198561888,0.0885435158106956,1.7999984690542092e-06,10
63,mut8,9.999999994736444e-08,0.0,9.999999994736443e-08,10
64,mut11,0.284678261646186,0.31034539993352683,0.22687205890784473,10
64,mut12,1.7999984690542092e-06,0.0,1.7999984690542092e-06,10
64,mut15,0.3594300118511184,0.3163048391458376,0.5122468439675717,10
64,mut19,0.431357708814589,0.32414862935240024,0.5269018199663172,10
64,mut20,0.21635427146687744,0.2362618375022842,0.17890390120464122,10
64,mut24,1.7999984690542092e-06,0.0,1.7999984690542092e-06,10
64,mut26,0.029294639493526415,0.06396401267049076,1.7999984690542092e-06,10
64,mut28,0.4251890799213604,0.37245664957338076,0.6111419334133197,10
64,mut33,0.1982763588646384,0.21201682762922586,0.2098776296289553,10
64,mut39,0.055388261931921076,0.11717331225228399,1.7999984690542092e-06,10
64,mut44,0.018183547271289062,0.038330488815777386,1.7999984690542092e-06,10
64,mut8,9.999999994736444e-08,0.0,9.999999994736443e-08,10
65,mut11,0.12134787599178212,0.24216511857307335,1.7999984690542092e-06,10
65,mut12,0.03635703754904783,0.07674153704388716,1.7999984690542092e-06,10
65,mut15,0.5213237022176487,0.31904738464902493,0.634891245953237,10
65,mut19,0.2559475034110432,0.3641671998896185,1.7999984690542092e-06,10
65,mut20,0.2649583192673063,0.24870617675262893,0.3281446616406337,10
65,mut24,1.7999984690542092e-06,0.0,1.7999984690542092e-06,10
65,mut26,0.011112872220740398,0.0351362954690061,1.7999984690542092e-06,10
65,mut28,0.620533240238464,0.2754248122865973,0.7280706917692384,10
65,mut33,0.3134080920789757,0.30460908610983806,0.3073280275984354,10
65,mut39,1.7999984690542092e-06,0.0,1.7999984690542092e-06,10
65,mut44,0.010001762998516668,0.031622659597560936,1.7999984690542092e-06,10
65,mut8,9.999999994736444e-08,0.0,9.999999994736443e-08,10
66,mut11,0.17081804108476625,0.2358614087939481,1.7999984690542092e-06,10
66,mut12,0.1535004844563273,0.1838691802114868,0.08677832975094482,10
66,mut15,0.4819442177108346,0.35002497265055355,0.593286844859891,10
66,mut19,0.3199935233274399,0.3381284218843746,0.2967903868416244,10
66,mut20,0.16559661459981007,0.24176868421595835,1.7999984690542092e-06,10
66,mut24,1.7999984690542092e-06,0.0,1.7999984690542092e-06,10
66,mut26,0.032100455183789026,0.07156210962736975,1.7999984690542092e-06,10
66,mut28,0.2424426840914383,0.40380415201586134,1.7999984690542092e-06,10
66,mut33,0.24606382632070858,0.3502355495645916,1.7999984690542092e-06,10
66,mut39,0.02098938296151768,0.06636856474497914,1.7999984690542092e-06,10
66,mut44,1.7999984690542092e-06,0.0,1.7999984690542092e-06,10
66,mut8,9.999999994736444e-08,0.0,9.999999994736443e-08,10
67,mut11,0.12405567377644641,0.2177962928675247,1.7999984690542092e-06,10
67,mut12,0.18173888567223812,0.20610225192829268,0.10555697611006384,10
67,mut15,0.3530133368402176,0.32906340973327064,0.3897745864366292,10
67,mut19,0.23842626708611667,0.29704540813002844,0.08677832975094482,10
67,mut20,0.062150071691524054,0.13116494357458303,1.7999984690542092e-06,10
67,mut24,1.7999984690542092e-06,0.0,1.7999984690542092e-06,10
67,mut26,0.029857064699015213,0.06397238382947419,1.7999984690542092e-06,10
67,mut28,0.419083487723075,0.3416398023143934,0.46837426038691576,10
67,mut33,0.3485562080475378,0.33853148240741276,0.40104451098074656,10
67,mut39,0.07480498699723154,0.17565895611928142,1.7999984690542092e-06,10
67,mut44,1.7999984690542092e-06,0.0,1.7999984690542092e-06,10
67,mut8,9.999999994736444e-08,0.0,9.999999994736443e-08,10
68,mut11,0.18080657391121718,0.22991183065756152,0.055557161109825774,10
68,mut12,0.038092568235010296,0.06654572210963611,1.7999984690542092e-06,10
68,mut15,0.2933534044356029,0.31838267907289164,0.22338070937008467,10
68,mut19,0.6601130636814003,0.17649343792764835,0.6015477596582401,10
68,mut20,0.0575149016731573,0.18187239659285925,1.7999984690542092e-06,10
68,mut24,1.7999984690542092e-06,0.0,1.7999984690542092e-06,10
68,mut26,0.039294582493608024,0.05102841008869145,1.7999984690542092e-06,10
68,mut28,0.5219231859077421,0.3204478501482675,0.5551703886492257,10
68,mut33,0.23660215055129252,0.25663287079497654,0.2174649921396976,10
68,mut39,0.0765055179595986,0.20916412475848148,1.7999984690542092e-06,10
68,mut44,1.7999984690542092e-06,0.0,1.7999984690542092e-06,10
68,mut8,9.999999994736444e-08,0.0,9.999999994736443e-08,10
69,mut11,0.04411874215246418,0.13951002060851944,1.7999984690542092e-06,10
69,mut12,0.06152056523411661,0.1219401202798832,1.7999984690542092e-06,10
69,mut15,0.40555221850258655,0.3923675570546078,0.4130681676406459,10
69,mut19,0.41142669897633005,0.31514197943345296,0.5161726185008972,10
69,mut20,0.3260093060549752,0.30297616107276426,0.3848412652275352,10
69,mut24,1.7999984690542092e-06,0.0,1.7999984690542092e-06,10
69,mut26,0.009092673634879058,0.028747866611833036,1.7999984690542092e-06,10
69,mut28,0.32222342514168156,0.3679354004738515,0.16190963102834088,10
69,mut33,0.2294574700614072,0.2732372989419028,0.11942035457144815,10
69,mut39,0.03885937912195969,0.09531873976261246,1.7999984690542092e-06,10
69,mut44,1.7999984690542092e-06,0.0,1.7999984690542092e-06,10
69,mut8,0.007692387692307642,0.0243251495249728,9.999999994736443e-08,10
70,mut11,0.17916503577258444,0.25273012084840657,1.7999984690542092e-06,10
70,mut12,0.08448684220270837,0.15820112672093134,1.7999984690542092e-06,10
70,mut15,0.2224324105947577,0.29820211309762856,1.7999984690542092e-06,10
70,mut19,0.3752396879628973,0.34374714322628375,0.4571325914045765,10
70,mut20,0.11692361363915207,0.19231574401925333,1.7999984690542092e-06,10
70,mut24,1.7999984690542092e-06,0.0,1.7999984690542092e-06,10
70,mut26,1.7999984690542092e-06,0.0,1.7999984690542092e-06,10
70,mut28,0.5726803576807992,0.36346188114952016,0.7060887849434532,10
70,mut33,0.22679844672609256,0.29495395406072594,0.038463173075614476,10
70,mut39,0.030865911480046276,0.09760089023913802,1.7999984690542092e-06,10
70,mut44,0.017357105948964207,0.05488229629263817,1.7999984690542092e-06,10
70,mut8,9.999999994736444e-08,0.0,9.999999994736443e-08,10
71,mut11,0.22483357842281695,0.29124374315671536,1.7999984690542092e-06,10
71,mut12,0.12098867162336605,0.16757314208883603,0.04545616818051908,10
71,mut15,0.1462391513757118,0.23876542973058942,1.7999984690542092e-06,10
71,mut19,0.2636770937019227,0.356945914517644,1.7999984690542092e-06,10
71,mut20,0.2837972633979825,0.2706720951612861,0.33837399875049823,10
71,mut24,1.7999984690542092e-06,0.0,1.7999984690542092e-06,10
71,mut26,0.03131483807938775,0.07290922367241293,1.7999984690542092e-06,10
71,mut28,0.3689503345796539,0.41084185611081625,0.19264513639008252,10
71,mut33,0.30247479567193114,0.30075324084929983,0.31074315846374406,10
71,mut39,0.07664615545135622,0.16659071296074165,1.7999984690542092e-06,10
71,mut44,1.7999984690542092e-06,0.0,1.7999984690542092e-06,10
71,mut8,9.999999994736444e-08,0.0,9.999999994736443e-08,10
72,mut11,0.1165538601602025,0.2531460500724325,1.7999984690542092e-06,10
72,mut12,0.20599972441683892,0.21083310593504037,0.17989930017873845,10
72,mut15,0.603485105972406,0.328579295395891,0.7209699223192602,10
72,mut19,0.31056121487273164,0.4061170036985876,1.7999984690542092e-06,10
72,mut20,0.1471628344778553,0.21012599081965652,1.7999984690542092e-06,10
72,mut24,1.7999984690542092e-06,0.0,1.7999984690542092e-06,10
72,mut26,0.03396110144866159,0.08067488042920468,1.7999984690542092e-06,10
72,mut28,0.3004500230204007,0.40056480115753795,1.7999984690542092e-06,10
72,mut33,0.193407999458799,0.25681160144721693,1.7999984690542092e-06,10
72,mut39,1.7999984690542092e-06,0.0,1.7999984690542092e-06,10
72,mut44,0.029857064699015213,0.06397238382947419,1.7999984690542092e-06,10
72,mut8,9.999999994736444e-08,0.0,9.999999994736443e-08,10
73,mut11,0.31326615231264066,0.29428996560589393,0.36873049256685797,10
73,mut12,0.07556869944524784,0.1253084156859642,1.7999984690542092e-06,10
73,mut15,0.4898311472620315,0.3059928364012501,0.5528233227889353,10
73,mut19,0.31720453724658015,0.3414952379897891,0.2667210671831976,10
73,mut20,0.064158388179679,0.13569221735503045,1.7999984690542092e-06,10
73,mut24,1.7999984690542092e-06,0.0,1.7999984690542092e-06,10
73,mut26,1.7999984690542092e-06,0.0,1.7999984690542092e-06,10
73,mut28,0.43206131809033604,0.34028098214676944,0.500844237641716,10
73,mut33,0.2517642444463396,0.23770711886088003,0.26760852283169967,10
73,mut39,1.7999984690542092e-06,0.0,1.7999984690542092e-06,10
73,mut44,1.7999984690542092e-06,0.0,1.7999984690542092e-06,10
73,mut8,9.999999994736444e-08,0.0,9.999999994736443e-08,10
74,mut11,0.14028603602573825,0.22048934227100697,1.7999984690542092e-06,10
74,mut12,0.10501235004575075,0.10890412878841055,0.0940185341869712,10
74,mut15,0.3234690441964372,0.3089637786667116,0.3583685711144499,10
74,mut19,0.43600330043724506,0.40498156690652587,0.5060175762330025,10
74,mut20,0.10455345332964601,0.17773207029863267,1.7999984690542092e-06,10
74,mut24,1.7999984690542092e-06,0.0,1.7999984690542092e-06,10
74,mut26,0.028092605234962688,0.06365986441825623,1.7999984690542092e-06,10
74,mut28,0.4622787898910962,0.3256023858886331,0.5057470325734121,10
74,mut33,0.18421528650764502,0.21350023111700697,0.11538611922956532,10
74,mut39,0.07155535383167644,0.15141186983502022,1.7999984690542092e-06,10
74,mut44,1.7999984690542092e-06,0.0,1.7999984690542092e-06,10
74,mut8,9.999999994736444e-08,0.0,9.999999994736443e-08,10
75,mut11,0.14405080632127612,0.24478830466943213,1.7999984690542092e-06,10
75,mut12,0.14134482094293757,0.21988310639510383,1.7999984690542092e-06,10
75,mut15,0.20154710376415688,0.2907637267472507,1.7999984690542092e-06,10
75,mut19,0.33126056614392657,0.3241336663041623,0.35455296741995435,10
75,mut20,0.4245601140190984,0.34820384664642223,0.32736159865567127,10
75,mut24,1.7999984690542092e-06,0.0,1.7999984690542092e-06,10
75,mut26,0.10915619022167147,0.1602303403501761,1.7999984690542092e-06,10
75,mut28,0.1241027746995043,0.27320415621424293,1.7999984690542092e-06,10
75,mut33,0.31246496819473635,0.32063480027010544,0.270228524731557,10
75,mut39,0.04751365834401323,0.1502456882391989,1.7999984690542092e-06,10
75,mut44,1.7999984690542092e-06,0.0,1.7999984690542092e-06,10
75,mut8,9.999999994736444e-08,0.0,9.999999994736443e-08,10
76,mut11,0.1533704561554919,0.19222930317718384,0.08677832975094482,10
76,mut12,0.0202037458571504,0.04285479977707607,1.7999984690542092e-06,10
76,mut15,0.3939772143373442,0.3587055068234481,0.5258715637040797,10
76,mut19,0.6340367540111448,0.25229734742566745,0.6687187952461533,10
76,mut20,0.04712381143604484,0.1035596985102252,1.7999984690542092e-06,10
76,mut24,1.7999984690542092e-06,0.0,1.7999984690542092e-06,10
76,mut26,0.026694006213981762,0.06226476641478402,1.7999984690542092e-06,10
76,mut28,0.48005348316337815,0.35813544602834474,0.6053126151973749,10
76,mut33,0.16408892529791208,0.21932157889798085,1.7999984690542092e-06,10
76,mut39,1.7999984690542092e-06,0.0,1.7999984690542092e-06,10
76,mut44,1.7999984690542092e-06,0.0,1.7999984690542092e-06,10
76,mut8,9.999999994736444e-08,0.0,9.999999994736443e-08,10
77,mut11,0.1484341524571417,0.1993250454288645,1.7999984690542092e-06,10
77,mut12,0.06833493716536473,0.09862019682881996,1.7999984690542092e-06,10
77,mut15,0.513344691867384,0.3234990264319709,0.5926696294833607,10
77,mut19,0.30537797163404734,0.3512972870540676,0.19959159399087387,10
77,mut20,0.03885937912195969,0.09531873976261246,1.7999984690542092e-06,10
77,mut24,1.7999984690542092e-06,0.0,1.7999984690542092e-06,10
77,mut26,0.03270370460720141,0.05327157065982422,1.7999984690542092e-06,10
77,mut28,0.47754342829922836,0.34367295450707364,0.5972301063528694,10
77,mut33,0.21640218339846834,0.26933431982460354,0.12810058223032603,10
77,mut39,0.13512434633507242,0.22627061225451783,1.7999984690542092e-06,10
77,mut44,1.7999984690542092e-06,0.0,1.7999984690542092e-06,10
77,mut8,0.011111191111111062,0.03513635520076213,9.999999994736443e-08,10
78,mut11,0.08529253419275552,0.16769490105620155,1.7999984690542092e-06,10
78,mut12,0.10629308767197469,0.10869141140777397,0.0909105363625691,10
78,mut15,0.2829274440056662,0.3159397375797203,0.22076072142754544,10
78,mut19,0.3549912367830727,0.34946116705318386,0.32573246062374456,10
78,mut20,0.24926054282651858,0.27678992182446915,0.1935143506436005,10
78,mut24,1.7999984690542092e-06,0.0,1.7999984690542092e-06,10
78,mut26,0.009092673634879058,0.028747866611833036,1.7999984690542092e-06,10
78,mut28,0.5276088354824949,0.319556765700457,0.629617961209185,10
78,mut33,0.1724749355654959,0.24372661310549237,1.7999984690542092e-06,10
78,mut39,0.07366751570871607,0.16161301891027516,1.7999984690542092e-06,10
78,mut44,1.7999984690542092e-06,0.0,1.7999984690542092e-06,10
78,mut8,9.999999994736444e-08,0.0,9.999999994736443e-08,10
79,mut11,0.022223964442977747,0.0702726541834579,1.7999984690542092e-06,10
79,mut12,0.10446665013146332,0.12180395028747217,0.04545616818051908,10
79,mut15,0.3822376281346707,0.337719367181966,0.5559751483105831,10
79,mut19,0.3670272528131507,0.33916695590132556,0.46836929736522437,10
79,mut20,0.06891189632714123,0.1469467652862953,1.7999984690542092e-06,10
79,mut24,1.7999984690542092e-06,0.0,1.7999984690542092e-06,10
79,mut26,0.02976850548554969,0.09413058777860661,1.7999984690542092e-06,10
79,mut28,0.494165680559285,0.29970978419999367,0.5826514259168276,10
79,mut33,0.25256947633157734,0.29669962464289673,0.15493952981395023,10
79,mut39,0.13280134749560224,0.1621811752848646,0.050001614998707124,10
79,mut44,0.010001762998516668,0.03162265959756093,1.7999984690542092e-06,10
79,mut8,9.999999994736444e-08,0.0,9.999999994736443e-08,10
80,mut11,0.137180114876655,0.18889417324370436,1.7999984690542092e-06,10
80,mut12,1.7999984690542092e-06,0.0,1.7999984690542092e-06,10
80,mut15,0.3869821822941494,0.359923569879906,0.4665724763075578,10
80,mut19,0.4769398687178006,0.37721160351470406,0.5472844575628432,10
80,mut20,0.27511785857044646,0.3111796502283587,0.15849450016303224,10
80,mut24,1.7999984690542092e-06,0.0,1.7999984690542092e-06,10
80,mut26,0.009092673634879058,0.028747866611833036,1.7999984690542092e-06,10
80,mut28,0.46440609728030485,0.3285769857901305,0.6037904217042153,10
80,mut33,0.2296372079213596,0.17859907022348215,0.269978264911941,10
80,mut39,1.7999984690542092e-06,0.0,1.7999984690542092e-06,10
80,mut44,0.02222394444301174,0.0468483939586748,1.7999984690542092e-06,10
80,mut8,0.020202080202020148,0.042854872630301216,9.999999994736443e-08,10
81,mut11,0.2175603750853609,0.24928275680291534,0.12434393906738173,10
81,mut12,0.05848122178462155,0.08538530834913174,1.7999984690542092e-06,10
81,mut15,0.314300733515661,0.28685806101687433,0.3947622140852342,10
81,mut19,0.4284481946108901,0.29060336706851264,0.4798816152103048,10
81,mut20,0.16475609298141677,0.24619994688649022,1.7999984690542092e-06,10
81,mut24,1.7999984690542092e-06,0.0,1.7999984690542092e-06,10
81,mut26,0.04222387044310697,0.05463414160460733,1.7999984690542092e-06,10
81,mut28,0.4657655280406649,0.2635328305712999,0.4762393565390447,10
81,mut33,0.23772534606195986,0.18754925882477116,0.30190922202880505,10
81,mut39,0.048856996299098836,0.08026137812303683,1.7999984690542092e-06,10
81,mut44,0.0202037458571504,0.04285479977707607,1.7999984690542092e-06,10
81,mut8,9.999999994736444e-08,0.0,9.999999994736443e-08,10
82,mut11,0.16053366612353231,0.22094859388518373,1.7999984690542092e-06,10
82,mut12,0.10546480761032831,0.1446917264985658,1.7999984690542092e-06,10
82,mut15,0.4653178536126671,0.42133414127194735,0.5593629572951442,10
82,mut19,0.4066804525067516,0.3606135597803754,0.5381083433743319,10
82,mut20,0.22142633672478854,0.29215921009810397,0.04545616818051908,10
82,mut24,1.7999984690542092e-06,0.0,1.7999984690542092e-06,10
82,mut26,0.0500802025979889,0.08643146426938053,1.7999984690542092e-06,10
82,mut28,0.20442509136127782,0.3164809796432335,1.7999984690542092e-06,10
82,mut33,0.2328869216019341,0.32480036223662123,1.7999984690542092e-06,10
82,mut39,0.03853046727679175,0.12183834381030029,1.7999984690542092e-06,10
82,mut44,0.011112872220740398,0.0351362954690061,1.7999984690542092e-06,10
82,mut8,9.999999994736444e-08,0.0,9.999999994736443e-08,10
83,mut11,0.2810014939151163,0.2829656553567285,0.25377324224911535,10
83,mut12,0.05692486203259188,0.0863599961838048,1.7999984690542092e-06,10
83,mut15,0.28065760319694333,0.3628410601720608,1.7999984690542092e-06,10
83,mut19,0.4117230070805247,0.36909896091179484,0.5444175669640363,10
83,mut20,0.28259700087734574,0.3024953107293481,0.2408011404791482,10
83,mut24,1.7999984690542092e-06,0.0,1.7999984690542092e-06,10
83,mut26,0.010001762998516668,0.031622659597560936,1.7999984690542092e-06,10
83,mut28,0.4866378005436224,0.34649808886404915,0.6472672736998073,10
83,mut33,0.2411307921545882,0.23585629056667182,0.22928185388262484,10
83,mut39,0.02976850548554969,0.09413058777860661,1.7999984690542092e-06,10
83,mut44,1.7999984690542092e-06,0.0,1.7999984690542092e-06,10
83,mut8,9.999999994736444e-08,0.0,9.999999994736443e-08,10
84,mut11,0.20160047465410713,0.28759417673039706,1.7999984690542092e-06,10
84,mut12,0.042439156598640816,0.09007511482224147,1.7999984690542092e-06,10
84,mut15,0.5974193825876946,0.24709579407206586,0.6203410045694203,10
84,mut19,0.46098801546921353,0.35676922935784416,0.5086543584006075,10
84,mut20,0.08367200825982865,0.14169077059584548,1.7999984690542092e-06,10
84,mut24,1.7999984690542092e-06,0.0,1.7999984690542092e-06,10
84,mut26,0.022501721748567672,0.04779860305713755,1.7999984690542092e-06,10
84,mut28,0.41537847642880354,0.3074021165988428,0.49292739002916774,10
84,mut33,0.19701988991886116,0.22303912634161754,0.12434393906738173,10
84,mut39,0.15886067629268089,0.22368062377039102,1.7999984690542092e-06,10
84,mut44,1.7999984690542092e-06,0.0,1.7999984690542092e-06,10
84,mut8,0.009090989090909033,0.02874791548325023,9.999999994736443e-08,10
85,mut11,0.20436191148215205,0.29757411666682015,1.7999984690542092e-06,10
85,mut12,0.09857855524746871,0.15156345122851916,1.7999984690542092e-06,10
85,mut15,0.36879439913721035,0.34761617048371884,0.3953301228407312,10
85,mut19,0.35607583615043115,0.33027795272324373,0.4222570964523207,10
85,mut20,0.13460490996875968,0.1826927037169646,1.7999984690542092e-06,10
85,mut24,1.7999984690542092e-06,0.0,1.7999984690542092e-06,10
85,mut26,0.019092636634926673,0.040304016773559714,1.7999984690542092e-06,10
85,mut28,0.4558119577690901,0.26421802232590125,0.527365433660339,10
85,mut33,0.25426093324003146,0.22248171073466355,0.37142473645994656,10
85,mut39,0.1488017403167321,0.25367454861603894,1.7999984690542092e-06,10
85,mut44,1.7999984690542092e-06,0.0,1.7999984690542092e-06,10
85,mut8,9.999999994736444e-08,0.0,9.999999994736443e-08,10
86,mut11,0.21997879762267272,0.24999100492588355,0.15849450016303224,10
86,mut12,1.7999984690542092e-06,0.0,1.7999984690542092e-06,10
86,mut15,0.33976770664648254,0.37999976454421663,0.19496985241675918,10
86,mut19,0.4029186707650667,0.3664291926415486,0.5579315720331403,10
86,mut20,0.09585997479298249,0.21080745726362793,1.7999984690542092e-06,10
86,mut24,1.7999984690542092e-06,0.0,1.7999984690542092e-06,10
86,mut26,0.01900173159855268,0.060083059243671695,1.7999984690542092e-06,10
86,mut28,0.5110958190176876,0.3622463857763492,0.6859674015861242,10
86,mut33,0.1846886854700232,0.2570615423821618,1.7999984690542092e-06,10
86,mut39,0.11254557670634042,0.27213250985968923,1.7999984690542092e-06,10
86,mut44,0.010001762998516668,0.031622659597560936,1.7999984690542092e-06,10
86,mut8,9.999999994736444e-08,0.0,9.999999994736443e-08,10
87,mut11,0.13401495710879602,0.25398958413543504,1.7999984690542092e-06,10
87,mut12,0.11763703555285723,0.16062640860315888,1.7999984690542092e-06,10
87,mut15,0.20981647915160143,0.3383926427211248,1.7999984690542092e-06,10
87,mut19,0.37844309719756836,0.3353898366233129,0.5044297674904066,10
87,mut20,0.1787932303235995,0.2415393758305745,1.7999984690542092e-06,10
87,mut24,1.7999984690542092e-06,0.0,1.7999984690542092e-06,10
87,mut26,0.0375493393144443,0.06460520543862057,1.7999984690542092e-06,10
87,mut28,0.5550925560824858,0.38817207018823835,0.7769260687811637,10
87,mut33,0.2848313320078161,0.3063943923918539,0.2225366259759169,10
87,mut39,0.17982243978233356,0.23903717690476053,1.7999984690542092e-06,10
87,mut44,0.009092673634879058,0.028747866611833036,1.7999984690542092e-06,10
87,mut8,9.999999994736444e-08,0.0,9.999999994736443e-08,10
88,mut11,0.07119756803985945,0.1651415806308004,1.7999984690542092e-06,10
88,mut12,0.1417293013187217,0.1390115809047343,0.14233369086230155,10
88,mut15,0.47382411507696826,0.3400856839591064,0.6044487312668241,10
88,mut19,0.3990936972103654,0.24529830479789091,0.456400557089765,10
88,mut20,0.03300951001811482,0.10437954400844178,1.7999984690542092e-06,10
88,mut24,1.7999984690542092e-06,0.0,1.7999984690542092e-06,10
88,mut26,0.009092673634879058,0.028747866611833036,1.7999984690542092e-06,10
88,mut28,0.6023142395577477,0.28021281132990905,0.6953277576962134,10
88,mut33,0.24088478398175434,0.2679483725497142,0.15432235740635517,10
88,mut39,0.1177072988541322,0.22221780212416264,1.7999984690542092e-06,10
88,mut44,0.009092673634879058,0.028747866611833036,1.7999984690542092e-06,10
88,mut8,0.010000079999999953,0.0316227133561306,9.999999994736443e-08,10
89,mut11,0.2664910345419549,0.28824881596559226,0.19273101906627718,10
89,mut12,0.04086587448009389,0.09919707540634956,1.7999984690542092e-06,10
89,mut15,0.3717643510167393,0.36796666443421394,0.32927264686857255,10
89,mut19,0.5453622091633409,0.29989580623098355,0.6452727241733474,10
89,mut20,0.15186473521605043,0.20960162757423081,1.7999984690542092e-06,10
89,mut24,1.7999984690542092e-06,0.0,1.7999984690542092e-06,10
89,mut26,0.03008025659792768,0.06933423612901587,1.7999984690542092e-06,10
89,mut28,0.47673703558362046,0.35177773169579485,0.650662611380748,10
89,mut33,0.05327251230938621,0.11261298462602085,1.7999984690542092e-06,10
89,mut39,0.06859905295333045,0.21692356056807754,1.7999984690542092e-06,10
89,mut44,0.012501758748520058,0.03952834030831255,1.7999984690542092e-06,10
89,mut8,9.999999994736444e-08,0.0,9.999999994736443e-08,10
90,mut11,0.06098321212176298,0.1928401572430135,1.7999984690542092e-06,10
90,mut12,0.041784885750376165,0.08111920732577145,1.7999984690542092e-06,10
90,mut15,0.32322563450812625,0.2876863511679882,0.45055183152002054,10
90,mut19,0.38781862348093077,0.3043653221052529,0.415265845043725,10
90,mut20,0.16582237460103003,0.20824207329052852,0.055557161109825774,10
90,mut24,1.7999984690542092e-06,0.0,1.7999984690542092e-06,10
90,mut26,0.042811412253653036,0.10246880696109835,1.7999984690542092e-06,10
90,mut28,0.6108128518832204,0.3231182387503571,0.5927605720623492,10
90,mut33,0.24814847434282977,0.22719514059003926,0.29548145151340444,10
90,mut39,0.012501758748520058,0.03952834030831255,1.7999984690542092e-06,10
90,mut44,0.02098938296151768,0.06636856474497914,1.7999984690542092e-06,10
90,mut8,9.999999994736444e-08,0.0,9.999999994736443e-08,10
91,mut11,0.2937430999560574,0.3019086604962395,0.3047985505176875,10
91,mut12,0.049738672154938574,0.11067453934830189,1.7999984690542092e-06,10
91,mut15,0.30123921975833057,0.4149777311740138,1.7999984690542092e-06,10
91,mut19,0.47978588985382586,0.3419871829867425,0.6035438712386763,10
91,mut20,0.24117905420238211,0.32783642306737226,1.7999984690542092e-06,10
91,mut24,1.7999984690542092e-06,0.0,1.7999984690542092e-06,10
91,mut26,1.7999984690542092e-06,0.0,1.7999984690542092e-06,10
91,mut28,0.5638320283919726,0.34621311740645483,0.6812605156793813,10
91,mut33,0.06958326303687659,0.15024249261954728,1.7999984690542092e-06,10
91,mut39,0.13959022200136967,0.16466278469368026,0.08677832975094482,10
91,mut44,1.7999984690542092e-06,0.0,1.7999984690542092e-06,10
91,mut8,9.999999994736444e-08,0.0,9.999999994736443e-08,10
92,mut11,0.16390433443745414,0.27197706209526173,1.7999984690542092e-06,10
92,mut12,0.035981300034522934,0.08249189762054092,1.7999984690542092e-06,10
92,mut15,0.3999171930702363,0.38887695523104937,0.3846396656031674,10
92,mut19,0.4730039328953223,0.2896999603274452,0.5492687438505621,10
92,mut20,0.3222955124742225,0.2573887188792344,0.4120752972925429,10
92,mut24,1.7999984690542092e-06,0.0,1.7999984690542092e-06,10
92,mut26,0.04462148804492407,0.09535184348523507,1.7999984690542092e-06,10
92,mut28,0.3301646180057012,0.32018143206672284,0.3852885403999565,10
92,mut33,0.14864336931683542,0.24818865469568116,1.7999984690542092e-06,10
92,mut39,1.7999984690542092e-06,0.0,1.7999984690542092e-06,10
92,mut44,0.011112872220740398,0.0351362954690061,1.7999984690542092e-06,10
92,mut8,9.999999994736444e-08,0.0,9.999999994736443e-08,10
93,mut11,0.2846780760300267,0.25449388770494435,0.3646055628167736,10
93,mut12,0.02000172599856428,0.04216354613008125,1.7999984690542092e-06,10
93,mut15,0.33115289514168605,0.2786780978386004,0.3703090056190049,10
93,mut19,0.36898300639876447,0.33624630003600875,0.4564483590815393,10
93,mut20,0.15428042594072824,0.21656685185128574,1.7999984690542092e-06,10
93,mut24,1.7999984690542092e-06,0.0,1.7999984690542092e-06,10
93,mut26,0.02098938296151768,0.06636856474497914,1.7999984690542092e-06,10
93,mut28,0.5186539384539798,0.35664882754605204,0.5357644322683159,10
93,mut33,0.10965489731901372,0.1795682672007796,1.7999984690542092e-06,10
93,mut39,0.09273029357699154,0.15721997462213422,1.7999984690542092e-06,10
93,mut44,1.7999984690542092e-06,0.0,1.7999984690542092e-06,10
93,mut8,9.999999994736444e-08,0.0,9.999999994736443e-08,10
94,mut11,0.17219514200966918,0.2889368151640064,1.7999984690542092e-06,10
94,mut12,0.04445701099907445,0.09649323061170023,1.7999984690542092e-06,10
94,mut15,0.4993587782581527,0.3621372416104034,0.6229800825276929,10
94,mut19,0.5544632208293713,0.3282480362463711,0.6104963559194754,10
94,mut20,0.10066236029405706,0.21397926570571552,1.7999984690542092e-06,10
94,mut24,1.7999984690542092e-06,0.0,1.7999984690542092e-06,10
94,mut26,0.07816944062688538,0.11787191932985704,1.7999984690542092e-06,10
94,mut28,0.2931088284849685,0.34696553890730625,0.12434393906738173,10
94,mut33,0.13348122852530575,0.17549267494425727,1.7999984690542092e-06,10
94,mut39,0.15261785889998705,0.21633245173130933,1.7999984690542092e-06,10
94,mut44,0.011112872220740398,0.0351362954690061,1.7999984690542092e-06,10
94,mut8,9.999999994736444e-08,0.0,9.999999994736443e-08,10
95,mut11,0.06026268294141109,0.19056164391248734,1.7999984690542092e-06,10
95,mut12,0.134086625345819,0.18681172035553265,1.7999984690542092e-06,10
95,mut15,0.3384325632367494,0.38383983198898114,0.19264513639008252,10
95,mut19,0.3741021202517961,0.3996575205979614,0.3155874283100912,10
95,mut20,0.14885158114886662,0.1885652796014882,0.04545616818051908,10
95,mut24,1.7999984690542092e-06,0.0,1.7999984690542092e-06,10
95,mut26,0.02991621905844083,0.049057301398656265,1.7999984690542092e-06,10
95,mut28,0.5611908577692948,0.4047160548919678,0.6951641609716557,10
95,mut33,0.22852497862646418,0.26487871227199966,0.12434393906738173,10
95,mut39,0.11113862674576466,0.17955466863863154,1.7999984690542092e-06,10
