feature,variance,cv,age_corr,age_corr_abs,dpt_corr,dpt_corr_abs,traj_score,laplacian_score,mi_age,mi_dpt,mi_combined,kw_stat_phase,kw_pval_phase,mw_stat_state,mw_pval_state,composite_score,norm_variance,norm_cv,norm_age_corr,norm_dpt_corr,norm_lap,norm_mi,norm_kw,norm_mw,protein,compartment
Int_MeanEdge_pp38_cell,0.0065612365,0.63283837,-0.15027399494425017,0.15027399494425017,0.23150761893038324,0.23150761893038324,0.1908908069373167,0.4459152490998181,0.02336184337664804,0.06585102184330349,0.11283884413806224,36.347415641215285,6.323043017228387e-08,436037.0,0.9454995206384695,0.5056016597510374,0.6307053941908713,0.6514522821576764,0.7302904564315353,0.46058091286307057,0.4979253112033195,0.17842323651452285,0.4024896265560166,0.5311203319502075,pp38,cell
Int_Med_YAP_nuc,0.016110195,0.36916354,0.13119370681931283,0.13119370681931283,-0.3091954180440403,0.3091954180440403,0.22019456243167657,0.6570655630587791,0.05533443143512429,0.06005950650695269,0.13415724692285824,50.33566788655781,6.776586691086988e-11,492017.0,5.874267640186676e-05,0.5051867219917012,0.9253112033195021,0.07883817427385897,0.6804979253112033,0.5975103734439834,0.06639004149377592,0.29875518672199175,0.48962655601659755,0.7925311203319502,YAP,nuc
Int_Med_p38_nuc,0.004142753,0.5020445,0.20726432061059424,0.20726432061059424,0.041842874474202124,0.041842874474202124,0.12455359754239818,0.4203612289798654,0.07154094580481196,0.05010515306575858,0.13522263118644565,140.9779948175166,2.325849309667712e-30,438189.0,0.9293584553414401,0.5016597510373444,0.43568464730290457,0.36514522821576767,0.8091286307053942,0.0705394190871369,0.5975103734439834,0.30290456431535273,0.7676348547717842,0.5560165975103735,p38,nuc
Int_Med_STAT3_cell,0.002181344,0.6166126,-0.056873499520277905,0.056873499520277905,0.45943985495398754,0.45943985495398754,0.2581566772371327,0.4122029317531909,0.0,0.16919243821995078,0.23480755212292523,24.894305241227038,1.624646119490745e-05,379010.5,2.326019366135705e-05,0.4943983402489626,0.24481327800829877,0.6265560165975104,0.34439834024896265,0.8340248962655602,0.6307053941908713,0.7095435684647302,0.3278008298755186,0.10788381742738584,STAT3,cell
Int_Med_cFos_ring,0.0026805112,0.5148251,0.10522462487500346,0.10522462487500346,-0.13149356669292248,0.13149356669292248,0.11835909578396298,0.43666533773367044,0.04138263899634431,0.0924556320926122,0.1663070524113407,64.95614980689702,5.1255382800319267e-14,478899.0,0.002211315623060089,0.4897302904564315,0.3049792531120332,0.41286307053941906,0.5705394190871369,0.2676348547717843,0.533195020746888,0.46887966804979253,0.5871369294605809,0.7531120331950207,cFos,ring
Int_Med_pp21_cell,0.0042251567,0.4235337,0.0350453150133394,0.0350453150133394,0.4236948322616099,0.4236948322616099,0.22937007363747466,0.4391995604745955,0.010889092710590909,0.15622086463806362,0.22680335453336067,50.70978842296663,5.640525575551013e-11,419613.0,0.20327496381480448,0.48962655601659755,0.4564315352697096,0.16182572614107882,0.24896265560165975,0.7510373443983402,0.5269709543568465,0.6929460580912863,0.49377593360995853,0.4107883817427386,pp21,cell
Int_Med_STAT3_ring,0.002901611,0.5752035,-0.07173629666069929,0.07173629666069929,0.4383500191600625,0.4383500191600625,0.2550431579103809,0.4336203149961279,0.0,0.14734072270148868,0.20448144603592402,33.429637652446516,2.613998108640767e-07,373801.5,4.001559393483988e-06,0.4893153526970954,0.3257261410788381,0.5995850622406639,0.41701244813278004,0.7738589211618258,0.549792531120332,0.6473029045643153,0.3838174273858921,0.09336099585062241,STAT3,ring
Int_Med_pH2AX_cyto,0.0073747844,0.5061399,0.02813812094666046,0.02813812094666046,0.29388984514414335,0.29388984514414335,0.1610139830454019,0.265198158362837,0.0,0.12622888691971124,0.17518215504576795,8.969785134348308,0.029695318716374118,433147.0,0.7799673738659844,0.4878630705394191,0.6784232365145229,0.38796680497925307,0.20124481327800825,0.5746887966804979,0.9232365145228216,0.5145228215767634,0.08091286307053946,0.504149377593361,pH2AX,cyto
Int_Med_cFos_cyto,0.0026805112,0.5148251,0.10522462487500346,0.10522462487500346,-0.13149356669292248,0.13149356669292248,0.11835909578396298,0.43666533773367044,0.04125576332114633,0.09190430728315935,0.16542542424209103,64.95614980689702,5.1255382800319267e-14,478899.0,0.002211315623060089,0.4878630705394191,0.3049792531120332,0.41286307053941906,0.5705394190871369,0.2676348547717843,0.533195020746888,0.4564315352697096,0.5871369294605809,0.7531120331950207,cFos,cyto
Int_Med_STAT3_cyto,0.002901611,0.5752035,-0.07173629666069929,0.07173629666069929,0.4383500191600625,0.4383500191600625,0.2550431579103809,0.4336203149961279,0.0,0.14683609730690428,0.20378112009412638,33.429637652446516,2.613998108640767e-07,373801.5,4.001559393483988e-06,0.487448132780083,0.3257261410788381,0.5995850622406639,0.41701244813278004,0.7738589211618258,0.549792531120332,0.6348547717842323,0.3838174273858921,0.09336099585062241,STAT3,cyto
Int_Med_Cdt1_cell,0.0029060226,0.66152984,-0.021134028369449515,0.021134028369449515,-0.013142311057984989,0.013142311057984989,0.017138169713717254,0.2966567398876564,0.014667092709148122,0.15996966573483373,0.2354747991926203,89.498717810558,2.8068714348843202e-19,498708.0,6.585158932106332e-06,0.48734439834024895,0.3319502074688797,0.6639004149377593,0.1410788381742739,0.02904564315352698,0.8796680497925311,0.7136929460580913,0.6680497925311204,0.8257261410788381,Cdt1,cell
Int_Med_cJun_cell,0.0004944567,2.0272307,-0.07105082382683355,0.07105082382683355,0.5383854659502978,0.5383854659502978,0.3047181448885657,0.6422124670686566,0.025865357633548136,0.23151954976689115,0.34505449215746403,23.624659962617248,2.9917813737621904e-05,431702.0,0.7000072529210268,0.48651452282157676,0.004149377593360981,0.9875518672199171,0.4107883817427386,0.892116182572614,0.08713692946058094,0.8423236514522822,0.3153526970954357,0.4979253112033195,cJun,cell
Int_Med_p16_nuc,0.013392003,0.47530335,0.3242281444594991,0.3242281444594991,0.006553198421722542,0.006553198421722542,0.16539067144061081,0.5398280509049105,0.06747440643742841,0.015665972967929598,0.08369373856087531,200.21962550572118,3.781875174798212e-43,459507.5,0.10001348757600434,0.4856846473029046,0.8755186721991701,0.29875518672199175,0.91701244813278,0.004149377593360981,0.2157676348547718,0.08298755186721996,0.8464730290456431,0.6970954356846473,p16,nuc
Int_Med_pH2AX_ring,0.0073747844,0.5061399,0.02813812094666046,0.02813812094666046,0.29388984514414335,0.29388984514414335,0.1610139830454019,0.265198158362837,0.0,0.12339052502073145,0.17124303804650814,8.969785134348308,0.029695318716374118,433147.0,0.7799673738659844,0.4853734439834025,0.6784232365145229,0.38796680497925307,0.20124481327800825,0.5746887966804979,0.9232365145228216,0.4979253112033195,0.08091286307053946,0.504149377593361,pH2AX,ring
Int_Med_RB_cyto,0.0011878404,0.7119193,-0.07580263457210897,0.07580263457210897,0.6467889805585005,0.6467889805585005,0.36129580756530477,0.5893807899137788,0.012565504212210143,0.32962652459467634,0.4689972864174087,10.807699930869555,0.012812485567131283,404283.0,0.016979565602808753,0.48412863070539425,0.10580912863070535,0.7199170124481328,0.4336099585062241,0.9771784232365145,0.14730290456431538,0.979253112033195,0.10995850622406644,0.24273858921161828,RB,cyto
Int_Med_GSK3b_cyto,0.0047890595,0.52126086,-0.02171518649091654,0.02171518649091654,0.4578549172982377,0.4578549172982377,0.2397850518945771,0.35905419700520247,0.012719499718096827,0.1718961186149084,0.25023829001575537,14.421987273589108,0.0023835600006588326,399360.0,0.006039540711357394,0.48392116182572614,0.495850622406639,0.446058091286307,0.14730290456431538,0.8278008298755186,0.7531120331950207,0.7344398340248963,0.15145228215767637,0.20124481327800825,GSK3b,cyto
Int_Med_GSK3b_ring,0.0047890595,0.52126086,-0.02171518649091654,0.02171518649091654,0.4578549172982377,0.4578549172982377,0.2397850518945771,0.35905419700520247,0.011822808388777695,0.17199566116038767,0.2495531305466143,14.421987273589108,0.0023835600006588326,399360.0,0.006039540711357394,0.483298755186722,0.495850622406639,0.446058091286307,0.14730290456431538,0.8278008298755186,0.7531120331950207,0.7302904564315353,0.15145228215767637,0.20124481327800825,GSK3b,ring
Int_Med_RB_ring,0.0011878404,0.7119193,-0.07580263457210897,0.07580263457210897,0.6467889805585005,0.6467889805585005,0.36129580756530477,0.5893807899137788,0.014207926865067222,0.32650368888491776,0.46617137932385844,10.807699930869555,0.012812485567131283,404283.0,0.016979565602808753,0.48288381742738595,0.10580912863070535,0.7199170124481328,0.4336099585062241,0.9771784232365145,0.14730290456431538,0.970954356846473,0.10995850622406644,0.24273858921161828,RB,ring
Int_Med_S6_nuc,0.007297246,0.5287969,0.07103784385741135,0.07103784385741135,-0.24300621797343439,0.24300621797343439,0.15702203091542288,0.39732013650432063,0.020532700640533363,0.09173443659522551,0.1461625916881609,10.194803700601243,0.016980785622564082,473675.0,0.007385513667570635,0.4821576763485478,0.6597510373443983,0.4730290456431535,0.4066390041493776,0.4771784232365145,0.6804979253112033,0.36929460580912865,0.0954356846473029,0.7261410788381742,S6,nuc
Int_MeanEdge_p14ARF_cell,0.005914233,0.5524163,-0.12968895943101802,0.12968895943101802,-0.1745075563021102,0.1745075563021102,0.1520982578665641,0.5308490859821107,0.017564070843902435,0.10075436961735029,0.1559548999952168,34.12339865508407,1.8658385146414305e-07,465519.5,0.037193808471458735,0.48215767634854767,0.5933609958506224,0.5352697095435685,0.6763485477178424,0.3526970954356846,0.2365145228215768,0.41908713692946054,0.39004149377593356,0.7053941908713692,p14ARF,cell
Int_Med_pRSK_nuc,0.00836018,0.8551266,0.118745420387973,0.118745420387973,0.2923442255492358,0.2923442255492358,0.20554482296860438,0.6653245609685949,0.02452232572184787,0.11063042009409418,0.17604980642475387,54.025192839594254,1.1082640253663796e-11,395995.0,0.0027787453343141597,0.4804979253112033,0.7136929460580913,0.8423236514522822,0.6473029045643153,0.5684647302904564,0.0456431535269709,0.5269709543568465,0.5145228215767634,0.14937759336099588,pRSK,nuc
Int_MeanEdge_Cdt1_cell,0.004623093,0.7183074,-0.16461699705960914,0.16461699705960914,-0.031552831727271996,0.031552831727271996,0.09808491439344057,0.4946266717111025,0.012185916899952076,0.0893938504015157,0.1352506129950686,99.04447941989544,2.4942503952451635e-21,473738.0,0.007284807445277947,0.4802904564315353,0.48547717842323657,0.7261410788381742,0.7593360995850622,0.05809128630705396,0.3153526970954357,0.3070539419087137,0.6846473029045643,0.7302904564315353,Cdt1,cell
Int_MeanEdge_pp53_cell,0.011557185,0.94203866,-0.11851613260173162,0.11851613260173162,0.23492443811232191,0.23492443811232191,0.17672028535702677,0.5870057571571478,0.008353788188872002,0.08225706343545625,0.12182757695376377,27.40696417207665,4.837062906753793e-06,445357.0,0.5406190922799589,0.47904564315352693,0.8257261410788381,0.8630705394190872,0.6431535269709543,0.4730290456431535,0.15767634854771784,0.2365145228215768,0.3360995850622407,0.6099585062240664,pp53,cell
Int_Med_bCat_nuc,0.00442289,0.47804376,0.18944362607729187,0.18944362607729187,-0.11172591031503763,0.11172591031503763,0.15058476819616476,0.5065866815992917,0.05600635184944469,0.049632731111111106,0.1203037574612609,115.7473243709965,6.356060786624407e-25,462524.5,0.0621771388957017,0.47821576763485485,0.46887966804979253,0.3153526970954357,0.7966804979253113,0.22406639004149376,0.30290456431535273,0.22406639004149376,0.7344398340248963,0.7012448132780082,bCat,nuc
Int_Med_DNA_ring,0.0023605567,0.5344568,-0.04945690942483249,0.04945690942483249,0.42552990135691937,0.42552990135691937,0.23749340539087593,0.46131719818605305,0.03191650658797851,0.13898647798702868,0.22219176660520595,28.711555398947137,2.5747696137559287e-06,429758.0,0.5978474718781857,0.47811203319502066,0.27178423236514526,0.479253112033195,0.31742738589211617,0.7572614107883817,0.4253112033195021,0.6846473029045643,0.3506224066390041,0.48340248962655596,DNA,ring
Int_Med_DNA_cyto,0.0023605567,0.5344568,-0.04945690942483249,0.04945690942483249,0.42552990135691937,0.42552990135691937,0.23749340539087593,0.46131719818605305,0.026873879896349706,0.14081016570376992,0.22009276779436124,28.711555398947137,2.5747696137559287e-06,429758.0,0.5978474718781857,0.4774896265560165,0.27178423236514526,0.479253112033195,0.31742738589211617,0.7572614107883817,0.4253112033195021,0.6804979253112033,0.3506224066390041,0.48340248962655596,DNA,cyto
Int_Med_p21_cell,0.0024339939,0.62887615,-0.037143232133353896,0.037143232133353896,0.3133960587283196,0.3133960587283196,0.17526964543083676,0.41082931133846023,0.00862225075347034,0.13244459464602887,0.19172500251364807,70.05877000644026,4.146428001288852e-15,409776.5,0.047097399956096596,0.4771784232365145,0.27800829875518673,0.6390041493775933,0.2614107883817427,0.6099585062240664,0.6473029045643153,0.5767634854771784,0.6058091286307055,0.29460580912863066,p21,cell
Int_Med_p53_nuc,0.009108955,0.7514269,0.29796223528395205,0.29796223528395205,0.11801896597008968,0.11801896597008968,0.20799060062702085,0.6298628840303043,0.07001536652264129,0.021830574182735596,0.09458206291244081,214.4856438325282,3.123807322798165e-46,407981.5,0.03432232330627466,0.4761410788381743,0.7427385892116183,0.7634854771784232,0.9045643153526971,0.2365145228215768,0.11203319502074693,0.11203319502074693,0.8589211618257262,0.27800829875518673,p53,nuc
Int_Med_pp38_cell,0.002262856,0.61130553,0.04607951551245458,0.04607951551245458,0.2543449079115741,0.2543449079115741,0.15021221171201435,0.29589117923369873,0.019522088885840283,0.10446543945510278,0.16290294637858357,17.309005658714884,0.0006104941804843479,455488.0,0.1765439831118364,0.4748962655601659,0.2614107883817427,0.6182572614107884,0.2821576763485477,0.48962655601659755,0.8838174273858921,0.4522821576763485,0.2116182572614108,0.6639004149377593,pp38,cell
Int_Med_Bcl2_nuc,0.0041758595,0.73070884,0.06187786949951481,0.06187786949951481,0.3204183836902334,0.3204183836902334,0.1911481265948741,0.4724094720377879,0.0649089227725339,0.08177586804552561,0.1730864202706899,101.40016689280726,7.769879271368818e-22,398870.0,0.005412844525578651,0.47302904564315357,0.44398340248962653,0.7427385892116183,0.3775933609958506,0.6265560165975104,0.3817427385892116,0.5062240663900415,0.7012448132780082,0.18672199170124482,Bcl2,nuc
Int_Med_pp65_cell,0.0025820748,0.5991915,0.051860092169872266,0.051860092169872266,0.2088794272389253,0.2088794272389253,0.1303697597043988,0.4788755907286473,0.015194817583403797,0.13020400413763866,0.19465014757449545,77.26947836560139,1.1819668078670994e-16,478431.5,0.002475617950564003,0.4703319502074689,0.29460580912863066,0.6141078838174274,0.3278008298755186,0.4107883817427386,0.37344398340248963,0.5975103734439834,0.6265560165975104,0.7468879668049793,pp65,cell
Int_Med_Cdh1_cyto,0.0022131135,0.3412365,-0.0944384466312921,0.0944384466312921,0.31203037446351306,0.31203037446351306,0.20323441054740257,0.4486806108436615,0.0487277064801761,0.0809614399581351,0.15709920315751588,142.92183497727527,8.85961061247955e-31,409759.5,0.046972012958111126,0.46794605809128637,0.25103734439834025,0.06431535269709543,0.524896265560166,0.603734439834025,0.48755186721991706,0.4315352697095436,0.7738589211618258,0.2883817427385892,Cdh1,cyto
Int_Med_Cdh1_ring,0.0022131135,0.3412365,-0.0944384466312921,0.0944384466312921,0.31203037446351306,0.31203037446351306,0.20323441054740257,0.4486806108436615,0.04712861295959048,0.08146080714848658,0.1563240082566535,142.92183497727527,8.85961061247955e-31,409759.5,0.046972012958111126,0.46670124481327807,0.25103734439834025,0.06431535269709543,0.524896265560166,0.603734439834025,0.48755186721991706,0.4232365145228216,0.7738589211618258,0.2883817427385892,Cdh1,ring
Int_Med_pp27_cell,0.008034875,0.27597454,0.061198213968419166,0.061198213968419166,0.19959985461146634,0.19959985461146634,0.13039903428994276,0.44644704233504334,0.035634925845611676,0.09360699287101193,0.1626276071262992,50.816758537968404,5.3521939602301114e-11,458854.5,0.10805196860345254,0.46639004149377594,0.7053941908713692,0.024896265560165998,0.36929460580912865,0.4066390041493776,0.49377593360995853,0.44398340248962653,0.4979253112033195,0.6929460580912863,pp27,cell
Int_Med_pSTAT3_nuc,0.0016745758,0.89263266,0.20884752910319032,0.20884752910319032,0.07257079642510346,0.07257079642510346,0.14070916276414688,0.7674019290176267,0.09611788321558379,0.041600954171844506,0.14598594572761336,186.17368085774152,4.093664966654758e-40,500855.0,3.1171933251003656e-06,0.4659751037344398,0.1908713692946058,0.8506224066390041,0.8132780082987552,0.13278008298755184,0.008298755186721962,0.3609958506224067,0.8340248962655602,0.8298755186721991,pSTAT3,nuc
Int_Med_pp65_nuc,0.008369559,0.27704096,0.08693845415683658,0.08693845415683658,-0.06683507704403177,0.06683507704403177,0.07688676560043417,0.4558734733175807,0.07300531601524352,0.046556229198229104,0.13164191258929836,223.16147872351613,4.161821697049785e-48,495087.0,2.2163534145617664e-05,0.46473029045643155,0.7178423236514523,0.02904564315352698,0.48962655601659755,0.11203319502074693,0.4522821576763485,0.27800829875518673,0.8630705394190872,0.8091286307053942,pp65,nuc
Int_MeanEdge_cycA_cell,0.002532339,1.3943717,0.03378840063731623,0.03378840063731623,0.2706416956026157,0.2706416956026157,0.15221504811996597,0.6264431687791302,0.04315382909511367,0.11749576404239104,0.20268432150881738,133.70710572202512,8.592125823431767e-29,472550.5,0.00940815747964392,0.4628630705394191,0.2904564315352697,0.946058091286307,0.2365145228215768,0.5228215767634854,0.1203319502074689,0.6307053941908713,0.7593360995850622,0.7219917012448133,cycA,cell
Int_MeanEdge_p53_cell,0.002472249,0.73166424,-0.1401330627363786,0.1401330627363786,0.3567098741527453,0.3567098741527453,0.24842146844456195,0.6237767639557142,0.0,0.10925633162232362,0.15162741344750758,29.694976243983692,1.5997368102627924e-06,410920.0,0.05720197449478589,0.4537344398340249,0.2821576763485477,0.7468879668049793,0.6970954356846473,0.6763485477178424,0.12448132780082988,0.4066390041493776,0.3609958506224067,0.3153526970954357,p53,cell
Int_Med_Skp2_cell,0.0011707441,0.43077818,0.11302957756603871,0.11302957756603871,0.25148300693395576,0.25148300693395576,0.18225629224999723,0.588577410501232,0.02720103001788754,0.07696502637676605,0.1317879967730099,128.98294607011397,8.958681526949033e-28,549879.0,1.6708547602671634e-16,0.4508298755186722,0.09128630705394192,0.20331950207468885,0.6265560165975104,0.48547717842323657,0.15352697095435686,0.2821576763485477,0.7510373443983402,0.9294605809128631,Skp2,cell
Int_MeanEdge_bCat_cell,0.007303191,0.41631177,-0.12662570985310673,0.12662570985310673,0.14109152762762875,0.14109152762762875,0.13385861874036775,0.39288309378266584,0.031170304802575544,0.05145532770982619,0.10002972090424957,23.24432318854059,3.59139040085267e-05,424282.0,0.35423257479626025,0.4487551867219918,0.6639004149377593,0.1410788381742739,0.6721991701244814,0.2904564315352697,0.6929460580912863,0.12448132780082988,0.3070539419087137,0.43983402489626555,bCat,cell
Int_Med_cycD1_cell,0.003825398,0.53971183,0.015994824819345235,0.015994824819345235,0.25798474090543594,0.25798474090543594,0.13698978286239058,0.47022068816775975,0.08212696816482534,0.07388716183987132,0.17794728483386107,408.13957139501406,3.819642894471074e-88,443401.5,0.6389693457026642,0.44854771784232367,0.4232365145228216,0.5062240663900415,0.08298755186721996,0.5062240663900415,0.39004149377593356,0.5394190871369295,0.8962655601659751,0.5933609958506224,cycD1,cell
Int_Med_BP1_cell,0.0021089632,0.74859124,-0.04571271175415493,0.04571271175415493,0.45037065623675754,0.45037065623675754,0.24804168399545623,0.47262876889724226,0.009058751118064201,0.19473689640595016,0.2785758777762085,8.811069908251422,0.03191119265794433,405534.5,0.021717872236573413,0.44481327800829873,0.22406639004149376,0.7551867219917012,0.27800829875518673,0.8132780082987552,0.3775933609958506,0.7842323651452282,0.07468879668049788,0.25311203319502074,BP1,cell
Int_Med_CDK6_nuc,0.004171435,0.50255036,0.2602163261912233,0.2602163261912233,0.028527872519680933,0.028527872519680933,0.14437209935545212,0.6430675595941056,0.07379652553119342,0.010311882789443949,0.08206797565468553,229.25525767768863,2.0037113795652217e-49,523821.0,2.3075940272778123e-10,0.44356846473029055,0.43983402489626555,0.37344398340248963,0.8713692946058091,0.053941908713692976,0.08298755186721996,0.0705394190871369,0.8713692946058091,0.8838174273858921,CDK6,nuc
Int_Med_BP1_cyto,0.0014814256,0.51969343,-0.06471022969012238,0.06471022969012238,0.42066268313255945,0.42066268313255945,0.2426864564113409,0.4345691731512664,0.0,0.14687306924109844,0.20383243024401673,16.53104188227404,0.0008823479845901143,399212.5,0.005833365755923752,0.44284232365145226,0.15145228215767637,0.43775933609958506,0.38796680497925307,0.7448132780082988,0.54149377593361,0.6390041493775933,0.20124481327800825,0.1929460580912863,BP1,cyto
Int_Med_p21_cyto,0.004562818,0.47786212,-0.04899299173364124,0.04899299173364124,0.2822581759145549,0.2822581759145549,0.16562558382409806,0.3954934790454019,0.01151618916114483,0.10051094619590728,0.15006415166091117,64.4104914946381,6.705791136762232e-14,397418.5,0.0038809448217205587,0.4409751037344399,0.475103734439834,0.3091286307053942,0.3091286307053942,0.533195020746888,0.6867219917012448,0.39004149377593356,0.5705394190871369,0.17634854771784236,p21,cyto
Int_Med_BP1_ring,0.0014814256,0.51969343,-0.06471022969012238,0.06471022969012238,0.42066268313255945,0.42066268313255945,0.2426864564113409,0.4345691731512664,0.0,0.1458918347468341,0.2024706597530846,16.53104188227404,0.0008823479845901143,399212.5,0.005833365755923752,0.4409751037344398,0.15145228215767637,0.43775933609958506,0.38796680497925307,0.7448132780082988,0.54149377593361,0.6265560165975104,0.20124481327800825,0.1929460580912863,BP1,ring
Int_MeanEdge_pAKT_cell,0.009433483,0.40329573,-0.25311296386772736,0.25311296386772736,0.06529484094734889,0.06529484094734889,0.15920390240753812,0.449392191896164,0.05641683429579469,0.03725566299258709,0.10350358356373257,99.42260664315715,2.068435624752481e-21,379395.5,2.6353803290846292e-05,0.44004149377593366,0.7551867219917012,0.1203319502074689,0.8547717842323651,0.09958506224066388,0.4771784232365145,0.13692946058091282,0.6929460580912863,0.11203319502074693,pAKT,cell
Int_Med_p21_ring,0.004562818,0.47786212,-0.04899299173364124,0.04899299173364124,0.2822581759145549,0.2822581759145549,0.16562558382409806,0.3954934790454019,0.010179468521158697,0.0998809686464952,0.14796253710851484,64.4104914946381,6.705791136762232e-14,397418.5,0.0038809448217205587,0.4384854771784233,0.475103734439834,0.3091286307053942,0.3091286307053942,0.533195020746888,0.6867219917012448,0.37344398340248963,0.5705394190871369,0.17634854771784236,p21,ring
Int_Med_DNA_cell,0.0013890185,3.1457543,-0.028943728751336665,0.028943728751336665,0.451161907560929,0.451161907560929,0.24005281815613283,0.6648669852493331,0.01955215798344634,0.139891825507942,0.21209577191040027,37.041131604451415,4.510094493979729e-08,447159.0,0.45674639897741653,0.4365145228215768,0.12448132780082988,0.995850622406639,0.2157676348547718,0.8174273858921162,0.049792531120331995,0.6597510373443983,0.4066390041493776,0.6141078838174274,DNA,cell
Int_MeanEdge_p16_cell,0.0058908295,0.79609895,-0.055480953598460246,0.055480953598460246,0.4531425757183505,0.4531425757183505,0.2543117646584054,0.7528352547991267,0.0,0.16639029816201667,0.23091870428414804,4.2829927655687925,0.23248297669463036,410366.0,0.05211249347390167,0.4286307053941909,0.5850622406639003,0.8008298755186722,0.3360995850622407,0.8215767634854771,0.012448132780082943,0.7053941908713692,0.012448132780082943,0.3070539419087137,p16,cell
Int_Med_cJun_nuc,0.01047288,0.291245,0.1653456250167014,0.1653456250167014,-0.0503687982620525,0.0503687982620525,0.10785721163937695,0.7084996019844313,0.04304838054394011,0.0,0.03952529378231108,170.93769876283517,7.984138444237535e-37,567822.5,1.2820499146441124e-21,0.42572614107883816,0.7966804979253113,0.04149377593360992,0.7634854771784232,0.07468879668049788,0.024896265560165998,0.008298755186721962,0.8049792531120332,0.946058091286307,cJun,nuc
Int_MeanEdge_cMyc_cell,0.002871842,0.83169216,-0.11962012879982781,0.11962012879982781,0.09759312906046796,0.09759312906046796,0.10860662893014789,0.4315935429220765,0.009712650686442892,0.06921157552070145,0.1049705254974692,44.423706351422474,1.2266701919158073e-09,419133.0,0.192827583757182,0.42551867219917017,0.3153526970954357,0.8257261410788381,0.6514522821576764,0.17842323651452285,0.5643153526970954,0.15352697095435686,0.4730290456431535,0.4066390041493776,cMyc,cell
Int_MeanEdge_CDK6_cell,0.0018715028,1.2852329,-0.10719738920254983,0.10719738920254983,0.3557973246818307,0.3557973246818307,0.23149735694219026,0.622561268808446,0.0,0.09018341936251506,0.125157768073883,13.436646174785137,0.003781475062901975,454828.0,0.19250350552986195,0.42510373443983396,0.2116182572614108,0.9294605809128631,0.5975103734439834,0.6721991701244814,0.12863070539419086,0.24896265560165975,0.1452282157676349,0.6597510373443983,CDK6,cell
Int_Med_p53_cell,0.0015723608,0.4478658,0.009913395457826062,0.009913395457826062,0.46131050158166675,0.46131050158166675,0.2356119485197464,0.40470482198963065,0.025357668032569336,0.17706384949347598,0.26901399523961994,1.5426245826020084,0.6724681093940281,425552.0,0.40432447122339366,0.4246887966804979,0.17842323651452285,0.23236514522821572,0.049792531120331995,0.8381742738589212,0.6639004149377593,0.7676348547717842,0.0,0.4481327800829875,p53,cell
Int_Med_cycE_nuc,0.0015232954,0.50305116,0.36154346809320304,0.36154346809320304,-0.024389149270161163,0.024389149270161163,0.1929663086816821,0.66850273620491,0.11373953815050619,0.0,0.10443107506621353,183.0201304959403,1.9643863168637377e-39,510871.0,6.888706953958119e-08,0.4228215767634854,0.16182572614107882,0.3775933609958506,0.9253112033195021,0.04149377593360992,0.04149377593360992,0.1452282157676349,0.8298755186721991,0.8547717842323651,cycE,nuc
Int_Med_pp53_cell,0.0022200875,0.58150285,0.014484472811277701,0.014484472811277701,0.28789557385830106,0.28789557385830106,0.15119002333478937,0.31218078535488003,0.003587142243139496,0.09515959712679045,0.13535734473395206,20.344345123185295,0.00014401298417586068,457411.0,0.1357162517919923,0.42157676348547723,0.2572614107883817,0.6058091286307055,0.06639004149377592,0.5560165975103735,0.8464730290456431,0.3153526970954357,0.2572614107883817,0.6887966804979253,pp53,cell
Int_Med_p27_ring,0.0012719365,0.5710724,-0.025685647733713974,0.025685647733713974,0.2830073241810077,0.2830073241810077,0.15434648595736083,0.506955753354576,0.03537327000028778,0.11513453545255015,0.19226357974418162,173.45464594368374,2.2846397299126146e-37,422373.5,0.28643169730453266,0.4158713692946058,0.1182572614107884,0.5788381742738589,0.1887966804979253,0.54149377593361,0.29668049792531115,0.5809128630705394,0.8112033195020747,0.4336099585062241,p27,ring
Int_Med_p27_cyto,0.0012719365,0.5710724,-0.025685647733713974,0.025685647733713974,0.2830073241810077,0.2830073241810077,0.15434648595736083,0.506955753354576,0.03757563177450418,0.11276843995423391,0.191002000550929,173.45464594368374,2.2846397299126146e-37,422373.5,0.28643169730453266,0.4146265560165975,0.1182572614107884,0.5788381742738589,0.1887966804979253,0.54149377593361,0.29668049792531115,0.5726141078838174,0.8112033195020747,0.4336099585062241,p27,cyto
Int_Med_p27_cell,0.0005342423,1.1178818,-0.024158415798324062,0.024158415798324062,0.31806801264635287,0.31806801264635287,0.17111321422233847,0.6103551240700702,0.032431947980354536,0.119362917073917,0.19543118117084635,164.84280953491293,1.6516758436612927e-35,429577.0,0.5891915676883748,0.4114107883817427,0.008298755186721962,0.91701244813278,0.17012448132780078,0.6182572614107884,0.13278008298755184,0.6016597510373445,0.8008298755186722,0.4771784232365145,p27,cell
Int_Med_RB_nuc,0.011587773,0.25895998,0.0758886216652919,0.0758886216652919,-0.06647988414473995,0.06647988414473995,0.07118425290501593,0.5646871916094394,0.036901765300892286,0.02491213437195494,0.06845511530125234,229.36956888805125,1.8928670688916506e-49,592537.5,6.98309670829869e-30,0.4070539419087137,0.8298755186721991,0.016597510373444035,0.4481327800829875,0.10788381742738584,0.18257261410788383,0.049792531120331995,0.8755186721991701,0.950207468879668,RB,nuc
