tool,precision,recall
Uncalled4,1.0,0.1171875
Uncalled4,1.0,0.1162109375
Uncalled4,1.0,0.115234375
Uncalled4,1.0,0.1142578125
Uncalled4,1.0,0.11328125
Uncalled4,1.0,0.1123046875
Uncalled4,1.0,0.111328125
Uncalled4,1.0,0.1103515625
Uncalled4,1.0,0.109375
Uncalled4,1.0,0.1083984375
Uncalled4,1.0,0.107421875
Uncalled4,1.0,0.1064453125
Uncalled4,1.0,0.10546875
Uncalled4,1.0,0.1044921875
Uncalled4,1.0,0.103515625
Uncalled4,1.0,0.1025390625
Uncalled4,1.0,0.1015625
Uncalled4,1.0,0.1005859375
Uncalled4,1.0,0.099609375
Uncalled4,1.0,0.0986328125
Uncalled4,1.0,0.09765625
Uncalled4,1.0,0.0966796875
Uncalled4,1.0,0.095703125
Uncalled4,1.0,0.0947265625
Uncalled4,1.0,0.09375
Uncalled4,1.0,0.0927734375
Uncalled4,1.0,0.091796875
Uncalled4,1.0,0.0908203125
Uncalled4,1.0,0.08984375
Uncalled4,1.0,0.0888671875
Uncalled4,1.0,0.087890625
Uncalled4,1.0,0.0869140625
Uncalled4,1.0,0.0859375
Uncalled4,1.0,0.0849609375
Uncalled4,1.0,0.083984375
Uncalled4,1.0,0.0830078125
Uncalled4,1.0,0.08203125
Uncalled4,1.0,0.0
Nanopolish,0.2048,1.0
Nanopolish,0.21844971172325434,0.9990234375
Nanopolish,0.2184963690730457,0.9990234375
Nanopolish,0.2185430463576159,0.9990234375
Nanopolish,0.2185897435897436,0.9990234375
Nanopolish,0.21863646078221843,0.9990234375
Nanopolish,0.21868319794784097,0.9990234375
Nanopolish,0.2187299550994227,0.9990234375
Nanopolish,0.21877673224978614,0.9990234375
Nanopolish,0.2188235294117647,0.9990234375
Nanopolish,0.21887034659820281,0.9990234375
Nanopolish,0.2189171838219559,0.9990234375
Nanopolish,0.2189640410958904,0.9990234375
Nanopolish,0.21901091843288376,0.9990234375
Nanopolish,0.2190578158458244,0.9990234375
Nanopolish,0.2191047333476119,0.9990234375
Nanopolish,0.2191516709511568,0.9990234375
Nanopolish,0.21919862866938075,0.9990234375
Nanopolish,0.21924560651521646,0.9990234375
Nanopolish,0.21929260450160773,0.9990234375
Nanopolish,0.21933962264150944,0.9990234375
Nanopolish,0.2193866609478876,0.9990234375
Nanopolish,0.21943371943371942,0.9990234375
Nanopolish,0.21948079811199314,0.9990234375
Nanopolish,0.21952789699570815,0.9990234375
Nanopolish,0.21936037776346856,0.998046875
Nanopolish,0.21940747101760413,0.998046875
Nanopolish,0.21945458449645694,0.998046875
Nanopolish,0.21950171821305842,0.998046875
Nanopolish,0.21954887218045113,0.998046875
Nanopolish,0.21959604641168887,0.998046875
Nanopolish,0.21964324091983667,0.998046875
Nanopolish,0.21969045571797077,0.998046875
Nanopolish,0.21973769081917868,0.998046875
Nanopolish,0.21978494623655914,0.998046875
Nanopolish,0.2198322219832222,0.998046875
Nanopolish,0.21987951807228914,0.998046875
Nanopolish,0.21992683451689263,0.998046875
Nanopolish,0.2199741713301765,0.998046875
Nanopolish,0.22002152852529602,0.998046875
Nanopolish,0.22006890611541774,0.998046875
Nanopolish,0.22011630411371957,0.998046875
Nanopolish,0.22016372253339078,0.998046875
Nanopolish,0.22021116138763197,0.998046875
Nanopolish,0.22025862068965518,0.998046875
Nanopolish,0.22030610045268376,0.998046875
Nanopolish,0.22035360068995258,0.998046875
Nanopolish,0.22040112141470777,0.998046875
Nanopolish,0.22044866264020707,0.998046875
Nanopolish,0.22049622437971952,0.998046875
Nanopolish,0.22054380664652568,0.998046875
Nanopolish,0.22059140945391756,0.998046875
Nanopolish,0.22063903281519862,0.998046875
Nanopolish,0.22068667674368386,0.998046875
Nanopolish,0.22073434125269978,0.998046875
Nanopolish,0.22078202635558436,0.998046875
Nanopolish,0.22082973206568712,0.998046875
Nanopolish,0.22087745839636913,0.998046875
Nanopolish,0.22092520536100302,0.998046875
Nanopolish,0.22097297297297297,0.998046875
Nanopolish,0.22102076124567474,0.998046875
Nanopolish,0.2210685701925157,0.998046875
Nanopolish,0.22111639982691475,0.998046875
Nanopolish,0.22116425016230254,0.998046875
Nanopolish,0.22121212121212122,0.998046875
Nanopolish,0.22126001298982464,0.998046875
Nanopolish,0.2213079255088783,0.998046875
Nanopolish,0.22135585878275937,0.998046875
Nanopolish,0.22140381282495666,0.998046875
Nanopolish,0.22145178764897075,0.998046875
Nanopolish,0.22149978326831382,0.998046875
Nanopolish,0.22154779969650987,0.998046875
Nanopolish,0.22159583694709453,0.998046875
Nanopolish,0.22164389503361526,0.998046875
Nanopolish,0.22169197396963122,0.998046875
Nanopolish,0.22174007376871338,0.998046875
Nanopolish,0.22178819444444445,0.998046875
Nanopolish,0.22183633601041894,0.998046875
Nanopolish,0.22188449848024316,0.998046875
Nanopolish,0.2219326818675353,0.998046875
Nanopolish,0.2219808861859253,0.998046875
Nanopolish,0.22202911144905496,0.998046875
Nanopolish,0.222077357670578,0.998046875
Nanopolish,0.22212562486415996,0.998046875
Nanopolish,0.22217391304347825,0.998046875
Nanopolish,0.2222222222222222,0.998046875
Nanopolish,0.22227055241409308,0.998046875
Nanopolish,0.22231890363280402,0.998046875
Nanopolish,0.22236727589208008,0.998046875
Nanopolish,0.22241566920565833,0.998046875
Nanopolish,0.22246408358728775,0.998046875
Nanopolish,0.22251251905072936,0.998046875
Nanopolish,0.2225609756097561,0.998046875
Nanopolish,0.2226094532781529,0.998046875
Nanopolish,0.22265795206971678,0.998046875
Nanopolish,0.2227064719982567,0.998046875
Nanopolish,0.2227550130775937,0.998046875
Nanopolish,0.22280357532156092,0.998046875
Nanopolish,0.2228521587440035,0.998046875
Nanopolish,0.22290076335877862,0.998046875
Nanopolish,0.22294938917975568,0.998046875
Nanopolish,0.22299803622081607,0.998046875
Nanopolish,0.22304670449585334,0.998046875
Nanopolish,0.22309539401877318,0.998046875
Nanopolish,0.22314410480349345,0.998046875
Nanopolish,0.2231928368639441,0.998046875
Nanopolish,0.22324159021406728,0.998046875
Nanopolish,0.22329036486781734,0.998046875
Nanopolish,0.22333916083916083,0.998046875
Nanopolish,0.2233879781420765,0.998046875
Nanopolish,0.22343681679055533,0.998046875
Nanopolish,0.22348567679860049,0.998046875
Nanopolish,0.22353455818022747,0.998046875
Nanopolish,0.22358346094946402,0.998046875
Nanopolish,0.2236323851203501,0.998046875
Nanopolish,0.22368133070693805,0.998046875
Nanopolish,0.22373029772329248,0.998046875
Nanopolish,0.22377928618349024,0.998046875
Nanopolish,0.22382829610162067,0.998046875
Nanopolish,0.22387732749178532,0.998046875
Nanopolish,0.22392638036809817,0.998046875
Nanopolish,0.22397545474468553,0.998046875
Nanopolish,0.2240245506356861,0.998046875
Nanopolish,0.22407366805525103,0.998046875
Nanopolish,0.22412280701754386,0.998046875
Nanopolish,0.2241719675367405,0.998046875
Nanopolish,0.2242211496270294,0.998046875
Nanopolish,0.22427035330261136,0.998046875
Nanopolish,0.22431957857769974,0.998046875
Nanopolish,0.22436882546652032,0.998046875
Nanopolish,0.22441809398331136,0.998046875
Nanopolish,0.22446738414232376,0.998046875
Nanopolish,0.22451669595782073,0.998046875
Nanopolish,0.22456602944407822,0.998046875
Nanopolish,0.2246153846153846,0.998046875
Nanopolish,0.2246647614860409,0.998046875
Nanopolish,0.2247141600703606,0.998046875
Nanopolish,0.2247635803826699,0.998046875
Nanopolish,0.22481302243730752,0.998046875
Nanopolish,0.22486248624862487,0.998046875
Nanopolish,0.2249119718309859,0.998046875
Nanopolish,0.22496147919876733,0.998046875
Nanopolish,0.22501100836635843,0.998046875
Nanopolish,0.2250605593481612,0.998046875
Nanopolish,0.2251101321585903,0.998046875
Nanopolish,0.22515972681207314,0.998046875
Nanopolish,0.22520934332304982,0.998046875
Nanopolish,0.2252589817059731,0.998046875
Nanopolish,0.22530864197530864,0.998046875
Nanopolish,0.22535832414553472,0.998046875
Nanopolish,0.22540802823114248,0.998046875
Nanopolish,0.22545775424663578,0.998046875
Nanopolish,0.22550750220653135,0.998046875
Nanopolish,0.22555727212535864,0.998046875
Nanopolish,0.22560706401766004,0.998046875
Nanopolish,0.22565687789799072,0.998046875
Nanopolish,0.22570671378091872,0.998046875
Nanopolish,0.22575657168102495,0.998046875
Nanopolish,0.22580645161290322,0.998046875
Nanopolish,0.2258563535911602,0.998046875
Nanopolish,0.22590627763041557,0.998046875
Nanopolish,0.2259562237453018,0.998046875
Nanopolish,0.2260061919504644,0.998046875
Nanopolish,0.22605618226056182,0.998046875
Nanopolish,0.2261061946902655,0.998046875
Nanopolish,0.2261562292542598,0.998046875
Nanopolish,0.22620628596724215,0.998046875
Nanopolish,0.22625636484392295,0.998046875
Nanopolish,0.2263064658990257,0.998046875
Nanopolish,0.22635658914728682,0.998046875
Nanopolish,0.22640673460345592,0.998046875
Nanopolish,0.2264569022822956,0.998046875
Nanopolish,0.22650709219858156,0.998046875
Nanopolish,0.22655730436710264,0.998046875
Nanopolish,0.22660753880266074,0.998046875
Nanopolish,0.22665779552007098,0.998046875
Nanopolish,0.2267080745341615,0.998046875
Nanopolish,0.22675837585977368,0.998046875
Nanopolish,0.2268086995117621,0.998046875
Nanopolish,0.22685904550499444,0.998046875
Nanopolish,0.22690941385435168,0.998046875
Nanopolish,0.22695980457472795,0.998046875
Nanopolish,0.22701021768103066,0.998046875
Nanopolish,0.22706065318818042,0.998046875
Nanopolish,0.22711111111111112,0.998046875
Nanopolish,0.22716159146476994,0.998046875
Nanopolish,0.2272120942641174,0.998046875
Nanopolish,0.22726261952412719,0.998046875
Nanopolish,0.22731316725978648,0.998046875
Nanopolish,0.22736373748609567,0.998046875
Nanopolish,0.22741433021806853,0.998046875
Nanopolish,0.22746494547073226,0.998046875
Nanopolish,0.22751558325912732,0.998046875
Nanopolish,0.22756624359830774,0.998046875
Nanopolish,0.22761692650334076,0.998046875
Nanopolish,0.2276676319893072,0.998046875
Nanopolish,0.22771836007130125,0.998046875
Nanopolish,0.22776911076443057,0.998046875
Nanopolish,0.22781988408381632,0.998046875
Nanopolish,0.2278706800445931,0.998046875
Nanopolish,0.227921498661909,0.998046875
Nanopolish,0.22774927503903636,0.9970703125
Nanopolish,0.2278000892458724,0.9970703125
Nanopolish,0.2278509261325597,0.9970703125
Nanopolish,0.2279017857142857,0.9970703125
Nanopolish,0.22795266800625139,0.9970703125
Nanopolish,0.22800357302367127,0.9970703125
Nanopolish,0.2280545007817735,0.9970703125
Nanopolish,0.22810545129579982,0.9970703125
Nanopolish,0.22815642458100557,0.9970703125
Nanopolish,0.2282074206526598,0.9970703125
Nanopolish,0.22825843952604516,0.9970703125
Nanopolish,0.22830948121645797,0.9970703125
Nanopolish,0.22836054573920822,0.9970703125
Nanopolish,0.22841163310961968,0.9970703125
Nanopolish,0.22846274334302977,0.9970703125
Nanopolish,0.22851387645478963,0.9970703125
Nanopolish,0.22856503246026416,0.9970703125
Nanopolish,0.22861621137483207,0.9970703125
Nanopolish,0.22866741321388578,0.9970703125
Nanopolish,0.22871863799283154,0.9970703125
Nanopolish,0.2287698857270894,0.9970703125
Nanopolish,0.22882115643209322,0.9970703125
Nanopolish,0.22887245012329074,0.9970703125
Nanopolish,0.2289237668161435,0.9970703125
Nanopolish,0.22897510652612693,0.9970703125
Nanopolish,0.22902646926873038,0.9970703125
Nanopolish,0.22907785505945705,0.9970703125
Nanopolish,0.22912926391382404,0.9970703125
Nanopolish,0.2291806958473625,0.9970703125
Nanopolish,0.22923215087561744,0.9970703125
Nanopolish,0.22928362901414776,0.9970703125
Nanopolish,0.2293351302785265,0.9970703125
Nanopolish,0.2293866546843406,0.9970703125
Nanopolish,0.229438202247191,0.9970703125
Nanopolish,0.22948977298269274,0.9970703125
Nanopolish,0.2295413669064748,0.9970703125
Nanopolish,0.22959298403418035,0.9970703125
Nanopolish,0.2296446243814665,0.9970703125
Nanopolish,0.2296962879640045,0.9970703125
Nanopolish,0.22974797479747974,0.9970703125
Nanopolish,0.22979968489759173,0.9970703125
Nanopolish,0.22985141828005404,0.9970703125
Nanopolish,0.22990317496059445,0.9970703125
Nanopolish,0.22995495495495497,0.9970703125
Nanopolish,0.23000675827889164,0.9970703125
Nanopolish,0.23005858494817485,0.9970703125
Nanopolish,0.23011043497858913,0.9970703125
Nanopolish,0.23016230838593327,0.9970703125
Nanopolish,0.2302142051860203,0.9970703125
Nanopolish,0.2302661253946775,0.9970703125
Nanopolish,0.23031806902774646,0.9970703125
Nanopolish,0.23037003610108303,0.9970703125
Nanopolish,0.23042202663055744,0.9970703125
Nanopolish,0.23047404063205418,0.9970703125
Nanopolish,0.2305260781214721,0.9970703125
Nanopolish,0.23057813911472447,0.9970703125
Nanopolish,0.23063022362773888,0.9970703125
Nanopolish,0.2306823316764573,0.9970703125
Nanopolish,0.23073446327683617,0.9970703125
Nanopolish,0.2307866184448463,0.9970703125
Nanopolish,0.230838797196473,0.9970703125
Nanopolish,0.23089099954771597,0.9970703125
Nanopolish,0.23094322551458946,0.9970703125
Nanopolish,0.23099547511312218,0.9970703125
Nanopolish,0.23104774835935732,0.9970703125
Nanopolish,0.23110004526935266,0.9970703125
Nanopolish,0.23115236585918045,0.9970703125
Nanopolish,0.23120471014492755,0.9970703125
Nanopolish,0.23125707814269536,0.9970703125
Nanopolish,0.2313094698685999,0.9970703125
Nanopolish,0.2313618853387718,0.9970703125
Nanopolish,0.2314143245693563,0.9970703125
Nanopolish,0.23146678757651326,0.9970703125
Nanopolish,0.23151927437641723,0.9970703125
Nanopolish,0.23157178498525743,0.9970703125
Nanopolish,0.23162431941923775,0.9970703125
Nanopolish,0.23167687769457682,0.9970703125
Nanopolish,0.23172945982750795,0.9970703125
Nanopolish,0.23178206583427924,0.9970703125
Nanopolish,0.2318346957311535,0.9970703125
Nanopolish,0.23188734953440837,0.9970703125
Nanopolish,0.23194002726033622,0.9970703125
Nanopolish,0.23199272892524425,0.9970703125
Nanopolish,0.23204545454545455,0.9970703125
Nanopolish,0.23209820413730392,0.9970703125
Nanopolish,0.23215097771714416,0.9970703125
Nanopolish,0.23197634750966567,0.99609375
Nanopolish,0.23202911737943585,0.99609375
Nanopolish,0.23208191126279865,0.99609375
Nanopolish,0.2321347291761493,0.99609375
Nanopolish,0.23218757113589802,0.99609375
Nanopolish,0.23224043715846995,0.99609375
Nanopolish,0.23229332726030516,0.99609375
Nanopolish,0.23234624145785876,0.99609375
Nanopolish,0.23239917976760083,0.99609375
Nanopolish,0.2324521422060164,0.99609375
Nanopolish,0.23250512878960566,0.99609375
Nanopolish,0.23255813953488372,0.99609375
Nanopolish,0.23261117445838084,0.99609375
Nanopolish,0.23266423357664234,0.99609375
Nanopolish,0.2327173169062286,0.99609375
Nanopolish,0.2327704244637152,0.99609375
Nanopolish,0.23282355626569276,0.99609375
Nanopolish,0.2328767123287671,0.99609375
Nanopolish,0.23292989266955927,0.99609375
Nanopolish,0.23298309730470534,0.99609375
Nanopolish,0.23303632625085674,0.99609375
Nanopolish,0.23308957952468007,0.99609375
Nanopolish,0.23314285714285715,0.99609375
Nanopolish,0.23319615912208505,0.99609375
Nanopolish,0.23324948547907615,0.99609375
Nanopolish,0.23330283623055809,0.99609375
Nanopolish,0.23335621139327384,0.99609375
Nanopolish,0.2334096109839817,0.99609375
Nanopolish,0.23346303501945526,0.99609375
Nanopolish,0.23351648351648352,0.99609375
Nanopolish,0.23356995649187084,0.99609375
Nanopolish,0.233623453962437,0.99609375
Nanopolish,0.23367697594501718,0.99609375
Nanopolish,0.23373052245646195,0.99609375
Nanopolish,0.2337840935136374,0.99609375
Nanopolish,0.2336084364970197,0.9951171875
Nanopolish,0.2336620041274937,0.9951171875
Nanopolish,0.23371559633027522,0.9951171875
Nanopolish,0.23376921312227575,0.9951171875
Nanopolish,0.2338228545204222,0.9951171875
Nanopolish,0.2338765205416571,0.9951171875
Nanopolish,0.23393021120293847,0.9951171875
Nanopolish,0.23398392652123995,0.9951171875
Nanopolish,0.23403766651355076,0.9951171875
Nanopolish,0.23409143119687573,0.9951171875
Nanopolish,0.23414522058823528,0.9951171875
Nanopolish,0.2341990347046656,0.9951171875
Nanopolish,0.2342528735632184,0.9951171875
Nanopolish,0.23430673718096115,0.9951171875
Nanopolish,0.234360625574977,0.9951171875
Nanopolish,0.23441453876236484,0.9951171875
Nanopolish,0.2344684767602393,0.9951171875
Nanopolish,0.2345224395857307,0.9951171875
Nanopolish,0.23457642725598526,0.9951171875
Nanopolish,0.23463043978816486,0.9951171875
Nanopolish,0.23468447719944727,0.9951171875
Nanopolish,0.23473853950702603,0.9951171875
Nanopolish,0.2347926267281106,0.9951171875
Nanopolish,0.23484673887992624,0.9951171875
Nanopolish,0.23490087597971415,0.9951171875
Nanopolish,0.2349550380447314,0.9951171875
Nanopolish,0.23500922509225092,0.9951171875
Nanopolish,0.2350634371395617,0.9951171875
Nanopolish,0.23511767420396862,0.9951171875
Nanopolish,0.2351719363027925,0.9951171875
Nanopolish,0.23522622345337027,0.9951171875
Nanopolish,0.2352805356730547,0.9951171875
Nanopolish,0.2353348729792148,0.9951171875
Nanopolish,0.2353892353892354,0.9951171875
Nanopolish,0.23544362292051757,0.9951171875
Nanopolish,0.23549803559047838,0.9951171875
Nanopolish,0.23555247341655108,0.9951171875
Nanopolish,0.23560693641618496,0.9951171875
Nanopolish,0.23566142460684553,0.9951171875
Nanopolish,0.23571593800601434,0.9951171875
Nanopolish,0.23577047663118927,0.9951171875
Nanopolish,0.2358250404998843,0.9951171875
Nanopolish,0.23587962962962963,0.9951171875
Nanopolish,0.23593424403797175,0.9951171875
Nanopolish,0.23598888374247337,0.9951171875
Nanopolish,0.23604354876071346,0.9951171875
Nanopolish,0.2360982391102873,0.9951171875
Nanopolish,0.2361529548088065,0.9951171875
Nanopolish,0.23620769587389892,0.9951171875
Nanopolish,0.2362624623232089,0.9951171875
Nanopolish,0.23631725417439703,0.9951171875
Nanopolish,0.23637207144514033,0.9951171875
Nanopolish,0.23642691415313224,0.9951171875
Nanopolish,0.2364817823160826,0.9951171875
Nanopolish,0.23653667595171773,0.9951171875
Nanopolish,0.23659159507778035,0.9951171875
Nanopolish,0.23664653971202973,0.9951171875
Nanopolish,0.2367015098722416,0.9951171875
Nanopolish,0.23675650557620817,0.9951171875
Nanopolish,0.2368115268417383,0.9951171875
Nanopolish,0.23686657368665737,0.9951171875
Nanopolish,0.23692164612880726,0.9951171875
Nanopolish,0.2369767441860465,0.9951171875
Nanopolish,0.2370318678762503,0.9951171875
Nanopolish,0.23708701721731038,0.9951171875
Nanopolish,0.2371421922271352,0.9951171875
Nanopolish,0.2371973929236499,0.9951171875
Nanopolish,0.23725261932479627,0.9951171875
Nanopolish,0.23730787144853283,0.9951171875
Nanopolish,0.23736314931283484,0.9951171875
Nanopolish,0.2374184529356943,0.9951171875
Nanopolish,0.23747378233512,0.9951171875
Nanopolish,0.23752913752913754,0.9951171875
Nanopolish,0.23758451853578924,0.9951171875
Nanopolish,0.23763992537313433,0.9951171875
Nanopolish,0.23769535805924888,0.9951171875
Nanopolish,0.23775081661222586,0.9951171875
Nanopolish,0.23780630105017503,0.9951171875
Nanopolish,0.23786181139122314,0.9951171875
Nanopolish,0.23791734765351388,0.9951171875
Nanopolish,0.23797290985520786,0.9951171875
Nanopolish,0.2380284980144826,0.9951171875
Nanopolish,0.2380841121495327,0.9951171875
Nanopolish,0.23813975227856976,0.9951171875
Nanopolish,0.23819541841982234,0.9951171875
Nanopolish,0.2382511105915361,0.9951171875
Nanopolish,0.23830682881197382,0.9951171875
Nanopolish,0.2383625730994152,0.9951171875
Nanopolish,0.23841834347215723,0.9951171875
Nanopolish,0.23847413994851394,0.9951171875
Nanopolish,0.2385299625468165,0.9951171875
Nanopolish,0.23858581128541326,0.9951171875
Nanopolish,0.2386416861826698,0.9951171875
Nanopolish,0.23869758725696885,0.9951171875
Nanopolish,0.2387535145267104,0.9951171875
Nanopolish,0.2388094680103117,0.9951171875
Nanopolish,0.23886544772620721,0.9951171875
Nanopolish,0.23892145369284876,0.9951171875
Nanopolish,0.23897748592870544,0.9951171875
Nanopolish,0.23903354445226366,0.9951171875
Nanopolish,0.2390896292820272,0.9951171875
Nanopolish,0.23914574043651726,0.9951171875
Nanopolish,0.2392018779342723,0.9951171875
Nanopolish,0.23925804179384833,0.9951171875
Nanopolish,0.23931423203381869,0.9951171875
Nanopolish,0.23937044867277427,0.9951171875
Nanopolish,0.23942669172932332,0.9951171875
Nanopolish,0.23948296122209164,0.9951171875
Nanopolish,0.2395392571697226,0.9951171875
Nanopolish,0.23959557959087702,0.9951171875
Nanopolish,0.2396519285042333,0.9951171875
Nanopolish,0.2397083039284874,0.9951171875
Nanopolish,0.23976470588235294,0.9951171875
Nanopolish,0.23982113438456107,0.9951171875
Nanopolish,0.23987758945386065,0.9951171875
Nanopolish,0.23993407110901813,0.9951171875
Nanopolish,0.2399905793688177,0.9951171875
Nanopolish,0.24004711425206124,0.9951171875
Nanopolish,0.24010367577756833,0.9951171875
Nanopolish,0.24016026396417628,0.9951171875
Nanopolish,0.24021687883074022,0.9951171875
Nanopolish,0.24027352039613298,0.9951171875
Nanopolish,0.24033018867924527,0.9951171875
Nanopolish,0.24038688369898562,0.9951171875
Nanopolish,0.24044360547428031,0.9951171875
Nanopolish,0.24050035402407363,0.9951171875
Nanopolish,0.24055712936732768,0.9951171875
Nanopolish,0.24061393152302243,0.9951171875
Nanopolish,0.24067076051015587,0.9951171875
Nanopolish,0.24072761634774392,0.9951171875
Nanopolish,0.2407844990548204,0.9951171875
Nanopolish,0.24084140865043724,0.9951171875
Nanopolish,0.2408983451536643,0.9951171875
Nanopolish,0.2409553085835895,0.9951171875
Nanopolish,0.24101229895931883,0.9951171875
Nanopolish,0.24106931629997636,0.9951171875
Nanopolish,0.24112636062470422,0.9951171875
Nanopolish,0.24118343195266273,0.9951171875
Nanopolish,0.2412405303030303,0.9951171875
Nanopolish,0.24129765569500355,0.9951171875
Nanopolish,0.24135480814779725,0.9951171875
Nanopolish,0.2414119876806444,0.9951171875
Nanopolish,0.2414691943127962,0.9951171875
Nanopolish,0.24152642806352217,0.9951171875
Nanopolish,0.24158368895211,0.9951171875
Nanopolish,0.24164097699786577,0.9951171875
Nanopolish,0.24169829222011385,0.9951171875
Nanopolish,0.2417556346381969,0.9951171875
Nanopolish,0.24181300427147603,0.9951171875
Nanopolish,0.24187040113933064,0.9951171875
Nanopolish,0.2419278252611586,0.9951171875
Nanopolish,0.24198527665637615,0.9951171875
Nanopolish,0.24204275534441805,0.9951171875
Nanopolish,0.24210026134473747,0.9951171875
Nanopolish,0.2421577946768061,0.9951171875
Nanopolish,0.2422153553601141,0.9951171875
Nanopolish,0.24227294341417024,0.9951171875
Nanopolish,0.24233055885850177,0.9951171875
Nanopolish,0.24238820171265463,0.9951171875
Nanopolish,0.2424458719961932,0.9951171875
Nanopolish,0.24250356972870063,0.9951171875
Nanopolish,0.24256129492977863,0.9951171875
Nanopolish,0.24261904761904762,0.9951171875
Nanopolish,0.2426768278161467,0.9951171875
Nanopolish,0.24273463554073368,0.9951171875
Nanopolish,0.24279247081248512,0.9951171875
Nanopolish,0.2428503336510963,0.9951171875
Nanopolish,0.2429082240762813,0.9951171875
Nanopolish,0.242966142107773,0.9951171875
Nanopolish,0.24302408776532317,0.9951171875
Nanopolish,0.24308206106870228,0.9951171875
Nanopolish,0.24314006203769983,0.9951171875
Nanopolish,0.2431980906921241,0.9951171875
Nanopolish,0.24325614705180235,0.9951171875
Nanopolish,0.2433142311365807,0.9951171875
Nanopolish,0.24337234296632435,0.9951171875
Nanopolish,0.24343048256091734,0.9951171875
Nanopolish,0.24348864994026284,0.9951171875
Nanopolish,0.24354684512428298,0.9951171875
Nanopolish,0.24360506813291896,0.9951171875
Nanopolish,0.24342419894787184,0.994140625
Nanopolish,0.2434824204735709,0.994140625
Nanopolish,0.24354066985645934,0.994140625
Nanopolish,0.24359894711653507,0.994140625
Nanopolish,0.2436572522738152,0.994140625
Nanopolish,0.24371558534833612,0.994140625
Nanopolish,0.24377394636015326,0.994140625
Nanopolish,0.24383233532934132,0.994140625
Nanopolish,0.24389075227599424,0.994140625
Nanopolish,0.24394919722022526,0.994140625
Nanopolish,0.24400767018216682,0.994140625
Nanopolish,0.24406617118197074,0.994140625
Nanopolish,0.24412470023980815,0.994140625
Nanopolish,0.24418325737586952,0.994140625
Nanopolish,0.2442418426103647,0.994140625
Nanopolish,0.24430045596352293,0.994140625
Nanopolish,0.2443590974555929,0.994140625
Nanopolish,0.24441776710684274,0.994140625
Nanopolish,0.24447646493756003,0.994140625
Nanopolish,0.24453519096805187,0.994140625
Nanopolish,0.2445939452186449,0.994140625
Nanopolish,0.24465272770968516,0.994140625
Nanopolish,0.24471153846153845,0.994140625
Nanopolish,0.24477037749459005,0.994140625
Nanopolish,0.24482924482924484,0.994140625
Nanopolish,0.24488814048592736,0.994140625
Nanopolish,0.2449470644850818,0.994140625
Nanopolish,0.24500601684717208,0.994140625
Nanopolish,0.24506499759268174,0.994140625
Nanopolish,0.24512400674211413,0.994140625
Nanopolish,0.2451830443159923,0.994140625
Nanopolish,0.24524211033485907,0.994140625
Nanopolish,0.2453012048192771,0.994140625
Nanopolish,0.24536032778982889,0.994140625
Nanopolish,0.24541947926711669,0.994140625
Nanopolish,0.2454786592717627,0.994140625
Nanopolish,0.24553786782440906,0.994140625
Nanopolish,0.24559710494571774,0.994140625
Nanopolish,0.24565637065637067,0.994140625
Nanopolish,0.24571566497706976,0.994140625
Nanopolish,0.24577498792853694,0.994140625
Nanopolish,0.24583433953151412,0.994140625
Nanopolish,0.24589371980676328,0.994140625
Nanopolish,0.24595312877506645,0.994140625
Nanopolish,0.24601256645722572,0.994140625
Nanopolish,0.24607203287406332,0.994140625
Nanopolish,0.24613152804642166,0.994140625
Nanopolish,0.24619105199516325,0.994140625
Nanopolish,0.24625060474117078,0.994140625
Nanopolish,0.2463101863053472,0.994140625
Nanopolish,0.2463697967086157,0.994140625
Nanopolish,0.24642943597191963,0.994140625
Nanopolish,0.24648910411622277,0.994140625
Nanopolish,0.24654880116250907,0.994140625
Nanopolish,0.24660852713178294,0.994140625
Nanopolish,0.24666828204506905,0.994140625
Nanopolish,0.2467280659234125,0.994140625
Nanopolish,0.24678787878787878,0.994140625
Nanopolish,0.24684772065955382,0.994140625
Nanopolish,0.24690759155954403,0.994140625
Nanopolish,0.24696749150897623,0.994140625
Nanopolish,0.24702742052899782,0.994140625
Nanopolish,0.2470873786407767,0.994140625
Nanopolish,0.24714736586550135,0.994140625
Nanopolish,0.24720738222438077,0.994140625
Nanopolish,0.24726742773864466,0.994140625
Nanopolish,0.24732750242954324,0.994140625
Nanopolish,0.2473876063183475,0.994140625
Nanopolish,0.24744773942634904,0.994140625
Nanopolish,0.2475079017748602,0.994140625
Nanopolish,0.24756809338521402,0.994140625
Nanopolish,0.24762831427876428,0.994140625
Nanopolish,0.24768856447688564,0.994140625
Nanopolish,0.24774884400097347,0.994140625
Nanopolish,0.247809152872444,0.994140625
Nanopolish,0.24786949111273435,0.994140625
Nanopolish,0.24792985874330248,0.994140625
Nanopolish,0.24799025578562728,0.994140625
Nanopolish,0.24805068226120858,0.994140625
Nanopolish,0.24811113819156713,0.994140625
Nanopolish,0.24817162359824477,0.994140625
Nanopolish,0.2482321385028042,0.994140625
Nanopolish,0.24829268292682927,0.994140625
Nanopolish,0.24835325689192486,0.994140625
Nanopolish,0.24841386041971694,0.994140625
Nanopolish,0.24847449353185258,0.994140625
Nanopolish,0.24853515625,0.994140625
Nanopolish,0.2485958485958486,0.994140625
Nanopolish,0.24865657059110893,0.994140625
Nanopolish,0.24871732225751284,0.994140625
Nanopolish,0.2487781036168133,0.994140625
